"","logFC.groupAIHelevatedALT...grouphealthy","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT...grouphealthy","logCPM","F","PValue"
"ENSG00000148655",0.141200754018875,-0.426546898541139,0.567747652560014,2.94889463782463,3.7228703291536,0.0275690795003734
"ENSG00000156113",0.435897922690101,-0.0261906202014598,0.462088542891561,1.93331583675049,0.403100646273779,0.669514473495331
"ENSG00000151208",-0.628027743709582,0.157044765404564,-0.785072509114145,3.65009662452813,6.50861742424676,0.0022659129460395
"ENSG00000148606",-0.157973228608169,-0.105642743457341,-0.0523304851508282,5.20787831061377,1.85265528417887,0.162151010001808
"ENSG00000138326",-0.194093253219346,0.228318598741388,-0.422411851960734,5.85180646414078,1.48597628629369,0.232217779749799
"ENSG00000108175",0.239238882452841,-0.00876990196078319,0.248008784413624,8.12958453792251,4.03322114937957,0.0206690447622441
"ENSG00000108179",0.0997228369761603,-0.109262443909668,0.208985280885829,6.41293549428228,2.34267592625332,0.101310849053949
"ENSG00000165424",-0.0217421710918889,-0.182128088673718,0.160385917581829,3.69062995133992,0.608986178354087,0.545902319520309
"ENSG00000253626",0.132358707783176,-0.506449888076119,0.638808595859295,-0.345211858056798,0.707240580102159,0.495446495729004
"ENSG00000185303",-2.24762232218922,-0.64532814145511,-1.60229418073411,-1.07666868671717,4.73760569915674,0.0108149558379074
"ENSG00000122852",-2.11989390700347,-2.41277878195042,0.292884874946948,-1.12053478842911,6.58070453214148,0.00206414458135764
"ENSG00000188199",-0.401367972202538,-0.173696723565799,-0.227671248636739,3.979211162768,2.23262252491695,0.112661800979754
"ENSG00000228570",0.505968106555914,0.356255150522928,0.149712956032986,1.5785271227257,0.396057000539929,0.674179493564282
"ENSG00000133661",-0.580675784671884,-1.2556752084793,0.674999423807412,0.0407614449471403,1.67361349110407,0.192767392349291
"ENSG00000133678",-0.343940372658153,-0.585970945529333,0.24203057287118,2.20326796386106,2.74047845038513,0.0693795803343714
"ENSG00000189129",0.0881159449028896,-0.0324995951750741,0.120615540077964,4.05986888720686,0.260646987014638,0.771073622462148
"ENSG00000122359",0.241641160824217,0.0213139653514076,0.22032719547281,9.04478666679503,3.64306741129725,0.0296966361427165
"ENSG00000151224",-4.46223539234115,-2.19168145117841,-2.27055394116273,-0.872552653020851,18.7195037919189,1.23700123356498e-07
"ENSG00000170788",-1.91264910292579,-2.26757422481802,0.354925121892236,-1.42955679201115,9.45066374530903,0.000421277390099701
"ENSG00000133665",-2.74099266242464,-2.68897026570103,-0.0520223967236101,-1.30428226313193,10.9625371003617,7.06977096803213e-05
"ENSG00000122378",-0.570361103540484,-0.132289084058265,-0.438072019482219,1.99946028252936,1.98345605861293,0.142957803863845
"ENSG00000108219",0.179968932439516,0.0297684978333083,0.150200434606208,8.60203225769373,3.76084439324069,0.026611926618757
"ENSG00000178217",-0.290442813926212,0.274087189440342,-0.564530003366554,0.439104151662017,0.5084916063532,0.602945269638632
"ENSG00000185737",-4.0875002906841,-2.99215474527527,-1.09534554540883,-1.03885126297443,14.4981614658661,5.22143243731145e-06
"ENSG00000165678",0.264234378483965,0.140148548060183,0.124085830423783,6.5255339955458,5.12850169333302,0.00757661649389051
"ENSG00000188373",0.442012928913692,1.33901769221618,-0.897004763302492,-1.3131189320212,1.8086471311946,0.169183695195601
"ENSG00000148600",-0.978061487556736,-0.00920317496517647,-0.96885831259156,1.33697470689726,3.07858626749902,0.0504023958370606
"ENSG00000204033",-1.88802684092072,-2.38411645106985,0.496089610149127,-1.19688942202179,5.65474206588931,0.00471121458539711
"ENSG00000148602",-3.73022994917223,-1.17007001866852,-2.5601599305037,-1.13748235931256,16.2213216142056,7.8872598116275e-07
"ENSG00000148604",-4.00685054407143,-2.50893770612765,-1.49791283794379,-1.10130042565942,13.5943769426189,9.98325114561116e-06
"ENSG00000107771",-0.082293857784835,0.0812100446126491,-0.163503902397484,6.20645894196798,1.34290543668021,0.265743043577874
"ENSG00000182771",-1.21648739585703,-0.936074213915941,-0.280413181941091,-0.20987182940543,1.38213232232588,0.255786053468044
"ENSG00000062650",0.114184679115752,-0.0155314636860237,0.129716142801776,7.09256893447376,2.52375035987861,0.0852428810984911
"ENSG00000122375",-2.98667008772023,-1.44843704077608,-1.53823304694415,-0.852186522603998,6.92987123404856,0.00151744654339843
"ENSG00000122367",-0.650074206147321,-0.348627292817682,-0.301446913329639,0.511534799169305,0.575778763308814,0.564115758918527
"ENSG00000107779",-0.513185301947495,-0.149431857479685,-0.36375344446781,3.41299220411314,3.96865171085471,0.0219426486130832
"ENSG00000173269",-0.884094016016707,-0.186966560418882,-0.697127455597825,0.995039530378698,1.72514991040674,0.183394270915511
"ENSG00000173267",-2.14145951584294,-1.23800650980274,-0.903453006040199,-0.73187085218271,3.69926433355271,0.0281817071185192
"ENSG00000148671",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000188100",-2.63790906649358,-5.12548240610387e-15,-2.63790906649357,-1.48838200643052,18.3093415950269,2.04174776361863e-06
"ENSG00000148672",-0.0290430893579136,-0.00768343286783606,-0.0213596564900775,5.9593256944633,0.0674892009241877,0.934780261578901
"ENSG00000122376",-0.107259390240939,0.0955181520191399,-0.202777542260079,4.00523765641522,0.716279946198209,0.491050318288447
"ENSG00000184923",-0.00181891166441526,0.0437298834801073,-0.0455487951445225,3.25778281498237,0.0160059373192246,0.984124331067636
"ENSG00000214562",-0.210486757484032,-0.00201594133886454,-0.208470816145167,2.84125080905425,0.421344509018222,0.657320943499904
"ENSG00000107789",-0.018763489416949,0.240131928492943,-0.258895417909892,3.65096240323983,1.35182824863753,0.263443961343455
"ENSG00000198682",0.229572204950895,-0.0342363772665608,0.263808582217456,2.9184749554337,0.940857847603793,0.393712718788856
"ENSG00000138138",-0.0803228892463924,0.111407645160274,-0.191730534406666,4.91991908003949,1.01295666529971,0.366831070080362
"ENSG00000227268",0.588263875173175,0.234232144336625,0.35403173083655,2.46160986704318,2.46652683463884,0.0900183756032982
"ENSG00000171862",0.477777607262015,0.164108505363021,0.313669101898994,9.15315119379632,7.00106044320433,0.0014255077285937
"ENSG00000184719",-0.0399966395415997,-0.335538158352141,0.295541518810541,1.71953797958223,0.766031229225061,0.467556629789551
"ENSG00000204022",-0.353934146273577,0.109022961368922,-0.462957107642499,-0.573084823707882,0.175745406368932,0.839089482463427
"ENSG00000182333",-0.0884860230509948,-0.0844380071989485,-0.00404801585204628,-0.726077778411316,0.0086880755294173,0.991350303338577
"ENSG00000204021",-0.230042247964864,-1.00331987999628,0.773277632031419,-0.675462658613367,0.996214795027635,0.372901481507368
"ENSG00000204020",0.896017926955255,-0.101664236966106,0.997682163921361,3.70078717897095,8.26762120852046,0.000510290490010776
"ENSG00000173239",1.8277373694533,-0.145827674854424,1.97356504430772,0.556991937666145,4.33397876435415,0.015663939799942
"ENSG00000152766",1.78229395074326,0.372191905099416,1.41010204564384,2.64030041554903,7.05009850683761,0.00147414409346732
"ENSG00000138134",-0.172128163124349,-0.00326457479072088,-0.168863588333628,4.97472791587081,0.711927970264028,0.493416537245621
"ENSG00000107796",0.160576194315691,-0.251289021496629,0.41186521581232,2.74388274515199,1.4848983603967,0.231466123091444
"ENSG00000026103",0.37001113516403,0.0909706855291992,0.279040449634831,5.84874826399475,4.16045793416072,0.0185783984365347
"ENSG00000138135",-1.16294152891415,-1.22960711001698,0.0666655811028236,-1.46477097845995,3.88253644787766,0.0237668333969033
"ENSG00000107798",0.21373367082762,0.0674793428229998,0.14625432800462,6.21056225040461,1.21283856701902,0.302199998747489
"ENSG00000119922",0.877430142612493,0.149762430990371,0.727667711622122,7.73656034803622,7.31508686836097,0.00118340469839035
"ENSG00000119917",1.08637393070109,0.0849605763590715,1.00141335434202,7.30631498818245,7.25641913630735,0.0012445204896984
"ENSG00000204010",1.14464298258651,0.207825599578458,0.936817383008049,4.91885047024639,5.3655169227475,0.0064296045979112
"ENSG00000185745",1.17925184927399,0.120577711764142,1.05867413750985,6.07821608191219,4.85339567221371,0.0101459640165246
"ENSG00000152778",0.637472454490725,0.275693329529318,0.361779124961406,5.64256337767315,5.39116716499403,0.00626753464544002
"ENSG00000152779",-2.52298892299741,-2.00056833151358,-0.522420591483824,-0.733597232898672,4.61211846627071,0.0121303287332705
"ENSG00000152782",-0.662942719191711,0.0692475421913383,-0.73219026138305,1.20349114033997,1.74835643539744,0.179326684995643
"ENSG00000138182",-0.236822760957281,0.22590832152725,-0.462731082484531,3.35541992293476,2.79883562488392,0.0656470127178568
"ENSG00000148680",-0.993620695757177,-0.533123024362059,-0.460497671395118,0.688909239250589,1.93290464525437,0.150084685405298
"ENSG00000148688",-0.230101906555826,-0.103101400543968,-0.127000506011858,3.76300372631223,1.13119769530425,0.32673099573292
"ENSG00000148677",-2.07912934320641,-1.48117996417824,-0.597949379028166,-0.542197866636492,3.64190318469079,0.0297288843054602
"ENSG00000180628",0.356056204998259,0.105266107687464,0.250790097310795,7.93055486700648,2.06228014845759,0.13351279818316
"ENSG00000165338",-0.236567137463552,0.633608464162351,-0.870175601625903,1.29343172466703,2.29340568355404,0.106195871317899
"ENSG00000119938",-2.57748854197573,-1.36320637123525,-1.21428217074047,-1.30392177465245,7.47797598585817,0.000939709938673255
"ENSG00000107854",0.103574925207038,0.0383459576285254,0.0652289675785121,7.13155460399495,1.55399458799167,0.216452445160448
"ENSG00000174721",0.21915899226473,0.430212228117833,-0.211053235853104,1.79963267743213,0.954529220334588,0.388465319967273
"ENSG00000095564",-0.114539800232207,0.0110364503242152,-0.125576250556422,6.79936778419186,1.82477733461661,0.166570598163372
"ENSG00000107864",0.224595163978802,-0.0581400548716492,0.282735218850451,4.85913108203391,3.22186999949253,0.0440458082374655
"ENSG00000198060",0.111934905679382,0.0665929732850087,0.045341932394373,5.11725990197987,0.773940819814933,0.463928566220603
"ENSG00000119912",0.00345892216174932,0.0522851493517436,-0.0488262271899942,4.84200576224698,0.121102586538149,0.886072521734149
"ENSG00000138160",0.585816593550169,0.217511955808506,0.368304637741663,2.54942764718425,3.10741506469082,0.0490522458139706
"ENSG00000152804",0.313907243409069,0.105665341814198,0.208241901594871,6.11321883426129,4.09850262694202,0.0194579400034698
"ENSG00000138190",0.468182991462723,0.0134080896250808,0.454774901837642,5.51244161150381,6.45001033664563,0.00239380705458911
"ENSG00000187553",0.248860625913686,0.00396991297389854,0.244890712939788,2.36351881342489,0.466094174511354,0.628801435025903
"ENSG00000095596",-2.37987560085944,-1.58197534876282,-0.797900252096623,-0.57659876651717,4.26783142818112,0.0166427259967344
"ENSG00000138119",0.462070727138598,-0.230547276405122,0.69261800354372,5.33309148252143,3.78996767500843,0.0265845987613132
"ENSG00000138180",0.305131318810691,0.0944433351142726,0.210687983696419,0.12167061172431,0.118955888192314,0.887972139983729
"ENSG00000186188",-0.319534619862987,-0.282268539934925,-0.0372660799280613,0.127324977696599,0.166280243781454,0.847042036488554
"ENSG00000138207",-0.855155071297077,-0.390031764759196,-0.465123306537881,-1.09892976011796,0.630117655226918,0.534625588681357
"ENSG00000095464",-0.56716488233446,-0.209932966963965,-0.357231915370495,1.5987308259949,1.25793919335647,0.288688078538364
"ENSG00000148690",-0.211686549937649,0.00937902903073509,-0.221065578968384,4.38210477486927,1.63145605220278,0.200797258167876
"ENSG00000108231",-2.24013963601667,-0.959964657633336,-1.28017497838334,-0.953605607888983,4.30338896076409,0.016106408930274
"ENSG00000176273",-0.00923037162278307,0.163163372351248,-0.172393743974031,2.35085908319907,0.271180711907216,0.763036402173369
"ENSG00000138193",-0.531318745970513,0.0113366181506121,-0.542655364121125,2.94904172107412,6.11267122290591,0.00312718914972203
"ENSG00000173145",-0.015746263298018,0.256272098618852,-0.27201836191687,3.85003128722996,1.65384328914901,0.196491487020371
"ENSG00000108239",0.034622507559973,0.133561099229669,-0.0989385916696961,3.1843304767975,0.297352081608124,0.743435495768897
"ENSG00000119969",-0.140827797574458,0.0432201226872252,-0.184047920261683,3.44378703888605,0.475844011069125,0.622757049120198
"ENSG00000108242",-1.76337982840065,-1.35661625441465,-0.406763573985997,-1.49955248968209,8.54632963189808,0.00741708131481782
"ENSG00000276490",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000165841",-0.932643184415924,-5.12548240610387e-15,-0.932643184415918,-1.5895304400525,8.32128230018178,0.0438771738505408
"ENSG00000138109",-1.98881166876602,-0.813400104766761,-1.17541156399926,-1.30485091633542,4.33729423108753,0.0156114293207661
"ENSG00000138115",-1.97591050885987,-1.17908327534748,-0.796827233512386,-0.766567275404288,2.97652389912112,0.0554946028746043
"ENSG00000173124",-0.566179961913656,-0.02371175169755,-0.542468210216106,-0.0189578175603017,0.506388720562621,0.604201790604784
"ENSG00000107438",0.0639355653880464,0.156011516332688,-0.0920759509446419,5.15920653357616,0.431610829441556,0.6508485116682
"ENSG00000095637",-0.347608540451686,-0.533027446645637,0.185418906193951,1.93314500043244,1.58573376710793,0.209892577716798
"ENSG00000059573",-0.216922549860284,-0.124998580206134,-0.0919239696541508,4.30529976684733,1.187367141221,0.309277174012296
"ENSG00000119977",-0.252673218565069,0.0307193069625876,-0.283392525527656,3.94572972958248,1.88178844029449,0.157660112022844
"ENSG00000138185",0.50393852827281,0.0322791713571047,0.471659356915705,7.61293241524212,8.33019615340471,0.000474819059055447
"ENSG00000270099",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000188649",0.199993740926785,-0.392785892357513,0.592779633284298,0.590633504556532,0.707053989420522,0.495537663326501
"ENSG00000107443",-0.20716892748722,-0.0776535793669161,-0.129515348120303,4.20116928635022,1.05160021773046,0.353201219725138
"ENSG00000177853",0.0299360021773552,0.156759714960427,-0.126823712783071,5.74032430931351,2.01395931132319,0.138825299572533
"ENSG00000095585",-0.497059508921587,0.166535704144121,-0.663595213065709,3.95521610765585,5.11983306831883,0.00781551027640978
"ENSG00000107447",-4.54232318748665,-3.29371674698558,-1.24860644050107,-0.891155635526515,17.6107596413606,6.10663623466994e-07
"ENSG00000197430",-2.12640550745066,-0.402055758529418,-1.72434974892124,-1.05939565426799,4.35921970968303,0.0152996284662168
"ENSG00000095587",-1.14395915811046,-0.107140810052668,-1.03681834805779,0.0999243480937684,1.74380145095955,0.180117749723594
"ENSG00000077147",-0.00661892699561572,0.0718818212397446,-0.0785007482353604,6.63217709424539,0.791702068221851,0.455885896578254
"ENSG00000155629",0.439500335137151,0.00307530749516672,0.436425027641984,8.2781525896105,9.8071447661176,0.000128866721529765
"ENSG00000196233",0.137377299459462,0.107236737564801,0.0301405618946618,6.48160885074051,1.70490614312744,0.187019359604527
"ENSG00000187122",-0.32414649625692,-0.163607571962802,-0.160538924294118,3.12621489677622,1.23885098281982,0.294115043479334
"ENSG00000269891",0.0758208362276708,-0.0272266853426593,0.10304752157033,0.167120712917066,0.0146000190353551,0.98550814022913
"ENSG00000213390",0.214250334537568,0.0415501947254455,0.172700139812123,4.94282543562721,1.426721742425,0.244928818105179
"ENSG00000165879",0.590973461845911,0.194271023267671,0.39670243857824,7.37753703353331,6.82534451450914,0.00177778518320623
"ENSG00000181274",0.377694860491641,0.149702710644373,0.227992149847268,8.31577630844946,3.63228834220204,0.0303326104354925
"ENSG00000052749",-0.0317040286958316,-0.236874859969409,0.205170831273577,6.55841531586728,2.23334171501993,0.112992772550533
"ENSG00000171314",0.191422822927626,0.0524110322293674,0.139011790698259,6.89583840188995,2.80450880928164,0.0652952518161227
"ENSG00000171311",-0.125328654966065,0.00623719028592163,-0.131565845251987,4.61940842858885,0.790139803726101,0.456587583182095
"ENSG00000171307",-0.211211515796216,-0.0648535220560124,-0.146357993740203,4.9459133107551,2.42517048120275,0.0936388581411624
"ENSG00000155229",-0.21540611057698,-0.0799059257310223,-0.135500184845958,6.01293857582067,3.01594709308709,0.0534681908923338
"ENSG00000165886",0.716989262398446,0.112881570891044,0.604107691507402,4.33934742886571,8.43580881028951,0.000423054236078486
"ENSG00000165887",-0.155234912764734,-0.728642521269614,0.57340760850488,-0.140352404033215,0.705054926583174,0.496515473220908
"ENSG00000241935",-2.99658178103002,-2.2946902082038,-0.70189157282622,-1.05823326329348,8.75372561860269,0.000313439379718161
"ENSG00000249967",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000203942",-1.72482018947731,-1.86593849579346,0.141118306316152,-1.36594084453917,6.00505222404514,0.00344231564414531
"ENSG00000171160",-0.853811427972706,-0.469241219999827,-0.38457020797288,-0.0549082481769307,0.855058578486687,0.428337008992629
"ENSG00000155252",-0.162903272690888,-0.176114272737754,0.013211000046866,3.79990229032453,1.01952707684915,0.364476339701352
"ENSG00000119986",-0.0224737718912454,-0.211821243980535,0.18934747208929,1.46964186659823,0.211226329193107,0.809950317399351
"ENSG00000155254",0.208731945313427,0.00174053315647278,0.206991412156954,3.98407018407892,1.17687688308265,0.312463092432119
"ENSG00000155256",-0.0989439678794742,-0.0252857967026754,-0.0736581711767988,6.18139519210934,0.87341117299024,0.420678492242524
"ENSG00000120057",-0.150187157980489,0.12686257162321,-0.277049729603699,1.71366721756105,0.377203689417336,0.686745843462102
"ENSG00000155265",-0.485489371374522,-0.243206320041942,-0.24228305133258,3.56840862952476,2.88139844291516,0.060713005057165
"ENSG00000095713",-1.06625464254955,-0.497525560906737,-0.568729081642815,-0.396217854605269,0.892012258278906,0.413058731369403
"ENSG00000166024",-0.03064624628575,-0.0597125338242177,0.0290662875384677,5.33608621245639,0.237844062725006,0.788769328231759
"ENSG00000138131",0.157224272491762,-0.0702960624226774,0.227520334914439,4.04855659071751,1.13158655642184,0.326606771785606
"ENSG00000119943",-0.429260403438605,-0.108808407730735,-0.32045199570787,3.95093614812388,3.94908934941142,0.022344096147771
"ENSG00000107521",0.628684509274846,0.212998685813477,0.415685823461369,8.37759331863632,4.93203047012571,0.00943961043303158
"ENSG00000172987",-0.179834507332095,0.593068513799086,-0.77290302113118,-0.413661641492103,0.486497434261634,0.616220207344829
"ENSG00000119946",-1.22499040868152,-1.32854605279401,0.103555644112485,0.465466260708694,2.40849199971914,0.0951406665215419
"ENSG00000120053",-0.456927053232188,-0.331188547119938,-0.125738506112251,2.88577603677219,3.03318827906092,0.0526058424674836
"ENSG00000119919",-1.22270606523158,-0.3131491325308,-0.909556932700778,-1.04000191698747,1.35689917036309,0.262146421480764
"ENSG00000155287",-0.00297316134585581,0.0551857368695107,-0.0581588982153666,4.74264870245693,0.193912340495361,0.82403844472281
"ENSG00000198018",0.110323578716368,0.215223166492382,-0.104899587776014,3.74384196113187,1.45961616030425,0.237221449707334
"ENSG00000119929",-0.106556327897062,-0.0353240708187697,-0.0712322570782927,4.23998559730663,0.323160309260332,0.724609284810793
"ENSG00000014919",0.0116389481295048,0.00550002465502385,0.00613892347448096,5.47024941076132,0.00938139167219308,0.990663346199567
"ENSG00000023839",0.0022055521223394,-0.0871660219391153,0.0893715740614547,2.69779553987156,0.0929565316693763,0.911311585220158
"ENSG00000107554",0.199386318254314,0.210459106459821,-0.0110727882055068,4.0615411078462,1.334959638619,0.267807608436646
"ENSG00000120054",-2.70497010673566,-2.35484586931279,-0.350124237422864,-1.09178845326441,6.55223973041132,0.00211675162811351
"ENSG00000107566",0.690844747408514,0.183141446868393,0.507703300540121,5.13327854442035,5.81225002722642,0.00431375203733343
"ENSG00000213341",0.22949053313232,0.151707846377389,0.0777826867549309,5.38861325037563,2.42641765251724,0.093527533292385
"ENSG00000095485",0.0347323748993513,0.0102930156497344,0.0244393592496169,5.03077853639006,0.0634434939533387,0.938564814475341
"ENSG00000196072",0.360255529962469,0.0750326881904386,0.28522284177203,4.1905836044824,3.5293787839196,0.0330205194162284
"ENSG00000107593",0.124653310525152,1.44476165059009,-1.32010834006494,-0.537560544009503,1.7274430632212,0.182988176277406
"ENSG00000099194",0.0243408357891602,0.0789027680441219,-0.0545619322549617,2.77564156055089,0.051429746701407,0.949895432585426
"ENSG00000075290",-0.328445918295222,-1.0737966055503,0.745350687255077,0.268947256101329,2.148683953978,0.121980899396036
"ENSG00000075826",-0.38638244566489,-0.097153597336669,-0.289228848328221,4.50720015062866,2.76328067140478,0.0681599328277936
"ENSG00000255339",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000166136",0.0298064604235631,0.321533051462824,-0.291726591039261,1.59895928293996,0.715201972902466,0.491572480218632
"ENSG00000166135",-0.0073085938861469,0.0336487078727029,-0.0409573017588498,7.10426508072366,0.286526296450532,0.751480365359781
"ENSG00000075891",-0.99720351329438,-1.24466574405477,0.247462230760388,-0.0402840713088215,1.59289134056928,0.208441481124139
"ENSG00000119906",-0.0173195527244985,0.0261307895319826,-0.0434503422564811,5.83679976705144,0.164479290683283,0.84856386665141
"ENSG00000055950",0.0829824983741326,0.131002322938613,-0.0480198245644801,3.51302200169605,0.373113079165078,0.689539844966168
"ENSG00000095539",-0.104128326965409,0.235719417565519,-0.339847744530928,2.62213542642258,1.14896289936377,0.321104686949109
"ENSG00000107815",-0.0807785662333433,0.0646436094907177,-0.145422175724061,3.6601254166287,0.266692555751835,0.766450360886564
"ENSG00000107816",-0.30117353791193,-0.0176436892194077,-0.283529848692522,4.86038029210776,4.5619689537123,0.0127006412817584
"ENSG00000186862",-0.727475981299389,-0.172911902418337,-0.554564078881053,0.866716203550163,0.973590953323699,0.38126778897642
"ENSG00000107819",-0.0199898655261609,-0.0295828120009605,0.00959294647479957,5.36849018199129,0.0532720126317095,0.948148906581687
"ENSG00000107821",-0.295498236154147,-0.449269205642011,0.153770969487864,-0.0122442800257351,0.260349955297272,0.771301504918099
"ENSG00000107807",-3.29970824487973,-3.16752451478344,-0.132183730096281,-0.889782781043802,9.75238908800385,0.000134907944221019
"ENSG00000138136",-1.53089033813477,-0.848578295530613,-0.682312042604156,-1.02375772742027,1.74594422529076,0.17974517143549
"ENSG00000166167",-0.186713077232751,-0.102714473217627,-0.0839986040151237,4.55143863340054,1.22959695790009,0.296783394058414
"ENSG00000166171",0.16559720086828,-0.182576517006247,0.348173717874527,3.47059370426708,1.8499342992106,0.162577058908148
"ENSG00000166169",0.341555107928631,0.123579364543731,0.2179757433849,6.57789235006284,1.64290497495024,0.199595599748126
"ENSG00000107829",-0.198920303041895,-0.0316068441365078,-0.167313458905387,5.9803031601863,3.24490950871624,0.0431027702802595
"ENSG00000107831",-1.65223805390208,-1.0792792163861,-0.572958837515982,-0.180451166499479,2.39993568137376,0.0959206292803411
"ENSG00000107833",0.0342894038417065,-0.157293329083618,0.191582732925325,2.26364598508346,0.318286452297639,0.728126976642796
"ENSG00000198408",0.0672390207949396,-0.0315151639293002,0.0987541847242398,8.90389012998673,0.998573107697513,0.372040222533171
"ENSG00000120049",-0.422110159519511,-0.343730949006813,-0.0783792105126985,2.33600356587847,1.57550597244246,0.211984020248974
"ENSG00000120029",-0.0803981621334524,-0.108001279699794,0.0276031175663414,5.51581292672875,1.0343013090962,0.359237636577299
"ENSG00000166189",0.168415821863324,0.078831319988488,0.0895845018748365,5.81101708484858,1.98317859265603,0.142995964636585
"ENSG00000198728",-0.0492028531766367,0.0296758431277256,-0.0788786963043624,6.82833555767526,0.842497927336741,0.433660391320177
"ENSG00000148840",-0.188444065735197,-0.0692087881217364,-0.119235277613461,5.34211589068047,1.77390247905823,0.174955303432761
"ENSG00000166197",-0.14144023714366,-0.204228395723339,0.0627881585796786,5.31155121564676,1.75689601221557,0.177853151378009
"ENSG00000119915",0.0938049276702187,0.297320969898286,-0.203516042228067,-0.0779686244828877,0.0988782022225355,0.905941294385256
"ENSG00000107859",-1.07373790138853,-0.671994299011664,-0.401743602376871,-1.09604305366961,0.95549864750676,0.388095950101464
"ENSG00000107862",-0.0378985697367084,-0.0170877387931805,-0.0208108309435278,6.62902618187099,0.100987790569242,0.904035941615091
"ENSG00000077150",0.102789841127917,-0.0305164854567643,0.133306326584681,7.19521167337097,1.32886383807758,0.269402571009154
"ENSG00000059915",-0.170704822104074,-0.0044198722985426,-0.166284949805532,2.58747897848213,0.359117564726775,0.69918717435062
"ENSG00000107872",0.0583720312444378,0.186624167160318,-0.128252135915881,3.88126357682391,1.05837383396911,0.35086585798966
"ENSG00000107874",-0.00643803863877577,-0.00683468655613966,0.000396647917363889,4.28103601694625,0.00216116233325151,0.997841217800533
"ENSG00000120055",0.0994319765762773,-0.759857901503638,0.859289878079915,-0.393650538564614,1.20237073397151,0.304778026091317
"ENSG00000138111",0.354275078610637,0.18691239634212,0.167362682268517,4.48706320240556,2.89598386240635,0.0598814945927169
"ENSG00000138107",0.15317850125944,-0.0633364703445019,0.216514971603942,6.42938348021474,4.53587466887666,0.0130081361021745
"ENSG00000107882",0.0243803437040201,-0.0837472812086401,0.10812762491266,5.59621564593754,0.842434587736521,0.433687405853196
"ENSG00000171206",0.16658520573104,0.000248452078530684,0.166336753652509,7.74875396196941,1.85228792238022,0.162208464557659
"ENSG00000138175",-0.239061621090093,-0.0445390143765238,-0.194522606713569,3.09090849355259,0.837785068887272,0.43567513466512
"ENSG00000156398",-0.296259185837922,0.220893796651834,-0.517152982489756,4.01024457088746,3.96068439521539,0.0221454043181597
"ENSG00000166272",0.165672639691772,0.0956295082912832,0.0700431314004884,6.97397367528534,2.08806833666343,0.129285278512703
"ENSG00000148795",0.329310899589887,0.621001067160946,-0.291690167571059,0.906436875764893,1.18290640056017,0.310627843824742
"ENSG00000166275",-0.303310237434516,0.225995626079217,-0.529305863513733,2.34207556641229,2.19275565667834,0.116935526008845
"ENSG00000270316",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000214435",-1.01307459076214,-0.541839025614504,-0.47123556514764,0.311674055991869,1.75718744225078,0.177803082600944
"ENSG00000148842",0.011358337306233,-0.0732681830018122,0.0846265203080452,5.46662821119681,0.543798097988869,0.582242374375836
"ENSG00000076685",0.405464408987257,0.0644490761768978,0.34101533281036,6.98202257499723,7.3609259586742,0.00104057114226787
"ENSG00000235376",-1.07108048419057,-0.655476974973286,-0.415603509217289,-1.22401688961679,0.993201861757505,0.374004768239212
"ENSG00000148798",-0.462028771132157,-1.10717913709135,0.645150365959194,-0.879406200604353,0.952679248710663,0.389171189047481
"ENSG00000156374",-0.273270818348836,0.134943803878296,-0.408214622227132,2.54278276389964,2.27346202561074,0.108240938914224
"ENSG00000148835",0.0591659867675947,-0.0150768517511009,0.0742428385186956,3.42494686519402,0.121627647381394,0.885608525411171
"ENSG00000173915",0.0260451009106099,-0.0397861574943673,0.0658312584049772,2.66695719166641,0.0527408836475683,0.948652097264547
"ENSG00000148843",-0.189001019466276,-0.104824503364244,-0.0841765161020324,5.77534820597437,2.27569452645385,0.108010030574757
"ENSG00000138172",-0.0598461074879741,-0.0599582490770443,0.000112141589070278,5.68920432306937,0.164066397479092,0.848919695164529
"ENSG00000185933",-0.961337805785599,-0.364699573966296,-0.596638231819303,0.398532575787225,1.2497577747842,0.291001518204413
"ENSG00000183128",-1.80721034844518,-1.94004401905346,0.132833670608283,-0.826672641098995,3.40970477220735,0.036931077544466
"ENSG00000107954",0.0282993671869418,-0.230159653852292,0.258459021039234,4.19864199217682,0.658566357907281,0.520221904720324
"ENSG00000107957",-0.265453151601981,-0.000192348373603609,-0.265260803228378,5.16805358216821,2.50182472598004,0.0871422509607379
"ENSG00000107960",-0.0426693059006709,-0.019982220898347,-0.022687085002324,5.21207183811171,0.0687407510913889,0.933612655208184
"ENSG00000065613",0.211992431917532,0.218877283100657,-0.00688485118312483,6.75798736018604,5.07999162949599,0.00791763162706323
"ENSG00000065618",0.425094546385924,0.0567321946725353,0.368362351713388,3.2266416750687,2.47207524771338,0.089543630073884
