"","logFC","logCPM","F","PValue"
"ENSG00000221866",15.9940196280257,3.77978293807324,815.786634469532,5.63926934717565e-49
"ENSG00000106554",15.3008634586797,4.67486751217384,2529.54831105604,4.65253723099058e-73
"ENSG00000131558",13.6571387276902,6.30464723437899,4849.50183616182,7.31261684160187e-87
"ENSG00000155530",18.8832984665499,0.385425713661214,111.03957084445,6.22698577949653e-18
"ENSG00000205060",15.8667051912586,4.19468466797592,1981.06208278992,5.93823329263045e-68
"ENSG00000085662",15.0739527894219,4.59722522441557,1991.8099464167,4.58372431824427e-68
"ENSG00000198074",21.2754959291875,-1.09079568764357,64.6638250437451,1.80240410677524e-12
"ENSG00000227471",20.1926960038325,-1.00034133124305,60.7999210135979,6.02968471090399e-12
"ENSG00000172331",14.6355152298473,7.25479493491527,290.549367890136,4.84012445161429e-29
"ENSG00000122786",16.9233417363615,2.51181205845964,386.588809934977,4.80139905189649e-36
"ENSG00000146856",16.7559124250537,2.6853371590935,642.394873255116,1.89400036248952e-45
"ENSG00000122783",13.9216706525692,6.8510992673978,1832.89656565897,3.75966992277824e-63
"ENSG00000146859",13.8085668970237,7.09123415260513,1444.68606995456,6.52786917195431e-57
"ENSG00000105875",14.7250185640128,5.31423061123634,4625.49138820506,7.49642572419438e-86
"ENSG00000146857",22.1389951863579,-0.978642397603067,62.7752759959924,3.24020738710417e-12
"ENSG00000080802",14.1325152675011,5.77081197840884,5951.77544145279,2.99304977358957e-91
"ENSG00000155561",13.8825047906321,5.82862397451869,2657.61827612865,4.26339648772267e-74
"ENSG00000243317",14.4678476623117,6.24103617864924,1061.05809479545,5.09629314337359e-50
"ENSG00000164707",15.5899641226226,4.08346083191469,1835.1519667708,2.29271130092209e-66
"ENSG00000189320",20.7557655908025,-1.05016224215398,63.8096556010004,2.34792017738386e-12
"ENSG00000105887",12.1238813050411,8.19603665672702,2111.25320163065,2.8130035791472e-69
"ENSG00000267697",25.5467942874612,-1.61522660110368,0,1
"ENSG00000181072",19.3110720945409,-1.10836318208825,61.5248573832243,4.79636993740249e-12
"ENSG00000105894",19.7424051561277,-1.28699540152574,81.3441404105554,1.34457558839082e-14
"ENSG00000157680",17.8235614540084,-0.259168055482536,68.8872362998406,4.97693910276722e-13
"ENSG00000182158",13.7326150415759,6.15864874480343,3777.55468141194,1.55223353682127e-81
"ENSG00000122787",21.8411075016458,-1.00061293867508,62.2170351821565,3.85879656706753e-12
"ENSG00000122779",14.2153211637855,5.79243092923512,4217.79827441907,6.98151906665181e-84
"ENSG00000157703",20.22943129572,-0.499068379813023,74.258371007078,1.01537225434635e-13
"ENSG00000105929",18.533835313116,-0.741269402190234,54.1587389779947,5.16428520156028e-11
"ENSG00000214128",19.3689399720065,-1.19744425498652,71.1835915298784,2.50665730553322e-13
"ENSG00000122778",19.4559896688622,0.222427246300017,106.695529784608,1.78272533762915e-17
"ENSG00000146858",18.2897868561778,1.81159851844281,343.872214848089,3.27353131896885e-34
"ENSG00000105939",11.9521991615284,8.39195968770133,3489.18036830965,7.5436360345042e-80
"ENSG00000105948",18.4235459306487,2.49286612021993,344.73510019962,3.40393094545033e-33
"ENSG00000157741",13.664145251709,6.3539371424997,5466.76313083834,1.99160385007732e-89
"ENSG00000164898",19.6851188200901,0.454541101305409,162.340803976147,1.05124546186604e-22
"ENSG00000146963",14.5349824917698,5.38655332761806,3563.17839058121,2.70518739904198e-80
"ENSG00000269955",25.5467942874612,-1.61522660110368,0,1
"ENSG00000188883",20.5981612235436,-0.648407291369038,56.3012330613479,2.55630938300801e-11
"ENSG00000236279",20.0041899738391,0.876696248871167,151.072239470411,9.6346477383587e-22
"ENSG00000064393",12.5674800860848,7.487413575483,3569.24893209378,2.48920082221843e-80
"ENSG00000059377",12.3378882012109,8.27564528348669,1826.4450111999,2.87595290832311e-66
"ENSG00000059378",13.4806135538399,6.87199073866188,1601.7746531541,1.08614661055138e-59
"ENSG00000006459",12.6538560630715,7.71575453535508,3561.33228777848,2.77459070594857e-80
"ENSG00000157800",14.6105315931714,5.49772486499407,1451.83877329081,5.71698003617247e-58
"ENSG00000146955",20.236706601679,0.939547314313525,244.107575401335,1.20809476457154e-28
"ENSG00000133606",10.4016481305022,10.6633948732268,284.331967791801,9.05127747668728e-29
"ENSG00000146966",19.2343512204182,-0.0922304889035671,68.9069283901496,4.94755151219923e-13
"ENSG00000133597",15.8805435339553,4.06217945533235,1672.6646889626,1.88237875568436e-64
"ENSG00000090266",16.0655037509705,3.47456300377431,1171.95884916456,3.31556368180568e-57
"ENSG00000157764",13.6583714358002,6.38115566281678,5002.79700385473,1.57908642318165e-87
"ENSG00000090263",17.0075903314663,2.57806254087168,674.931131277897,2.19082235404514e-46
"ENSG00000261115",20.3532806285698,0.61681204269358,149.989348193038,1.19833453992242e-21
"ENSG00000006530",14.7580455909728,4.76040751781792,1755.12921793005,1.91501168231135e-65
"ENSG00000257093",13.0658688027845,6.44153885632418,1976.33289640606,1.7096709042863e-66
"ENSG00000214102",19.3921221684874,0.231114947991762,111.188399294231,6.00892721570115e-18
"ENSG00000106028",14.9844555726574,4.69524712022602,2768.80580252898,5.84818147728815e-75
"ENSG00000127362",17.7762735751665,2.11012949017821,457.455372215649,3.43352699618033e-39
"ENSG00000127364",17.4894379407719,2.4736309064849,516.258551403665,2.21218560073117e-41
"ENSG00000127366",17.7717069796941,1.10799763408304,219.436813365543,5.12767972248622e-27
"ENSG00000165076",21.2111536831922,-0.401807146109821,95.2609665498381,3.17499985765421e-16
"ENSG00000257335",12.2137033446627,8.91266250197451,466.378513095006,3.7367732038014e-36
"ENSG00000258083",23.5716225733611,-1.3261335061351,88.7707969136372,1.75869777080557e-15
"ENSG00000258227",18.1280086077929,2.05820645350699,476.593418570946,6.28425979914957e-40
"ENSG00000257138",21.0006652190557,-1.15426614599424,74.5161099343378,9.41999635574749e-14
"ENSG00000257743",16.7147722600245,4.73222170025892,573.300767429499,1.87878017777436e-39
"ENSG00000258223",22.3522413864632,-0.855336513181756,68.4072548192513,5.75107255349233e-13
"ENSG00000270672",20.2120991361773,-0.340640778799678,103.643179979647,3.78377659848145e-17
"ENSG00000275896",17.3299323490231,1.88456682871745,361.563525789421,4.5786108160311e-35
"ENSG00000204983",19.473081295523,0.635445146186699,123.992265391636,3.06707268392011e-19
"ENSG00000106123",14.8082842476706,4.90328101284577,2350.9439650135,1.59556408237936e-71
"ENSG00000165125",17.8947609089664,0.891248402969737,144.897250149199,3.38617319083339e-21
"ENSG00000127412",17.9820768126398,2.51206952070011,445.070771399192,1.06322340634353e-38
"ENSG00000165131",21.5668630881732,0.345900236885935,127.500626132391,1.39869154944226e-19
"ENSG00000197993",17.8243983150471,4.21802318429411,313.253352716666,3.93696924644534e-30
"ENSG00000179468",22.7476592320579,-1.25764215878407,73.4820121790751,1.27363721104204e-13
"ENSG00000225781",22.875237030358,-1.08114676371767,69.0229137771303,4.77801631328571e-13
"ENSG00000159763",21.8149943411412,-1.20332953802518,74.2941551276901,1.0048465136221e-13
"ENSG00000236398",21.2058659894487,0.0615359149693515,90.8394076577444,1.0126078599579e-15
"ENSG00000221937",20.1134412102721,1.37222091224521,204.058894205386,6.16304910675709e-26
"ENSG00000197448",12.8548799488447,7.09335902237729,4650.65649734739,5.74039192506599e-86
"ENSG00000178826",22.1255859709396,-0.904206858403669,92.411357432568,6.68371804129391e-16
"ENSG00000106144",13.1556723328492,6.71137350709756,5916.42258389208,4.01767053959895e-91
"ENSG00000188037",19.3464593023335,0.395587184915785,113.316312117953,3.61955979388543e-18
"ENSG00000159784",18.2806938385303,1.71870813289101,363.290761121148,3.79397291188829e-35
"ENSG00000159840",11.4239068208352,9.14573718035671,985.111281019185,6.19076122758275e-51
"ENSG00000146904",15.4559213506206,4.37012695501383,2142.48927798826,1.3899620496669e-69
"ENSG00000185899",18.8589597349616,1.27702422198228,207.502561273057,3.49363235138429e-26
"ENSG00000221855",19.9066745930736,0.880445441379125,201.604972117058,9.27216178795056e-26
"ENSG00000271079",23.5190209665659,-0.887992052849325,72.124219082122,1.89787641747145e-13
"ENSG00000170379",16.2404945476709,3.7918363441852,1549.9749675139,6.9236505724461e-63
"ENSG00000271321",20.529351948438,-0.229034704316794,86.0841274947052,3.63583893307635e-15
"ENSG00000198420",16.1241037541612,3.33858990845649,1149.73622976308,8.04174153758964e-57
"ENSG00000221910",21.6442981946076,-1.47871439229395,106.474762010561,1.88173759678014e-17
"ENSG00000213215",26.8068429199574,-1.53782320640961,135.822593091166,1.24666380731801e-18
"ENSG00000221813",22.5796427244069,-1.48278438423655,103.089545581631,4.34250507058496e-17
"ENSG00000221836",23.1819644614479,-1.3324161495613,76.639253227847,5.10009552155766e-14
"ENSG00000221933",22.5229311054111,-1.47927008194889,103.052708366893,4.38254225973226e-17
"ENSG00000221858",22.2753372850281,-1.48800230802385,115.508504535658,2.15863681918135e-18
"ENSG00000221989",23.8295802529457,-1.57902301146644,152.91598756399,2.55153356563254e-07
"ENSG00000221938",22.8573640523901,-1.56256561691219,128.431903325865,2.71917109279245e-07
"ENSG00000225932",21.2950075043519,-0.701156317724389,74.0887866882623,1.06680571856638e-13
"ENSG00000213214",19.7343526033432,-0.139368572326877,103.340016264667,4.07998826173328e-17
"ENSG00000212807",20.2988809195549,-0.302402948017749,95.6591475871638,2.8638796380312e-16
"ENSG00000243896",19.7330568529493,0.429092050071697,118.198498254984,1.1531051460212e-18
"ENSG00000244693",20.582142963136,-0.636018213674716,64.934529798274,1.65801360346273e-12
"ENSG00000221970",20.046991510449,0.181298187907428,134.319875995451,3.14672878287292e-20
"ENSG00000050327",16.9448980069914,2.51925446211424,630.448292418098,4.28247666564583e-45
"ENSG00000106410",21.658934950728,-1.27086848444173,73.0602049561452,1.4411486859236e-13
"ENSG00000196511",15.3277346112919,4.74941595843465,1582.50164355782,2.81513295889562e-63
"ENSG00000174469",16.2226914456988,2.13779253010257,143.911650738915,4.27883326122155e-20
"ENSG00000170279",23.2690179806843,-1.50079546381018,105.561734703986,2.35458356885896e-17
"ENSG00000055130",13.9751968220153,5.9060886743999,3202.69780121787,4.93247756485747e-78
"ENSG00000106462",16.0891284678588,3.80180599880135,1749.75068045729,2.21589291172e-65
"ENSG00000155660",14.0109039051955,5.79138213692982,2392.60993407712,6.83891456146087e-72
"ENSG00000197362",15.2026682168806,4.45940007186361,2015.38908524878,2.60949532185414e-68
"ENSG00000204947",17.9415263858291,1.57833845636358,310.025977912474,1.77414818609208e-32
"ENSG00000197024",13.8127154644211,6.09473253591229,4474.97875778207,3.81316390648878e-85
"ENSG00000170265",14.611571272752,5.40309861980982,4320.28737614802,2.14770836712276e-84
"ENSG00000170260",15.3979704118889,4.41754073448176,1912.98072620368,3.15990031977465e-67
"ENSG00000204946",14.0981696995145,5.35802591913602,3150.50057789748,1.09837852235377e-77
"ENSG00000196453",15.6389955632594,4.70976607558943,2135.22599387281,1.63611296436256e-69
"ENSG00000181220",12.3138926702842,7.99031723240906,1603.39042172223,3.10670463257271e-62
"ENSG00000133619",15.3196095662964,4.13476581651519,1872.09541047995,8.86282292772932e-67
"ENSG00000181444",12.7430425638653,7.65277019849162,1253.06742798794,1.85161769784419e-54
"ENSG00000197558",15.9018449190154,3.59197312297983,901.714017337826,5.4355248583827e-52
"ENSG00000106479",14.0938466756049,5.5398027000041,3291.93666587024,1.29175780093298e-78
"ENSG00000171130",15.2993338085867,4.40764240345697,1360.91400140516,3.13996211419644e-60
"ENSG00000106526",16.2244028552399,3.36987436447588,886.177963999195,1.19272156609135e-51
"ENSG00000127399",16.4769820986588,3.39600641073544,1258.53009218587,1.21085087003733e-58
"ENSG00000188707",16.2746062072218,3.8423817504005,1447.03326620523,1.76437408459234e-61
"ENSG00000106538",18.4498883114997,0.842875983158244,191.376488894669,5.27881256422485e-25
"ENSG00000214022",13.3381191000597,6.29858242265565,4201.01132066087,8.49110927342866e-84
"ENSG00000196456",14.234424728871,5.04786092286806,1907.11628222946,3.65894896633398e-67
"ENSG00000171115",13.2581289692311,6.77692805674968,3387.99959903092,3.17446441274777e-79
"ENSG00000179144",13.3285852582566,6.35695862566757,1167.54634109982,3.44792392017603e-52
"ENSG00000133574",11.9068395763399,8.23166534909237,4466.54847410538,4.18347862753555e-85
"ENSG00000133561",12.3051885622718,7.42485405426326,3903.72276708995,3.10556712858942e-82
"ENSG00000106560",13.9302300189317,5.97770445008306,1785.21928823628,3.56446844948378e-63
"ENSG00000213203",13.5875198444213,5.99521659740494,2815.87284958339,2.5813450249454e-75
"ENSG00000281887",25.5467942874612,-1.61522660110368,0,1
"ENSG00000196329",13.7457429049052,5.71582661598878,1547.16650788054,1.00896211824958e-59
"ENSG00000106565",14.7409876466127,5.6973102667877,149.369877981001,2.36277006955798e-20
"ENSG00000002933",16.2851820035462,4.54741338224121,200.239140184611,5.60733371993885e-24
"ENSG00000002726",18.4424065482571,2.14638966558358,225.93687148189,2.60105562128404e-26
"ENSG00000055118",17.3354299308714,4.01080109747295,490.729309396393,3.71190249091981e-37
"ENSG00000164867",17.6207418534635,2.06411533330583,414.764210850421,1.89077771208184e-37
"ENSG00000181652",17.5862643072736,1.82853589356715,311.714782561306,1.44252293152932e-32
"ENSG00000197150",14.307981724837,5.02261265597513,2166.48145674745,8.14181165688883e-70
"ENSG00000213199",17.6315837387541,1.72804934524549,491.740181895217,1.70509992088201e-40
"ENSG00000164885",17.4501588682643,2.73780173515915,732.324934457353,6.02933410551687e-48
"ENSG00000164889",14.3039855651912,5.61026934525417,3563.87350544884,2.67951603600175e-80
"ENSG00000164896",14.0174592841864,5.54720596185341,3461.9738826216,1.10572074474359e-79
"ENSG00000164897",15.2471132438068,4.84498040245586,3072.1343719269,3.74437787195817e-77
"ENSG00000133612",14.2403289447206,5.66749794148546,2624.37936353804,7.84206832285967e-74
"ENSG00000164900",20.0779145879326,-0.742364256509279,66.3446626784397,1.07565407223529e-12
"ENSG00000146926",21.329944779371,-1.33184121939315,77.2016743162342,4.34050026737434e-14
"ENSG00000278685",18.7771044051467,-0.297877653399666,78.5299462648586,2.97186861589277e-14
"ENSG00000033050",14.7869726450058,5.1503354459414,3164.42789441095,8.86010043359242e-78
"ENSG00000033100",13.0048395406407,7.00956147030621,5621.20451684147,5.03487303092914e-90
"ENSG00000082014",15.6400316136346,5.03899488065236,1903.50729411745,4.00534134717513e-67
"ENSG00000013374",13.7488009997018,6.44382892691711,4073.4740498212,3.85393071795522e-83
"ENSG00000187260",16.1789606818169,3.09910590622707,716.735802462129,1.56014834292174e-47
"ENSG00000127377",19.6161201911841,-0.168596309867258,77.5437151357963,3.93601382580712e-14
"ENSG00000106615",15.1827558499402,4.74238324588854,2375.16619693506,9.73347872042175e-72
"ENSG00000106617",13.690626628333,6.11917865663094,5464.85303024215,2.02624741919166e-89
"ENSG00000106648",20.1971340806611,-1.09172553087501,64.6756498378023,1.79583657526662e-12
"ENSG00000178234",14.6105742072882,5.20813304733317,3670.55587429812,6.33369241283188e-81
"ENSG00000055609",11.0174814368561,9.08194787195954,3513.21038452415,5.39446629774264e-80
"ENSG00000196584",19.4171828615202,0.712380651162547,231.412447402435,8.02690018880627e-28
"ENSG00000133627",16.0860553219415,3.62489170180604,1654.58846781984,3.15092246287142e-64
"ENSG00000130226",18.2765054263341,-0.0853095079629644,62.6836654275741,3.33431416527447e-12
"ENSG00000157212",15.2782346185968,4.51663199247751,2994.17727263,1.30751910319637e-76
"ENSG00000157219",20.1663063262441,-1.29011667731388,74.5106622875236,9.43493102297564e-14
"ENSG00000186480",14.2484622145036,5.66597460725812,3465.0992234053,1.05804568941957e-79
"ENSG00000164778",21.4586872188199,-1.09542750870805,67.03637700358,8.71152651539054e-13
"ENSG00000146910",22.551542454823,-1.31787617502788,82.7889883061039,8.99209299668824e-15
"ENSG00000184863",11.4369011516905,8.6681801803638,6273.47486899298,2.217245233938e-92
"ENSG00000164690",17.7669564682154,-0.389296907850371,64.3430016068548,1.99026114618496e-12
"ENSG00000105982",16.7127157465213,2.58996724124066,772.319847594884,5.69339665052734e-49
"ENSG00000105983",13.9090305772656,6.03724878527498,4828.88994318153,9.01875487699307e-87
"ENSG00000146909",14.517249311045,5.05244115979771,2614.11875231535,9.47952475537663e-74
"ENSG00000130675",20.5643534951437,-0.53560490982148,62.7187586786709,3.29793947977883e-12
"ENSG00000009335",13.1943557515159,6.76785590221819,5250.21315237128,1.46253489045941e-88
"ENSG00000105993",12.3041496090311,7.7142446836162,3280.32363109137,1.5347289423239e-78
"ENSG00000155093",17.0161661152306,3.20494449943705,812.495088844181,5.91765562059576e-50
"ENSG00000146918",16.2153573754496,3.79756149388592,641.929716060598,6.80924453654573e-43
"ENSG00000117868",12.3208150610537,7.31589315301161,3190.45435123182,5.94460648405459e-78
"ENSG00000126870",15.1199967572139,4.46311260517623,2199.37484700461,3.94664144474532e-70
"ENSG00000106018",18.0686661270914,0.935136916569185,144.579755109676,3.61534772875549e-21
"ENSG00000176269",20.6489302108977,-1.22570150629527,64.1796688594694,2.09345881832218e-12
"ENSG00000172748",17.3418626159861,2.48368640731703,497.840123978851,1.01788223189469e-40
"ENSG00000147364",15.2153980002376,4.65562536742166,1646.91508306252,3.92744165150389e-64
"ENSG00000180190",18.4152237039624,1.61638475816124,277.592370109006,1.12440547512436e-30
"ENSG00000104714",12.2492664397333,7.59139976410999,2012.83513763526,2.77283942939203e-68
"ENSG00000198010",18.1431521139601,-0.0481850321005555,68.5676112556653,5.47964084032116e-13
"ENSG00000182372",14.2907855860818,5.31326864095834,2192.9100143952,4.54654028128657e-70
"ENSG00000104728",16.458173127849,2.8407745676041,323.850852884319,1.50243926292493e-31
"ENSG00000176595",14.7755811203224,5.08081392570982,2903.83517870261,5.79668590824497e-76
"ENSG00000036448",16.4389003643935,3.36123431523773,130.883390241733,7.77177377319027e-19
"ENSG00000183117",18.0824681140335,1.1371013572679,126.07734967044,3.64212063153576e-19
"ENSG00000147316",15.1268195605603,4.66011969684958,2178.71613244376,6.21177016373474e-70
"ENSG00000091879",15.6892593328627,3.90362175046548,1198.50413842215,1.17391499430966e-57
"ENSG00000155189",15.2494369398309,4.31872488062426,2270.4343904814,8.54901106052158e-71
"ENSG00000275591",19.9451916646239,-0.805485013596012,57.2009625121967,1.90836736129573e-11
"ENSG00000164825",22.8850551081775,-1.47764282347604,102.479190965315,5.05679629309333e-17
"ENSG00000164822",20.8005165298383,-1.41612909372023,90.728233652948,1.04293862534513e-15
"ENSG00000164821",19.3917508222721,3.02100369091315,119.972384377964,7.08794440207891e-18
"ENSG00000206047",25.5467942874612,-1.61522660110368,0,1
"ENSG00000240247",22.1115377189774,-1.52099373551546,116.570824260436,5.6430786575697e-13
"ENSG00000239839",18.4181595730619,3.80326558885418,124.400417593036,2.85667015988584e-18
"ENSG00000164816",21.0490762466338,-1.345298131892,78.7389126448335,2.8006749730986e-14
"ENSG00000230549",22.5673494154062,-1.43973706018949,96.8398792523695,2.11195503067519e-16
"ENSG00000236125",21.4989184841025,-1.3751039130943,88.2425482021106,2.02695494525556e-15
"ENSG00000215372",19.3682983480057,-0.992915441906549,59.5321476293403,9.02019772972717e-12
"ENSG00000177257",21.3156584485168,-1.52320166144549,4.00386511968495e-06,0.999156396115335
"ENSG00000177243",21.9944342139717,-1.54771412022383,1.72332636133991e-06,0.999478553985272
"ENSG00000164871",20.2135701398273,-1.38424462150123,85.4504876375905,4.3218609553522e-15
"ENSG00000177023",25.5467942874612,-1.61522660110368,0,1
"ENSG00000187082",23.0568369779734,-1.53661164821363,135.214411513755,8.97382786501461e-13
"ENSG00000186599",25.7270874074457,-1.60679718399482,251.385311367338,2.75746392084589e-08
"ENSG00000198129",25.5467942874612,-1.61522660110368,0,1
"ENSG00000255251",23.2555953967196,-1.58106976953171,2.06924386496756e-07,0.999840091686708
"ENSG00000255378",25.5467942874612,-1.61522660110368,0,1
"ENSG00000186572",24.5394480546045,-1.5550761699568,154.576962952458,4.78639120436557e-22
"ENSG00000186562",25.5467942874612,-1.61522660110368,0,1
"ENSG00000186579",23.4359299117654,-1.57284215850563,142.631314162308,2.37231301150902e-07
"ENSG00000176782",26.7200389666738,-1.53829622195452,149.896777773103,1.05305186248016e-19
"ENSG00000178287",24.9301135610277,-1.55587203639253,151.618049945531,8.63453457126305e-22
"ENSG00000176797",25.5467942874612,-1.61522660110368,0,1
"ENSG00000171711",24.784895267611,-1.60661024468618,3.36265155864597e-09,0.99998898509534
"ENSG00000215356",25.5467942874612,-1.61522660110368,0,1
"ENSG00000237038",24.5124847878058,-1.56122976769943,160.415836259615,1.52431695395253e-22
"ENSG00000225327",25.3304913358798,-1.60064040632984,235.049042696111,1.15327347908488e-07
"ENSG00000275342",14.0596788833891,5.47007504190482,2043.90511568975,1.33133403973229e-68
"ENSG00000253958",18.7503045957302,1.28756835353182,258.248861070193,1.58889924512202e-29
"ENSG00000147324",13.9298105706334,6.14221652728946,1537.86229093292,1.21160126277061e-58
"ENSG00000104626",15.9547259994195,4.45710494461224,3138.41538077991,1.32448727476456e-77
"ENSG00000173281",13.2590538311041,7.39031588458233,875.438644095488,1.27400685495218e-46
"ENSG00000173273",13.6756942725234,6.1674416693408,6745.77493747945,6.10574351359848e-94
"ENSG00000175806",15.6140090508235,4.75703353078359,2755.74860433615,7.35504608413639e-75
"ENSG00000253649",18.0012919429429,1.61683319461617,344.855354302884,2.92855794872178e-34
"ENSG00000184647",19.5841714723409,-0.838578351992149,54.1578446846123,5.16581222888329e-11
"ENSG00000183638",18.2469213569215,0.467967801742657,77.3686453903105,5.31727886371253e-14
"ENSG00000171060",18.5346976144861,-0.425236610427408,58.9297782925502,1.09353908320995e-11
"ENSG00000171056",19.1931723956073,-0.854273964896842,65.370403284272,1.44986209127881e-12
"ENSG00000258724",25.5467942874612,-1.61522660110368,0,1
"ENSG00000254093",17.5946640020174,2.19785577184952,545.305297188877,2.18132610964962e-42
"ENSG00000171044",15.8298943311774,3.70184285983758,1430.99371838256,2.97919276711376e-61
"ENSG00000104643",15.1833264343693,4.66586641312534,2485.23569444884,1.09302850525781e-72
"ENSG00000177710",18.3251089045996,0.807790189863436,187.586821206761,1.02138152206355e-24
"ENSG00000154319",17.5799702094447,1.72798899223172,229.204360512613,1.21253992645442e-27
"ENSG00000136573",14.54538958148,4.83535351967894,538.241478455609,1.78821900103059e-38
"ENSG00000136574",19.1570058419563,-0.761233268946454,55.4863123693712,3.33623768310594e-11
"ENSG00000154328",16.2382333254041,3.99322459052823,1429.04976227533,3.17565931472628e-61
"ENSG00000079459",13.4653825289151,6.67630216398527,4650.85983230799,5.72805882402662e-86
"ENSG00000164733",11.2607893857228,9.7287875960709,769.848470917738,1.05413658979394e-45
"ENSG00000205884",25.8854761703044,-1.59841860862914,229.072409661817,1.43532773985831e-15
"ENSG00000205883",20.9189823961197,-1.45401416256451,95.7991197804518,2.76205405867949e-16
"ENSG00000205882",21.9272837513494,-1.50471903259102,109.576851134658,8.85155615387336e-18
"ENSG00000233050",25.7122767771144,-1.60730891637299,257.129825645068,2.41347992341008e-08
"ENSG00000215343",23.2555953967196,-1.58106976953171,2.06924386496756e-07,0.999840091686708
"ENSG00000226430",19.328155689383,0.503909244845343,133.577353766611,3.69378653947994e-20
"ENSG00000223443",18.9433445228629,0.100163309808479,111.203541220085,5.98718284156006e-18
"ENSG00000186523",18.2387266101308,0.884622305660323,204.652122647214,5.58636465131079e-26
"ENSG00000232948",25.7328789687264,-1.60660437797816,249.216707844669,2.90230234682357e-08
"ENSG00000145002",18.1105699827702,1.2287926365193,166.702863041492,4.57511283395901e-23
"ENSG00000154359",15.2739183978233,5.12085086845929,1969.1476353334,7.92466865508237e-68
"ENSG00000250305",19.4676399265236,0.0728079679142355,95.1681056874819,3.25238856022188e-16
"ENSG00000164741",18.5708365155904,1.31886291522397,267.028832568354,4.69354264355008e-30
"ENSG00000164743",20.1434721151921,-1.36965612889455,79.0791707420989,2.54315385477518e-14
"ENSG00000185053",21.1984672092948,-1.25275175090344,69.4037347297041,4.26190671631209e-13
"ENSG00000104723",21.8906128270191,-0.329825367188379,68.6694300446929,5.31411343292904e-13
"ENSG00000038945",19.56462727314,2.65982929856441,286.938668815354,2.46783885461782e-29
"ENSG00000078579",22.6121625619855,-1.27770278682517,77.2919937281129,4.22973839940044e-14
"ENSG00000155970",16.6304256715137,2.24219560299742,309.15046292727,2.89267407327068e-32
"ENSG00000104219",13.8683711069592,6.19050249917661,1647.01515395054,1.78815021058147e-60
"ENSG00000198791",13.9498227996448,5.79321017670978,3732.20345489982,2.80360715897124e-81
"ENSG00000155975",14.8066456098624,5.09096135855403,4057.46974755019,4.6747219159101e-83
"ENSG00000003987",17.756205689392,2.3264868302349,693.381312198027,6.71024507491746e-47
"ENSG00000003989",19.9217901050825,-0.865564052487222,56.9360834224534,2.0794935930289e-11
"ENSG00000104213",20.7970283856694,-1.07703115865822,70.1426427942228,3.41670099667981e-13
"ENSG00000129422",17.1894667075979,2.16958925543705,225.96116566267,1.85519638985829e-26
"ENSG00000104760",21.3195855233987,-1.00983554970965,60.6145390183685,6.39415684159316e-12
"ENSG00000078674",12.400533380564,7.43722505692626,5946.43880223778,3.12872197504264e-91
"ENSG00000104763",12.7398977971009,7.91751282697485,1846.05366646883,3.89369909068184e-66
"ENSG00000171428",17.2778306697543,2.47580749199821,683.340545924286,1.27317653023178e-46
"ENSG00000156006",21.018373030335,-1.50895005646371,5.84676933037386e-06,0.998931593890339
"ENSG00000156011",17.6993499377051,2.0100366767898,374.582405937069,1.12923418422345e-35
"ENSG00000104611",18.9597105713681,1.79096016811832,297.826181092124,8.11759451318987e-32
"ENSG00000147408",14.3067409575071,6.34630357340214,700.846948894358,1.17529693182221e-42
"ENSG00000104613",14.0718283182695,5.57869447905872,3245.60707184699,2.57832080165601e-78
"ENSG00000175445",20.3500868263311,0.598706588171172,113.046347804415,3.85887826938165e-18
"ENSG00000036565",19.3606527685091,0.137702305240793,90.6452526637164,1.06618053040778e-15
"ENSG00000147416",11.4070773318667,9.12963905293275,1760.48025350469,1.65691523413833e-65
"ENSG00000061337",19.209617191848,1.33364843855589,251.176909488074,4.33738326350835e-29
"ENSG00000168546",19.1904929380834,1.42102695579836,232.205620421498,7.11611785740001e-28
"ENSG00000147443",12.8051606665686,7.21653116014071,2830.15183372058,2.01942544866058e-75
"ENSG00000130227",13.2157898382821,7.36719347857843,942.870930332365,5.22023002854104e-48
"ENSG00000158806",20.5171565407677,-0.301721613189329,74.0546218518442,1.07748521630029e-13
"ENSG00000158815",19.3392021936948,0.801498945750673,192.070755368763,4.68196760384112e-25
"ENSG00000158856",9.83085583826453,11.1852124179519,197.420771373402,8.38065459600545e-24
"ENSG00000158863",13.9671047322247,5.70383716116541,2806.19681787796,3.05064898966391e-75
"ENSG00000275074",15.2577505570508,4.73696851962223,2641.87597792969,5.68471183000899e-74
"ENSG00000168453",18.6664734203542,-0.0517015936397783,63.8380762460542,2.32730137260879e-12
"ENSG00000168476",15.2252773986314,5.09558473065251,2899.39090131401,6.24446273556688e-76
"ENSG00000168481",20.0518435382977,-0.824643220617844,56.8988919960304,2.10474493077975e-11
"ENSG00000168484",19.830402593621,-0.361236214704989,83.5794729257933,7.22544393671111e-15
"ENSG00000168487",17.0854450048332,2.92230350587076,656.588240631995,7.30759799157202e-46
"ENSG00000168490",19.3637290169683,-0.733095386170488,55.8011774419194,3.00954248543244e-11
"ENSG00000168495",14.8665268473942,4.54592161607695,2220.52399843302,2.49108684410084e-70
"ENSG00000197181",17.9402572804259,0.565982552892303,125.501930368239,2.18439790905188e-19
"ENSG00000104635",16.9813647743428,2.81015918840569,616.258943413057,1.14852951850172e-44
"ENSG00000120910",14.0792587479369,5.54175629813528,2294.94857591689,5.09745923402473e-71
