"","logFC.groupAIHcirrhosis...grouphealthy","logFC.groupAIHcirrhosis...groupAIHnocirrhosis","logFC.groupAIHnocirrhosis...grouphealthy","logCPM","F","PValue"
"ENSG00000143033",-0.067270636773368,-0.0260684453933054,-0.0412021913800626,5.28037940111869,0.16223737500585,0.850461805195216
"ENSG00000117500",-0.120749627386891,-0.0961205989779065,-0.0246290284089843,5.73770915742823,0.657772395487868,0.520221677559519
"ENSG00000122483",0.0417750610788087,-0.0147698025885043,0.056544863667313,3.93934745851003,0.0881840922685227,0.915663144486188
"ENSG00000117505",-0.0702404362314607,-0.11861530098926,0.0483748647577989,7.08167218870151,1.29405595972826,0.278689217724145
"ENSG00000137942",-0.359550541471023,-0.267838231133506,-0.0917123103375169,2.9305290082372,1.00028274273236,0.371410498351156
"ENSG00000137936",-0.604131118786198,-0.478011880540368,-0.126119238245829,2.24965340477275,1.417373112855,0.247156763303193
"ENSG00000067334",0.0843289524040745,0.163317180661297,-0.0789882282572229,4.59686931128177,0.521417326521894,0.595277260790668
"ENSG00000023909",0.0729277480771382,0.197120678496996,-0.124192930419858,4.60406896255581,1.53509844956428,0.220447702101477
"ENSG00000198691",-2.12333703766479,-1.0490655891454,-1.07427144851939,0.0627411697009618,2.60191722346329,0.0791247106515215
"ENSG00000137962",0.757920970757501,0.282094131387486,0.475826839370014,1.05704320097699,0.850435751742347,0.430282858594751
"ENSG00000117528",-0.0969095394423783,-0.129403592642767,0.0324940532003884,4.74285278897927,0.536777439598563,0.586297519134518
"ENSG00000117525",-2.32478805243919,-0.598726480807707,-1.72606157163149,-0.911473239593499,4.35198314712435,0.0153970497987861
"ENSG00000143036",0.565877812030679,0.705855389549377,-0.139977577518698,-2.81157741370106e-05,0.520285880238272,0.595944241990461
"ENSG00000117519",-0.0163716958046407,0.480937132720212,-0.497308828524852,0.937001837371834,0.758418016257504,0.471071215282768
"ENSG00000172339",-0.721600316379421,-0.559947370322293,-0.161652946057128,1.86444106713702,1.95716890923544,0.146609916200975
"ENSG00000152078",1.1197586018353,1.24164032120357,-0.121881719368266,2.92434371258966,11.0494739841989,4.60033001653068e-05
"ENSG00000271092",-0.449073197133767,-0.323951564682918,-0.125121632450849,-0.0903769714051283,0.154290556694773,0.857225786590565
"ENSG00000122481",-0.371358699153314,-0.12057750099376,-0.250781198159554,2.53205589366406,0.995013646376866,0.373334326865567
"ENSG00000117569",-0.0361501705404334,0.0133209166251957,-0.0494710871656291,4.69318959640726,0.0887123803135739,0.915180388699732
"ENSG00000188641",0.492306061697254,0.136512574061744,0.35579348763551,7.80275324777955,15.2412339950928,1.65799831563791e-06
"ENSG00000162627",-1.18886121934805,-0.412930792005844,-0.77593042734221,-1.00791136983396,0.932428889098398,0.39697775669827
"ENSG00000117598",-0.18998334757406,0.111591070107814,-0.301574417681874,-1.30817888214087,0.128059253222534,0.879944719976424
"ENSG00000117600",-2.52445780329024,-1.2406745419724,-1.28378326131784,-0.776991527333166,3.27714936903521,0.0418100430718738
"ENSG00000099260",0.0252053558495464,0.567468661514347,-0.542263305664801,-0.251014040670297,0.475156210387042,0.623178954262855
"ENSG00000156869",0.716996506930127,0.532047978920624,0.184948528009503,2.664857658574,2.85109676785322,0.0624697068147906
"ENSG00000162688",-0.373797781934431,-0.144689800513133,-0.229107981421298,4.95085353553208,4.57270203136504,0.0125720376830821
"ENSG00000117620",-0.0846535351778352,-0.0119477860108546,-0.0727057491669806,4.41997682672074,0.234974474186648,0.791024567786062
"ENSG00000156875",0.0365949653377792,-0.0735534930443317,0.110148458382111,6.14314207322424,1.28485144200874,0.281201432407658
"ENSG00000156876",-0.217389348138867,-0.112261020034096,-0.105128328104772,2.72824054757387,0.356192151384485,0.701219427422714
"ENSG00000122435",-0.640675196101066,-0.312841374662495,-0.327833821438572,3.79802173676522,5.76901292873776,0.00424966796876314
"ENSG00000122477",-1.25920815222708,-0.495153633005966,-0.76405451922111,0.547934475735868,2.01363719724779,0.138858507979034
"ENSG00000137992",-0.439551182058568,-0.37067500674545,-0.068876175313118,4.46785178360041,4.63398052151814,0.011885793573266
"ENSG00000137996",0.00518076115194955,-0.00376726071749856,0.00894802186944811,4.99486319218339,0.00442115089661225,0.995588801821153
"ENSG00000079335",-0.177032287839728,-0.0846427251576209,-0.0923895626821067,6.28590652489491,1.10700692095843,0.334547102105953
"ENSG00000181656",-0.90180144190765,-1.13578119047543,0.233979748567782,0.131574556735955,1.12636520215031,0.328271382560917
"ENSG00000162692",-2.68870653592184,-1.81234464307907,-0.876361892842777,-0.538529485844691,3.26022944962549,0.0424795222748779
"ENSG00000162694",-0.664983736035525,-0.307117200713312,-0.357866535322213,1.62014187649054,1.07469580929326,0.345295855928838
"ENSG00000162695",-0.0841772922914132,-0.0731877751781606,-0.0109895171132526,5.9809542298162,0.458250070246691,0.633705374189321
"ENSG00000117543",-0.555381840604778,-0.430100821092333,-0.125281019512446,3.71351425946084,3.09385886645592,0.049674429696347
"ENSG00000170989",-0.5531308378433,-0.35912797988125,-0.19400285796205,7.30172922618302,7.09859781931925,0.00133395941758742
"ENSG00000118733",-2.03101930532035,0.115139045893798,-2.14615835121415,-1.37562336155847,9.27690356699144,0.000200927857171148
"ENSG00000060718",-2.81895820966634,-0.731370725877526,-2.08758748378882,-0.949179952600336,5.95890822254059,0.00358517531278371
"ENSG00000185946",-0.113088355519923,-0.121992771622318,0.00890441610239434,5.6087238889753,0.883173456714521,0.416655935328869
"ENSG00000240038",-0.435120719019227,-0.146450801188735,-0.288669917830492,3.65214310481708,3.34419453913268,0.0392613058551508
"ENSG00000243480",-1.6590896841221,-0.239661368336494,-1.41942831578561,-1.40966981108318,3.86826318648691,0.0547941956024829
"ENSG00000237763",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000174876",-1.42319680748022,0,-1.42319680748022,-1.56681906594889,11.7345514331577,0.00192518913695329
"ENSG00000187733",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000198890",0.00285369212052262,0.0702215779012993,-0.0673678857807767,4.33044908887397,0.156651591024809,0.855210468652862
"ENSG00000162631",-0.586647173690498,-0.635652069406737,0.0490048957162393,0.199340480391817,0.305982295818532,0.737083906930381
"ENSG00000134215",0.382361693775443,0.19124111331892,0.191120580456523,6.33122497358971,5.56231078654951,0.00511706122184797
"ENSG00000085491",0.0792337030588136,-0.0526987516928715,0.131932454751685,4.76876809573566,0.780764571352153,0.460816602941826
"ENSG00000196427",-2.9637677076413,-2.3079100070858,-0.655857700555499,-1.30452324484676,5.16080042465463,0.00763448686873741
"ENSG00000186086",-1.6438467526879,-1.81505161530454,0.17120486261664,-1.42865884224767,3.97208172065071,0.0304423149402916
"ENSG00000162636",-0.0842840842627819,-0.155712692679342,0.0714286084165598,4.80406915227328,0.86050975494145,0.426041857200702
"ENSG00000162639",-0.270881312970493,-0.0218741515310738,-0.24900716143942,3.84342226887622,1.77988757108915,0.173937320633961
"ENSG00000134186",-0.133526233933954,-0.072130007421031,-0.0613962265129234,7.05098385228492,1.21789597704582,0.300184794831135
"ENSG00000143107",-0.560358838178023,0.579944920125798,-1.14030375830382,-0.704598937548426,1.26960967549952,0.285412313112668
"ENSG00000116266",0.139802330784455,0.0477540428059698,0.0920482879784854,6.38396694555714,1.17742288883872,0.312288755672953
"ENSG00000162641",-0.656599401860522,-0.395698086032643,-0.260901315827878,-0.66394404780814,0.234653551045766,0.791277284321729
"ENSG00000274068",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000121957",0.458587006576226,0.397889125794507,0.0606978807817192,3.89621155873926,3.84936012246374,0.0245042150950401
"ENSG00000121940",-0.494855022891398,-0.368111584238136,-0.126743438653262,3.86984277543708,3.88615291983662,0.0236812676481545
"ENSG00000085433",0.0975473014640657,0.0517481475197438,0.045799153944322,4.55154505789223,0.266519891722376,0.766581019530942
"ENSG00000197780",0.431453697028593,0.314200037124466,0.117253659904128,2.39756091726216,1.12739579481317,0.327940662884042
"ENSG00000215717",0.230641172006252,-0.00016883380238952,0.230810005808642,5.43435856773667,2.48773115829447,0.0882083902605874
"ENSG00000179902",-0.216384362654519,-0.205719016244468,-0.0106653464100512,0.848715191116775,0.0895648411293154,0.914401947379472
"ENSG00000116299",0.3336947266409,0.108559481187918,0.225135245452982,6.35567123483222,0.714786407984368,0.492273909484752
"ENSG00000031698",0.0888714582923198,0.0768445575822508,0.012026900710069,6.38020957366996,0.600840470044551,0.550310184832805
"ENSG00000143126",-0.319086243201465,-0.0312765395691554,-0.28780970363231,3.04490366368476,1.36299298483511,0.260587206528261
"ENSG00000134222",0.54603636445883,0.255708959371939,0.290327405086891,2.37302020351729,2.17722654657338,0.118678826343812
"ENSG00000221986",-2.08657734618582,-2.54845065016252,0.461873303976702,-1.0300610019492,3.57834828765697,0.031537863111995
"ENSG00000134243",0.92477271695634,0.146247315570961,0.778525401385379,6.87788298970706,13.0143328992321,1.19232142240173e-05
"ENSG00000143106",-0.112789185671931,-0.107359784967181,-0.00542940070475047,5.34722310471997,0.499250424633335,0.608484294577046
"ENSG00000143028",-0.0719473690680167,1.22418556676459,-1.29613293583261,-0.442114858398177,1.82937602974974,0.165823482999191
"ENSG00000162650",-0.0965413453762401,0.224559848244356,-0.321101193620596,3.18765536699745,2.37624116986301,0.0981052068062708
"ENSG00000174151",-0.072714578181,-0.065523310448452,-0.00719126773254801,6.15385047687383,0.408464568064127,0.665769517802827
"ENSG00000181754",-0.584889067816265,-0.346373236393302,-0.238515831422963,5.2674323520495,4.75061562354682,0.0109156601978627
"ENSG00000156097",-0.850816299590945,-0.764742580942013,-0.0860737186489328,1.31167176599357,1.75198896388907,0.17868876439754
"ENSG00000065135",0.26990124737651,0.0852360969462652,0.184665150430245,7.55002726378997,3.92597602966784,0.0228222554313483
"ENSG00000134183",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000116337",-0.0582904315202185,-0.0713425594563396,0.013052127936121,7.61701758761706,0.169497981749516,0.844329487559742
"ENSG00000168765",-0.366794915405756,-0.163054296485067,-0.203740618920689,3.54172512577937,1.09283049238667,0.339220437787655
"ENSG00000213366",-0.652523057409063,-0.536552849568487,-0.115970207840576,3.12396266908569,1.96330742029117,0.146043882463503
"ENSG00000134184",0.12414097041346,-0.289737823324897,0.413878793738358,1.56426598866097,0.185852756496848,0.830737725255331
"ENSG00000134201",0.590874126901986,0.247285024502821,0.343589102399166,-0.173059295577512,0.201526442499229,0.817811826495108
"ENSG00000134202",-0.14570919100338,-0.287505293398242,0.141796102394862,1.03700858715922,0.142937511243545,0.866984310337799
"ENSG00000198758",-1.99201210296166,-1.22513150891084,-0.766880594050823,-0.59676686775562,1.71394682478622,0.185381941107136
"ENSG00000184371",0.200755851859859,0.080731100472596,0.120024751387263,4.98460287501498,0.625509653822692,0.537225166301016
"ENSG00000168710",-0.150733215777205,-0.218558851676041,0.0678256358988358,6.19607814257413,3.28490697276933,0.0415067015424604
"ENSG00000143093",-0.0403121159497711,-0.0724714433361967,0.0321593273864257,5.99492101258309,0.371203320657999,0.690846503820249
"ENSG00000156150",-0.23579414378248,-0.309799968184614,0.0740058244021341,-0.732744428660339,0.0647168242074008,0.937371924712689
"ENSG00000186150",0.315911180345298,1.87269821010546,-1.55678702976016,-1.24917912157986,3.98135186751259,0.0216802831125403
"ENSG00000197106",-1.13485248054334,0.0394738989267659,-1.1743263794701,-0.340277345017021,1.39014351990794,0.253791148694192
"ENSG00000116396",-0.879749974521611,-0.536035555833406,-0.343714418688205,5.01976234893899,12.7146259242408,1.22156639522803e-05
"ENSG00000162775",-0.255672464443952,-0.164782091933874,-0.0908903725100785,6.42436619465743,4.09542694015701,0.0195079436748905
"ENSG00000168679",-0.288757881550606,-0.293102571441932,0.00434468989132626,3.48911426033978,1.33674340945638,0.267334259176853
"ENSG00000134248",0.262216905725669,0.0696500326524397,0.19256687307323,3.42680470833913,1.17701586299396,0.312412977465493
"ENSG00000143125",-2.67820714220424,-1.38286392671955,-1.29534321548469,-1.40087957018973,6.99712146534715,0.0018591985878752
"ENSG00000143105",-2.29282099786923,-0.105996736594754,-2.18682426127447,-1.35258538167578,8.9590972831511,0.000262933594319309
"ENSG00000177301",-0.692366479055959,-0.289227195933856,-0.403139283122103,2.03062931495621,2.37381869565305,0.0983323907979321
"ENSG00000177272",-0.595146594299314,-0.473880452826828,-0.121266141472486,6.71434674649846,7.54590853118639,0.00092400831567004
"ENSG00000143119",0.284335249340992,-0.0465646053601115,0.330899854701103,9.2636207391664,6.50765908072095,0.00220045586653621
"ENSG00000121931",-0.22951073121335,-0.0866922087538766,-0.142818522459473,3.52418457657177,0.716534796121258,0.49092242207763
"ENSG00000156171",0.181850697028083,0.2789185882392,-0.0970678912111178,4.90678767328224,2.56383031894744,0.0820434006156246
"ENSG00000134255",0.00184670261026933,0.0803379675248684,-0.0784912649145991,5.96968893597287,0.596032589330866,0.552931062321624
"ENSG00000162777",-0.524374335332156,-0.237639822608535,-0.286734512723621,7.69859304122254,11.0868837715904,4.46146147674213e-05
"ENSG00000064886",-0.547012170185361,-0.520226269505288,-0.0267859006800733,3.12327188817966,3.29256653567562,0.0412093956852181
"ENSG00000134216",-1.93160725309786,-0.773776427611194,-1.15783082548667,-1.15576324961475,2.32896616109502,0.10263706295768
"ENSG00000173947",-2.73394257449938,-1.43829138576817,-1.29565118873121,-0.537925527829125,4.31421060656091,0.0159418403221279
"ENSG00000085465",-0.865613076032495,-0.516263212962588,-0.349349863069907,1.66457808869223,1.70004978208459,0.187890297946152
"ENSG00000116455",-0.218277307717978,-0.0453257308825883,-0.172951576835389,3.57434365430941,0.939478375924428,0.394239973064765
"ENSG00000116459",0.286414713152356,0.104672221013047,0.18174249213931,5.59199499611147,2.74849537810309,0.0688453771071145
"ENSG00000143110",0.41444555541391,0.10011867770345,0.31432687771046,5.87146054628635,7.02890334192334,0.00139005755644898
"ENSG00000121933",0.885067097706602,-0.40981290120754,1.29487999891414,1.03928605589795,2.52064421949549,0.0857561645832241
"ENSG00000282608",-0.0174489844059726,-0.257874735016201,0.240425750610228,1.83370553687227,0.319428630383261,0.727299705218028
"ENSG00000116473",0.161858436581816,-0.00930076987977071,0.171159206461587,6.95431346148134,2.57241105162426,0.0813763962621168
"ENSG00000197852",0.319767230853799,-0.0226162297480966,0.342383460601895,8.07118856237012,2.42966449879391,0.0941668006234976
"ENSG00000064703",0.145089945058838,0.166157490849672,-0.0210675457908337,4.19134939183919,0.972788296900394,0.381561655424101
"ENSG00000171385",0.0587588893654544,-0.0506675079744532,0.109426397339908,1.60779259826104,0.0494178669890942,0.951806464053637
"ENSG00000143079",-0.056369726114672,0.12915013998724,-0.185519866101912,2.4934047669368,0.355215635871837,0.701899690982179
"ENSG00000134245",-0.244391806383362,-0.00283838310264908,-0.241553423280713,2.18589310806972,0.540257637142924,0.584282215888043
"ENSG00000007341",-0.0597900462682475,0.104013261494076,-0.163803307762323,4.42955820365851,1.30018434674764,0.277029284946949
"ENSG00000116489",0.275300403994321,0.14104205498369,0.13425834901063,7.69044583636691,2.54246026211882,0.083728897619223
"ENSG00000155363",-0.0120757370547061,-0.128301378363439,0.116225641308733,5.64362614770543,0.732131960852449,0.483507801543268
"ENSG00000155366",0.0355137907949861,0.171611338616923,-0.136097547821937,3.86083034789833,0.650562356696518,0.523937454361188
"ENSG00000271810",2.75003351572261,2.75003351572262,-5.12548240610387e-15,-1.52939359678541,21.4072266584607,1.3650287413981e-06
"ENSG00000155367",-0.558499231096003,-0.322020366649067,-0.236478864446936,0.188707049953648,0.28714672851812,0.751015793596463
"ENSG00000184599",-3.841684821037,-1.3202465127016,-2.5214383083354,-1.21907779520836,13.9229912735148,5.73676636108474e-06
"ENSG00000155380",0.241105124250395,0.000624061336303396,0.240481062914091,3.40501253349603,1.2357029500904,0.295012015352754
"ENSG00000198799",-0.213665319029283,-0.102704380988213,-0.11096093804107,5.50431910255248,1.73465186092653,0.181707959535799
"ENSG00000081026",-0.221778893295613,-0.196836329749711,-0.0249425635459019,3.14297103776178,0.418110515691428,0.659430351609702
"ENSG00000116793",0.313254345466157,-0.00782851331535131,0.321082858781508,5.0561314399761,2.60105358741281,0.0796542432775296
"ENSG00000081019",-0.107737682862923,-0.147091764765205,0.0393540819022829,6.13665526644127,1.36143838272115,0.260981912013379
"ENSG00000134242",-0.0646358977472974,-0.0176474059608423,-0.0469884917864551,5.3240524627417,0.137015302478663,0.872119644446713
"ENSG00000188761",-0.694058374878403,-0.636938754654119,-0.0571196202242845,1.45805856411913,0.871562200867283,0.421437966003834
"ENSG00000134262",-0.453940876464223,-0.176084615577844,-0.277856260886379,4.42602943281051,5.37941910091602,0.00603453637286619
"ENSG00000118655",-0.0212174802277346,-0.0544746082669654,0.0332571280392308,3.35155083354559,0.0390652680554127,0.96170254996699
"ENSG00000163349",0.400521398814154,0.201530790490779,0.198990608323375,8.46085769605216,5.82787700865737,0.00403123167373525
"ENSG00000116774",-0.833391712561076,-0.784984690083988,-0.0484070224770874,0.496426666171768,1.01253019044168,0.3669777349997
"ENSG00000134207",-1.07656654517102,-0.00057472902901521,-1.07599181614201,-0.537623644685849,1.27005710267158,0.285287789637936
"ENSG00000197323",0.0686661978694081,-0.0350459790879954,0.103712176957403,7.13065362454115,1.50610828035392,0.226738718578728
"ENSG00000116752",0.156134731215834,0.0307478231868644,0.125386908028969,3.38765977696248,0.457324508458079,0.634286873869447
"ENSG00000175984",-0.287160480924017,-0.0654205891263457,-0.221739891797672,1.55774908076425,0.24510356415016,0.783090397773063
"ENSG00000116748",-2.37911339138736,-1.74606180253256,-0.633051588854804,-1.10315785664888,2.90574367766938,0.0593230730027845
"ENSG00000213281",0.0669872643985191,0.0975996626611534,-0.0306123982626343,5.20006545459806,0.417254602170547,0.659990347201565
"ENSG00000009307",0.485985705820993,0.423122216324453,0.0628634894965406,8.62508022854555,16.1329821748276,8.4043963671225e-07
"ENSG00000052723",-0.297569522549978,-0.203456562018759,-0.0941129605312185,4.80347270248859,1.80350878929682,0.170015193713759
"ENSG00000198765",-3.75537500330501,-1.47108137365912,-2.28429362964589,-1.21862356689931,12.1981344475964,2.15729428365618e-05
"ENSG00000134200",-2.31876172640139,-1.96436971925362,-0.354392007147766,-0.530653763102266,2.46886671932409,0.0898084463582453
"ENSG00000134198",0.396376124507346,0.077236500677569,0.319139623829777,5.07732500325545,1.66484488083227,0.195383364913474
"ENSG00000134259",-3.06093763025604,-2.69094226589144,-0.369995364364602,-1.18338463503501,5.22771894025405,0.00719178735764485
"ENSG00000173218",-0.110150752826977,0.0467323784752799,-0.156883131302257,2.82302577527208,0.316007810723738,0.729776225756557
"ENSG00000118729",-2.43410699059009,-1.31882580304153,-1.11528118754856,-1.17210569758877,3.61118050865699,0.0305862505881821
"ENSG00000177551",-4.24327916896326,-2.49966008738126,-1.74361908158201,-1.01774959379293,8.58532139601981,0.000397347345967305
"ENSG00000163393",0.879945012775026,0.366715822960779,0.513229189814247,6.15984381945099,10.1572920669903,0.00011112796452685
"ENSG00000173212",0.811252147866008,0.161697560851173,0.649554587014834,1.37331876277414,1.41709184231586,0.24722438173861
"ENSG00000163399",-0.229873099458124,-0.239176097427402,0.00930299796927837,7.29780798048038,3.25495117076395,0.0426906002846234
"ENSG00000116815",0.476446480725345,0.227402453531186,0.24904402719416,5.25787993703221,5.15999353023104,0.00736014068964976
"ENSG00000143061",-0.634668462161908,0.215061641097906,-0.849730103259814,-0.107612285220423,0.811113043307676,0.447253408448746
"ENSG00000116824",-0.576831854271822,-0.398538442587526,-0.178293411684296,6.06006031607763,6.51370547668385,0.00225506687404654
"ENSG00000134247",0.69229472773967,0.248606685638126,0.443688042101544,1.91922837288829,1.64639963201931,0.197903171870064
"ENSG00000134256",0.204643677572893,0.0459176145320256,0.158726063040867,4.40747229898782,0.54920728049859,0.579292606752328
"ENSG00000116830",-0.326339106965241,-0.409395876092744,0.083056769127503,4.74819897526988,4.27793106509033,0.0164836114629123
"ENSG00000134253",-0.446401326462821,-0.00944263195922442,-0.436958694503597,0.966492822922059,0.591090399471647,0.5556384255524
"ENSG00000134258",-3.24615226508221,-2.20647664197394,-1.03967562310827,-1.22272945801558,6.31403228403285,0.00275826499978669
"ENSG00000198162",-0.106998060295302,-0.0536056757344027,-0.0533923845608989,6.26690975231858,0.533232414316099,0.588357652280914
"ENSG00000183508",1.9011378714436,1.65037228962172,0.250765581821875,11.0158504316917,22.6353782160582,1.4039987757583e-08
"ENSG00000196505",0.0818184250041155,-0.0185339921433158,0.100352417147431,6.24408436371454,0.953385402520917,0.388895281108619
"ENSG00000065183",-0.440908073226266,-0.382067605528931,-0.0588404676973349,4.23244069482755,4.08379362671856,0.0197189229406533
"ENSG00000155761",-0.342839257535355,-0.143535762432985,-0.19930349510237,0.0758075089826258,0.0949205547722534,0.909526697556585
"ENSG00000092607",-1.84607732332002,0.604332750906627,-2.45041007422665,-0.65293398972259,5.84430438126085,0.00397234053961148
"ENSG00000116874",-0.157109195406875,-0.0880161650473615,-0.0690930303595135,2.56555950303438,0.177937811220567,0.837257845798293
"ENSG00000116882",-2.72755272072546,0.416647477002669,-3.14420019772813,-1.08543876493762,14.2550535642108,3.55326922650476e-06
"ENSG00000203859",-3.2300014667284,-2.40897839684914,-0.821023069879268,-1.20217329188108,5.711768175934,0.00467994759916757
"ENSG00000203857",0.556811014031045,1.2439933140394,-0.687182300008355,-1.39217727007391,1.64105821373598,0.198929391644408
"ENSG00000143067",0.241680025981181,0.177068581866738,0.0646114441144429,3.56106375871301,0.713536371894742,0.492375890866835
"ENSG00000092621",0.0819987464604387,0.149119080485588,-0.0671203340251496,1.78832743474604,0.0624676613548118,0.939479926180819
"ENSG00000134240",-0.180812703300342,0.775477672185605,-0.956290375485947,-1.14773959618832,0.968582132406993,0.383139374877068
"ENSG00000134193",-1.1019356103799,-0.0574937214618062,-1.0444418889181,-0.232390472709168,1.37585681353956,0.25734441962321
"ENSG00000134249",-2.25101150438027,0.229505520895609,-2.48051702527588,-1.245474758804,10.318364134925,8.40603251725328e-05
"ENSG00000134250",0.463588096609733,0.197904923467508,0.265683173142225,9.49171570489161,6.44949459719568,0.0023167853561234
"ENSG00000265808",0.335882167411683,0.148959825441837,0.186922341969847,6.51218933369785,5.09085083938325,0.00783668771356054
"ENSG00000273136",0.169556064502591,0.120074327723455,0.0494817367791356,5.58723138167103,0.323169883173156,0.724736416136399
"ENSG00000263353",-2.09616066696002,-1.83789144162756,-0.258269225332464,-1.25574848842694,2.65710737753411,0.0750820924698942
"ENSG00000198019",0.8778756540864,-0.204808456252172,1.08268411033857,5.3938994880973,10.6491763841094,7.60850861321568e-05
"ENSG00000188610",0.13016824624362,0.731941701673417,-0.601773455429797,-0.316135296594475,0.697255016050487,0.500345157569917
"ENSG00000171943",0.391342699937424,0.2923144366501,0.0990282632873244,4.46155260197132,1.58924964936758,0.209675325970064
"ENSG00000203818",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000263513",0.68515644900446,1.00737523460649,-0.322218785602027,-1.46640319046956,1.10709131766589,0.833884475729773
"ENSG00000271567",-5.12548240610387e-15,-0.282199693737064,0.282199693737059,-1.60538981312747,3.53163067446548,0.52895213811249
"ENSG00000266338",-0.575526365066431,-0.383582962105724,-0.191943402960707,5.39967815291932,5.76331897202942,0.0043397012071574
"ENSG00000279782",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000196369",0.950159235946235,0.588213671661223,0.361945564285012,4.52895173556836,9.86977713613034,0.000130996321547184
"ENSG00000215784",0.57306398236613,0.0240305577888407,0.549033424577289,-0.446347025987142,0.370133870421722,0.691580303815906
"ENSG00000256374",-2.41962851926375,-1.02291089530083,-1.39671762396292,-1.43611969457707,8.49257041153565,0.000429342195411057
"ENSG00000162825",-0.0201504832291198,-0.118001260702659,0.097850777473539,1.97453125859789,0.100524306480492,0.904454036761394
"ENSG00000117262",-0.428201821444734,-0.292726830063467,-0.135474991381268,3.32990865266243,1.70555660088171,0.186892225738211
"ENSG00000174827",-0.225322431275381,0.028856103517712,-0.254178534793093,1.93320569545922,0.395068035275696,0.674676764324357
"ENSG00000117281",-0.501541689320167,-0.0871301568246402,-0.414411532495527,3.11888959615442,2.65849058799615,0.0749835249128026
"ENSG00000265491",0.0360995405741757,0.076380513199363,-0.0402809726251872,5.49795397489593,0.368277565172149,0.692855889967932
"ENSG00000186141",0.178804456387507,0.0305684300886393,0.148236026298868,4.91373480052297,1.55668995147001,0.215878128289544
"ENSG00000186364",-0.656612512949297,-0.208853275121169,-0.447759237828128,1.66963184650285,1.97167632758274,0.144577303343484
"ENSG00000131788",-0.13480244908545,-0.0714803830779535,-0.0633220660074964,3.98836566065046,0.281904343812666,0.754940939779851
"ENSG00000198483",-0.418660269156252,0.0809915425787572,-0.499651811735009,0.27991826478637,0.381654250723351,0.683717292257563
"ENSG00000143127",-0.593874273179731,0.0978683751173855,-0.691742648297116,1.57621693904861,2.67341456761924,0.0739283985857224
"ENSG00000131779",-0.319587522574223,-0.250463386140489,-0.0691241364337339,3.49333276159736,1.69966717024011,0.18795984530429
"ENSG00000265241",0.251773094998043,0.227923684679801,0.0238494103182427,5.13136522910557,2.44501800190412,0.0918737154681436
"ENSG00000280778",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000271601",-0.247347800845974,-0.157492310533188,-0.0898554903127866,5.74981927400125,3.14666918868545,0.0472650164234008
"ENSG00000272031",-0.329220978369594,-0.0928537141341642,-0.23636726423543,2.29877420014304,0.576360253841304,0.563788172896232
"ENSG00000121851",-0.029335515546896,-0.14048051600319,0.111145000456294,1.85390341334892,0.170065903510591,0.843851725995086
"ENSG00000265972",0.278543014125191,-0.0843128623442518,0.362855876469443,11.4425899081077,3.61193950062953,0.0305646015930294
"ENSG00000168509",-1.5315956901458,-1.76626801360281,0.234672323457013,0.241938099613129,2.71583044235206,0.0710115093730073
"ENSG00000271425",0.134030536968604,-0.172123287559591,0.306153824528195,3.51710817336871,1.85581919305736,0.161647322546186
"ENSG00000213240",-1.52848550744397,0,-1.52848550744397,-1.56342412952615,12.0511452716914,0.00192518927027972
"ENSG00000264343",0.31649898739446,0.109085146234489,0.207413841159971,3.39405407544515,0.750804930805502,0.474659356578267
"ENSG00000270339",-0.130384766045071,0.684445707518927,-0.814830473563998,0.89798795957312,1.66744097523035,0.193912852923637
"ENSG00000268043",-0.438752904742975,-0.318044656886079,-0.120708247856895,5.57609725129927,5.16592564411995,0.00732065748253153
"ENSG00000131791",-0.371492718080722,-0.14563257507186,-0.225860143008862,4.5318863331078,4.7957676161215,0.0102517394679794
"ENSG00000131781",0.162484415139416,0.0649396223653783,0.0975447927740372,3.73355055595085,0.366074299622011,0.694373009543542
"ENSG00000131778",-0.3353039327831,-0.0836004778468693,-0.251703454936231,4.44977126377953,3.02316727278735,0.0530970965002128
"ENSG00000116128",0.0400591469238983,0.00557421612167901,0.0344849308022193,4.44973382752366,0.052274375082466,0.949094243902711
"ENSG00000162836",-0.114455398147189,0.0782831036342993,-0.192738501781488,4.7606244974204,1.71490390799583,0.185210453870138
"ENSG00000265107",-3.2226880602614,-1.50235417634103,-1.72033388392037,-1.31926670467907,8.40636210464897,0.000461443451334215
"ENSG00000121634",-2.19284964892181,-0.285008919912568,-1.90784072900924,-1.32271785272304,6.9874756148791,0.00144151960683842
"ENSG00000188092",-0.669243715985468,-0.589472758596221,-0.0797709573892471,3.60157529331754,5.7095745296147,0.00448250009674058
"ENSG00000263956",-0.275802012478834,-0.144238965922652,-0.131563046556182,4.96045890839589,1.52235104951863,0.223191727546736
