AIHnosteroid.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9742,ENSG00000179958,19.22202199,-0.177267314,0.258212709,-0.686516611,0.492387393,0.809232982
9743,ENSG00000179918,271.9375726,0.006263791,0.108731081,0.057608098,0.954060799,0.987604468
9744,ENSG00000005844,1879.890812,-0.014955504,0.084163873,-0.177695052,0.858962471,0.957645931
9745,ENSG00000169957,43.83726353,-0.18874166,0.199299011,-0.947027579,0.343624726,0.721853264
9746,ENSG00000169955,49.80790893,0.171754551,0.197845797,0.868123324,0.385326824,0.747392295
9747,ENSG00000169951,102.5738773,-0.055111437,0.134442439,-0.409925894,0.68186031,0.895311084
9748,ENSG00000229809,74.18233709,-0.191808888,0.14392259,-1.332722596,0.182622855,0.601519967
9749,ENSG00000197162,53.0860599,-0.250625277,0.149348503,-1.678123792,0.093322935,0.500940606
9750,ENSG00000156853,106.6336826,-0.076360993,0.131902957,-0.578917972,0.562644523,0.842447893
9751,ENSG00000156858,301.9736223,-0.145084878,0.100356478,-1.445695206,0.14826271,0.565852381
9752,ENSG00000156860,1280.032629,-0.007769732,0.094568599,-0.082159749,0.93451968,0.9828857
9753,ENSG00000080603,75.50645227,0.176518324,0.157339374,1.121895429,0.261906905,0.662014785
9754,ENSG00000156873,108.8797805,0.068826387,0.112189476,0.613483454,0.53955672,0.830660301
9755,ENSG00000103549,607.093325,0.108714061,0.109340697,0.994268959,0.320091943,0.705224392
9756,ENSG00000102870,88.58848024,-0.058926209,0.156186941,-0.377280001,0.705965533,0.906565498
9757,ENSG00000099385,33.98277011,-0.237925554,0.196653177,-1.209873936,0.22632727,0.638118513
9758,ENSG00000150281,7.058695494,0.474991988,0.518246548,0.916536714,0.35938546,NA
9759,ENSG00000099364,158.0384309,-0.004161831,0.106875738,-0.038940842,0.968937554,0.992020485
9760,ENSG00000175938,101.0601609,0.156932683,0.138604137,1.132236643,0.257534958,0.658611832
9761,ENSG00000099381,264.6086342,-0.140237832,0.115599305,-1.21313733,0.22507732,0.635959647
9762,ENSG00000099365,12.91254627,-0.190456719,0.37489483,-0.508027061,0.611434365,0.861997779
9763,ENSG00000103496,316.049106,-0.134059336,0.09058842,-1.479872757,0.138907207,0.558382475
9764,ENSG00000167394,47.29110304,0.113571362,0.159436066,0.71233169,0.476259405,0.799528922
9765,ENSG00000167395,1023.761931,0.047233049,0.091150561,0.518187153,0.604327698,0.859818492
9766,ENSG00000151006,27.38142648,0.005665563,0.23756575,0.023848399,0.980973535,0.994679623
9767,ENSG00000167397,8.798139066,-0.352040536,0.43266012,-0.813665323,0.415836705,0.765072087
9768,ENSG00000103507,237.8088798,-0.120480638,0.11733476,-1.026811135,0.304509405,0.695741478
9769,ENSG00000103510,379.8120547,-0.099754011,0.094237456,-1.058538875,0.289809837,0.684422333
9770,ENSG00000052344,18.38776869,-0.61709166,0.332779935,-1.854353569,0.063688593,0.453614582
9771,ENSG00000178226,14.59751132,-0.480824872,0.345366415,-1.392216646,0.163856804,0.584722848
9772,ENSG00000089280,1062.597782,-0.119158751,0.078707307,-1.513947759,0.13003909,0.549317797
9773,ENSG00000103490,122.6967909,0.166119262,0.153055903,1.085350247,0.277766559,0.673667262
9774,ENSG00000169896,2018.651245,0.174843081,0.141727851,1.23365365,0.217331992,0.628533092
9775,ENSG00000140678,3667.877099,0.00713575,0.150309323,0.04747377,0.962135635,0.989125574
9776,ENSG00000156886,13.50778097,-0.443122976,0.402672326,-1.100455501,0.271133708,0.669553418
9777,ENSG00000140691,49.4658104,-0.462822217,0.176417316,-2.623451194,0.008704392,0.250141737
9778,ENSG00000140682,30.26516515,-0.113468072,0.309082895,-0.367112105,0.713535398,0.910521986
9779,ENSG00000140675,12.12899669,-0.591151548,0.332794651,-1.776325271,0.07567932,0.478525043
9780,ENSG00000140688,165.6528467,-0.09197797,0.119265701,-0.771202194,0.440587094,0.779733026
9781,ENSG00000197302,108.5822897,-0.0560743,0.130435883,-0.42989934,0.667268866,0.88982395
9782,ENSG00000185947,381.9170221,0.279431757,0.096255055,2.903034608,0.003695658,0.198640881
9783,ENSG00000171241,11.04089808,0.019714164,0.416319548,0.047353442,0.962231535,0.989125574
9784,ENSG00000069329,574.1758681,0.178067582,0.078068485,2.280915033,0.022553475,0.331060857
9785,ENSG00000091651,5.688169706,-0.203835622,0.547905521,-0.372026954,0.709872781,NA
9786,ENSG00000155330,40.57731571,-0.480679401,0.215952022,-2.225862007,0.026023426,0.343030064
9787,ENSG00000166123,19.71503445,-0.324683758,0.292233454,-1.1110424,0.266550099,0.666020253
9788,ENSG00000069345,401.1614842,0.121492488,0.085335037,1.42371167,0.154529954,0.571707775
9789,ENSG00000171208,27.60524118,0.233724893,0.251214501,0.930379783,0.352174482,0.72719831
9790,ENSG00000129636,200.8772866,0.045540072,0.086706819,0.525219032,0.599430936,0.856994026
9791,ENSG00000102893,508.8122721,0.116164616,0.077316759,1.502450667,0.132980759,0.553062725
9792,ENSG00000121270,11.20246193,-0.262299709,0.600041391,-0.437136026,0.662012702,0.886260225
9793,ENSG00000102910,607.7650592,-0.092430695,0.079835371,-1.157766212,0.246959455,0.652698364
9794,ENSG00000196470,104.2696233,-0.223376239,0.129804302,-1.720869298,0.085274544,0.486732787
9795,ENSG00000102921,1065.083193,0.161262176,0.106886377,1.508725254,0.131369009,0.551028169
9796,ENSG00000205423,207.1550218,-0.054876556,0.127539752,-0.43027021,0.666999095,0.889580493
9797,ENSG00000155393,112.62752,0.056716974,0.139723311,0.40592349,0.684798818,0.895892333
9798,ENSG00000121274,175.559754,0.055628035,0.093470613,0.595139296,0.551750363,0.837510116
9799,ENSG00000121281,1638.283357,0.009870541,0.071610642,0.137836227,0.890369852,0.968398573
9800,ENSG00000166164,271.5233712,0.066883117,0.09042424,0.739659158,0.459506836,0.790192913
9801,ENSG00000140807,30.42499974,-0.180515045,0.24131928,-0.748034081,0.454439601,0.786525472
9802,ENSG00000167208,921.1796294,0.169947599,0.076206564,2.230091344,0.025741379,0.34235554
9803,ENSG00000167207,780.7704633,0.300018871,0.167585927,1.790239059,0.073415488,0.472144258
9804,ENSG00000083799,1332.763695,0.080274512,0.061899523,1.296851857,0.194682164,0.612838173
9805,ENSG00000224578,6.850558299,0.267998503,0.320170493,0.83704935,0.402564829,NA
9806,ENSG00000177200,464.3394716,-0.025149999,0.088079919,-0.285536132,0.775233427,0.929491021
9807,ENSG00000103479,1333.817687,-0.083316066,0.064959532,-1.282584151,0.199637806,0.615890778
9808,ENSG00000166971,262.7731104,0.050379061,0.094901553,0.530856021,0.595518556,0.85601575
9809,ENSG00000103494,19.59626831,-0.527281702,0.318469807,-1.655672502,0.097788159,0.505088048
9810,ENSG00000140718,180.0193144,-0.045370357,0.11971965,-0.378971678,0.704708895,0.905623261
9811,ENSG00000087253,775.3463015,0.289246753,0.14445571,2.00232136,0.04525018,0.405380995
9812,ENSG00000256812,28.89987437,0.597866958,0.28930647,2.066552326,0.038776357,0.387681164
9813,ENSG00000198848,86.6580639,0.387169459,0.372844579,1.038420511,0.299074324,0.692297962
9814,ENSG00000087258,42.14450695,0.207021561,0.266233547,0.777593819,0.436808506,0.776984499
9815,ENSG00000159461,757.8988222,0.409321785,0.16022075,2.554736423,0.010626823,0.259199098
9816,ENSG00000167005,261.5477252,0.011593119,0.103043353,0.1125072,0.910421262,0.974630279
9817,ENSG00000087263,83.86148046,-0.307695284,0.139066714,-2.212573201,0.026927084,0.347380548
9818,ENSG00000125124,166.1731044,-0.318645851,0.127281584,-2.503471765,0.012298149,0.27403747
9819,ENSG00000125148,170.2917082,0.762827902,0.224411012,3.399244521,0.000675723,0.126301433
9820,ENSG00000169715,5.556301431,1.187458549,0.52147595,2.277110859,0.022779606,NA
9821,ENSG00000198417,19.29953838,0.043260895,0.297246094,0.145538985,0.884285338,0.965836535
9822,ENSG00000102900,236.7906129,0.174849741,0.097366483,1.795789838,0.072527947,0.470607477
9823,ENSG00000070915,8.003218344,-0.935696992,0.517976862,-1.806445539,0.070848774,0.468937772
9824,ENSG00000051108,568.6152305,0.006016442,0.077421455,0.077710263,0.93805853,0.983584501
9825,ENSG00000087237,103.8650102,0.123563669,0.199936851,0.61801348,0.536566453,0.829122301
9826,ENSG00000140853,3005.818799,-0.109471565,0.098656665,-1.109621586,0.267162125,0.666787174
9827,ENSG00000140848,244.5445047,-0.036064695,0.143288561,-0.251692772,0.801278544,0.938063513
9828,ENSG00000172775,552.4956987,-0.067255681,0.068334604,-0.984211176,0.325011692,0.70785714
9829,ENSG00000159579,208.9710815,0.044519824,0.097957805,0.454479605,0.649483668,0.881355559
9830,ENSG00000102931,9.963991381,-0.110916006,0.355146128,-0.312310897,0.754804259,0.922437967
9831,ENSG00000102934,29.83480079,-0.422849406,0.228353423,-1.851732292,0.064064275,0.453805889
9832,ENSG00000005194,104.6062606,0.073876765,0.116965389,0.631612187,0.527640321,0.825605224
9833,ENSG00000088682,89.00036457,-0.039188893,0.118792053,-0.329894903,0.741479375,0.917888393
9834,ENSG00000102978,178.6936541,-0.015290354,0.102907025,-0.148584158,0.881881775,0.965836535
9835,ENSG00000125170,33.94097272,-0.094700391,0.261159828,-0.362614692,0.716892734,0.911177601
9836,ENSG00000135736,67.02334389,-0.226755192,0.206131899,-1.100049011,0.271310768,0.669672842
9837,ENSG00000159618,244.3484415,-0.359241379,0.16058163,-2.23712625,0.02527809,0.340786064
9838,ENSG00000205336,478.9007741,-0.369785042,0.24358452,-1.518097459,0.128989832,0.547578547
9839,ENSG00000182885,1024.544033,0.431405661,0.217218213,1.986047365,0.047028065,0.409001003
9840,ENSG00000140854,212.7122343,-0.061954738,0.09506235,-0.651727399,0.514577044,0.820956431
9841,ENSG00000140859,65.35102888,-0.497468654,0.229546748,-2.167177964,0.030221287,0.362413045
9842,ENSG00000070729,11.70723569,-0.846730817,0.614381586,-1.378183912,0.168146513,0.590481565
9843,ENSG00000159648,6.836598166,-0.939602994,0.457343271,-2.054480855,0.039929175,NA
9844,ENSG00000166188,389.2031163,0.237142138,0.104189969,2.276055363,0.022842696,0.331060857
9845,ENSG00000103005,536.1450021,0.20178525,0.121430472,1.661734879,0.096565944,0.504331866
9846,ENSG00000102996,7.364545513,-0.494708412,0.524946512,-0.942397751,0.345989038,0.722950699
9847,ENSG00000070761,43.42537804,-0.149394245,0.204486115,-0.730583811,0.465033403,0.794757521
9848,ENSG00000070770,292.016565,0.028264463,0.077900839,0.362826172,0.716734739,0.911177601
9849,ENSG00000181938,7.783431332,0.090286218,0.450881332,0.20024386,0.841289866,0.952010088
9850,ENSG00000103034,22.33852227,-0.457027366,0.278098166,-1.64340302,0.100299576,0.50805701
9851,ENSG00000103037,81.01719284,-0.196897949,0.1569361,-1.254637709,0.209610308,0.623231192
9852,ENSG00000125107,1525.365235,0.027827039,0.063968311,0.435012879,0.663553079,0.887581926
9853,ENSG00000103042,92.4918719,-0.130937082,0.156866788,-0.834702385,0.403885298,0.757945213
9854,ENSG00000125166,91.4941885,0.153547858,0.156399769,0.981765247,0.326215513,0.709442342
9855,ENSG00000166546,63.05229047,-0.316539825,0.252190686,-1.255160646,0.209420448,0.622948754
9856,ENSG00000166548,184.2635988,0.016112119,0.14924653,0.107956408,0.914030271,0.975374176
9857,ENSG00000217555,73.572814,0.142905029,0.199460613,0.716457382,0.473708974,0.799246119
9858,ENSG00000089505,116.6998442,0.225914216,0.185617816,1.217093388,0.223568686,0.634843872
9859,ENSG00000140932,138.2650588,0.260454836,0.204722026,1.272236511,0.203289099,0.618032452
9860,ENSG00000140931,479.398539,0.061052093,0.079272948,0.770150409,0.441210677,0.780603505
9861,ENSG00000183723,81.88500457,-0.007223314,0.145278143,-0.049720582,0.960345055,0.988727783
9862,ENSG00000135720,419.9193894,-0.06967242,0.071154777,-0.979167146,0.327497399,0.709867755
9863,ENSG00000159593,80.75363729,0.102682728,0.1847887,0.555676446,0.578432061,0.848776342
9864,ENSG00000172840,60.15581351,-0.219162751,0.201746013,-1.086330025,0.277333008,0.673486389
9865,ENSG00000166595,109.0356061,0.055639126,0.112604284,0.494111979,0.621227098,0.867866496
9866,ENSG00000172831,228.3948992,-0.089367845,0.080175951,-1.114646528,0.265001924,0.664047226
9867,ENSG00000172824,30.2430193,-0.378566069,0.24987139,-1.515043672,0.129761345,0.548842429
9868,ENSG00000067955,410.1112615,-0.064593755,0.065012208,-0.993563465,0.320435438,0.705224392
9869,ENSG00000125149,148.3442889,0.080241407,0.118256101,0.678539259,0.497429841,0.812395331
9870,ENSG00000237172,56.02139772,0.084977841,0.188586141,0.45060491,0.652274327,0.88221516
9871,ENSG00000102871,421.4956833,0.006571071,0.081887761,0.080244843,0.936042525,0.9828857
9872,ENSG00000135722,32.88716231,-0.399352843,0.237592605,-1.680830276,0.092795886,0.500282583
9873,ENSG00000102878,8.046856285,-0.055605664,0.45053508,-0.123421385,0.901773423,0.971533254
9874,ENSG00000140939,17.85404787,0.008076089,0.345514748,0.02337408,0.981351881,0.994679623
9875,ENSG00000196123,35.54707199,0.036795566,0.238887199,0.15402904,0.877586838,0.964787205
9876,ENSG00000179044,22.91576951,0.475962414,0.370228626,1.285590526,0.198586005,0.615554771
9877,ENSG00000205250,679.3328543,0.185856168,0.126535744,1.468803696,0.141886041,0.561600175
9878,ENSG00000102890,82.06359559,-0.217663366,0.160810795,-1.353537029,0.175884129,0.596968199
9879,ENSG00000125122,72.3948422,-0.014375993,0.143758156,-0.100001233,0.920343346,0.977235945
9880,ENSG00000168701,59.14840398,-0.09268445,0.157802895,-0.587343154,0.556973264,0.839808252
9881,ENSG00000135723,299.1762815,0.042909971,0.096327053,0.445461267,0.655986445,0.883112544
9882,ENSG00000135740,24.4887344,-0.178379761,0.275560636,-0.647333971,0.51741582,0.821497065
9883,ENSG00000196155,78.49202185,-0.357520513,0.179845045,-1.987936409,0.046818723,0.408823334
9884,ENSG00000159713,41.6019002,0.182057407,0.273205659,0.66637495,0.50517147,0.81660533
9885,ENSG00000159714,16.88419401,0.109640704,0.364766184,0.300578037,0.763736281,0.925973835
9886,ENSG00000176387,40.52662219,0.108420032,0.212639314,0.509877643,0.610137186,0.86144036
9887,ENSG00000159720,1602.439176,0.105049544,0.110758581,0.948455127,0.342897807,0.721332195
9888,ENSG00000159723,37.04052284,0.161126775,0.225810907,0.713547353,0.475507122,0.79928773
9889,ENSG00000039523,474.6102408,0.117815659,0.093281923,1.263006335,0.206586903,0.619869045
9890,ENSG00000102974,472.887589,0.029664871,0.078472364,0.378029533,0.705408655,0.906204819
9891,ENSG00000159753,330.6860495,-0.270112731,0.134921993,-2.001991852,0.045285608,0.405380995
9892,ENSG00000102977,108.8469669,-0.105157015,0.138475827,-0.759388965,0.447619913,0.782288868
9893,ENSG00000102981,21.55679304,-0.052442505,0.295528866,-0.17745307,0.859152525,0.957645931
9894,ENSG00000124074,32.22802583,0.015963122,0.20870988,0.076484743,0.939033452,0.984206519
9895,ENSG00000159761,14.46172214,-0.035449385,0.318251765,-0.111387865,0.911308783,0.9749853
9896,ENSG00000141098,294.5587029,0.25870559,0.153896333,1.681038039,0.092755526,0.500282583
9897,ENSG00000141084,1397.285307,0.291100641,0.260036994,1.119458569,0.262944556,0.662303579
9898,ENSG00000102901,97.10536979,-0.344764582,0.148675882,-2.318900535,0.02040043,0.32396475
9899,ENSG00000168286,150.2340543,-0.107968721,0.110512459,-0.976982334,0.328577898,0.711360194
9900,ENSG00000102898,161.1435478,0.028660051,0.104888569,0.273242843,0.784666549,0.933003692
9901,ENSG00000038358,365.8736189,-0.200798654,0.089898981,-2.233603229,0.025509191,0.341500723
9902,ENSG00000159792,257.1129659,-0.008906529,0.078607604,-0.113303661,0.909789815,0.974414422
9903,ENSG00000261884,76.33159069,0.085364087,0.153100641,0.557568452,0.577139104,0.847826382
9904,ENSG00000205220,207.9779834,0.171430636,0.102354816,1.674866345,0.093960458,0.501007997
9905,ENSG00000213398,131.392311,-0.003536288,0.114852968,-0.030789696,0.975437258,0.993296915
9906,ENSG00000124067,343.0929595,-0.071382653,0.090927639,-0.78504902,0.432424828,0.775605812
9907,ENSG00000141096,58.49896362,-0.086359246,0.229788084,-0.375821253,0.707049787,0.907407905
9908,ENSG00000167261,1556.618316,-0.001877685,0.125185633,-0.014999205,0.988032815,0.996414951
9909,ENSG00000167264,218.0027567,-0.065682182,0.101674225,-0.64600622,0.518275327,0.821709913
9910,ENSG00000263201,5.667933693,-1.072495875,0.653144664,-1.642049508,0.100579744,NA
9911,ENSG00000182810,70.48830322,0.16173884,0.161453319,1.001768446,0.31645544,0.702978569
9912,ENSG00000072736,789.3208464,0.03958012,0.070851929,0.558631509,0.576413231,0.847613365
9913,ENSG00000103067,72.88117186,-0.108915895,0.154990628,-0.702725682,0.482226719,0.804226603
9914,ENSG00000103066,56.37471102,0.002842053,0.187639842,0.015146321,0.987915446,0.996414951
9915,ENSG00000103064,256.2828445,-0.154707448,0.133807654,-1.156192812,0.247602299,0.653095199
9916,ENSG00000103061,112.6121069,-0.004321133,0.118611294,-0.03643104,0.970938664,0.992404726
9917,ENSG00000132600,225.2747819,-0.213702452,0.117612702,-1.81700147,0.069216888,0.466272868
9918,ENSG00000103056,236.0479381,-0.294768063,0.264104486,-1.116103962,0.264377636,0.663740073
9919,ENSG00000184939,181.060094,-0.28782084,0.118957399,-2.419528698,0.015540634,0.296981843
9920,ENSG00000039068,36.75716849,0.392356875,0.38062101,1.030833465,0.302618922,0.693715186
9921,ENSG00000103047,199.0454663,0.066516896,0.098296984,0.676693155,0.49860066,0.813330328
9922,ENSG00000103044,80.6087989,-0.113462863,0.126403304,-0.897625768,0.369385097,0.738330825
9923,ENSG00000168802,244.4898979,0.032513633,0.097226714,0.334410492,0.738069823,0.917502378
9924,ENSG00000141076,105.401768,-0.095160334,0.10964491,-0.867895586,0.385451495,0.747392295
9925,ENSG00000168807,222.1764462,-0.214799604,0.111184802,-1.931915159,0.053369978,0.424180233
9926,ENSG00000132612,175.8327287,-0.085304927,0.104414989,-0.816979712,0.413940022,0.763690605
9927,ENSG00000213380,98.59703797,-0.2272021,0.127008941,-1.788866982,0.07363624,0.472430261
9928,ENSG00000258429,33.50385455,-0.192443447,0.246805801,-0.779736322,0.435546095,0.776250106
9929,ENSG00000132603,73.30621235,-0.135734523,0.147817376,-0.918258238,0.358483686,0.731367906
9930,ENSG00000132604,205.3966925,0.033150304,0.094512998,0.350748629,0.72577694,0.914339042
9931,ENSG00000103018,160.6621056,-0.09676901,0.113556822,-0.852163777,0.394123198,0.751926133
9932,ENSG00000102908,1147.747164,0.00681013,0.080607553,0.084485006,0.932670824,0.981865004
9933,ENSG00000181019,18.21535664,-0.230559653,0.337899429,-0.682332176,0.495028932,0.810450411
9934,ENSG00000141101,75.97620804,-0.25117606,0.139163231,-1.804902478,0.071089944,0.468970845
9935,ENSG00000198373,1264.801096,0.145950665,0.093238869,1.565341431,0.117502874,0.533301068
9936,ENSG00000157322,24.58090103,-0.145142997,0.404042201,-0.35922732,0.71942504,0.912191952
