,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,,,,,,,
11830,ENSG00000079385,208.5327637,0.49325529,0.284195796,1.735617825,0.082631432,0.377581364,,,,,,,,,,,,,,,
11831,ENSG00000124469,107.1847665,3.613725425,0.9174794,3.938753748,8.19E-05,0.04898028,,,,,,,,,,,,,,,
11832,ENSG00000204936,122.3741043,3.499787881,1.082793803,3.232183144,0.001228483,0.127704769,,,,,,,,,,,,,,,
11833,ENSG00000124466,8.902766574,-0.934537784,0.713040222,-1.310638244,0.189980012,NA,,,,,,,,,,,,,,,
11834,ENSG00000176531,74.1292331,-0.089667541,0.274922579,-0.326155609,0.744306626,0.896418284,,,,,,,,,,,,,,,
11835,ENSG00000105755,18.72936147,0.066910833,0.465432232,0.143760635,0.885689488,NA,,,,,,,,,,,,,,,
11836,ENSG00000176472,55.24315131,0.502283651,0.264456452,1.899305713,0.057524292,NA,,,,,,,,,,,,,,,
11837,ENSG00000073050,104.6318929,0.193465246,0.197402146,0.980056444,0.327058258,0.638944163,,,,,,,,,,,,,,,
11838,ENSG00000234465,7.117391387,-0.530316934,0.693482514,-0.764715654,0.444440883,NA,,,,,,,,,,,,,,,
11839,ENSG00000167378,181.7892664,-0.232458247,0.16499128,-1.408912324,0.158861095,0.483912284,,,,,,,,,,,,,,,
11840,ENSG00000124444,49.61137162,-0.521227235,0.322894029,-1.614236215,0.106476199,NA,,,,,,,,,,,,,,,
11841,ENSG00000226763,17.1482566,-0.113875064,0.443508915,-0.256759358,0.797364546,NA,,,,,,,,,,,,,,,
11842,ENSG00000131116,42.0005636,-0.309735037,0.280785165,-1.103103284,0.269982315,NA,,,,,,,,,,,,,,,
11843,ENSG00000105767,36.53015894,-0.265424458,0.311508457,-0.852061805,0.39417979,NA,,,,,,,,,,,,,,,
11844,ENSG00000011422,695.3915771,0.424544511,0.219451877,1.934567689,0.053043368,0.331600614,,,,,,,,,,,,,,,
11845,ENSG00000105771,196.4554473,-0.446345063,0.175441892,-2.544119063,0.010955373,0.225746339,,,,,,,,,,,,,,,
11846,ENSG00000104783,147.6036646,-0.502281902,0.274451641,-1.830128983,0.067230654,0.35412341,,,,,,,,,,,,,,,
11847,ENSG00000167637,62.17439003,-0.2756339,0.28411247,-0.970157699,0.331967892,NA,,,,,,,,,,,,,,,
11848,ENSG00000176222,7.112994097,0.110793624,0.736489977,0.150434666,0.880421693,NA,,,,,,,,,,,,,,,
11849,ENSG00000124459,109.900296,-0.235985723,0.204573388,-1.153550446,0.248684525,0.575414265,,,,,,,,,,,,,,,
11850,ENSG00000159905,13.07155509,-0.598089277,0.60433553,-0.989664262,0.322338248,NA,,,,,,,,,,,,,,,
11851,ENSG00000204920,23.43395745,-0.208716045,0.458148841,-0.455563838,0.648703652,NA,,,,,,,,,,,,,,,
11852,ENSG00000159882,104.4517806,0.219776017,0.231105587,0.950976651,0.341616229,0.650369151,,,,,,,,,,,,,,,
11853,ENSG00000159885,15.38244925,0.166059774,0.501766862,0.330950063,0.740682206,NA,,,,,,,,,,,,,,,
11854,ENSG00000178386,7.64004466,-1.081708987,0.801499687,-1.34960625,0.177142318,NA,,,,,,,,,,,,,,,
11855,ENSG00000186026,15.09482148,-0.042127798,0.436362163,-0.096543196,0.923089169,NA,,,,,,,,,,,,,,,
11856,ENSG00000267680,72.58052811,-0.368964896,0.271890679,-1.357034002,0.174770407,0.502249323,,,,,,,,,,,,,,,
11857,ENSG00000256294,63.00691205,-0.522168961,0.223079147,-2.340734071,0.01924587,NA,,,,,,,,,,,,,,,
11858,ENSG00000263002,91.89447182,-0.024829325,0.231631757,-0.107193095,0.914635794,0.968991928,,,,,,,,,,,,,,,
11859,ENSG00000167380,180.2132963,-0.148551952,0.22025267,-0.674461524,0.500017939,0.766507758,,,,,,,,,,,,,,,
11860,ENSG00000131115,79.8673441,0.03459668,0.233887164,0.147920388,0.882405598,0.956438066,,,,,,,,,,,,,,,
11861,ENSG00000159917,55.13416935,-0.075094692,0.270258462,-0.277862501,0.781117911,NA,,,,,,,,,,,,,,,
11862,ENSG00000159915,21.42325687,-0.400992804,0.446997315,-0.897081012,0.36967569,NA,,,,,,,,,,,,,,,
11863,ENSG00000267508,8.041003917,-0.823017579,0.711711163,-1.15639268,0.247520574,NA,,,,,,,,,,,,,,,
11864,ENSG00000278318,6.756416423,-0.117570399,0.879606344,-0.133662519,0.893669445,NA,,,,,,,,,,,,,,,
11865,ENSG00000167384,98.25097553,-0.128359559,0.230614717,-0.556597431,0.57780251,0.810100561,,,,,,,,,,,,,,,
11866,ENSG00000073008,113.7044555,-0.03611502,0.26978673,-0.133865071,0.893509271,0.960372605,,,,,,,,,,,,,,,
11867,ENSG00000186567,20.7442166,-0.120073601,0.534723157,-0.224552834,0.822327161,NA,,,,,,,,,,,,,,,
11868,ENSG00000069399,824.8460154,0.280024988,0.25066863,1.117112211,0.26394635,0.589191212,,,,,,,,,,,,,,,
11869,ENSG00000187244,104.2339045,1.671678467,0.797784394,2.095401314,0.036135333,0.30347308,,,,,,,,,,,,,,,
11870,ENSG00000130202,103.8238783,0.929889653,0.642964601,1.446253264,0.148106179,0.46894242,,,,,,,,,,,,,,,
11871,ENSG00000130204,138.1998481,-0.179784947,0.190164535,-0.945417853,0.344445591,0.653356011,,,,,,,,,,,,,,,
11872,ENSG00000104853,631.7616202,0.151367856,0.131487634,1.151194617,0.249652179,0.576199159,,,,,,,,,,,,,,,
11873,ENSG00000104856,358.8678953,0.039233119,0.187819679,0.208887156,0.834536331,0.935350719,,,,,,,,,,,,,,,
11874,ENSG00000104859,494.5654256,0.04531592,0.122330316,0.370439001,0.711055419,0.882938547,,,,,,,,,,,,,,,
11875,ENSG00000170684,74.62020327,-0.157085221,0.221246528,-0.710000845,0.477703612,0.750748241,,,,,,,,,,,,,,,
11876,ENSG00000142252,39.09581145,0.217774285,0.276554761,0.787454479,0.431015866,NA,,,,,,,,,,,,,,,
11877,ENSG00000007047,328.1933244,-0.000303951,0.159641235,-0.001903961,0.99848086,0.999619233,,,,,,,,,,,,,,,
11878,ENSG00000104866,141.5905878,-0.027834294,0.178774819,-0.155694712,0.876273665,0.954506996,,,,,,,,,,,,,,,
11879,ENSG00000179846,14.98883323,-0.719965998,0.471708229,-1.526295185,0.126936367,NA,,,,,,,,,,,,,,,
11880,ENSG00000007255,103.7384256,-0.333276101,0.251043617,-1.327562537,0.184322668,0.51478322,,,,,,,,,,,,,,,
11881,ENSG00000189114,202.5054912,-0.085015587,0.14905923,-0.570347686,0.568441904,0.805658225,,,,,,,,,,,,,,,
11882,ENSG00000104879,7.243172011,-0.566676355,0.843183611,-0.672067564,0.501540685,NA,,,,,,,,,,,,,,,
11883,ENSG00000104892,136.1336049,0.943059802,0.550799911,1.712164042,0.086866442,0.386390276,,,,,,,,,,,,,,,
11884,ENSG00000104884,99.35612066,-0.201681494,0.205223224,-0.982742063,0.325734403,0.638944163,,,,,,,,,,,,,,,
11885,ENSG00000104881,28.10955095,-0.587899045,0.385775367,-1.52394138,0.127523355,NA,,,,,,,,,,,,,,,
11886,ENSG00000012061,146.4423776,-0.194245605,0.175076429,-1.109490328,0.267218714,0.592119713,,,,,,,,,,,,,,,
11887,ENSG00000125740,26.98212882,-0.721394663,0.474408387,-1.52061954,0.12835534,NA,,,,,,,,,,,,,,,
11888,ENSG00000125744,51.03668257,0.573276643,0.346124024,1.656275217,0.097666097,NA,,,,,,,,,,,,,,,
11889,ENSG00000213889,36.02639685,0.021674695,0.361100436,0.060024007,0.952136515,NA,,,,,,,,,,,,,,,
11890,ENSG00000125753,3381.886343,0.403088147,0.206573282,1.951308238,0.05102039,0.329194326,,,,,,,,,,,,,,,
11891,ENSG00000125741,246.1557972,0.126688357,0.122252502,1.036284367,0.300069497,0.621445125,,,,,,,,,,,,,,,
11892,ENSG00000125746,182.4988383,-0.115553601,0.193733481,-0.596456536,0.550870282,0.797562831,,,,,,,,,,,,,,,
11893,ENSG00000010310,32.15427589,-0.937620378,0.407272484,-2.302194267,0.021324219,NA,,,,,,,,,,,,,,,
11894,ENSG00000125743,85.25455434,-0.163407287,0.312647929,-0.522655908,0.601213727,0.822905034,,,,,,,,,,,,,,,
11895,ENSG00000011478,35.37220829,-0.419457501,0.343587135,-1.220818414,0.22215478,NA,,,,,,,,,,,,,,,
11896,ENSG00000177051,237.1202094,-0.220706472,0.157843192,-1.398264118,0.162033769,0.487025268,,,,,,,,,,,,,,,
11897,ENSG00000104936,57.36479161,-0.506034255,0.310277279,-1.630909799,0.102909354,NA,,,,,,,,,,,,,,,
11898,ENSG00000185800,158.9692507,-0.212509253,0.183104703,-1.160588723,0.245809194,0.573977792,,,,,,,,,,,,,,,
11899,ENSG00000125755,669.4381434,-0.040052513,0.10481915,-0.38211065,0.702379293,0.87798347,,,,,,,,,,,,,,,
11900,ENSG00000170604,258.9688794,0.009050547,0.168875697,0.053592953,0.957259471,0.984903963,,,,,,,,,,,,,,,
11901,ENSG00000176182,94.0825165,0.216359881,0.213850388,1.011734807,0.311664868,0.629321226,,,,,,,,,,,,,,,
11902,ENSG00000104983,112.4540311,0.149484096,0.229891778,0.65023681,0.515539267,0.775856656,,,,,,,,,,,,,,,
11903,ENSG00000008438,294.0124302,1.285964007,0.494099865,2.602639867,0.009250907,0.212997075,,,,,,,,,,,,,,,
11904,ENSG00000204869,8.763184331,0.007568725,0.719090266,0.010525417,0.991602087,NA,,,,,,,,,,,,,,,
11905,ENSG00000011485,194.3217656,0.04484142,0.171618316,0.261285748,0.793872157,0.91937696,,,,,,,,,,,,,,,
11906,ENSG00000230510,9.879687669,-0.634210147,0.635051467,-0.998675194,0.317952061,NA,,,,,,,,,,,,,,,
11907,ENSG00000204851,8.938595671,0.350111493,0.804919359,0.434964682,0.663588064,NA,,,,,,,,,,,,,,,
11908,ENSG00000160014,1348.992471,0.094707284,0.13262821,0.714080994,0.475177098,0.748989724,,,,,,,,,,,,,,,
11909,ENSG00000160013,94.36804329,-0.02526332,0.24537064,-0.102959834,0.917994849,0.968991928,,,,,,,,,,,,,,,
11910,ENSG00000105287,1440.296386,0.053264667,0.159763027,0.333397956,0.738833906,0.895196542,,,,,,,,,,,,,,,
11911,ENSG00000090372,785.9580865,-0.002206798,0.161344677,-0.013677535,0.989087246,0.996422585,,,,,,,,,,,,,,,
11912,ENSG00000181027,172.0866451,-0.387810143,0.182471655,-2.125317183,0.033560155,0.297692471,,,,,,,,,,,,,,,
11913,ENSG00000105281,717.0750946,0.981233129,0.422829593,2.320634946,0.020306554,0.261442419,,,,,,,,,,,,,,,
11914,ENSG00000042753,299.9115349,0.421471691,0.211746362,1.990455405,0.046540792,0.318326797,,,,,,,,,,,,,,,
11915,ENSG00000160007,525.3125125,-0.135042044,0.131040482,-1.030536842,0.302758067,0.624596232,,,,,,,,,,,,,,,
11916,ENSG00000130751,16.09315517,-0.491857378,0.542778116,-0.906184984,0.36483795,NA,,,,,,,,,,,,,,,
11917,ENSG00000130748,67.05610601,0.174980619,0.23922616,0.731444331,0.464507796,0.742070195,,,,,,,,,,,,,,,
11918,ENSG00000130749,888.1826338,0.174600912,0.131182621,1.330975934,0.18319693,0.513064838,,,,,,,,,,,,,,,
11919,ENSG00000142230,224.3853247,-0.095523079,0.167552166,-0.570109483,0.568603444,0.805658225,,,,,,,,,,,,,,,
11920,ENSG00000105327,236.8709692,0.114132113,0.207720817,0.549449568,0.582696965,0.813061352,,,,,,,,,,,,,,,
11921,ENSG00000105321,295.851515,0.375944941,0.151087765,2.488255364,0.012837152,0.236026174,,,,,,,,,,,,,,,
11922,ENSG00000257704,107.2442577,0.199906815,0.280327691,0.713118332,0.475772536,0.749231611,,,,,,,,,,,,,,,
11923,ENSG00000197405,2770.368797,0.380944335,0.24987305,1.52455151,0.127371,0.442623957,,,,,,,,,,,,,,,
11924,ENSG00000134830,1116.845871,0.135897556,0.245698169,0.553107731,0.580189643,0.812263549,,,,,,,,,,,,,,,
11925,ENSG00000134815,1053.002461,0.166699477,0.199069862,0.837391836,0.402372353,0.695559012,,,,,,,,,,,,,,,
11926,ENSG00000118162,28.27398684,0.045127915,0.334756298,0.134808263,0.892763473,NA,,,,,,,,,,,,,,,
11927,ENSG00000105402,442.4991817,0.291409328,0.167088322,1.744043654,0.081151478,0.375304842,,,,,,,,,,,,,,,
11928,ENSG00000063169,377.8225017,-0.291320459,0.134979315,-2.15826002,0.030907621,0.291918487,,,,,,,,,,,,,,,
11929,ENSG00000105373,2542.292226,-0.260573655,0.159548823,-1.633190702,0.102428895,0.410290203,,,,,,,,,,,,,,,
11930,ENSG00000178980,125.4396655,-0.140771376,0.222218669,-0.633481323,0.526419374,0.782970395,,,,,,,,,,,,,,,
11931,ENSG00000105507,8.602161614,-0.406474133,0.802502834,-0.506508034,0.612500051,NA,,,,,,,,,,,,,,,
11932,ENSG00000105499,23.32798445,0.44245134,0.647241083,0.683595885,0.494230384,NA,,,,,,,,,,,,,,,
11933,ENSG00000105486,177.3250417,-0.134605562,0.201271635,-0.668775618,0.503638622,0.769580232,,,,,,,,,,,,,,,
11934,ENSG00000185453,87.05315708,-0.150789342,0.209871514,-0.718484085,0.472458858,0.74761915,,,,,,,,,,,,,,,
11935,ENSG00000178150,11.5861684,-0.122606027,0.504099469,-0.243217925,0.807836581,NA,,,,,,,,,,,,,,,
11936,ENSG00000105483,1824.429822,0.17062793,0.116619966,1.463110787,0.143437067,0.463689698,,,,,,,,,,,,,,,
11937,ENSG00000105479,7.122683153,0.077765099,0.690686516,0.11259102,0.910354805,NA,,,,,,,,,,,,,,,
11938,ENSG00000142227,739.7374708,0.090243948,0.145653689,0.619578871,0.535535081,0.789588541,,,,,,,,,,,,,,,
11939,ENSG00000161558,52.14257963,-0.301565308,0.248125394,-1.215374628,0.22422324,NA,,,,,,,,,,,,,,,
11940,ENSG00000105438,245.8805073,0.22440479,0.15597115,1.438758316,0.15021901,0.470854085,,,,,,,,,,,,,,,
11941,ENSG00000105464,15.67513208,0.146253081,0.459189021,0.318502999,0.75010342,NA,,,,,,,,,,,,,,,
11942,ENSG00000105447,169.5864089,-0.380288759,0.202997062,-1.873370757,0.061017205,0.343991995,,,,,,,,,,,,,,,
11943,ENSG00000182324,11.75686016,-0.120929802,0.606939093,-0.199245366,0.842070814,NA,,,,,,,,,,,,,,,
11944,ENSG00000105443,284.4451387,-0.078061846,0.145635731,-0.536007509,0.591953361,0.817528259,,,,,,,,,,,,,,,
11945,ENSG00000142235,77.54408116,-0.449260362,0.317415367,-1.415370549,0.15695988,0.481471371,,,,,,,,,,,,,,,
11946,ENSG00000088002,24.57708661,-0.279893186,0.554571237,-0.504701952,0.61376819,NA,,,,,,,,,,,,,,,
11947,ENSG00000063177,2151.839772,-0.084938771,0.156406267,-0.543065009,0.587085043,0.815533036,,,,,,,,,,,,,,,
11948,ENSG00000063176,136.5275534,-0.013754195,0.197140606,-0.069768452,0.944377958,0.979819212,,,,,,,,,,,,,,,
11949,ENSG00000105516,227.6266248,-0.279839101,0.181848539,-1.53885812,0.123838937,0.438452848,,,,,,,,,,,,,,,
11950,ENSG00000063180,29.45417944,-0.289539944,0.330452944,-0.876191147,0.380926129,NA,,,,,,,,,,,,,,,
11951,ENSG00000142233,8.299507519,-0.956069534,0.730954996,-1.307973185,0.190882405,NA,,,,,,,,,,,,,,,
11952,ENSG00000176920,24.57621508,-0.101829671,0.425493059,-0.239321579,0.810856234,NA,,,,,,,,,,,,,,,
11953,ENSG00000176909,13.83337302,-0.00867854,0.630739455,-0.01375931,0.989022005,NA,,,,,,,,,,,,,,,
11954,ENSG00000105552,81.07572993,-0.375662241,0.230674674,-1.628536993,0.103411072,0.411719383,,,,,,,,,,,,,,,
11955,ENSG00000105559,7.621824327,-1.366206627,0.803757686,-1.699774261,0.089173395,NA,,,,,,,,,,,,,,,
11956,ENSG00000087074,810.83645,0.379880903,0.22534197,1.685797378,0.091834833,0.39540119,,,,,,,,,,,,,,,
11957,ENSG00000104804,11.52810012,0.885602949,0.764030068,1.159120545,0.246407052,NA,,,,,,,,,,,,,,,
11958,ENSG00000104805,1181.622361,0.468649706,0.221522603,2.115584139,0.034380192,0.300196155,,,,,,,,,,,,,,,
11959,ENSG00000087088,273.9076965,0.14861422,0.123852488,1.19992922,0.230166831,0.559701384,,,,,,,,,,,,,,,
11960,ENSG00000087086,10238.67288,0.614211878,0.250128017,2.455590082,0.01406535,0.243745502,,,,,,,,,,,,,,,
11961,ENSG00000104812,299.5297023,-0.051713502,0.140749796,-0.367414399,0.713309933,0.883987098,,,,,,,,,,,,,,,
11962,ENSG00000183207,150.1284739,0.061211658,0.163504551,0.374372808,0.708126971,0.88172286,,,,,,,,,,,,,,,
11963,ENSG00000104826,5.451995795,-1.796602812,1.023148463,-1.75595515,0.079096067,NA,,,,,,,,,,,,,,,
11964,ENSG00000104852,1436.202325,-0.289579436,0.12117831,-2.38969694,0.016862281,0.247443166,,,,,,,,,,,,,,,
11965,ENSG00000104863,13.9819304,-0.094786467,0.520627848,-0.182061845,0.855534191,NA,,,,,,,,,,,,,,,
11966,ENSG00000177380,18.30450332,-0.670289119,0.59597811,-1.124687481,0.260721489,NA,,,,,,,,,,,,,,,
11967,ENSG00000130529,20.42224097,-0.690336923,0.457847828,-1.507786825,0.131609095,NA,,,,,,,,,,,,,,,
11968,ENSG00000063127,68.55528067,-0.267859233,0.214322761,-1.249793683,0.211374924,0.543827521,,,,,,,,,,,,,,,
11969,ENSG00000104894,2175.642248,-0.027975588,0.107892198,-0.259292036,0.795409924,0.920001774,,,,,,,,,,,,,,,
11970,ENSG00000074219,17.23476065,-0.43526081,0.426481411,-1.020585654,0.307450789,NA,,,,,,,,,,,,,,,
11971,ENSG00000104872,167.0304082,-0.070790099,0.170712191,-0.414675122,0.678379747,0.864922225,,,,,,,,,,,,,,,
11972,ENSG00000161618,182.860627,-0.169981511,0.185285222,-0.917404574,0.358930677,0.664334801,,,,,,,,,,,,,,,
11973,ENSG00000090554,30.84766586,-0.23103222,0.370118657,-0.624211223,0.532488877,NA,,,,,,,,,,,,,,,
11974,ENSG00000142541,3267.621985,-0.175493199,0.196865468,-0.891437188,0.372694675,0.67481906,,,,,,,,,,,,,,,
11975,ENSG00000142534,2542.17112,0.077666717,0.175323957,0.442989754,0.657773146,0.853588768,,,,,,,,,,,,,,,
11976,ENSG00000104870,1761.464559,0.146639242,0.179971829,0.814789974,0.415192541,0.704791091,,,,,,,,,,,,,,,
11977,ENSG00000142552,197.4372879,0.176559132,0.270311693,0.653168682,0.513647538,0.77479667,,,,,,,,,,,,,,,
11978,ENSG00000142546,659.2873266,-0.015306679,0.155014449,-0.098743561,0.921341881,0.970338348,,,,,,,,,,,,,,,
11979,ENSG00000126460,6.364452845,-0.352917878,0.921158036,-0.383124138,0.701627723,NA,,,,,,,,,,,,,,,
11980,ENSG00000126464,729.0208862,-0.245204908,0.165378821,-1.482686278,0.138157782,0.456122371,,,,,,,,,,,,,,,
11981,ENSG00000126458,98.18031202,0.178152358,0.277229961,0.642615818,0.520473416,0.779116751,,,,,,,,,,,,,,,
11982,ENSG00000126461,648.185124,0.17166625,0.141268464,1.215177433,0.224298426,0.555130933,,,,,,,,,,,,,,,
11983,ENSG00000126456,413.9459224,-0.074666637,0.127319566,-0.586450612,0.557572741,0.8001156,,,,,,,,,,,,,,,
11984,ENSG00000126453,47.36857963,-0.1834579,0.320543783,-0.572333358,0.567096154,NA,,,,,,,,,,,,,,,
11985,ENSG00000126457,243.8186264,-0.090515369,0.161582872,-0.560179235,0.575357189,0.808850373,,,,,,,,,,,,,,,
11986,ENSG00000126467,9.91227829,0.313076285,0.949129268,0.329856318,0.741508531,NA,,,,,,,,,,,,,,,
11987,ENSG00000196961,2904.084972,0.530184025,0.336749731,1.574415588,0.115391403,0.424928026,,,,,,,,,,,,,,,
11988,ENSG00000010361,97.20500606,-0.120768153,0.236023843,-0.511677769,0.608876548,0.827632945,,,,,,,,,,,,,,,
11989,ENSG00000104973,1345.680569,0.305919231,0.257836386,1.186485879,0.235430475,0.56441668,,,,,,,,,,,,,,,
11990,ENSG00000104960,188.6760567,-0.478811309,0.183919082,-2.603380262,0.009230951,0.212997075,,,,,,,,,,,,,,,
11991,ENSG00000039650,321.1656361,-0.273850895,0.160542127,-1.705788381,0.088047487,0.387641298,,,,,,,,,,,,,,,
11992,ENSG00000204673,456.6347078,0.501093952,0.219312507,2.28483983,0.022322221,0.267071659,,,,,,,,,,,,,,,
11993,ENSG00000104946,383.4538724,-0.131894882,0.161411972,-0.817131963,0.413853019,0.703895304,,,,,,,,,,,,,,,
11994,ENSG00000104951,22.26013831,-0.538736764,0.51228758,-1.051629563,0.292969539,NA,,,,,,,,,,,,,,,
11995,ENSG00000213024,376.4131287,0.025457844,0.145346776,0.175152449,0.860959847,0.946783707,,,,,,,,,,,,,,,
11996,ENSG00000169136,45.46317501,0.614882648,0.338172795,1.818249893,0.069025947,NA,,,,,,,,,,,,,,,
11997,ENSG00000161640,9.513687821,2.111616116,0.901604115,2.342065749,0.019177336,NA,,,,,,,,,,,,,,,
11998,ENSG00000105053,702.1410993,0.076240589,0.115678018,0.65907586,0.509847056,0.772939579,,,,,,,,,,,,,,,
11999,ENSG00000142528,61.74315217,-0.152419909,0.274863674,-0.554529111,0.579216789,NA,,,,,,,,,,,,,,,
12000,ENSG00000131398,78.03966454,-0.352019127,0.310570647,-1.133459105,0.257021505,0.583881602,,,,,,,,,,,,,,,
12001,ENSG00000131408,662.8168195,0.212511716,0.125075399,1.699068869,0.089306208,0.390252975,,,,,,,,,,,,,,,
12002,ENSG00000131400,23.66929004,0.700510629,0.430524109,1.62711127,0.103713468,NA,,,,,,,,,,,,,,,
12003,ENSG00000062822,139.5699369,-0.230881332,0.205273608,-1.124749228,0.260695315,0.586921308,,,,,,,,,,,,,,,
12004,ENSG00000269404,56.80777078,-0.552962242,0.395200424,-1.399194457,0.161754678,NA,,,,,,,,,,,,,,,
12005,ENSG00000161671,313.8871299,-0.015601224,0.137738449,-0.113267024,0.90981886,0.966896312,,,,,,,,,,,,,,,
12006,ENSG00000161677,110.5578495,-0.113989029,0.209579229,-0.543894688,0.586513944,0.815316896,,,,,,,,,,,,,,,
12007,ENSG00000204653,34.23610562,-0.61096483,0.324953974,-1.880158051,0.060086541,NA,,,,,,,,,,,,,,,
12008,ENSG00000131409,8.690637224,-0.54968,0.675566802,-0.813657506,0.415841184,NA,,,,,,,,,,,,,,,
12009,ENSG00000161681,8.628852986,-2.358445055,1.05535701,-2.234736713,0.025434639,NA,,,,,,,,,,,,,,,
12010,ENSG00000105472,27.19967144,0.067471765,0.445776302,0.151357901,0.879693397,NA,,,,,,,,,,,,,,,
12011,ENSG00000142513,20.09720596,-0.677490862,0.498464258,-1.359156351,0.174097049,NA,,,,,,,,,,,,,,,
12012,ENSG00000167747,64.18625622,-0.022512305,0.261828065,-0.085981253,0.93148132,0.974575529,,,,,,,,,,,,,,,
12013,ENSG00000142544,96.06956151,-0.280484123,0.217839412,-1.287572896,0.197894679,0.528969059,,,,,,,,,,,,,,,
12014,ENSG00000129450,859.4438516,0.231480906,0.214444868,1.079442506,0.280390511,0.60333315,,,,,,,,,,,,,,,
12015,ENSG00000168995,136.1288799,0.185508851,0.218457853,0.849174557,0.395784169,0.689174897,,,,,,,,,,,,,,,
12016,ENSG00000105383,222.0217105,0.298583595,0.246651317,1.210549366,0.22606816,0.557072344,,,,,,,,,,,,,,,
12017,ENSG00000186806,7.035215675,-0.100467457,0.896101412,-0.112116168,0.910731298,NA,,,,,,,,,,,,,,,
12018,ENSG00000105379,43.54621125,0.199633588,0.254983858,0.782926376,0.433670348,NA,,,,,,,,,,,,,,,
12019,ENSG00000160318,54.44064903,-0.134659175,0.379699641,-0.354646569,0.722854384,NA,,,,,,,,,,,,,,,
12020,ENSG00000105374,718.1001349,-0.390363441,0.288698935,-1.352147145,0.176328248,0.504288756,,,,,,,,,,,,,,,
12021,ENSG00000105370,14.22843997,-0.275732216,0.636661987,-0.433090434,0.664949072,NA,,,,,,,,,,,,,,,
12022,ENSG00000262874,30.25387037,-1.263219643,0.533916637,-2.365949206,0.017983912,NA,,,,,,,,,,,,,,,
12023,ENSG00000142512,342.9741285,-0.176829151,0.230867424,-0.765933746,0.443715725,0.726618678,,,,,,,,,,,,,,,
12024,ENSG00000105366,47.10067589,-1.06089823,0.685633505,-1.547325535,0.121784767,NA,,,,,,,,,,,,,,,
12025,ENSG00000105492,10.90406567,-0.729173642,0.689275399,-1.057884327,0.290108182,NA,,,,,,,,,,,,,,,
12026,ENSG00000105497,81.23874521,-0.290817421,0.204823785,-1.419842042,0.155653672,0.480041569,,,,,,,,,,,,,,,
12027,ENSG00000105501,122.2717973,0.538595865,0.399681365,1.347563112,0.177798942,0.506626255,,,,,,,,,,,,,,,
12028,ENSG00000254415,375.734515,0.638158437,0.373538423,1.708414442,0.087559469,0.387392375,,,,,,,,,,,,,,,
12029,ENSG00000182310,102.0990912,0.506332399,0.289677362,1.747918426,0.080478154,0.374665192,,,,,,,,,,,,,,,
12030,ENSG00000105509,24.15171631,0.311561749,0.543745417,0.572991954,0.566650142,NA,,,,,,,,,,,,,,,
12031,ENSG00000171051,4997.844698,0.533364861,0.268133413,1.989177161,0.046681652,0.318326797,,,,,,,,,,,,,,,
12032,ENSG00000171049,1426.358509,0.597975421,0.317294169,1.884608916,0.059482658,0.34334418,,,,,,,,,,,,,,,
12033,ENSG00000187474,14.06736668,0.438287695,0.67944708,0.645065241,0.518884908,NA,,,,,,,,,,,,,,,
12034,ENSG00000161551,68.7988165,-0.313546199,0.272143653,-1.152134895,0.249265646,0.576100417,,,,,,,,,,,,,,,
12035,ENSG00000176024,43.69563541,-0.286106571,0.274553402,-1.04207986,0.297374655,NA,,,,,,,,,,,,,,,
12036,ENSG00000198093,54.24317706,-1.051667477,0.322193959,-3.26408192,0.001098194,NA,,,,,,,,,,,,,,,
12037,ENSG00000256683,160.0979459,-0.14186449,0.17207838,-0.824417865,0.409702167,0.701095045,,,,,,,,,,,,,,,
12038,ENSG00000197619,61.59224319,-0.023037615,0.246652029,-0.093401279,0.925584775,NA,,,,,,,,,,,,,,,
12039,ENSG00000142556,48.54058309,-0.220807537,0.302410624,-0.730158001,0.465293612,NA,,,,,,,,,,,,,,,
12040,ENSG00000256087,53.78199432,-0.343769441,0.285217191,-1.205290044,0.228091352,NA,,,,,,,,,,,,,,,
12041,ENSG00000197608,125.6795622,-0.356376664,0.203370539,-1.752351472,0.07971339,0.374091222,,,,,,,,,,,,,,,
12042,ENSG00000204611,50.41653026,-0.084089205,0.237564356,-0.353963895,0.723365942,NA,,,,,,,,,,,,,,,
12043,ENSG00000196267,72.29395344,-0.356878475,0.274389096,-1.30062922,0.1933854,0.524025735,,,,,,,,,,,,,,,
12044,ENSG00000105568,851.9617768,-0.042359297,0.105511051,-0.401467873,0.688075687,0.869614482,,,,,,,,,,,,,,,
12045,ENSG00000196214,147.7879139,-0.063494446,0.173867521,-0.365188652,0.714970589,0.884858776,,,,,,,,,,,,,,,
12046,ENSG00000198464,59.07206133,-0.553771373,0.300166683,-1.84487954,0.065055063,NA,,,,,,,,,,,,,,,
12047,ENSG00000167554,9.507175037,-1.194100187,0.752069335,-1.587752793,0.11234225,NA,,,,,,,,,,,,,,,
12048,ENSG00000221923,37.00229304,0.112173189,0.360571132,0.31109864,0.755725635,NA,,,,,,,,,,,,,,,
12049,ENSG00000167555,111.3796247,-0.24456582,0.280342187,-0.872383223,0.38299935,0.681789505,,,,,,,,,,,,,,,
12050,ENSG00000258405,7.445997885,-0.723018633,0.754386442,-0.958419443,0.337851295,NA,,,,,,,,,,,,,,,
