"","logFC.groupAIHelevatedALT....Intercept.","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT....Intercept.","logCPM","F","PValue"
"ENSG00000189227",18.5106444969495,0.157907936750532,18.352736560199,1.77589522628543,180.19600296181,6.43929418123926e-34
"ENSG00000137764",14.5039386448703,-0.128300796931747,14.6322394418021,5.1740156422411,1402.95771391402,5.29017335363163e-74
"ENSG00000188779",17.9280349368318,-0.126396524324043,18.0544314611558,1.49377719488672,112.017150217035,2.80429426445738e-26
"ENSG00000033800",12.7287119766021,0.106572809641945,12.6221391669601,7.52188128767027,2372.50003170902,3.97799948220589e-85
"ENSG00000129007",16.8950964293205,-0.499229537761333,17.3943259670818,3.31944650458513,660.828540515619,1.90384060026215e-58
"ENSG00000260007",25.5467942874612,-5.12548240610387e-15,25.5467942874612,-1.61522660110368,0,1
"ENSG00000128973",15.0213300577197,-0.208069283585406,15.2293993413051,4.9484118717535,1202.81490498823,8.88070484474329e-71
"ENSG00000169018",13.8611897619531,0.13994211364217,13.7212476483109,6.07246175784307,2359.55365106807,5.20319005363735e-85
"ENSG00000137809",17.3099712790438,0.0390250249088852,17.2709462541349,2.53186510364425,288.487439171554,2.64132574467547e-42
"ENSG00000103647",18.258679347776,0.47501621494521,17.7836631328308,1.36621934437478,77.2747976748481,1.08146089392294e-20
"ENSG00000140350",12.5461458547882,-0.0509562393634993,12.5971020941517,7.71807580394211,1649.20695357985,2.07355658964905e-77
"ENSG00000258484",17.1498374692618,0.0199437737853883,17.1298936954764,2.96587383031062,485.161879674735,2.85633856594522e-52
"ENSG00000255346",17.4419623255419,-1.45166966112556,18.8936319866674,-0.370582522847629,33.6220559193826,6.71765771012942e-12
"ENSG00000138604",16.0673186485766,-0.330857878426501,16.3981765270031,3.20104881804953,547.627360304123,1.13197985168656e-54
"ENSG00000137819",21.1673420088196,-0.802910383717275,21.9702523925369,-0.402469779107745,43.3200531284479,2.76877631340274e-14
"ENSG00000137807",19.9721061288695,-0.0573924159852024,20.0294985448547,1.27603071355202,168.384529782509,9.00631158531631e-33
"ENSG00000137818",11.0610823455241,0.144935061007874,10.9161472845162,8.97497533849845,823.065486207337,6.40515456600516e-63
"ENSG00000140332",10.99876428567,0.102926544970995,10.895837740699,9.5483371514076,640.925041009511,7.89878222510936e-58
"ENSG00000137831",18.1424981071806,-0.0656826851332925,18.2081807923139,1.84525289247956,201.907196560773,7.05277418668932e-36
"ENSG00000166173",17.7403036173809,-1.83822941465374,19.5785330320347,-0.728313896198479,33.2944109196077,8.17599047730725e-12
"ENSG00000137821",18.8305125689554,-1.83882813612931,20.6693407050847,-0.281302444318854,42.781645069238,3.69877895766098e-14
"ENSG00000129028",21.5716475242639,0.238624334907818,21.333023189356,-0.65515547930224,34.1698233921367,4.84524670273869e-12
"ENSG00000187720",15.8107461241676,-1.714335050605,17.5250811747726,0.199232466240373,36.3170618879921,1.37346560584566e-12
"ENSG00000225362",19.142083187155,-2.89602173837979,22.0381049255348,-1.09070430580205,46.6873570148918,4.69643143849943e-15
"ENSG00000278570",19.1056658306306,-1.04227106489078,20.1479368955214,-0.560543061826439,39.5626959761936,2.16545239733666e-13
"ENSG00000066933",13.8974929718536,-0.0427955662152646,13.9402885380688,5.6022623700403,1262.01189828416,8.78677125683316e-72
"ENSG00000166192",19.3130049147677,0.203628287360288,19.1093766274074,1.57091434920271,130.274081186703,1.33560603426891e-28
"ENSG00000175318",19.407570685709,-0.988362070275424,20.3959327559844,0.101703152466897,53.1845703349963,1.81132820985295e-16
"ENSG00000067225",11.3071900715312,-0.02189788343063,11.3290879549619,8.96567450490626,1150.81331661244,7.4288244422774e-70
"ENSG00000137817",14.5538937148608,-0.0170970866011817,14.570990801462,4.99573221986048,1635.7900109503,3.08471979959646e-77
"ENSG00000273025",25.5467942874612,-5.12548240610387e-15,25.5467942874612,-1.61522660110368,0,1
"ENSG00000140488",21.7417706797447,-0.694296681205754,22.4360673609504,-1.10029844093465,36.8025492297157,1.03732679304992e-12
"ENSG00000260729",20.127005422983,0.108042989113899,20.0189624338691,0.646002043953725,96.2191374075332,4.77418212986094e-24
"ENSG00000213614",14.8617416508931,-0.162479026743388,15.0242206776365,4.77732970289543,1344.95511194284,4.07329071817941e-73
"ENSG00000187806",20.0629729874825,-1.64066652920282,21.7036395166853,-1.39922114118684,42.506511894019,7.09817731672262e-13
"ENSG00000166233",13.485377007028,-0.116739625878565,13.6021166329065,6.5312754626061,3224.57713877016,1.09963394348287e-91
"ENSG00000215186",21.3805947702886,-2.22910317446328,23.6096979447519,-1.10233215568886,45.4558786298348,8.92083770879923e-15
"ENSG00000175202",21.8603415776152,0.482528274100784,21.3778133035144,-0.81245526263322,35.4155816936094,2.32273654165198e-12
"ENSG00000140463",15.6338177814511,-0.116939271292992,15.7507570527441,4.07098682388321,1080.24750529499,1.54428626202593e-68
"ENSG00000159322",13.0158421486244,-0.0570592070154366,13.0729013556399,7.06148629951875,2944.53773239276,9.69693262981947e-90
"ENSG00000067141",16.0837617553963,-0.0487946788392604,16.1325564342356,3.13165052218072,320.620719336425,2.81075728159477e-44
"ENSG00000138622",18.3616936931755,-0.767286731666568,19.1289804248421,-0.0673974432146829,33.1183843225183,9.08904459801244e-12
"ENSG00000183324",18.88029722613,0.206492115609517,18.6738051105204,1.64348356353542,199.894384495594,1.05405721608918e-35
"ENSG00000156642",13.8917558065001,0.0093902187689767,13.8823655877312,6.48848164341254,1698.11242262736,5.00349185726363e-78
"ENSG00000103855",16.4811604896878,-2.29121137148572,18.7723718611735,-0.361531774336203,35.7273708187949,1.93557104230552e-12
