"","logFC.groupAIHcirrhosis....Intercept.","logFC.groupAIHcirrhosis...groupAIHnocirrhosis","logFC.groupAIHnocirrhosis....Intercept.","logCPM","F","PValue"
"ENSG00000165462",22.0485485820457,-0.840105020532443,22.8886536025781,-0.626019368532352,39.0734728271853,2.81234284467958e-13
"ENSG00000162129",15.8477440482885,0.507280947332937,15.3404631009556,4.99066828787075,1623.25648730487,3.5483193465558e-77
"ENSG00000186642",18.5208432869962,0.546335292821495,17.9745079941747,2.70000328719111,293.297992292379,1.18029539730949e-42
"ENSG00000186635",10.5633426723672,0.0712309272651206,10.4921117451021,9.75025507032151,843.626988817053,1.66920509451898e-63
"ENSG00000214530",15.7066641940655,0.168138511285781,15.5385256827797,4.8486271155905,886.021404127923,1.63016665112952e-64
"ENSG00000168010",10.5494606923911,0.0357417468777428,10.5137189455134,9.47017350095445,714.817086668874,4.12225185545304e-60
"ENSG00000137478",13.1604594878871,-0.17342241846212,13.3338819063492,6.68821498839798,2185.3159681152,1.72471771033189e-83
"ENSG00000175591",15.9960144654157,0.631869609803384,15.3641448556123,4.92567564424278,307.78361831716,2.63145145839921e-39
"ENSG00000171631",19.0224086596937,0.634553087788655,18.3878555719051,1.97567249503201,157.903161896858,9.94886596503756e-32
"ENSG00000110237",17.9111514387114,-0.432185002528063,18.3433364412394,1.96302017668574,94.6266529948811,1.05753552404673e-22
"ENSG00000054967",12.8268080090283,0.120797028746262,12.706010980282,7.53849751885145,1373.71195989909,1.17653446323241e-73
"ENSG00000054965",12.6052936473462,-0.0589531325363328,12.6642467798826,7.64005260529291,1718.31017302969,2.21600196278454e-78
"ENSG00000021300",14.9153835331745,-0.49059544817022,15.4059789813447,4.11729597560468,513.124237448518,1.24163680628852e-52
"ENSG00000175582",14.3464732046455,0.507538739745775,13.8389344648997,6.32418017011679,1476.02074443299,3.61302357738378e-75
"ENSG00000175581",16.3402641986575,-0.248164178460108,16.5884283771176,3.10730764433762,476.729798883987,5.53882977597804e-52
"ENSG00000181924",15.7121327088326,-0.00276263640854299,15.7148953452411,3.82201377069126,699.9811151463,1.10175471503138e-59
"ENSG00000175575",16.0232128221221,-0.0920963518147171,16.1153091739369,3.7754351890744,1101.76926065141,4.91036998791103e-69
"ENSG00000187726",17.5790301934802,-0.340542916198651,17.9195731096788,1.12851052562125,101.499481238449,7.76156220452113e-25
"ENSG00000175567",11.8623690129471,0.532906154284633,11.3294628586624,8.85596821479369,1444.60161448178,1.02651698748539e-74
"ENSG00000175564",16.7270029430334,-0.101592437199603,16.828595380233,2.86895766302938,514.548493148502,1.70720220876594e-53
"ENSG00000168014",13.7757694541386,0.0371420083559539,13.7386274457826,6.33871899194603,3176.344761291,1.72532151599754e-91
"ENSG00000214517",15.968540196644,0.143993870746999,15.824546325897,4.2602170244709,1425.90622636845,1.93088301860453e-74
"ENSG00000149380",19.1656212886842,-0.59665581010174,19.762277098786,0.31040695780526,64.4026178906937,1.00873092599116e-18
"ENSG00000165434",15.9144225014255,0.263007346156935,15.6514151552685,4.08722229463147,761.557232315179,2.10007601339014e-61
"ENSG00000175538",14.1354858850074,0.132078836354864,14.0034070486525,6.31259221058133,821.449604673154,2.10495318850975e-58
"ENSG00000175536",19.148338296587,0.0142972531465182,19.1340410434405,0.43856991438454,70.860764518222,6.43534166473162e-20
"ENSG00000077514",15.5993110986016,-0.134427048379991,15.7337381469816,4.76038374924554,1635.79094175857,2.43968811317347e-77
"ENSG00000054938",20.1370054385762,-0.300793233199955,20.4377986717762,-0.306691869604689,43.0584637211219,3.14039891206246e-14
"ENSG00000166439",13.3134003213637,-0.0142526223828251,13.3276529437465,6.87573220385442,2720.73913934926,3.59434095950518e-88
"ENSG00000166435",13.7722840979593,0.0751230499215339,13.6971610480377,6.30114605264577,1357.20562375782,2.11256261674478e-73
"ENSG00000118363",14.6455215656037,-0.0332652794352763,14.678786845039,5.19889340045532,1464.79325922119,5.23412772547862e-75
"ENSG00000162139",14.5242317003032,-0.199811404924366,14.7240431052276,4.87911332458117,1676.30227722528,7.40759574850794e-78
"ENSG00000171561",22.8733016301744,0.647324240796019,22.2259773893784,-1.51616445257906,59.2475901261242,1.01668951762303e-17
"ENSG00000137491",18.6686644108332,-0.245990368505637,18.9146547793388,-0.0689469025270646,31.5179528016949,2.38229100740889e-11
"ENSG00000261594",20.0671410592896,-1.1604497233258,21.2275907826154,-0.505267544156189,48.7734425083234,1.5859859568543e-15
"ENSG00000137486",12.4472073805199,0.0750810354117658,12.3721263451081,7.52972063538926,1395.69594072075,5.45229891981282e-74
"ENSG00000149273",10.6697040537997,-0.183401423838768,10.8531054776385,8.95568987657798,441.367190636321,5.23347456080681e-47
"ENSG00000149243",18.1120081183475,0.416029055786141,17.6959790625614,1.98068288547678,205.202270676367,3.40949027588323e-36
"ENSG00000158555",14.4483900281251,0.371745913624917,14.0766441145002,5.8844899285385,995.189096118846,6.80199351288472e-65
"ENSG00000149257",16.1817306889966,-0.096443974510664,16.2781746635073,3.29230315761544,452.607795045784,5.82134994567728e-51
"ENSG00000171533",20.2113417438662,0.314124755348633,19.8972169885176,-0.327049839182018,37.6540195336834,6.28781423059238e-13
"ENSG00000166391",17.196445735349,-2.29872014741399,19.495165882763,-0.809092412097004,31.8518342887047,1.94133252197232e-11
"ENSG00000062282",13.2033667979507,0.0797180256507281,13.1236487723,7.56693115277329,422.715580031405,1.31482104555e-44
"ENSG00000198382",14.3367350953769,0.101504482458858,14.2352306129181,5.68476708620804,2444.6319323663,6.98257111514715e-86
"ENSG00000085741",19.9185761018909,0.40788514858879,19.5106909533022,0.662978321820858,94.7584617004463,7.60189359948519e-24
"ENSG00000137492",14.1121832909197,-0.103696644768163,14.2158799356879,5.57316828552856,1237.33123419022,1.84337031444431e-71
"ENSG00000179240",16.0306954983215,-0.730811339974545,16.7615068382961,2.71205867108617,350.924590995992,4.90651233011524e-46
"ENSG00000158636",13.8258413850013,0.00418382329856289,13.8216575617028,6.23661652291081,3202.91632321249,1.14304461541348e-91
"ENSG00000137507",18.8344480640063,-0.985646470194656,19.8200945342009,0.141524630724688,58.9402835289431,1.17081634740402e-17
"ENSG00000182704",19.5954893004953,0.385119273223742,19.2103700272716,-0.697514219899569,28.0729034456246,2.0703170093647e-10
"ENSG00000078124",15.9305495762681,0.227158310087612,15.7033912661804,4.73024546693769,1070.42528646337,1.96124784871675e-68
"ENSG00000198488",19.0252623060146,-0.974005844580681,19.9992681505953,-0.872144745450357,31.4750900528473,2.44586892587227e-11
"ENSG00000149260",15.7350065974805,0.557898038446318,15.1771085590342,4.93556509512403,333.026835603639,1.20810529355191e-40
"ENSG00000254550",22.1044068029505,0.964023246814517,21.140383556136,-0.599790807752553,43.6092765089361,2.33666783747981e-14
"ENSG00000137474",17.5008387226466,-0.292953623894396,17.793792346541,2.64977365976864,213.435902441746,3.6676771584672e-36
"ENSG00000178795",18.2608539288149,-1.03856398309217,19.2994179119071,-0.866452933745542,33.2479440180028,8.32276224042832e-12
"ENSG00000149269",13.1047288324479,0.190810235127728,12.9139185973202,7.60741137182133,1096.1266180065,6.28298661585352e-69
"ENSG00000074201",14.2245629910351,-0.192121050101868,14.416684041137,5.22726920684226,1052.15109407016,4.47696533244703e-68
"ENSG00000178301",17.5348969935414,0.459475656497435,17.075421337044,2.40298861379091,287.580361661014,2.74118417449094e-42
"ENSG00000048649",13.1387392414905,0.00640606332797935,13.1323331781625,6.75184075627508,2628.99605678248,1.94834800277324e-87
"ENSG00000087884",17.428504835413,0.111343291360859,17.3171615440521,2.00567850765555,325.062629130088,1.39237750338878e-44
"ENSG00000149262",14.2036698262633,0.00990178247410297,14.1937680437892,5.63764837473082,2745.60243963108,2.29545739603129e-88
"ENSG00000151364",26.0278212557601,-0.820613654998954,26.848434910759,-1.23576386486508,51.2127523674204,4.67186790080134e-16
"ENSG00000259112",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000151365",20.6270283456277,-0.331649270251912,20.9586776158796,0.415196722784463,68.8009611115632,1.523031227879e-19
"ENSG00000151366",17.7350676770221,-0.230450268979356,17.9655179460015,1.53394628539583,147.469128992358,1.31592434281076e-30
"ENSG00000159063",15.6211227636861,-0.145171939426769,15.7662947031129,3.84383103721176,860.507811129663,6.52537804330593e-64
"ENSG00000188997",16.5262464722822,0.13897965940247,16.3872668128797,3.85778112110778,1071.25997408382,1.88929533416551e-68
"ENSG00000118369",15.4958897564296,0.261132021838605,15.234757734591,4.81971878910931,1162.83048054936,3.67358098982551e-70
"ENSG00000033327",12.405041109372,0.0853615773056363,12.3196795320663,8.34782535984432,595.515030934695,1.47164594667372e-52
"ENSG00000137513",15.5368194464129,-0.239670342049845,15.7764897884627,3.64475287785816,756.541708339807,2.86652566660062e-61
"ENSG00000149256",17.7511049343657,0.104959112190983,17.6461458221747,1.92686149350544,57.85439898266,1.52325342707093e-16
"ENSG00000182103",20.8766610879608,1.3150871065583,19.5615739814025,-0.506614632012044,34.3062618180942,4.42089934514028e-12
"ENSG00000137509",14.0922677717409,0.0300493377606399,14.0622184339803,6.40054062964104,1575.25778695435,1.52927412051096e-76
"ENSG00000165490",18.3823007783053,0.523050669911866,17.8592501083934,2.93812449105595,424.800015018584,1.01246843181351e-49
"ENSG00000137502",14.461682990789,-0.500385927583457,14.9620689183725,4.43055708239436,565.139588180372,6.63015427579194e-54
"ENSG00000165494",12.614602144727,-0.0447302762717889,12.6593324209988,7.29148390650595,3687.20618501436,1.0776587113174e-94
"ENSG00000137494",16.9863667077056,0.0128707683985937,16.973495939307,3.42434520346488,662.277376243589,1.46660684253292e-58
"ENSG00000137500",15.3574134860984,-0.0729063600331625,15.4303198461316,4.4414580041438,963.053464281429,3.07887227676209e-66
"ENSG00000150672",17.0717686259859,-0.989359355972718,18.0611279819586,1.68319023715935,129.991426215311,1.37247487822089e-28
"ENSG00000171204",16.17616137345,-0.171373826864884,16.3475352003149,3.37396487841937,603.138875640957,1.13622585879938e-56
"ENSG00000171202",16.6147156050487,-0.201757852490512,16.8164734575392,2.84225898556214,409.877760324651,5.02656773221928e-49
"ENSG00000137504",12.8399743532115,-0.177087974814706,13.0170623280262,6.56678539602783,1810.63610057524,1.72236320195208e-79
"ENSG00000179071",18.8141164387532,-0.377541554506186,19.1916579932594,0.206572807816591,61.6380240535191,3.43675241878937e-18
"ENSG00000137501",13.7493189166917,-0.194904214654895,13.9442231313466,5.27732396640758,467.634833800528,6.71657154036691e-47
"ENSG00000150676",19.9980154043494,-0.0815133947239011,20.0795287990733,-0.658708327238875,35.5263065550664,2.1528055531885e-12
"ENSG00000073921",11.7075099150406,0.293533429042751,11.4139764859979,8.91798700462436,1282.40194153544,3.27712094486606e-72
"ENSG00000074266",15.2434326948989,-0.162707917802952,15.4061406127018,4.6253719423392,1179.81904508321,1.82757927681485e-70
"ENSG00000149196",16.4026040775359,-0.0509655670917799,16.4535696446277,3.32717968289034,584.757604495136,4.76025882456321e-56
"ENSG00000149201",19.6482081599294,-0.752067180918859,20.4002753408483,0.268493009486915,60.3862744168146,6.04697908930454e-18
"ENSG00000151376",17.8529179285656,-0.532206896020347,18.385124824586,1.95933453280654,183.425231006078,2.99004041240941e-34
"ENSG00000150687",15.2043428958861,-0.75991621293664,15.9642591088228,3.41094158440275,155.957248463731,4.38078220622042e-29
"ENSG00000174804",18.4394254660314,-0.366458485490926,18.8058839515223,-0.10029448497205,37.0572277665243,8.85325254691238e-13
"ENSG00000166575",16.2387515854759,0.0583910085544418,16.1803605769215,3.59084262301227,559.272101942182,3.7216159897305e-55
"ENSG00000123892",18.950502640643,0.318925770869589,18.6315768697734,0.214192139903108,58.0734579710218,1.74716803988909e-17
"ENSG00000109861",13.133351676008,0.2296382902678,12.9037133857402,7.32092394275792,1813.94571739565,1.57537429996106e-79
"ENSG00000168959",21.7668377559271,1.72338607923696,20.0434516766902,-1.17038876567301,36.5178250291254,1.20862903911569e-12
"ENSG00000077498",21.3184197529609,-0.996176093859511,22.3145958468204,-1.47747343512337,48.316389878711,8.24439070000422e-15
"ENSG00000086991",17.9133467642351,-2.08669243178343,20.0000391960186,-1.14670237557478,33.1238042501573,2.09890577798542e-11
"ENSG00000214414",19.8322059423493,-1.09317281982524,20.9253787621746,-1.39896766331532,41.8235020877095,1.98072304439233e-13
"ENSG00000168930",19.9720643614383,-1.31638968257784,21.2884540440161,-1.38282417666488,41.009793901298,3.00084335529679e-13
"ENSG00000189253",23.0469746521774,0.49238548425596,22.5545891679214,-0.507725276550169,39.5749765053102,2.12294282346499e-13
"ENSG00000223417",23.2513767902743,1.12531665895862,22.1260601313157,-1.43925181500538,49.716400946565,9.85304991527395e-16
"ENSG00000233802",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000204450",25.5467942874612,-0.418177256709958,25.9649715441712,-1.59841154895331,96.9940499776105,9.73497490174895e-15
"ENSG00000204449",25.5467942874612,-0.225208433139794,25.772002720601,-1.60679366179724,101.642406675758,1.61709796982657e-07
"ENSG00000255009",22.5051071738567,-1.28638254686941,23.7914897207261,-1.33756914978919,44.8518923379918,1.20699447174621e-14
"ENSG00000077616",17.0028298735528,-0.366428851604481,17.3692587251573,1.72400050001537,172.353390834477,3.42112136913222e-33
"ENSG00000110172",13.8330991584529,-0.299156669245548,14.1322558276984,5.6615907847175,1396.8549696028,5.23733762964189e-74
"ENSG00000165323",19.150969591117,0.861491565211413,18.2894780259056,-0.0227253391174927,30.0454806552821,6.4677333224725e-11
"ENSG00000134640",18.9698604019392,-1.03077352539878,20.000633927338,-1.14245343978499,32.6820705466369,1.17114535559437e-11
"ENSG00000180773",15.2388574259315,0.192683529472952,15.0461738964586,4.8956377801631,1146.3879827234,7.28833211177704e-70
"ENSG00000165325",20.9081746305889,0.573636059158868,20.33453857143,0.275120089771463,53.8190269492716,1.30700236464992e-16
"ENSG00000166002",17.1517909937764,0.322279754640926,16.8295112391354,4.15579918306115,542.517278596968,8.1219227673807e-53
"ENSG00000166004",15.1678449755338,0.248586959716855,14.9192580158169,5.1451785160864,1446.69864267139,9.56759165367884e-75
"ENSG00000166012",14.2912781800064,-0.109561333621775,14.4008395136282,5.36954872160069,1871.93197110114,3.38499075180783e-80
"ENSG00000182919",15.4782757423502,0.145722292088562,15.3325534502617,4.55664986911473,1411.09239809098,3.20372977920466e-74
"ENSG00000042429",14.4145587657195,-0.0800297060491169,14.4945884717686,5.4654980510014,2480.22920665752,3.42878836332349e-86
"ENSG00000214376",19.3959339711361,-0.522576477986947,19.9185104491231,0.293268642820272,68.4603798992552,1.75871064204648e-19
"ENSG00000181333",18.4374126449298,-0.069590691235578,18.5070033361653,0.837146005688322,72.2246623393625,3.66710834134166e-20
"ENSG00000110218",15.2893955045549,-0.291989648607521,15.5813851531624,4.40789119035337,1114.25148707529,2.85859885420243e-69
"ENSG00000183560",20.1677078935891,-0.418577630706507,20.5862855242956,-1.45243056870056,40.8464075614143,2.33113328899835e-11
"ENSG00000123901",17.9124054944526,-1.19354481781297,19.1059503122655,-0.223882660027383,46.2774432328441,5.71691531160582e-15
"ENSG00000020922",14.5520083849484,-0.0516489984738958,14.6036573834223,5.12713675899831,1663.73673497789,1.06888202369192e-77
"ENSG00000168876",16.1299094361587,0.00220051633211073,16.1277089198266,3.67937699701266,553.482754585038,6.00915157062457e-55
"ENSG00000257057",21.4186210235444,-0.903831902381507,22.3224529259259,-1.24176298845157,37.6320021077265,6.36742968425236e-13
"ENSG00000196371",15.5824676577882,-0.0486773777579863,15.6311450355462,4.49274214208203,875.16828032956,2.92713021515112e-64
"ENSG00000134627",18.1416352508727,0.391404466323916,17.7502307845488,2.46733659611107,274.275852413248,2.06076016863078e-41
"ENSG00000166025",17.620242244786,0.12048332655089,17.4997589182351,2.44203702495607,343.637638051432,1.23159488708844e-45
"ENSG00000150316",16.3458137064282,-0.148205618764615,16.4940193251929,3.80294797895888,706.031634105119,7.36125602052044e-60
"ENSG00000186280",18.6786224108339,-0.627074007632356,19.3056964184663,-0.158127018315434,46.8628049510725,4.21972271611109e-15
"ENSG00000235268",20.3580930457145,-0.580445859604188,20.9385389053187,-0.108870474932812,50.1056573227384,8.10589083583664e-16
"ENSG00000255855",19.4629890270749,-1.08036227520161,20.5433513022765,-1.37677593615525,38.4688952831842,1.12734905789018e-12
"ENSG00000263465",14.3822808411315,0.450854413991617,13.9314264271399,5.81487243096465,1152.8263343231,5.56720837059851e-70
"ENSG00000149218",15.4213999719985,0.438301066323753,14.9830989056747,5.31894323082249,762.294250596335,5.56520225329984e-58
"ENSG00000149212",12.8853261224126,0.71249878042768,12.1728273419849,8.05302716937217,897.819191243727,3.91269827717549e-64
"ENSG00000077458",14.8420750223826,-0.0897924301980195,14.9318674525806,4.86490383099276,1278.40185180092,3.81094639618648e-72
"ENSG00000166037",14.1139358914625,-0.197377876565627,14.3113137680281,5.23137913480874,1309.59827420825,1.18860222035109e-72
"ENSG00000087053",15.6200426986932,-0.0491033600704914,15.6691460587637,4.09721222012988,1205.43547462807,6.49381503398245e-71
"ENSG00000184384",13.2437225040897,-0.230384694772272,13.4741071988619,6.58189498835241,2115.39809988141,8.50103925425312e-83
"ENSG00000149231",14.5873503989902,-0.19460202503785,14.7819524240281,4.82230911908432,1004.98647115165,4.02083014253199e-67
"ENSG00000183340",16.7336325800901,0.244124900561249,16.4895076795288,3.20604110176991,450.5590645419,7.14557636587968e-51
"ENSG00000149972",19.4372943485181,-1.02203766751024,20.4593320160284,-0.917388139966665,29.9886437292373,6.14986863939503e-11
"ENSG00000165895",18.1207671293417,0.137498775042295,17.9832683542994,1.28991175180926,127.304662531245,2.91760540749774e-28
"ENSG00000082175",18.2649851676251,-1.85760905930046,20.1225942269256,-0.961595242937079,32.15007448582,1.61807915924997e-11
"ENSG00000137672",18.4394825381389,-0.687948061941404,19.1274306000803,1.002625232037,88.1970311088575,7.77648587601007e-23
"ENSG00000187151",22.671737901237,0.225450335051493,22.4462875661855,-1.12751030952415,35.5112819423921,2.17183154763619e-12
"ENSG00000110318",16.9270169876948,-0.0258791167808249,16.9528961044757,2.36272134395593,226.308545942973,6.33294968572834e-38
"ENSG00000137691",20.8188163651485,-1.78491443306893,22.6037307982174,-1.39678540741167,44.6760245683835,4.76110392053852e-14
"ENSG00000137693",18.3933388201624,-2.59235405096132,20.9856928711237,-0.908050902572873,41.5145718046607,7.2598907474545e-14
"ENSG00000023445",12.679173496319,-0.094111083151517,12.7732845794705,6.65252564274976,495.147821854299,1.87965863134086e-47
"ENSG00000110330",14.1036729545265,0.367813979208193,13.7358589753183,6.34482245091726,2539.53356803142,1.07172912108798e-86
"ENSG00000152558",12.1883576604148,-0.0231240246778857,12.2114816850927,7.77694549780358,1132.83311026402,1.29123105299361e-69
"ENSG00000137673",18.0807737629741,-0.738656284864159,18.8194300478382,-1.27520073634289,35.6582899305334,5.11800135246317e-12
"ENSG00000137674",22.0133859657256,0.672671961727864,21.3407140039978,-1.26983163528449,37.6482271053762,6.30866083055938e-13
"ENSG00000137675",20.2464323229895,-1.12551727559289,21.3719495985824,-1.4003490962182,44.2647063910375,5.83082595443746e-14
"ENSG00000118113",19.9333411211119,-0.0772951308295255,20.0106362519414,4.19932881845091,57.4881872152936,2.07368496564527e-16
"ENSG00000166670",22.9106280647109,0.833646860729529,22.0769812039814,-1.36995445569133,40.79586783893,1.07757324246126e-13
"ENSG00000196611",23.3850246836122,-0.213006780842987,23.5980314644552,-0.978792052241083,39.2760043607998,2.50994304498683e-13
"ENSG00000149968",20.0193361745997,-1.85065528631148,21.8699914609111,-1.34146625799411,40.8991156404877,3.1762748295801e-13
"ENSG00000262406",19.8688945601421,-0.738049045924925,20.6069436060671,-1.41076454236934,42.1902224295394,1.64466086464792e-13
"ENSG00000137745",21.09509600085,-0.890190003881343,21.9852860047313,-1.4681605345413,51.4447211853062,1.92995353668812e-15
"ENSG00000137692",16.5980486156909,-0.195325117502787,16.7933737331937,3.07849235669706,575.712502004827,9.7820794634566e-56
"ENSG00000187240",16.5082059861517,-0.103127532784463,16.6113335189362,2.91886992427955,393.842331567219,2.9832831302365e-48
"ENSG00000170962",16.1528563616378,-0.825612047259822,16.9784684088976,2.63141382504647,198.117586347806,7.45214159901405e-35
"ENSG00000170967",20.6403406703775,0.734667532791188,19.9056731375863,0.330315929351176,64.5619937645605,9.40756782382346e-19
"ENSG00000196954",13.2949769116762,-0.0468739060928502,13.341850817769,7.37848433614024,1086.82165870787,2.68643909899844e-68
"ENSG00000137757",17.5780519843955,-0.481295123182628,18.0593471075781,3.50637369327145,245.352669607769,2.32092520921898e-36
"ENSG00000137752",13.7361738146887,0.110180419197097,13.6259933954916,7.05868776245916,1418.79944329048,2.46022002040733e-74
"ENSG00000204397",16.1750908284139,0.144057298586236,16.0310335298277,4.77007894474012,842.481861314238,4.73622381020563e-63
"ENSG00000255221",19.674458209358,0.22611932561312,19.4483388837449,1.305563270671,136.427683421489,2.35700388007056e-29
"ENSG00000255501",22.8459168186525,-1.02909596876686,23.8750127874194,-1.51932481027522,56.1234534713594,2.40034898643594e-16
"ENSG00000152578",20.4904080172838,0.443028302556602,20.0473797147272,-0.205610671298444,40.7627766873151,1.09742916609124e-13
"ENSG00000170903",15.6503461041008,-0.137500379791527,15.7878464838923,4.1245471842098,895.30789699345,9.93220033629663e-65
"ENSG00000182359",17.2090683622308,-0.104216953766129,17.3132853159969,2.17157994663715,206.038185754349,2.89368297756568e-36
"ENSG00000149313",15.6964132228629,-0.143251223232625,15.8396644460955,3.82110350673489,755.255323610277,3.10561109455833e-61
"ENSG00000152402",20.2982307197648,0.248644474906237,20.0495862448586,-0.73115175623337,30.3942655474056,4.77379755402867e-11
"ENSG00000152404",14.4295051128304,-0.173319391409731,14.6028245042402,5.07711747552408,1256.69074684852,8.71448239808157e-72
"ENSG00000137760",15.8620939296385,-0.256817745484683,16.1189116751232,3.84143755923134,698.156841199719,1.24499030511379e-59
"ENSG00000110675",17.4939627831359,-2.26973673388391,19.7636995170198,-0.816545451221457,32.7810316218031,1.10305024485002e-11
"ENSG00000170290",20.0433503798437,-1.39072433060889,21.4340747104526,-1.38697459069288,40.9131216195375,3.15350677813976e-13
"ENSG00000110660",16.9290000622219,-0.559574015276464,17.4885740774984,2.03245569907149,246.611989074873,1.80638636053715e-39
"ENSG00000179331",18.014722530295,-0.356151184095437,18.3708737143904,2.055739924826,262.125026066999,1.39997619236212e-40
"ENSG00000166266",14.6636130947049,0.125067768456262,14.5385453262486,5.27996624943566,1225.88676924954,2.88579851884056e-71
"ENSG00000075239",15.4788737315239,-0.115638321010037,15.594512052534,4.21004916616484,750.109938388366,4.284160160642e-61
"ENSG00000149308",13.6035125007724,-0.0899000199520445,13.6934125207244,6.01158924698648,1578.37707669715,1.38895383222772e-76
"ENSG00000149311",10.522603962314,-0.126856484718343,10.6494604470324,8.99337774059516,1546.84486610616,3.70633804505478e-76
"ENSG00000166323",16.0561188643743,-0.356025650423921,16.4121445147982,3.31456184604701,540.10518896058,1.85083154800293e-54
"ENSG00000178202",15.9953995346848,-0.0538286556532257,16.049228190338,2.99148792541222,306.367964085455,1.81068515766867e-43
"ENSG00000110723",16.6129504051151,-0.489285824445998,17.1022362295611,1.88030716969264,192.219991819188,4.67772310922452e-35
"ENSG00000178105",14.7561549211286,-0.416650171831985,15.1728050929606,4.3638651447315,850.976849722658,1.10654907629211e-63
"ENSG00000185742",18.3486368910475,-2.30939440053649,20.658031291584,-1.15952785464757,34.0970954097077,1.21410567668994e-11
"ENSG00000149289",17.791872241727,-0.0893655830975112,17.8812378248245,2.51062159563284,319.338173913592,3.0122560985546e-44
"ENSG00000137710",16.0480457561057,0.368420097581718,15.679625658524,4.23030966890979,1085.2942893988,1.01195556813644e-68
"ENSG00000137714",15.5586206501056,-0.374941773661841,15.9335624237674,4.03906525094598,785.554836530904,4.86484923019701e-62
"ENSG00000137727",17.4824393142708,-1.30021678211162,18.7826560963824,-0.16801712537783,39.9335062977472,1.73797654528122e-13
"ENSG00000150750",20.947979936217,-2.71111495162489,23.6590948878419,-1.28441828758732,43.7321543499582,7.59125526514997e-14
"ENSG00000214290",19.5669583861051,-0.75633020897303,20.3232885950781,-0.521057698777569,33.6067612764762,6.71002396473426e-12
"ENSG00000110777",14.2790426100537,-0.280164734554256,14.559207344608,5.08336583014245,341.340497670261,4.3876160583678e-41
"ENSG00000137707",22.0190138808965,-1.17316046898932,23.1921743498858,-1.35888271488931,45.0835170135504,1.06817734316281e-14
"ENSG00000183644",17.6435895163549,-0.75857812854059,18.4021676448955,-1.02322780015927,30.7886866169399,3.73619338603345e-11
"ENSG00000204381",18.1475542018075,-0.32970524775322,18.4772594495608,-0.11547656034507,45.8378323411839,7.19002089386081e-15
"ENSG00000170145",13.8524836865616,-0.262453065175656,14.1149367517372,5.69485396911405,2412.60898102435,1.33556507897618e-85
"ENSG00000137713",14.3406845104957,-0.159336247184142,14.5000207576798,5.2306232949952,1696.85564345327,4.08950644927913e-78
"ENSG00000086848",17.0149133386362,-0.448809395209518,17.4637227338457,2.45449523358044,360.153574006592,1.56621564817413e-46
"ENSG00000258529",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000255561",19.6011874971851,0.214302258839548,19.3868852383456,0.677318384874078,101.923450012147,6.74688492008111e-25
"ENSG00000137720",17.7614612557544,-0.343117335419538,18.104578591174,1.00077892720123,110.558152329538,4.22151190307042e-26
"ENSG00000109846",19.5905725080723,-2.60585123443559,22.1964237425079,-1.20683075023965,41.1396389935398,2.80761018467121e-13
"ENSG00000170276",21.9569003882384,-0.225289923428767,22.1821903116672,-1.53909015565955,49.5814693735295,2.66243602519421e-06
"ENSG00000254445",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000149300",24.7850993060288,-1.36724952079893,26.1523488268278,-1.52703738293604,75.5821760908286,1.05599878465152e-19
"ENSG00000150764",17.1020956123773,-0.233943234873036,17.3360388472504,2.1575401001392,189.844743756877,7.66833193014777e-35
"ENSG00000150768",15.7528397090576,-0.0220845692273647,15.7749242782849,4.11984181452486,1069.38532290892,2.05482171731264e-68
"ENSG00000150773",21.2799238405055,0.426362452232644,20.8535613882728,-1.12662193202781,36.2261355634941,1.43136277051557e-12
"ENSG00000150776",15.1920293291978,-0.300418098726417,15.4924474279243,4.27187481672309,719.689148890815,2.99730039674802e-60
"ENSG00000150779",17.6481519824692,0.362913867819955,17.2852381146492,2.28622537981196,273.391037732964,2.363520459071e-41
"ENSG00000204370",16.0092342950366,-0.0790634142585326,16.0882977092951,3.8804523433557,1020.37373161594,1.94397458678826e-67
"ENSG00000255292",25.0640826309327,-0.329548055381627,25.3936306863143,-1.59840583300144,92.5422181028328,1.01946590596374e-06
"ENSG00000150782",18.2992229853586,-0.110907394668121,18.4101303800267,2.40772011812587,396.81203879747,2.13488049623542e-48
"ENSG00000150783",19.3614206528757,-1.38628247125308,20.7477031241288,-1.12613543916439,36.3175475611185,1.3573836917254e-12
"ENSG00000197580",18.521318802652,-0.911883972688354,19.4332027753404,0.892492115280946,99.7673780124025,1.38137323812777e-24
"ENSG00000150787",16.8536609689697,-0.23049300922605,17.0841539781957,2.65735553891001,605.492651591984,9.48553221436672e-57
"ENSG00000188771",17.9347793456616,-0.375786007439251,18.3105653531008,1.62964476923916,216.800720634651,3.66817401998634e-37
"ENSG00000149294",15.3567505444961,0.227681356409209,15.1290691880869,3.62510361583851,240.3079155125,2.52099259230258e-36
"ENSG00000149292",13.9442687944269,-0.539713890659678,14.4839826850866,4.86374179559655,646.753061635431,9.60773854544826e-56
"ENSG00000170209",16.7865919824659,-0.726157910196705,17.5127498926626,1.09061611946983,86.9524165169088,1.22386417582691e-22
