Non-elite.vs.elite,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12352,ENSG00000101337,581.1443244,0.008104675,0.084817244,0.095554566,0.923874351,0.993543133
12353,ENSG00000126003,480.3915759,-0.027299478,0.12030788,-0.226913467,0.82049103,0.991512695
12354,ENSG00000101346,196.1640988,0.019475038,0.124361835,0.156599794,0.875560265,0.991650156
12355,ENSG00000101350,230.6084652,-0.012192013,0.106163737,-0.114841595,0.908570679,0.993543133
12356,ENSG00000171456,607.5019949,-0.038109633,0.082276488,-0.463189829,0.643228306,0.988030617
12357,ENSG00000197183,653.6885995,-0.030232768,0.073595215,-0.410798007,0.681220655,0.988030617
12358,ENSG00000149600,138.760509,0.21923997,0.1360301,1.611701896,0.107026825,0.974955382
12359,ENSG00000088305,10.19604473,-0.22939496,0.526083222,-0.436043102,0.662805458,0.988030617
12360,ENSG00000101367,619.2463622,-0.057796339,0.085953188,-0.672416476,0.501318597,0.978525594
12361,ENSG00000215529,27.2582764,0.529224726,0.282903241,1.870691631,0.061387835,0.974955382
12362,ENSG00000101391,160.5024778,0.1293242,0.113345134,1.140977082,0.25387946,0.974955382
12363,ENSG00000101400,35.68510712,0.076254307,0.241099665,0.316277116,0.751792179,0.989754705
12364,ENSG00000078699,347.9405322,-0.025432886,0.087514939,-0.290611942,0.771348126,0.990228822
12365,ENSG00000125967,53.99510488,-0.015124568,0.183228299,-0.082544932,0.93421339,0.993543133
12366,ENSG00000149609,11.36799925,-0.073029511,0.434231524,-0.168181043,0.866440854,0.991650156
12367,ENSG00000182584,35.80806486,0.466599856,0.282712686,1.650438339,0.098853315,0.974955382
12368,ENSG00000101412,27.42878914,0.281233416,0.30247459,0.929775345,0.352487414,0.974955382
12369,ENSG00000101417,80.28642213,-0.036928047,0.155960447,-0.23677828,0.812828802,0.991512695
12370,ENSG00000131061,110.0837944,-0.144590792,0.143037332,-1.01086052,0.312083192,0.974955382
12371,ENSG00000101421,807.1488635,-0.140355184,0.152814281,-0.918469031,0.358373365,0.976061878
12372,ENSG00000125970,1272.575844,0.016333151,0.059658885,0.27377566,0.78425703,0.990228822
12373,ENSG00000125977,262.9922295,0.040267449,0.092430281,0.435652129,0.663089143,0.988030617
12374,ENSG00000101444,131.2115319,0.195738194,0.138825142,1.409962145,0.158550861,0.974955382
12375,ENSG00000078747,770.0408017,-0.024851265,0.077285007,-0.321553505,0.747790972,0.989754705
12376,ENSG00000125971,267.9721048,-0.105263251,0.104520047,-1.007110644,0.313881607,0.974955382
12377,ENSG00000101460,46.22527723,0.242928967,0.24341958,0.997984498,0.318286876,0.974955382
12378,ENSG00000101464,66.81303022,0.335198016,0.168259454,1.992149667,0.046354639,0.974955382
12379,ENSG00000198646,734.1745903,-0.219096337,0.081624409,-2.684201187,0.007270334,0.863565899
12380,ENSG00000078804,157.3674791,-0.389026128,0.20264718,-1.919721401,0.054893099,0.974955382
12381,ENSG00000131067,121.9237517,-0.105684987,0.179228762,-0.589665332,0.555415042,0.983780424
12382,ENSG00000131069,215.0506515,-0.154616985,0.11854653,-1.304272549,0.192140672,0.974955382
12383,ENSG00000100983,75.8590822,-0.082077604,0.162043863,-0.506514733,0.612495349,0.988030617
12384,ENSG00000078814,256.7852795,-0.143565764,0.127925713,-1.122258854,0.261752395,0.974955382
12385,ENSG00000100991,844.7792073,-0.126277921,0.080788378,-1.563070391,0.118036039,0.974955382
12386,ENSG00000088298,311.8151562,-0.100768022,0.107580233,-0.936677856,0.34892429,0.974955382
12387,ENSG00000101000,10.57706977,-0.297803834,0.425869311,-0.699284561,0.484374214,0.977249009
12388,ENSG00000126005,442.329598,-0.227365554,0.157520686,-1.443401245,0.148907474,0.974955382
12389,ENSG00000125966,205.5131419,-0.116092472,0.118838559,-0.976892294,0.328622477,0.974955382
12390,ENSG00000261582,22.08985182,0.162900226,0.316799271,0.514206441,0.607107665,0.988030617
12391,ENSG00000242372,98.11074637,-0.190152596,0.115637121,-1.644390614,0.100095543,0.974955382
12392,ENSG00000101019,174.9464778,-0.079698509,0.114162271,-0.698116008,0.485104648,0.977249009
12393,ENSG00000126001,606.5598563,-0.038731913,0.091015806,-0.425551504,0.670434685,0.988030617
12394,ENSG00000125991,377.7663095,0.053732994,0.104484707,0.514266592,0.607065616,0.988030617
12395,ENSG00000061656,15.74388682,-0.173251363,0.418176985,-0.414301525,0.678653297,0.988030617
12396,ENSG00000214078,511.9924428,0.035683307,0.096791206,0.368662698,0.712379156,0.988030617
12397,ENSG00000244462,533.2845003,-0.073871026,0.063803918,-1.157781962,0.246953026,0.974955382
12398,ENSG00000244005,56.89409667,0.035308268,0.179448525,0.196759869,0.844015457,0.991650156
12399,ENSG00000125995,26.40157293,0.111277359,0.243314079,0.457340405,0.647426392,0.988030617
12400,ENSG00000131051,2129.303078,0.025709172,0.06195673,0.414953668,0.678175821,0.988030617
12401,ENSG00000025293,664.3031303,-0.085211359,0.073232742,-1.16356915,0.244598659,0.974955382
12402,ENSG00000171222,240.1728699,0.077386051,0.104262527,0.742223051,0.457952204,0.976993107
12403,ENSG00000131043,103.2101505,-0.046705043,0.139405688,-0.335029677,0.7376027,0.989242401
12404,ENSG00000080845,341.3594135,0.028898587,0.086233715,0.335119359,0.73753505,0.989242401
12405,ENSG00000101335,210.0379776,-0.213894577,0.346037377,-0.618125645,0.536492519,0.982245047
12406,ENSG00000118707,160.0815842,0.069664788,0.125516128,0.555026585,0.578876477,0.988030617
12407,ENSG00000101084,71.12371788,0.23574088,0.176652603,1.334488568,0.182043791,0.974955382
12408,ENSG00000101082,284.4408208,-0.00935347,0.103455656,-0.090410425,0.927961073,0.993543133
12409,ENSG00000101079,187.6126324,0.053507621,0.118102562,0.45306063,0.650505084,0.988030617
12410,ENSG00000149636,47.93522243,-0.012359458,0.208484037,-0.059282513,0.952727089,0.993543133
12411,ENSG00000149639,211.6212549,0.084134743,0.146086592,0.575923785,0.564666698,0.985547039
12412,ENSG00000101342,128.0715374,-0.100447303,0.135167251,-0.743133427,0.457400904,0.976993107
12413,ENSG00000101347,2407.008622,-0.008681485,0.095298476,-0.091097835,0.927414853,0.993543133
12414,ENSG00000080839,132.5299976,0.172939433,0.149540889,1.156469207,0.247489288,0.974955382
12415,ENSG00000101353,13.26225508,-0.092601032,0.411799033,-0.224869474,0.822080818,0.991512695
12416,ENSG00000118705,440.8974047,0.008031953,0.080863546,0.099327244,0.920878448,0.993543133
12417,ENSG00000101363,105.8913925,-0.170226692,0.167015448,-1.01922723,0.308095102,0.974955382
12418,ENSG00000197122,275.9323394,0.419957142,0.173329709,2.422880322,0.015397998,0.939739775
12419,ENSG00000166619,595.1874751,-0.008896603,0.079183212,-0.112354663,0.910542201,0.993543133
12420,ENSG00000053438,83.54253572,-0.133341139,0.155218665,-0.859053507,0.390310996,0.976993107
12421,ENSG00000132792,232.6382837,-0.115200803,0.095384779,-1.207748279,0.227144101,0.974955382
12422,ENSG00000101407,233.0770703,-0.003866123,0.094540792,-0.040893697,0.967380642,0.994712269
12423,ENSG00000101413,276.9086124,0.065538974,0.099145845,0.66103601,0.50858922,0.980069924
12424,ENSG00000198959,231.7337677,-0.307888168,0.33584869,-0.916746669,0.359275404,0.976569782
12425,ENSG00000101425,74.27948921,1.243365108,0.475870843,2.612820527,0.008979844,0.897948909
12426,ENSG00000170471,886.9488868,-0.083826846,0.063662931,-1.316729293,0.187929381,0.974955382
12427,ENSG00000101442,81.47417246,-0.006924241,0.194663824,-0.03557025,0.97162503,0.994712269
12428,ENSG00000101445,529.8407054,-0.141857138,0.123078113,-1.152578108,0.249083593,0.974955382
12429,ENSG00000101447,10.80015936,-0.428417982,0.478241949,-0.895818493,0.370349711,0.976993107
12430,ENSG00000101452,105.3602986,-0.033833161,0.147403382,-0.229527715,0.818458782,0.991512695
12431,ENSG00000204103,523.8901133,0.089590054,0.17861855,0.501571947,0.615968656,0.988030617
12432,ENSG00000198900,766.7808021,-0.142899886,0.102479921,-1.394418381,0.163191301,0.974955382
12433,ENSG00000124181,793.1074956,0.067128832,0.144734769,0.463805847,0.642786854,0.988030617
12434,ENSG00000174306,103.2999752,0.0765475,0.163611976,0.467860004,0.639884707,0.988030617
12435,ENSG00000124177,621.8390241,-0.041997888,0.106769521,-0.393350908,0.694060323,0.988030617
12436,ENSG00000124193,765.2113848,0.064392265,0.083149772,0.774413002,0.438686597,0.976993107
12437,ENSG00000185513,93.78049146,-0.068846781,0.160112651,-0.42998964,0.667203178,0.988030617
12438,ENSG00000101052,69.82698766,-0.212076997,0.219657764,-0.965488284,0.334300301,0.974955382
12439,ENSG00000101057,95.88274543,-0.035275309,0.293492398,-0.12019156,0.904331403,0.993543133
12440,ENSG00000124191,24.90779992,-0.175800046,0.306981019,-0.572673995,0.566865448,0.985547039
12441,ENSG00000132823,336.1464295,-0.102919801,0.136033728,-0.756575612,0.449304157,0.976993107
12442,ENSG00000124194,22.91701118,-0.112971559,0.296680352,-0.380785441,0.703362463,0.988030617
12443,ENSG00000197296,77.72313886,0.051627517,0.192197097,0.268617568,0.788223992,0.990228822
12444,ENSG00000124120,363.007732,-0.014650777,0.109805059,-0.13342534,0.893857006,0.993543133
12445,ENSG00000132824,983.2849691,-0.041779115,0.083277403,-0.5016861,0.615888344,0.988030617
12446,ENSG00000168734,53.01380513,0.570079917,0.246562569,2.312110554,0.020771592,0.939739775
12447,ENSG00000196839,96.38213336,0.065284099,0.177788401,0.367201115,0.713469007,0.988030617
12448,ENSG00000166913,1752.309936,-6.74E-05,0.077028563,-0.000874377,0.999302348,0.999807113
12449,ENSG00000101104,229.1978288,-0.131173538,0.127446951,-1.029240293,0.303366772,0.974955382
12450,ENSG00000025772,81.50894677,-0.190938956,0.161668371,-1.181053252,0.237581569,0.974955382
12451,ENSG00000101109,3164.230319,-0.068470811,0.065689654,-1.042337822,0.297255083,0.974955382
12452,ENSG00000124134,86.95401629,-0.138500727,0.180038863,-0.769282392,0.441725688,0.976993107
12453,ENSG00000124102,141.804687,-0.553487201,0.34269465,-1.615103128,0.106288364,0.974955382
12454,ENSG00000124107,23.85194614,-0.450627602,0.343649865,-1.311298644,0.189756886,0.974955382
12455,ENSG00000124145,17.75255873,0.331382712,0.400220506,0.828000332,0.407670312,0.976993107
12456,ENSG00000204070,170.109636,-0.094613652,0.113267993,-0.835307925,0.403544356,0.976993107
12457,ENSG00000124251,38.37782731,0.038109185,0.23457603,0.162459845,0.870943747,0.991650156
12458,ENSG00000244274,6.273993632,-0.64054676,0.627501714,-1.02078886,0.307354483,0.974955382
12459,ENSG00000124155,291.599419,-0.046296125,0.097907816,-0.472854228,0.636317182,0.988030617
12460,ENSG00000101457,261.1343162,-0.079922987,0.132101965,-0.605009826,0.545172468,0.983014805
12461,ENSG00000175063,12.37459702,-0.607060375,0.412324396,-1.472288278,0.140943047,0.974955382
12462,ENSG00000124104,69.70098787,-0.255202435,0.13392428,-1.905572567,0.056705684,0.974955382
12463,ENSG00000101473,135.4835899,0.156732615,0.126488224,1.239108348,0.215305376,0.974955382
12464,ENSG00000132801,39.16066292,-0.138340578,0.19287136,-0.717268639,0.473208354,0.976993107
12465,ENSG00000168612,89.15676944,-0.061139588,0.14502975,-0.421565835,0.673341948,0.988030617
12466,ENSG00000149634,11.37084924,0.364764901,0.465993599,0.782768052,0.433763332,0.976993107
12467,ENSG00000064601,474.7583072,-0.068418366,0.149434659,-0.457848039,0.64706162,0.988030617
12468,ENSG00000100979,16.81788843,0.336930855,0.35580353,0.946957595,0.343660388,0.974955382
12469,ENSG00000100982,644.4102573,-0.060351083,0.081931777,-0.736601664,0.461364623,0.976993107
12470,ENSG00000198026,541.821326,0.009564611,0.07964339,0.120092965,0.904409505,0.993543133
12471,ENSG00000100985,885.7216048,-0.047151538,0.352768014,-0.133661602,0.89367017,0.993543133
12472,ENSG00000124140,17.15706606,0.360440062,0.397311772,0.907197036,0.364302611,0.976993107
12473,ENSG00000124160,301.3688663,-0.060310924,0.098517717,-0.612183531,0.540416337,0.983014805
12474,ENSG00000101017,97.27352558,-0.097570449,0.230280509,-0.423702592,0.671782724,0.988030617
12475,ENSG00000080189,610.3849517,-0.014830903,0.080488818,-0.184260414,0.853809167,0.991650156
12476,ENSG00000062598,434.3969988,-0.113049728,0.105104429,-1.075594331,0.282108724,0.974955382
12477,ENSG00000158296,8.767121876,0.330880411,0.508719504,0.650418174,0.515422141,0.980069924
12478,ENSG00000172315,122.1144334,0.189819157,0.137976305,1.375737351,0.168902964,0.974955382
12479,ENSG00000101040,603.186216,-0.091890874,0.088471732,-1.038646717,0.298969071,0.974955382
12480,ENSG00000124151,914.8213028,-0.061209715,0.077043889,-0.794478521,0.426916908,0.976993107
12481,ENSG00000196562,1287.361446,0.021647593,0.160597865,0.134793778,0.892774926,0.993543133
12482,ENSG00000124126,7849.136222,-0.184306195,0.15797226,-1.166699747,0.243331645,0.974955382
12483,ENSG00000124198,449.5843418,0.104672669,0.101695778,1.029272514,0.303351635,0.974955382
12484,ENSG00000124207,212.2465517,0.242508173,0.119346114,2.031973765,0.042156312,0.974955382
12485,ENSG00000124214,708.0794132,-0.27201508,0.145927339,-1.864044684,0.06231543,0.974955382
12486,ENSG00000124228,234.3162203,-0.117638299,0.120027398,-0.980095389,0.327039035,0.974955382
12487,ENSG00000124201,1856.039857,-0.104865759,0.11799314,-0.888744542,0.374140387,0.976993107
12488,ENSG00000158445,6.972671954,0.123007343,0.721915338,0.170390261,0.864703231,0.991650156
12489,ENSG00000158470,928.5660121,-0.092042573,0.194392013,-0.473489478,0.635864006,0.988030617
12490,ENSG00000197818,673.6955579,-0.121699299,0.135999195,-0.894853081,0.370865631,0.976993107
12491,ENSG00000158480,189.2023273,-0.114569951,0.123440653,-0.928137917,0.353336033,0.974955382
12492,ENSG00000124226,528.8377584,0.080184587,0.069987348,1.145701177,0.251918817,0.974955382
12493,ENSG00000244687,125.9022643,0.098396004,0.135298556,0.727250955,0.467072237,0.976993107
12494,ENSG00000240849,120.6741087,-0.15885467,0.137680681,-1.153790556,0.248586047,0.974955382
12495,ENSG00000172216,1626.750849,-0.219296448,0.145331473,-1.50893983,0.13131416,0.974955382
12496,ENSG00000196396,644.0239184,-0.074207576,0.078263384,-0.948177442,0.343039129,0.974955382
12497,ENSG00000042062,229.8035122,-0.184316791,0.117996141,-1.562057793,0.118274375,0.974955382
12498,ENSG00000124171,38.0887658,0.403749262,0.22510593,1.793596734,0.072877558,0.974955382
12499,ENSG00000124243,155.2528268,-0.019822109,0.175510118,-0.112939981,0.910078139,0.993543133
12500,ENSG00000101126,766.6497485,-0.062952802,0.06167208,-1.020766654,0.307365007,0.974955382
12501,ENSG00000000419,92.45458749,0.110580258,0.13537552,0.816840874,0.41401937,0.976993107
12502,ENSG00000124217,96.64929804,-0.039011908,0.142898676,-0.273003988,0.78485015,0.990228822
12503,ENSG00000026559,23.70551011,0.832198689,0.420492543,1.979104512,0.047804241,0.974955382
12504,ENSG00000101096,870.870966,-0.113607525,0.123473492,-0.920096478,0.357522345,0.976061878
12505,ENSG00000054793,70.06683724,0.296312076,0.2877732,1.02967224,0.303163891,0.974955382
12506,ENSG00000020256,96.94557733,0.135416205,0.137570271,0.984342067,0.324947352,0.974955382
12507,ENSG00000182463,111.5339579,-0.215768588,0.251000857,-0.859632874,0.389991448,0.976993107
12508,ENSG00000171940,2062.907964,-0.091844734,0.087262093,-1.052515818,0.292562957,0.974955382
12509,ENSG00000064787,13.15079526,0.277223647,0.372636728,0.743951484,0.456905827,0.976993107
12510,ENSG00000101132,17.86067645,0.715834589,0.367884467,1.945813571,0.051677138,0.974955382
12511,ENSG00000124098,2768.276822,-0.205297503,0.370852115,-0.553583208,0.579864121,0.988030617
12512,ENSG00000087586,19.89194897,0.094721292,0.324274088,0.292102563,0.770208207,0.990228822
12513,ENSG00000101138,157.1393231,0.092379557,0.117495479,0.786239248,0.431727337,0.976993107
12514,ENSG00000087589,539.5653251,-0.326163583,0.161983921,-2.013555307,0.044056243,0.974955382
12515,ENSG00000022277,432.8764618,0.009704128,0.116430581,0.083346902,0.933575708,0.993543133
12516,ENSG00000124091,112.5787185,-0.14124397,0.163365524,-0.864588604,0.38726463,0.976993107
12517,ENSG00000124103,12.70375259,-0.452171691,0.364006968,-1.242206142,0.214160514,0.974955382
12518,ENSG00000101146,177.5370234,0.221402657,0.092586719,2.391300375,0.016788811,0.939739775
12519,ENSG00000256222,8.407445649,0.550434234,0.518343085,1.06191102,0.288276082,0.974955382
12520,ENSG00000132819,6284.409736,-0.193261526,0.30858254,-0.626287948,0.53112609,0.981810908
12521,ENSG00000124256,496.8681324,-0.209920123,0.197369192,-1.063591131,0.287513962,0.974955382
12522,ENSG00000124225,30.91587359,0.745610852,0.296261945,2.516728407,0.01184501,0.939739775
12523,ENSG00000124209,383.147847,0.041300674,0.085819337,0.481251372,0.630337853,0.988030617
12524,ENSG00000124164,361.9436718,-0.080668243,0.078111351,-1.03273393,0.30172843,0.974955382
12525,ENSG00000198768,19.80866424,-0.218359838,0.372756416,-0.585797665,0.558011493,0.984457914
12526,ENSG00000124222,525.7889899,0.0205829,0.080420832,0.255939902,0.797997243,0.990677944
12527,ENSG00000254995,44.95810512,-0.282902132,0.204962038,-1.380266,0.167504759,0.974955382
12528,ENSG00000215440,104.0936302,-0.127396387,0.158252108,-0.805021734,0.420807138,0.976993107
12529,ENSG00000087460,4741.756829,-0.17745819,0.171282705,-1.03605434,0.300176792,0.974955382
12530,ENSG00000101158,376.091997,-0.072241865,0.095449605,-0.756858709,0.449134515,0.976993107
12531,ENSG00000101160,1731.938985,0.083156745,0.116702911,0.712550729,0.47612381,0.976993107
12532,ENSG00000101162,1424.329092,-0.073246737,0.257914421,-0.283996285,0.776413228,0.990228822
12533,ENSG00000124172,236.5771212,-0.175312063,0.200646312,-0.873736782,0.382261615,0.976993107
12534,ENSG00000101166,127.9735199,0.090957785,0.131333837,0.692569311,0.488579875,0.977749716
12535,ENSG00000124203,619.3893621,-0.088816023,0.117302683,-0.757152528,0.448958487,0.976993107
12536,ENSG00000087495,8.533752591,0.109884209,0.580107156,0.189420538,0.849763229,0.991650156
12537,ENSG00000196074,42.78524136,-0.233348332,0.217813776,-1.071320354,0.284025411,0.974955382
12538,ENSG00000196227,200.2068549,0.192513526,0.117758034,1.634822856,0.102086188,0.974955382
