"","logFC.groupyes....Intercept.","logFC.groupyes...groupno","logFC.groupno....Intercept.","logCPM","F","PValue"
"ENSG00000163534",13.4035670427594,-0.422710925507288,13.8262779682667,5.63885914289156,170.289143426766,3.78056758725582e-30
"ENSG00000073754",20.0563678115012,2.81331153272294,17.2430562787783,-0.957335431302768,37.9082093716521,9.82247968704288e-13
"ENSG00000183853",20.4664806763859,0.884637696655252,19.5818429797306,-0.391640219059826,34.2298459252418,4.7367662369606e-12
"ENSG00000158473",15.018415667819,-0.137830755213912,15.1562464230329,5.25602723756185,1067.53619072868,3.4728873383591e-68
"ENSG00000158477",18.67119480368,0.976489978312218,17.6947048253678,0.890880047688662,116.421291339705,7.74975228962871e-27
"ENSG00000158481",17.1990280304222,-0.491043557329291,17.6900715877515,2.63828550593487,286.393563871818,4.06162943245556e-42
"ENSG00000158485",21.621390442066,-0.915382870247323,22.5367733123133,-0.765296273990375,35.6646810854847,2.03567838936944e-12
"ENSG00000158488",19.804575678495,0.0422426141350877,19.7623330643599,-0.114931716108671,47.6002821017421,2.99495510958058e-15
"ENSG00000186306",22.1146579734511,0.210949825950436,21.9037081475006,-1.53824264967793,52.5003215845591,2.73110493882431e-06
"ENSG00000180708",21.9339324140246,1.29284339030301,20.6410890237216,-1.42593652561177,47.4571948553293,6.905047754461e-15
"ENSG00000173285",22.9469540812318,1.22395361819852,21.7230004630333,-1.47928743609101,51.8420783609574,8.3797349109852e-16
"ENSG00000198965",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000197532",22.1195446908537,2.02992050320828,20.0896241876455,-1.31643527465317,44.3177141314655,3.32472614729787e-14
"ENSG00000186440",22.7660534812492,1.19121300813374,21.5748404731155,-1.46867588452844,50.7819181515756,1.3831288448057e-15
"ENSG00000279111",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000198967",23.8903418319895,0.677263659413346,23.2130781725761,-1.54915270386752,70.0861761614655,3.21918271696294e-19
"ENSG00000163554",16.8935763845906,0.918622413036472,15.9749539715541,4.45127758827822,194.3696948726,4.1093708519432e-32
"ENSG00000196171",23.0500656352826,2.46068414274393,20.5893814925386,-1.3270673604204,40.8284183961182,2.03618704493498e-13
"ENSG00000203757",21.4793642698511,0.0914846214108614,21.3878796484403,-0.9720704094435,39.2191076985128,2.6665402378538e-13
"ENSG00000180433",23.7255754969966,-1.56163228427172,25.2872077812683,-0.953050507865142,40.3269066696898,1.43879335214033e-13
"ENSG00000197403",22.6697818966425,3.0840113651143,19.5857705315282,-0.500254084846664,46.9043409932442,4.28325396492449e-15
"ENSG00000188340",22.1118481097588,0.733402087527751,21.3784460222311,-0.86074261624072,37.2141003614534,8.30773304214172e-13
"ENSG00000163563",10.8608040859265,0.342334770629793,10.5184693152967,9.66272697513202,644.97012231765,7.15100252342054e-58
"ENSG00000163564",13.7147059705915,-0.433566150073069,14.1482721206646,5.49078142936396,617.134339504135,9.84073101522087e-53
"ENSG00000163565",13.1156757077015,0.511325937997909,12.6043497697035,7.69640999820371,963.399059376308,7.87742008419731e-65
"ENSG00000163568",17.4182340363108,0.43753839930022,16.9806956370106,3.88877380649846,427.883328202888,2.10894296749628e-47
"ENSG00000162706",21.4780439127972,1.37037023638394,20.1076736764133,-1.25829567689444,39.29207658096,2.55974463685779e-13
"ENSG00000213088",18.835506200035,0.979339491999612,17.8561667080354,3.02932531906362,142.023365500852,1.00050105004515e-27
"ENSG00000179639",16.4389653259622,-0.294718183991011,16.7336835099532,3.43775915780228,186.148133958752,7.85444019223027e-32
"ENSG00000196184",21.7123323367767,0.194022464350087,21.5183098724266,-1.52802063696998,50.8537777696168,3.05548617838114e-06
"ENSG00000184155",22.5767054030857,0.210925982268435,22.3657794208172,-1.54752424678374,59.1992420927828,2.7311049766278e-06
"ENSG00000132703",21.075094710368,0.392624118998351,20.6824705913696,-1.48173371302139,48.5917489201017,1.09647082463917e-11
"ENSG00000132693",19.7818922852381,1.12788297830932,18.6540093069288,-1.29221516504412,38.453809866566,7.29034135600342e-13
"ENSG00000158716",16.0421550247099,-0.0516268017576715,16.0937818264676,3.76321841042567,692.848695906011,2.55745031095161e-59
"ENSG00000181036",14.2584953719565,-0.446479090604438,14.7049744625609,5.00338560866103,274.991625056579,1.6909471226032e-37
"ENSG00000158714",18.4526113870164,-0.13188588831103,18.5844972753274,1.93283892013973,157.209472312915,1.34785770834188e-31
"ENSG00000243284",18.3015193567279,0.0985807251323367,18.2029386315955,1.65301918040358,165.098607210431,2.08120192585167e-32
"ENSG00000256029",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000213085",17.2802003250347,0.257348758483316,17.0228515665514,3.19506287763099,258.331519225207,1.82366692071844e-38
"ENSG00000158710",10.6234421627429,0.312552488586951,10.3108896741559,9.79110831186801,386.640867004092,1.2468716993736e-44
"ENSG00000085552",19.3775568205374,1.20993135885947,18.1676254616779,1.54879254991126,144.766148294974,2.98082556185908e-30
"ENSG00000162723",21.7231819078708,-1.37352830674724,23.096710214618,-1.15466036161712,38.7820206341686,3.40867335547935e-13
"ENSG00000143315",15.6318605171202,-0.130640661839225,15.7625011789595,4.09160241533214,867.061136410919,6.81389981501203e-64
"ENSG00000177807",19.7156202785091,0.651266862790426,19.0643534157187,0.436249365244173,68.0448479073537,2.22249424080009e-19
"ENSG00000162728",18.0075424417591,-0.171677384733134,18.1792198264922,1.33548840125941,108.642853918551,8.48448197029233e-26
"ENSG00000162729",14.4429829216652,-0.0968863828507034,14.5398693045159,4.94211716003715,1122.65470588343,3.12878522254603e-69
"ENSG00000018625",20.1055210602548,3.41020052435738,16.6953205358974,-0.484085972621534,37.4152660511003,7.40382292911351e-13
"ENSG00000132681",19.3837348927673,1.5299364989478,17.8537983938195,0.112618717523268,44.5983170488338,1.42802809965794e-14
"ENSG00000143318",19.9030228771861,-0.159658622328078,20.0626814995142,-0.489087509053941,39.0170166002841,2.98667339694841e-13
"ENSG00000162734",14.8809778066337,0.0795037579561392,14.8014740486776,5.10683995454762,1180.12480238365,2.86112512280187e-70
"ENSG00000132716",13.8666643236824,-0.103285971155255,13.9699502948376,5.76105967895358,2468.29958179664,7.94931936217522e-86
"ENSG00000258465",19.8775743540247,-0.451202083068178,20.3287764370929,-0.596277824756764,38.4254651976236,4.1683548556925e-13
"ENSG00000162735",15.4455322523581,-0.130846720196563,15.5763789725547,4.04473067283097,1202.17698379424,1.17693243697799e-70
"ENSG00000122218",12.6781163337435,0.101501529964151,12.5766148037793,7.53546818585157,1932.21258382973,1.25203076973238e-80
"ENSG00000162736",13.6794338460961,0.276809983448411,13.4026238626477,6.64774949685123,1767.01455345614,9.70506896103238e-79
"ENSG00000171786",20.2068235543121,0.529792791939026,19.6770307623731,0.145181048914456,61.2005442307572,4.40315937391784e-18
"ENSG00000162738",19.1572809477522,4.29285353568547,14.8644274120667,-0.290441520300644,40.6690951996677,2.21567688644826e-13
"ENSG00000162739",14.022083357359,-0.349236933108653,14.3713202904676,5.52865762105165,1128.23519967766,2.46771367162731e-69
"ENSG00000066294",13.1704675777882,-0.346387185619843,13.516854763408,6.58007941616903,1627.03929421828,5.34030740212737e-77
"ENSG00000117090",14.5862656182891,-0.293925326602252,14.8801909448914,4.82345800593265,690.739195233265,9.82924248106808e-58
"ENSG00000117091",14.4611759255235,-0.172191971839017,14.6333678973626,5.52099677638248,1224.43618870022,4.87723931626251e-71
"ENSG00000026751",14.189782375825,-0.0460600126383401,14.2358423884633,5.37799022658144,555.757834213964,2.40022737851837e-50
"ENSG00000122224",13.4126516311385,-0.17259280431286,13.5852444354513,6.00517020358883,742.805555432284,1.21699642017021e-56
"ENSG00000122223",14.2543915289217,-0.307758396341193,14.5621499252629,5.38903665880698,1364.06495439823,2.69684530972172e-73
"ENSG00000179914",19.5941393603242,0.863530680203407,18.7306086801208,2.51143287458299,101.478926453015,3.52867442345784e-23
"ENSG00000158764",22.5431563902643,3.43149983512055,19.1116565551437,-1.02175770977899,41.36037780834,1.53746245583946e-13
"ENSG00000158769",15.1142420477199,0.463354330794478,14.6508877169255,5.55310881425149,957.720274152843,6.34708002380114e-64
"ENSG00000270149",18.9601806026603,-1.08406604247009,20.0442466451304,0.0737167932910607,58.00345229372,1.89316862607622e-17
"ENSG00000215845",16.6508396818317,0.0652561910533782,16.5855834907783,3.09563651071011,693.696041652503,2.41576439175857e-59
"ENSG00000158773",13.6992923633021,0.0300222618216368,13.6692701014805,6.63953821174876,2362.06782738316,6.85678268506265e-85
"ENSG00000186517",10.8154038293863,0.300211028648434,10.5151928007378,9.34403543705105,1777.3294808182,7.31289534797277e-79
"ENSG00000143217",21.0402346398714,2.06097682183416,18.9792578180373,-0.797362047166561,37.9128021510349,5.57468109284512e-13
"ENSG00000162755",20.1556480608633,1.07934520807589,19.0763028527874,-0.0720063428519517,56.6122155772281,3.61997680401661e-17
"ENSG00000143256",16.6909162319775,-0.316586454127908,17.0075026861054,3.13070150182044,578.412822146793,1.0969676529488e-55
"ENSG00000158793",15.3452799528791,-0.0412160421960773,15.3864959950752,4.52364636117178,1203.70322772913,1.10739622035797e-70
"ENSG00000158796",16.1879754599792,0.230697413639874,15.9572780463393,4.21538654995509,1488.20428498674,4.01626414882227e-75
"ENSG00000143222",16.7569249191623,-0.300213443962224,17.0571383631245,3.51879057501811,735.429493861445,1.57613270431137e-60
"ENSG00000143258",15.0424392704977,0.0242354161424309,15.0182038543553,4.64429446671228,1217.5758529136,6.38804921371712e-71
"ENSG00000143224",15.7235500185684,-0.140222033544739,15.8637720521132,4.06387978104623,694.880165074422,2.23105981384479e-59
"ENSG00000158850",15.1036257292163,0.28055223906535,14.823073490151,5.6950383640274,785.620256851916,1.59300801385683e-57
"ENSG00000158859",17.2741569609223,-0.559288905750566,17.8334458666729,1.81251444274115,145.612024219819,2.40016380107542e-30
"ENSG00000158864",14.5036091127885,0.117016898637795,14.3865922141507,5.53822611734715,2391.78371300276,3.7176279881156e-85
"ENSG00000158869",14.3142551493547,0.240987544398074,14.0732676049566,6.69706557106893,713.278897023666,1.47472334630467e-54
"ENSG00000158874",19.067864094824,0.570575309610846,18.4972887852131,1.87779922804005,222.518449571917,1.51655533372185e-37
"ENSG00000158882",17.298678627845,-0.0976590498766246,17.3963376777216,2.71158689034094,381.843460212528,1.53213911124335e-47
"ENSG00000143257",18.467157069335,-0.274382200971847,18.7415392703068,1.31688545494789,140.606468050645,8.77181559434986e-30
"ENSG00000248485",18.5830213611059,0.732695179856941,17.850326181249,1.07008336855401,106.435904857186,1.7092503632506e-25
"ENSG00000158887",16.9590037530404,0.234984224093936,16.7240195289464,3.58735249520327,708.049676567954,9.2894166038808e-60
"ENSG00000143252",14.0642049083438,-0.0980411854909488,14.1622460938347,5.75607985248342,1936.92702864744,1.11182449284824e-80
"ENSG00000188931",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000143226",11.1225150433367,0.364805735161048,10.7577093081757,9.58621198110052,557.95503860317,2.12320956850226e-53
"ENSG00000173110",12.5180699457286,0.312680514711862,12.2053894310167,8.18427337122962,593.890815172579,4.23964463486193e-52
"ENSG00000203747",12.5829576865367,0.42302262883497,12.1599350577017,8.13331732623391,305.700882189983,3.60639418858429e-39
"ENSG00000072694",15.8391483296974,0.415284039538176,15.4238642901593,4.39172542283018,485.670048588765,2.65788982716206e-49
"ENSG00000162747",10.2372599054816,0.438592997168155,9.79866690831341,10.6075600502614,303.656047862278,3.54767576426722e-40
"ENSG00000132185",15.6813378979622,-0.254420766702499,15.9357586646647,3.62214919394343,217.667924122139,2.17921444447413e-34
"ENSG00000162746",17.0655543179119,-0.407246603750216,17.4728009216622,2.55942484744926,315.409056099207,6.49071619683453e-44
"ENSG00000081721",16.669913124097,-0.375556550348726,17.0454696744458,3.13662252815069,536.924208280009,3.3357312056043e-54
"ENSG00000118217",13.46393005977,0.256663051028702,13.2072670087413,7.10305449010421,1242.90824862646,2.37534877495007e-71
"ENSG00000162745",19.4605519833288,0.988821741764728,18.4717302415641,1.13358236295294,102.624547542103,5.86634051206351e-25
"ENSG00000198929",20.9802319175872,2.25455471960946,18.7256771979777,1.17393194470562,71.3251767666939,1.96132088070477e-19
"ENSG00000254706",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000239887",20.5147804978719,1.59295978339672,18.9218207144751,0.177754367813725,58.8669141797888,1.27141123827915e-17
"ENSG00000171722",21.5895784820663,2.46243777266757,19.1271407093987,-0.706991057921135,35.7698139776168,1.91459593009159e-12
"ENSG00000198574",14.5323583515666,-0.243208146612314,14.775566498179,3.91720603404751,322.802337194473,6.72529345454795e-42
"ENSG00000152332",12.4506611285689,-0.0526910483189284,12.5033521768878,7.50398858987058,3025.84014998657,3.61403693614258e-90
"ENSG00000117143",15.997090632839,-0.487729878000567,16.4848205108396,3.43790116002085,702.611409129641,1.33142107606046e-59
"ENSG00000162733",18.6104170634719,-1.03285005858208,19.6432671220539,0.642853010709012,65.67934742063,6.1146643796448e-19
"ENSG00000132196",16.1562666319421,-0.286294069794102,16.4425607017362,3.6504629498913,810.092374450058,1.68231412280269e-62
"ENSG00000185860",20.6149392420138,2.06501507745362,18.5499241645602,-1.20457194245728,36.4487473236962,2.20160773113251e-12
"ENSG00000117152",20.6211731449526,2.64668902035451,17.974484124598,-1.06672869811703,34.2219930841619,7.75673673944018e-12
"ENSG00000143248",20.0853064095573,1.04571083143382,19.0395955781235,-0.192072920777112,52.6310696953972,2.42696098312663e-16
"ENSG00000143228",20.3066450916632,0.0276518126314921,20.2789932790317,0.558983378236317,82.2115908358201,7.68922198382507e-22
"ENSG00000185630",16.0541735757548,0.490322959141473,15.5638506166133,4.59133411850334,259.997445731704,1.26117603386816e-36
"ENSG00000162761",19.3061904433821,2.48160834914541,16.8245820942367,-0.967347101702401,31.4705684224836,3.8623522978204e-11
"ENSG00000143171",21.2690190628457,2.67618464121023,18.5928344216354,-1.11738379638201,35.3144112317835,4.16376206451129e-12
"ENSG00000162763",21.9915480536564,0.80303496961822,21.1885130840381,-1.48303262601039,50.1461351023822,1.87294198598342e-15
"ENSG00000143198",14.8181471244953,-0.144744795015068,14.9628919195103,4.58972419907322,879.590247022304,3.45751210471245e-64
"ENSG00000143149",14.5705697204124,0.0286063491356868,14.5419633712767,5.42499665776091,1811.36340856434,2.90681753417148e-79
"ENSG00000143183",15.2119697076653,-0.224851759580522,15.4368214672458,4.65461169127716,1008.18865129199,5.3148134156775e-67
"ENSG00000143179",16.084752772712,0.0633675907844808,16.0213851819275,3.30425170468029,529.768366891582,6.15940729686126e-54
"ENSG00000188859",18.7465294963936,1.83129867569741,16.9152308206962,-0.0910845639196762,42.3545939762287,4.74192574444375e-14
"ENSG00000143157",13.6862999184895,-0.0842407729216202,13.7705406914111,6.1165394857609,2351.72595534869,8.49988999018493e-85
"ENSG00000152382",15.9619164857556,-0.157704105596234,16.1196205913518,3.67445754877839,542.061259909103,2.15764242141146e-54
"ENSG00000143195",18.6774848459618,-0.303892751893647,18.9813775978554,0.433809156368924,55.5233925303484,6.0478871483804e-17
"ENSG00000143194",20.3280544753712,2.13484048290575,18.1932139924655,-0.828001001336604,36.9452374352786,9.69448371206294e-13
"ENSG00000143167",15.6901209613042,-0.458025234088563,16.1481461953928,3.38504814946586,355.704214100421,3.47540118232945e-46
"ENSG00000198842",19.6525674176048,2.84554519326149,16.8070222243433,-0.909200256246195,34.4803649937797,6.6902738452759e-12
"ENSG00000143190",13.7864424129301,0.0120012699645016,13.7744411429656,6.13354389969179,2261.3526668204,5.78339907658315e-84
"ENSG00000198821",12.3297554028434,-0.323462572329674,12.6532179751731,6.98475369612324,953.191197250077,1.66159306552548e-64
"ENSG00000143162",14.5248907202632,0.312589791600383,14.2123009286628,6.83108856690293,360.19940900781,9.2734015200755e-42
"ENSG00000198771",11.749642540477,0.0401758653896703,11.7094666750874,8.39101969414652,2227.05746996392,1.22112049218219e-83
"ENSG00000197965",13.8704162309875,0.388334133178689,13.4820820978088,6.86731832515312,360.941449972731,8.27209561687187e-42
"ENSG00000143199",18.6363830782351,0.53667670474903,18.0997063734861,1.70420807766652,135.246451264306,3.65111120902226e-29
"ENSG00000143158",17.2339870931329,0.184458517487454,17.0495285756454,3.03735147695939,503.526708356412,6.24068449294108e-53
"ENSG00000143164",14.273511228439,0.219355594141236,14.0541556342978,6.05350286959294,1126.87548307982,1.20625306643324e-68
"ENSG00000143147",17.7582843505009,-0.105087052874389,17.8633714033753,1.80000994414119,179.570122243851,8.02692966144523e-34
"ENSG00000143155",15.7832079384215,0.083203642364099,15.7000042960574,4.38014651270418,992.382012529417,1.12787888133148e-66
"ENSG00000213064",12.6729501786265,0.0530401609600007,12.6199100176665,7.34512812808479,1844.13105706732,1.21483342435738e-79
"ENSG00000143178",16.7554434605747,-0.127469850020004,16.8829133105947,2.88330581648015,465.945657223299,2.09800785475585e-51
"ENSG00000143185",17.9444490356928,-0.403487691098046,18.3479367267909,0.818219168815912,94.311718141429,9.64752504326117e-24
"ENSG00000143184",19.3779439765575,0.158074571701777,19.2198694048557,0.287769016330722,57.4093589684027,2.49435185464771e-17
"ENSG00000143196",21.020566219541,-0.18235162732338,21.2029178468644,-1.26551219306985,36.4353386552351,1.30089301739465e-12
"ENSG00000143153",17.6070087176938,-0.51931674406862,18.1263254617624,1.89775743278277,254.700002233146,5.71816668286546e-40
"ENSG00000143156",17.5979874596061,-0.460780934871258,18.0587683944774,2.30079713266412,320.799091592837,3.12144626677971e-44
"ENSG00000117475",16.2102460551069,-0.0138901215834734,16.2241361766904,4.1228952980938,962.069307324229,4.9320379109362e-66
"ENSG00000117477",17.693242796297,-0.284816775282846,17.9780595715798,1.22809920224297,121.824919111622,1.56848337482462e-27
"ENSG00000117479",17.3916239079497,-0.326941022713042,17.7185649306627,2.80287090978633,431.540009305254,6.61049913089101e-50
"ENSG00000198734",14.8018728435022,0.401591344768792,14.4002814987334,6.24644730692377,540.30915450079,7.69735223992831e-49
"ENSG00000174175",15.9532949003692,0.219933528713389,15.7333613716558,4.24773907145643,383.657745410689,3.16018189948031e-44
"ENSG00000000460",16.3377707061609,-0.139522153937063,16.4772928600979,3.68314097176836,983.674330476101,1.71554360408998e-66
"ENSG00000188404",10.9837586273675,0.516824696209292,10.4669339311582,9.95148534360676,613.376769059258,7.32074243393178e-57
"ENSG00000007908",18.8737802607968,-0.646540244123178,19.5203205049199,-0.444764040870544,32.9555773953087,1.0150507032541e-11
"ENSG00000171806",18.8464643988236,-1.03593125574847,19.882395654572,1.11841512072131,107.621718242131,1.17175642624401e-25
"ENSG00000000457",15.1138232536679,0.143160298072387,14.9706629555956,4.8759916894331,1711.52414870048,4.57525185246201e-78
"ENSG00000075945",15.4603011024332,-0.168505313006695,15.6288064154399,4.21573649704574,1099.11381976284,8.62349608270201e-69
"ENSG00000203740",22.3048996779177,1.28931992349038,21.0155797544273,-1.44083249918317,49.0534757268476,3.1684433154788e-15
"ENSG00000120370",16.24413269586,-0.724808559945504,16.9689412558055,3.04405043062795,508.272091472814,4.07271878060698e-53
"ENSG00000116132",18.840182954491,0.555852645391978,18.2843303090991,-0.915032154329373,30.9278362671603,3.49822052686182e-11
"ENSG00000117501",18.0845396731893,-0.365592908447097,18.4501325816364,-0.609679099399267,32.2517464365305,1.55418467381954e-11
"ENSG00000007933",19.9109856443929,0.316185041232459,19.5948006031605,-0.546155023991662,32.7143173805581,1.17416717172978e-11
"ENSG00000094963",20.6055288732812,0.200709538916597,20.4048193343646,-0.922929289228549,33.4957558931142,7.3375921741298e-12
"ENSG00000010932",20.725210517338,2.5407995807435,18.1844109365945,-1.09960764956193,36.8630806741394,1.74824684355971e-12
"ENSG00000076258",17.8520977256051,-0.826311957896692,18.6784096835018,1.98254933439426,227.948324966049,5.65575023986205e-38
"ENSG00000117523",11.1147675417659,0.0149669933571181,11.0998005484088,8.80659100482188,2262.19503957296,5.67899573527195e-84
"ENSG00000034971",20.598017019852,2.38031523240091,18.2177017874511,-1.14817463461507,34.1435115232333,8.11393875726409e-12
"ENSG00000117533",15.5793150024619,-0.412463227760642,15.9917782302225,4.231592067049,1042.85069667954,1.06090526419962e-67
"ENSG00000010165",14.757183330083,0.00717954009391006,14.7500037899891,5.03021167415929,1469.00582271727,7.5252584782579e-75
"ENSG00000197959",15.2273197768803,-0.225111668428516,15.4524314453088,4.10778587107739,440.440336672466,2.18520601762171e-48
"ENSG00000135845",15.5547340487275,0.393152541596545,15.161581507131,5.02262647292544,593.244135536139,4.00437951027127e-52
"ENSG00000180999",19.9320764803253,-0.127460311972916,20.0595367922982,0.835093978970662,93.9690496340197,1.08651340149982e-23
"ENSG00000094975",14.2218838783222,-0.0981333582512431,14.3200172365734,5.9407935794462,1765.96215499252,9.9902846336935e-79
"ENSG00000117560",16.1147163801518,-0.684151196533861,16.7988675766857,2.98798513329505,260.835489487951,6.49049253938823e-40
"ENSG00000120337",22.6273344644629,2.47523139764139,20.1521030668216,-1.25887863713418,42.8228889762808,7.16384144467903e-14
"ENSG00000117586",17.2394680738163,0.111287658717803,17.1281804150985,2.90981188381602,371.429444726775,5.19181216812428e-47
"ENSG00000117592",13.4080230843718,0.4431411029394,12.9648819814324,7.76807692221447,241.732034149146,2.06939340320513e-35
"ENSG00000162753",20.261848970804,-0.462425644438245,20.7242746152423,-0.764027900802956,31.219574903088,2.92220989885074e-11
"ENSG00000183831",21.373111538412,0.429587150074502,20.9435243883375,-1.20372386985742,35.861279909615,1.81523862544696e-12
"ENSG00000232113",23.1284563709275,0.253999569080825,22.8744568018467,-1.56059114532022,61.3815096348919,2.30647819776438e-06
"ENSG00000076321",14.793802386448,-0.360119005024795,15.1539213914728,4.73112645185777,1173.22269197049,3.79058229247255e-70
"ENSG00000120334",17.4700504920984,0.0906697997164699,17.379380692382,2.18494959025819,269.631699475253,5.2298097903252e-41
"ENSG00000117593",15.9549356574894,0.0115584042596586,15.9433772532297,4.00550021470467,890.484448421334,1.9310242261639e-64
"ENSG00000185278",12.6249951691107,-0.00981213085366473,12.6348072999644,7.20133871731183,2541.523192514,1.89676466760796e-86
"ENSG00000117601",19.3031436675953,0.0286419835175121,19.2745016840778,0.480385709125799,54.6106200350819,9.33772269326742e-17
"ENSG00000135870",12.1475357504554,0.200866679860362,11.9466690705951,8.07558906206616,2044.85255612678,7.89924256586236e-82
"ENSG00000152061",12.2958450986503,-0.00439575762062572,12.3002408562709,7.53080414349307,2319.46731243366,1.67115741215708e-84
"ENSG00000203737",17.9474796199763,0.165789274547669,17.7816903454287,2.41405629827317,234.857964522755,1.65700723829253e-38
"ENSG00000116161",14.9058583937587,-0.330765491195347,15.2366238849541,4.92858319274542,1371.60397912106,2.06730727226717e-73
"ENSG00000120333",16.0087151131348,-0.310966796459939,16.3196819095947,3.85351946577034,720.434459393461,4.13165366908822e-60
"ENSG00000120332",19.4248355789617,3.56219185277434,15.8626437261874,-0.673076139446708,33.4634505951308,1.20078836034314e-11
"ENSG00000235750",13.069802328356,0.360090889455529,12.7097114389005,7.54602551820102,780.309549785513,4.165654836989e-58
"ENSG00000116147",18.6873906678618,0.324617958690644,18.3627727091712,0.645029256574532,48.0688581068893,3.0439891719798e-15
"ENSG00000143207",12.5960571452871,-0.00332888857714462,12.5993860338643,7.78353205805918,1564.38237085564,3.58358269635356e-76
"ENSG00000116183",19.6387361367704,0.333201985883267,19.3055341508871,0.0106868914658997,40.1607009581938,1.57757247106785e-13
"ENSG00000152092",18.7193984600541,3.26861729213682,15.4507811679173,-0.308987527847566,33.0956019794497,9.32968508672505e-12
"ENSG00000198797",18.0172922070332,-0.863458204824856,18.880750411858,-0.733481984054585,26.9000264681405,4.49131364060138e-10
"ENSG00000120341",19.4140215745617,0.774522757184444,18.6394988173773,-1.10360046564616,33.433227457758,7.61764419074636e-12
"ENSG00000075391",17.5798791780171,0.349553935636792,17.2303252423803,1.39353931449678,106.511096814881,1.66867462918655e-25
"ENSG00000188585",21.9350399496324,1.36796625887449,20.5670736907579,-1.42182675618937,43.9617708973596,3.98692852816416e-14
"ENSG00000240021",19.7238519937162,2.5896825144272,17.134169479289,-0.989726071979674,35.8603672520801,3.06061974434113e-12
"ENSG00000116191",13.8652275304321,-0.374988865406484,14.2402163958386,5.69109490220147,594.041264863373,2.43406743921007e-51
"ENSG00000116194",16.0331036834266,-0.707737968657733,16.7408416520843,3.69879098440745,403.524132819739,1.45122315414416e-47
"ENSG00000116199",15.2056869844919,0.400851510650808,14.8048354738411,5.30706173567713,745.537597708435,2.24972812898234e-57
"ENSG00000186283",14.6959321464161,-0.37999715313793,15.075929299554,5.26806650920108,1723.27897362121,3.28101090824207e-78
"ENSG00000143322",14.5700460709964,-0.0927864083738616,14.6628324793702,5.27944919632918,2350.54814764509,8.71091252942218e-85
"ENSG00000057252",13.9522993981965,0.0921240505903486,13.8601753476061,6.36192003924565,2421.03795764308,2.04966697853881e-85
"ENSG00000162779",19.5269830710636,-0.772086843332579,20.2990699143962,-0.182742266782216,37.4856476827581,7.11181553549485e-13
"ENSG00000116218",19.6746203532075,1.59855495293862,18.0760654002689,-1.21171698015028,37.6229390296043,1.14882154154236e-12
"ENSG00000162782",20.0789271503158,1.99014749699797,18.0887796533179,-1.16501809191866,36.093824427888,2.68484772942013e-12
"ENSG00000143340",19.5492734084035,1.30604850160036,18.2432249068031,-0.864583692667671,32.3933310362104,1.42612509894581e-11
"ENSG00000169905",13.5766028230035,0.107555693112016,13.4690471298914,6.70022741150735,2945.64086171009,1.35403448632154e-89
"ENSG00000143337",13.4804364665964,0.14821602448576,13.3322204421107,6.82616178996543,2173.21470757761,4.03952643905965e-83
"ENSG00000135837",12.4129265435096,0.0844838360641742,12.3284427074454,7.53795556933993,3228.64785678631,1.48455372802717e-91
"ENSG00000116260",13.893717353084,0.393068552580582,13.5006488005034,6.75651863499211,961.157892217747,9.40227728993563e-63
"ENSG00000121454",16.5416603016388,0.0884653613782049,16.4531949402606,3.58440228501017,820.414941282397,9.26558015137692e-63
"ENSG00000230124",14.5695067780042,-0.0810144255783292,14.6505212035825,5.21450217830792,1472.4047803525,6.72963793688104e-75
"ENSG00000143324",14.5151484124341,-0.0323580298239971,14.5475064422581,5.52750407607055,2214.94818211433,1.59415962434752e-83
"ENSG00000135835",16.7156776155481,0.262525639286805,16.4531519762613,3.43044081598596,756.130273354409,4.29290451555705e-61
"ENSG00000135823",14.4050345434095,0.173955251447134,14.2310792919624,5.794283146512,2638.1921385848,3.03977273420039e-87
"ENSG00000153029",14.0039987301069,0.00707519151890855,13.996923538588,6.07654002503077,2633.56953796461,3.31291003149595e-87
"ENSG00000162783",13.8616552980636,0.0697985138033524,13.7918567842602,6.55480509326192,1369.03740138715,2.26276873603852e-73
"ENSG00000198216",17.0469075507166,0.746750359919051,16.3001571907975,4.59673833847224,334.468856372026,8.82141521496221e-41
"ENSG00000179930",20.2009492766495,-0.570003590236641,20.7709528668861,-0.853856728279117,31.812671761586,2.03107106559681e-11
"ENSG00000135821",10.9734771343009,0.58568346215126,10.3877936721497,10.1473743154518,369.856079285123,1.11823435600022e-43
"ENSG00000203730",17.7657415332489,0.0564979370569005,17.709243596192,2.11134737639327,286.076009509421,4.25800957886505e-42
"ENSG00000121446",19.5856042538594,0.509035248872581,19.0765690049869,-0.0124223351876533,47.3069489573451,3.48134927518557e-15
"ENSG00000135828",14.2021848410508,0.208939411810158,13.9932454292406,6.18119774202864,1723.26744392726,3.28207760944203e-78
"ENSG00000143333",19.587174151248,0.537284318693022,19.0498898325549,0.851075997713379,97.3390029271332,3.41698339146181e-24
"ENSG00000135824",19.1375320730737,2.02213367926585,17.1153983938078,-0.722149643830209,29.9456245346759,6.44165315937174e-11
