row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc
ENSG00000269028,0.633467149,-2.645034233,4.866260379,-0.543545562,0.58675423,0.999480687,MTRNR2L12
ENSG00000080224,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,EPHA6
ENSG00000113966,6.558395354,-0.230908411,2.523321603,-0.091509703,0.927087597,0.999480687,ARL6
ENSG00000080200,57.66322143,0.076055303,0.953566712,0.079758765,0.936429121,0.999480687,CRYBG3
ENSG00000170854,49.64908621,-1.231358083,0.935964383,-1.31560357,0.188307135,0.999480687,RIOX2
ENSG00000183185,0.610713941,0.295086731,4.933207046,0.059816409,0.952301856,0.999480687,GABRR3
ENSG00000231861,0.73749309,0.791305903,4.859379775,0.162840926,0.870643684,0.999480687,OR5K2
ENSG00000080822,90.64202224,-0.365194695,0.770202334,-0.47415423,0.635389929,0.999480687,CLDND1
ENSG00000080819,86.7720277,-0.337028182,0.747260915,-0.451018078,0.65197652,0.999480687,CPOX
ENSG00000154165,20.77125936,-1.860802713,1.402972794,-1.326328437,0.184730931,0.999480687,GPR15
ENSG00000064225,130.110823,1.56244096,0.662289927,2.359149515,0.018316874,0.999480687,ST3GAL6
ENSG00000057019,14.909634,1.360126317,1.529369789,0.889337769,0.373821579,0.999480687,DCBLD2
ENSG00000144810,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,COL8A1
ENSG00000184220,14.62444407,-2.144691131,1.655890713,-1.295188815,0.195255102,0.999480687,CMSS1
ENSG00000168386,25.46281035,-0.227449685,1.191352345,-0.190917226,0.848590444,0.999480687,FILIP1L
ENSG00000036054,154.8500511,0.181855668,0.631007776,0.288198776,0.773194586,0.999480687,TBC1D23
ENSG00000114021,50.35474586,-0.30018978,0.905423788,-0.33154616,0.74023198,0.999480687,NIT2
ENSG00000154174,94.28605643,-0.385001741,0.739451755,-0.520658365,0.602604783,0.999480687,TOMM70
ENSG00000206535,1.583781972,-0.262158751,4.807193097,-0.054534683,0.956509177,0.999480687,LNP1
ENSG00000181458,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,TMEM45A
ENSG00000114354,122.0300235,0.374868889,0.661069429,0.567064324,0.57067048,0.999480687,TFG
ENSG00000154175,15.42925848,-0.212988963,1.47941734,-0.14396814,0.885525628,0.999480687,ABI3BP
ENSG00000081148,9.626119955,0.690499018,1.830094352,0.377302414,0.705948878,0.999480687,IMPG2
ENSG00000138468,200.5422508,0.25478752,0.585260682,0.43534023,0.663315488,0.999480687,SENP7
ENSG00000174173,20.99842026,-0.676639553,1.297897703,-0.521335042,0.602133394,0.999480687,TRMT10C
ENSG00000081154,190.2678133,-0.252109797,0.583219878,-0.432272298,0.665543518,0.999480687,PCNP
ENSG00000066422,170.7705172,0.374963799,0.603182951,0.621641907,0.534177359,0.999480687,ZBTB11
ENSG00000114391,243.8486789,-0.819622529,0.556612689,-1.472518584,0.140880892,0.999480687,RPL24
ENSG00000182504,86.84347723,1.492369812,0.749632651,1.990801507,0.046502714,0.999480687,CEP97
ENSG00000144815,184.5003994,0.223056824,0.589187914,0.378583502,0.704997175,0.999480687,NXPE3
ENSG00000144802,763.0699377,0.196061699,0.543647608,0.36064115,0.718367723,0.999480687,NFKBIZ
ENSG00000170044,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,ZPLD1
ENSG00000170017,103.4529708,0.686363408,0.744391396,0.922046402,0.356504372,0.999480687,ALCAM
ENSG00000114439,364.6051332,-0.032265476,0.508812409,-0.063413305,0.949437393,0.999480687,BBX
ENSG00000196776,856.5278128,0.306372916,0.457750886,0.669300543,0.50330378,0.999480687,CD47
ENSG00000114446,25.39676934,-0.956587642,1.213383081,-0.788364085,0.430483772,0.999480687,IFT57
ENSG00000144821,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,MYH15
ENSG00000163507,14.75165799,-0.413138537,1.602171477,-0.257861623,0.796513704,0.999480687,CIP2A
ENSG00000198919,47.4155976,1.18213422,0.932561512,1.267620639,0.204933458,0.999480687,DZIP3
ENSG00000163515,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,RETNLB
ENSG00000163519,72.59374019,-0.37214431,0.792287249,-0.469708822,0.638563064,0.999480687,TRAT1
ENSG00000114487,0.846288882,-1.980200309,4.923439942,-0.40219853,0.687537924,0.999480687,MORC1
ENSG00000163530,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,DPPA2
ENSG00000121570,3.896890406,2.237771756,3.473057208,0.644323322,0.519365796,0.999480687,DPPA4
ENSG00000177707,4.450389844,0.306369161,2.609800421,0.117391797,0.906549584,0.999480687,NECTIN3
ENSG00000153283,254.4925871,0.0562143,0.57586223,0.09761762,0.922235933,0.999480687,CD96
ENSG00000240891,29.69003588,1.020239277,1.12961996,0.90317037,0.366435481,0.999480687,PLCXD2
ENSG00000144824,16.94093315,0.307838376,1.453667639,0.211766684,0.832289061,0.999480687,PHLDB2
ENSG00000144827,36.54618684,-1.165884691,1.058545983,-1.101402026,0.270721724,0.999480687,ABHD10
ENSG00000144834,1.011712841,3.537299517,4.854002431,0.72873872,0.466161503,0.999480687,TAGLN3
ENSG00000176040,2.023425683,4.536159231,4.475458328,1.013563058,0.310791292,0.999480687,TMPRSS7
ENSG00000114529,6.740745069,3.029416998,2.554001238,1.18614547,0.235564857,0.999480687,C3orf52
ENSG00000174500,31.09223692,0.921403143,1.116179045,0.825497618,0.409089135,0.999480687,GCSAM
ENSG00000172139,1.314470586,2.795191024,4.888595335,0.571777951,0.567472417,0.999480687,SLC9C1
ENSG00000091972,26.77634081,-1.748543702,1.719908002,-1.016649554,0.309320172,0.999480687,CD200
ENSG00000186265,71.21130133,-0.763449166,0.821896725,-0.92888698,0.352947661,0.999480687,BTLA
ENSG00000144848,165.9232594,0.345395916,0.623609381,0.553865812,0.579670684,0.999480687,ATG3
ENSG00000091986,22.44871781,4.180927583,1.576388489,2.652219051,0.007996465,0.999480687,CCDC80
ENSG00000206531,1.229797994,-2.51740522,4.901244652,-0.513625701,0.607513707,0.999480687,CD200R1L
ENSG00000163606,17.14076957,0.386588545,1.426595663,0.270986766,0.786401211,0.999480687,CD200R1
ENSG00000163607,26.75097321,0.35305691,1.173456735,0.300869133,0.763514289,0.999480687,GTPBP8
ENSG00000163608,103.0491536,-0.520951112,0.770182714,-0.676399383,0.498787109,0.999480687,NEPRO
ENSG00000144857,0.455396796,2.090063466,4.926498327,0.4242493,0.67138401,0.999480687,BOC
ENSG00000206530,47.59818857,0.86122134,0.98397137,0.875250405,0.381437673,0.999480687,CFAP44
ENSG00000163611,52.81400475,-0.203128702,0.911938474,-0.222743867,0.823734858,0.999480687,SPICE1
ENSG00000176542,476.232337,0.216164077,0.488330819,0.442659091,0.658012337,0.999480687,USF3
ENSG00000121579,400.4659299,0.215632763,0.502075114,0.429483073,0.66757171,0.999480687,NAA50
ENSG00000114573,813.3219708,0.638966517,0.465672783,1.372136272,0.17002102,0.999480687,ATP6V1A
ENSG00000178075,80.5019399,0.749552326,0.884208684,0.847709755,0.396599632,0.999480687,GRAMD1C
ENSG00000184307,19.52814204,-0.591462187,1.408753081,-0.419848017,0.674596485,0.999480687,ZDHHC23
ENSG00000163617,20.01986918,0.562836674,1.328945286,0.423521329,0.67191494,0.999480687,CCDC191
ENSG00000151576,69.9080162,-0.462815374,0.812789559,-0.569415994,0.569073865,0.999480687,QTRT2
ENSG00000151577,1.420588285,1.490011795,4.831188016,0.308415195,0.757766421,0.999480687,DRD3
ENSG00000174255,5.789843912,2.388259267,2.370096705,1.007663215,0.31361617,0.999480687,ZNF80
ENSG00000181722,215.4740276,0.291090299,0.582351574,0.499853203,0.617178446,0.999480687,ZBTB20
ENSG00000144847,0.939331587,0.853211245,4.834855973,0.176470871,0.859924031,0.999480687,IGSF11
ENSG00000163424,4.38579545,0.217701718,3.19959675,0.068040361,0.945753505,0.999480687,C3orf30
ENSG00000114638,16.11154531,1.548956905,1.774594402,0.872851229,0.382744172,0.999480687,UPK1B
ENSG00000121578,142.7135917,0.763621799,0.80043953,0.954003107,0.34008207,0.999480687,B4GALT4
ENSG00000031081,135.5868537,-1.312402109,0.764887277,-1.715811138,0.086196615,0.999480687,ARHGAP31
ENSG00000176142,83.2401372,0.085780336,0.748608961,0.114586306,0.908773034,0.999480687,TMEM39A
ENSG00000163389,68.26187994,-0.185329422,0.812171141,-0.228190109,0.81949845,0.999480687,POGLUT1
ENSG00000113845,66.99671336,-0.55357127,0.827432751,-0.669022672,0.503481016,0.999480687,TIMMDC1
ENSG00000121594,1.922506434,4.202403569,4.596138279,0.91433358,0.360541591,0.999480687,CD80
ENSG00000144843,34.761415,-2.073663566,1.208619758,-1.715728667,0.086211715,0.999480687,ADPRH
ENSG00000144837,6.572352932,4.152003601,3.045236054,1.363442284,0.172743163,0.999480687,PLA1A
ENSG00000121577,8.478891139,-1.37291363,1.949950698,-0.704076073,0.4813854,0.999480687,POPDC2
ENSG00000138495,41.66591149,-0.215968178,0.972241237,-0.222134353,0.824209296,0.999480687,COX17
ENSG00000183833,1.550045528,0.596591422,4.717828652,0.126454661,0.899372036,0.999480687,MAATS1
ENSG00000144852,3.218855148,-3.306046588,3.455845521,-0.956653464,0.338742194,0.999480687,NR1I2
ENSG00000082701,676.4101111,0.110069184,0.468860249,0.234759045,0.814395757,0.999480687,GSK3B
ENSG00000175697,0.328617647,1.642013671,4.979464343,0.32975709,0.741583513,0.999480687,GPR156
ENSG00000163428,141.8983016,-0.208947908,0.632516941,-0.330343576,0.741140371,0.999480687,LRRC58
ENSG00000163430,15.75824284,1.128640377,1.473903955,0.765748931,0.443825707,0.999480687,FSTL1
ENSG00000065518,65.93129029,-0.08227929,0.814132085,-0.10106381,0.919499806,0.999480687,NDUFB4
ENSG00000113924,3.987610074,0.605152923,2.7575574,0.219452521,0.826297561,0.999480687,HGD
ENSG00000144840,43.43283541,0.16289923,0.961764531,0.169375377,0.86550139,0.999480687,RABL3
ENSG00000153767,50.98106762,-0.621671329,0.923560944,-0.673124316,0.500868206,0.999480687,GTF2E1
ENSG00000145087,1.550045528,0.596591422,4.717828652,0.126454661,0.899372036,0.999480687,STXBP5L
ENSG00000051341,15.76762789,1.229307866,1.471941808,0.835160642,0.403627266,0.999480687,POLQ
ENSG00000186103,0.657235293,2.229456189,4.938509839,0.4514431,0.651670226,0.999480687,ARGFX
ENSG00000163833,11.66971352,2.0042678,1.769588499,1.132618007,0.257374703,0.999480687,FBXO40
ENSG00000180353,3245.373841,0.517741393,0.43417201,1.192479895,0.233073129,0.999480687,HCLS1
ENSG00000173230,437.2529652,1.028332755,0.49312249,2.085349536,0.037037584,0.999480687,GOLGB1
ENSG00000173226,39.95981091,0.27739988,0.993713309,0.27915484,0.780125999,0.999480687,IQCB1
ENSG00000145088,19.95598798,-0.191762046,1.325379249,-0.14468466,0.884959851,0.999480687,EAF2
ENSG00000163406,58.48844624,-0.749658023,0.861365174,-0.870313828,0.384128924,0.999480687,SLC15A2
ENSG00000145103,9.24889228,2.13811691,2.025243606,1.055733199,0.291090125,0.999480687,ILDR1
ENSG00000114013,64.71932321,-2.038568779,0.945842889,-2.155293234,0.031138895,0.999480687,CD86
ENSG00000036828,4.272029406,3.753692286,3.615750752,1.038150178,0.299200144,0.999480687,CASR
ENSG00000160124,9.132143319,-0.396431252,1.869822119,-0.212015489,0.83209495,0.999480687,CCDC58
ENSG00000114023,16.01560937,-2.268837878,1.503246293,-1.509292182,0.131224132,0.999480687,FAM162A
ENSG00000196981,41.05263326,0.283219648,0.987024164,0.286942973,0.774155986,0.999480687,WDR5B
ENSG00000114030,311.0995014,0.165014564,0.535400096,0.308207946,0.757924107,0.999480687,KPNA1
ENSG00000138496,894.5782026,1.054603066,0.473052693,2.229356435,0.025790198,0.999480687,PARP9
ENSG00000163840,773.0432778,0.800842842,0.476170948,1.681838939,0.092600076,0.999480687,DTX3L
ENSG00000173200,215.4772134,0.309437737,0.661409845,0.467845678,0.639894953,0.999480687,PARP15
ENSG00000173193,1803.3963,0.849915148,0.466360866,1.822440968,0.068388103,0.999480687,PARP14
ENSG00000169087,196.1880838,0.812543903,0.613339976,1.324785494,0.185242307,0.999480687,HSPBAP1
ENSG00000138463,252.0265674,0.317230662,0.624293006,0.508143867,0.611352453,0.999480687,DIRC2
ENSG00000082684,2.628941173,3.334888852,4.433315718,0.752233557,0.451910617,0.999480687,SEMA5B
ENSG00000065485,22.28521621,0.812095523,1.274972026,0.63695164,0.524156344,0.999480687,PDIA5
ENSG00000121542,30.92353447,-0.684070548,1.117978944,-0.611881423,0.540616213,0.999480687,SEC22A
ENSG00000173175,27.32825861,2.595199327,1.209487528,2.145701602,0.031896793,0.999480687,ADCY5
ENSG00000206527,77.88039194,-0.711002629,0.828605213,-0.858071634,0.390852909,0.999480687,HACD2
ENSG00000065534,117.2334865,0.759362822,0.742935982,1.022110708,0.306728506,0.999480687,MYLK
ENSG00000175455,77.9041197,0.111034256,0.773817692,0.143488908,0.885904071,0.999480687,CCDC14
ENSG00000065371,0.657235293,2.229456189,4.938509839,0.4514431,0.651670226,0.999480687,ROPN1
ENSG00000160145,11.98410272,0.354446418,1.683591587,0.21052993,0.833254095,0.999480687,KALRN
ENSG00000114491,56.2276333,-0.35848787,0.881104536,-0.406861905,0.684109416,0.999480687,UMPS
ENSG00000082781,79.59295547,0.549451345,0.910530634,0.603440811,0.546215479,0.999480687,ITGB5
ENSG00000173706,128.1798978,-1.400749551,0.655896739,-2.135625117,0.032709982,0.999480687,HEG1
ENSG00000221955,5.485580744,5.206789962,3.071052906,1.69544131,0.089991735,0.999480687,SLC12A8
ENSG00000163848,421.8311582,0.776907753,0.517560142,1.501096568,0.133330586,0.999480687,ZNF148
ENSG00000114520,33.06659758,-1.403973636,1.097411964,-1.279349672,0.200773948,0.999480687,SNX4
ENSG00000144909,451.2165899,0.311232034,0.496758276,0.626526118,0.530969911,0.999480687,OSBPL11
ENSG00000189366,1.138491991,2.834346841,4.905745681,0.577760656,0.563425722,0.999480687,ALG1L
ENSG00000114547,10.48830352,2.693527832,1.893187746,1.422747341,0.154809412,0.999480687,ROPN1B
ENSG00000114544,79.64268211,-0.142874849,0.767413963,-0.186177025,0.85230594,0.999480687,SLC41A3
ENSG00000144908,2.628941173,3.334888852,4.433315718,0.752233557,0.451910617,0.999480687,ALDH1L1
ENSG00000163884,4.579847087,-1.581732907,2.960374438,-0.534301637,0.59313286,0.999480687,KLF15
ENSG00000163885,19.40157187,0.866876877,1.348933892,0.642638518,0.520458684,0.999480687,CFAP100
ENSG00000070476,582.797041,0.268993104,0.474681721,0.566680983,0.570930944,0.999480687,ZXDC
ENSG00000159650,5.767677038,3.725407329,2.794575494,1.333085235,0.182503834,0.999480687,UROC1
ENSG00000180767,25.60002176,-2.31740427,1.247614084,-1.857468827,0.063244482,0.999480687,CHST13
ENSG00000180697,8.29866714,2.241348402,2.412692066,0.928982374,0.352898221,0.999480687,C3orf22
ENSG00000197763,8.654780051,-1.821250157,2.282401188,-0.797953562,0.424897439,0.999480687,TXNRD3
ENSG00000159685,21.2454998,-0.385044218,1.311955579,-0.293488761,0.769148589,0.999480687,CHCHD6
ENSG00000114554,67.88852581,-0.207418985,0.844078954,-0.245734103,0.805888071,0.999480687,PLXNA1
ENSG00000214324,0.98585294,2.574501223,4.92343629,0.52290739,0.601038701,0.999480687,C3orf56
ENSG00000163870,128.0826488,0.236504421,0.662685197,0.35688804,0.721175624,0.999480687,TPRA1
ENSG00000073111,62.81426786,0.369080028,0.915598799,0.403102351,0.686872931,0.999480687,MCM2
ENSG00000114631,32.64408171,0.066251588,1.206018485,0.05493414,0.956190933,0.999480687,PODXL2
ENSG00000114626,4996.162513,0.737875301,0.451365129,1.63476364,0.102098606,0.999480687,ABTB1
ENSG00000074416,73.17088848,-0.868183832,0.785763171,-1.104892496,0.269206174,0.999480687,MGLL
ENSG00000187715,3.767433164,5.455635179,3.4593384,1.577074732,0.114778331,0.999480687,KBTBD12
ENSG00000058262,463.7341432,-0.412553181,0.491861999,-0.838757989,0.40160513,0.999480687,SEC61A1
ENSG00000175792,90.20924195,-0.307433589,0.73023891,-0.421004119,0.673752074,0.999480687,RUVBL1
ENSG00000132394,71.30393339,-0.723576244,0.795703284,-0.909354352,0.363163109,0.999480687,EEFSEC
ENSG00000179348,142.7677014,-0.296146164,0.676278875,-0.437905389,0.661454869,0.999480687,GATA2
ENSG00000163902,725.8715921,0.038984174,0.466774288,0.083518255,0.933439463,0.999480687,RPN1
ENSG00000075785,1383.668564,0.296782812,0.443106543,0.669777546,0.50299961,0.999480687,RAB7A
ENSG00000177646,117.0981917,-0.449650502,0.681469926,-0.659824425,0.509366507,0.999480687,ACAD9
ENSG00000114656,134.1470346,0.964622526,0.656261236,1.469875824,0.141595388,0.999480687,KIAA1257
ENSG00000114654,3.741928318,-2.320595735,3.179931395,-0.72976283,0.465535168,0.999480687,EFCC1
ENSG00000169704,89.62757659,1.039522915,0.833943453,1.246514871,0.212575433,0.999480687,GP9
ENSG00000172780,148.1762773,0.266287026,0.646395414,0.411956862,0.680371042,0.999480687,RAB43
ENSG00000240682,21.29628129,0.776750594,1.33039209,0.583850881,0.559320642,0.999480687,ISY1
ENSG00000169714,972.3589999,-0.221172285,0.450837669,-0.490580758,0.623722999,0.999480687,CNBP
ENSG00000181789,489.3897347,-0.025505639,0.48950846,-0.052104593,0.958445354,0.999480687,COPG1
ENSG00000183624,94.4495339,-0.212688583,0.717115752,-0.296588915,0.766780375,0.999480687,HMCES
ENSG00000184897,117.2133148,-0.695325533,0.68839858,-1.010062418,0.312465387,0.999480687,H1FX
ENSG00000172771,46.18269292,1.303770902,0.95224386,1.369156533,0.17095035,0.999480687,EFCAB12
ENSG00000129071,199.8718677,-0.061417506,0.578802111,-0.106111406,0.915493961,0.999480687,MBD4
ENSG00000163913,71.99730272,0.704786743,0.789150606,0.893095358,0.371806109,0.999480687,IFT122
ENSG00000004399,495.3388893,-0.532876874,0.550020883,-0.968830257,0.332629887,0.999480687,PLXND1
ENSG00000172765,344.2346936,-0.165397048,0.542178243,-0.305060282,0.76032024,0.999480687,TMCC1
ENSG00000170893,1.011712841,3.537299517,4.854002431,0.72873872,0.466161503,0.999480687,TRH
ENSG00000251287,5.163886593,-2.072325667,2.488270674,-0.832837717,0.40493626,0.999480687,ALG1L2
ENSG00000206384,24.73914798,0.478886484,1.34794925,0.355270411,0.72238702,0.999480687,COL6A6
ENSG00000196455,146.6980325,-0.2936004,0.627516359,-0.467876886,0.639872634,0.999480687,PIK3R4
ENSG00000017260,203.3483868,-0.195546951,0.58352089,-0.335115597,0.737537888,0.999480687,ATP2C1
ENSG00000034533,46.09986673,-0.217226113,0.936287547,-0.232007906,0.816531874,0.999480687,ASTE1
ENSG00000114670,24.05152908,1.844911325,1.275681636,1.446216103,0.148116599,0.999480687,NEK11
ENSG00000198585,545.7745666,1.164351557,0.68691788,1.695037486,0.09006831,0.999480687,NUDT16
ENSG00000114686,60.67177647,-0.59386999,0.841073085,-0.706086071,0.480134613,0.999480687,MRPL3
ENSG00000196353,2.898746129,1.776366892,3.506192138,0.506637064,0.612409497,0.999480687,CPNE4
ENSG00000014257,185.3994295,-0.260958406,0.630252562,-0.414053701,0.678834779,0.999480687,ACPP
ENSG00000138246,316.9931131,0.245993213,0.547791757,0.449063372,0.653385942,0.999480687,DNAJC13
ENSG00000240303,0.282096294,-1.047725066,4.979464997,-0.210409164,0.833348341,0.999480687,ACAD11
ENSG00000274810,1.366190389,2.984410448,4.903150045,0.608672062,0.542741829,0.999480687,NPHP3-ACAD11
ENSG00000129048,2.142482942,-0.915992269,3.661698399,-0.250155029,0.802467461,0.999480687,ACKR4
ENSG00000113971,25.10301379,-0.495681488,1.282768079,-0.386415515,0.699188961,0.999480687,NPHP3
ENSG00000144868,7.40056569,1.849553819,2.137357658,0.865345962,0.386848931,0.999480687,TMEM108
ENSG00000170819,10.18317699,-0.994094604,1.979718728,-0.502139314,0.615569527,0.999480687,BFSP2
ENSG00000091527,625.6200487,0.081186454,0.471533332,0.172175428,0.863299615,0.999480687,CDV3
ENSG00000163781,201.2684538,0.539349204,0.577154698,0.934496775,0.350047699,0.999480687,TOPBP1
ENSG00000091513,3.281268101,1.677508708,3.397064583,0.49381125,0.621439487,0.999480687,TF
ENSG00000144867,48.52928628,-0.2176779,0.916317493,-0.237557289,0.812224481,0.999480687,SRPRB
ENSG00000154917,37.05370411,0.060110427,1.042744071,0.057646386,0.954030301,0.999480687,RAB6B
ENSG00000174640,0.657235293,2.229456189,4.938509839,0.4514431,0.651670226,0.999480687,SLCO2A1
ENSG00000163785,99.62871271,0.123270233,0.704949624,0.17486389,0.861186585,0.999480687,RYK
