AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
285,ENSG00000162512,31.1521587,0.24766654,0.363081847,0.682123167,0.495161073,0.917100105
286,ENSG00000134644,795.1564329,-0.076168649,0.073730632,-1.033066544,0.301572759,0.87468991
287,ENSG00000060688,156.7252388,0.076686333,0.127108977,0.603311696,0.546301354,0.926598168
288,ENSG00000121766,53.26983017,0.051782955,0.182030174,0.284474565,0.776046724,0.966697494
289,ENSG00000121769,27.44899685,0.234611689,0.319117718,0.735188539,0.462224678,0.913709135
290,ENSG00000168528,52.11112391,0.586537668,0.429988286,1.364078247,0.17254294,0.832179705
291,ENSG00000121764,24.06012118,-0.302348059,0.28154468,-1.073890151,0.282871918,0.872479342
292,ENSG00000162517,136.6160941,0.230483634,0.122155839,1.88679998,0.059187234,0.740455472
293,ENSG00000121753,12.77478623,-1.314248049,0.498739984,-2.635136728,0.00841034,0.592587499
294,ENSG00000134668,18.97984429,-0.498172713,0.508254825,-0.980163273,0.327005531,0.881335468
295,ENSG00000184007,1133.480721,0.118979469,0.070586642,1.685580513,0.091876625,0.787396741
296,ENSG00000121774,664.3577415,0.004836295,0.070051935,0.069038708,0.944958808,0.992241856
297,ENSG00000121775,101.5979466,-0.067061131,0.122774455,-0.546214041,0.584918816,0.935953685
298,ENSG00000025800,520.7181641,0.122547979,0.088072291,1.39144762,0.164089733,0.828843369
299,ENSG00000084652,365.2642384,0.045575629,0.101233454,0.45020324,0.6525639,0.948678544
300,ENSG00000160050,39.67926363,-0.058067815,0.221769765,-0.261838284,0.793446122,0.971103497
301,ENSG00000160051,21.2556666,-0.401328807,0.285882281,-1.403825398,0.160370849,0.828530631
302,ENSG00000222046,36.97541978,0.057515037,0.241598298,0.238060606,0.811834089,0.975694255
303,ENSG00000160055,62.82441114,0.198743151,0.169073252,1.17548547,0.239800547,0.856008501
304,ENSG00000084623,216.5653459,0.294342115,0.113990434,2.582165053,0.009818262,0.616531773
305,ENSG00000182866,842.1601014,-0.223914028,0.142348935,-1.57299405,0.115720196,0.797162813
306,ENSG00000116478,594.9886311,0.05224795,0.070414459,0.742005995,0.458083703,0.911824738
307,ENSG00000175130,257.732849,-0.136933861,0.160417514,-0.853609166,0.393321578,0.898675787
308,ENSG00000162526,7.224988917,-0.710103003,0.535427252,-1.326236197,0.184761473,0.838933006
309,ENSG00000225828,41.84776262,-0.351624567,0.196924141,-1.785583851,0.074166664,0.758263742
310,ENSG00000160058,596.9869996,0.032930463,0.073472124,0.4482035,0.654006337,0.949086086
311,ENSG00000176261,77.59729687,0.094469249,0.158460149,0.596170391,0.551061404,0.927136359
312,ENSG00000162521,522.0694236,-0.033292209,0.074611467,-0.446207675,0.65544724,0.949236691
313,ENSG00000162522,29.01667441,0.228548367,0.336688788,0.678811932,0.497257033,0.917452786
314,ENSG00000134684,251.3246266,0.005895782,0.117704442,0.050089713,0.960050897,0.994385999
315,ENSG00000116497,327.3359212,-0.014420072,0.09834798,-0.146622959,0.883429631,0.985843496
316,ENSG00000160097,21.45187157,-0.341014736,0.315927546,-1.079408048,0.280405865,0.87244594
317,ENSG00000116514,1150.930313,0.112535317,0.141063427,0.79776395,0.425007485,0.903263175
318,ENSG00000004455,394.9950903,0.123653775,0.089603214,1.380014961,0.167582039,0.828843369
319,ENSG00000142920,42.2580395,-0.464265421,0.303255045,-1.530940473,0.125784105,0.805178867
320,ENSG00000116525,220.6032442,-0.085870215,0.120325057,-0.713651977,0.475442409,0.915125407
321,ENSG00000160094,236.3851386,-0.007911784,0.112717118,-0.070191508,0.944041233,0.992241856
322,ENSG00000184389,14.13360094,-0.073126011,0.476552933,-0.153447826,0.878045132,0.984522503
323,ENSG00000134686,2033.705456,0.116749496,0.240934531,0.484569378,0.62798184,0.944676961
324,ENSG00000121903,22.55416902,-0.729196334,0.297511382,-2.450986342,0.014246536,0.63332618
325,ENSG00000163866,223.5083901,0.011142244,0.099983142,0.111441226,0.91126647,0.989505008
326,ENSG00000187513,8.213636343,-0.63107501,0.605145794,-1.042847883,0.297018751,0.873996516
327,ENSG00000116544,17.70487693,0.140904233,0.372869446,0.377891603,0.705511121,0.957681275
328,ENSG00000163867,85.20284204,0.121216527,0.173216504,0.699797793,0.484053593,0.915383083
329,ENSG00000197056,76.20975695,0.145567804,0.195729311,0.743720003,0.457045885,0.911098282
330,ENSG00000116560,1842.125324,-0.004958812,0.049883863,-0.099407134,0.920815019,0.989596307
331,ENSG00000146463,201.6794595,-0.204781565,0.124011023,-1.651317443,0.098673772,0.797162813
332,ENSG00000142687,794.7631101,0.100103913,0.127715848,0.783801814,0.433156409,0.903372885
333,ENSG00000020129,164.2031957,-0.112742913,0.13553093,-0.831861134,0.405487332,0.900356715
334,ENSG00000116819,31.56989301,-0.353929921,0.248537082,-1.424052774,0.154431196,0.82377338
335,ENSG00000126067,196.5282398,0.031376572,0.102502917,0.306104189,0.759525318,0.962597587
336,ENSG00000142686,45.53472569,-0.051282469,0.216271333,-0.237120972,0.812562943,0.975696558
337,ENSG00000092853,13.20805101,0.129668677,0.469402695,0.276241866,0.782362303,0.967994165
338,ENSG00000134698,1440.789826,0.102837736,0.142629167,0.721014768,0.470900428,0.914742955
339,ENSG00000092847,708.1351337,0.040697464,0.093189224,0.436718564,0.662315464,0.950502441
340,ENSG00000126070,495.2300383,-0.093793665,0.080543627,-1.164507591,0.244218369,0.858205241
341,ENSG00000116863,147.9193539,0.206705436,0.126625088,1.632420877,0.102590854,0.797162813
342,ENSG00000171812,22.63533401,0.433387908,0.345054796,1.255997345,0.209116933,0.844947233
343,ENSG00000054116,156.1519064,0.091284817,0.114365244,0.798186701,0.424762154,0.903157251
344,ENSG00000116871,1956.450497,0.009798951,0.121685388,0.080526935,0.935818175,0.992073575
345,ENSG00000054118,1207.237894,0.041064788,0.084984434,0.48320364,0.628951151,0.944676961
346,ENSG00000214193,37.05066442,-0.165974114,0.3237427,-0.512672916,0.608180139,0.942281748
347,ENSG00000142694,19.80135079,0.37617223,0.291720946,1.289493382,0.197226615,0.843475707
348,ENSG00000196182,1922.05968,0.050668448,0.13968017,0.36274618,0.716794499,0.958841729
349,ENSG00000181817,218.4492306,0.053615127,0.130118501,0.412048451,0.680303911,0.95375359
350,ENSG00000116885,16.60583969,0.174452704,0.4281227,0.407482958,0.683653309,0.954680697
351,ENSG00000116898,71.09881044,-0.086992132,0.161553349,-0.538473099,0.590250472,0.937341745
352,ENSG00000119535,17055.08489,0.052425235,0.172353618,0.304172525,0.760996456,0.963285656
353,ENSG00000163874,289.8031216,-0.160463255,0.108262139,-1.482173337,0.138294179,0.813955115
354,ENSG00000163875,193.6146184,-0.040326221,0.116451018,-0.346293416,0.729122216,0.960791773
355,ENSG00000163877,185.2935276,0.096695769,0.103064364,0.938207589,0.348137739,0.886540637
356,ENSG00000163879,7.035774286,-0.139412626,0.538278693,-0.25899711,0.79563747,0.971554347
357,ENSG00000134697,117.6208108,0.037850361,0.161887353,0.233806784,0.815134983,0.976273074
358,ENSG00000116922,59.38398959,-0.208175603,0.199155868,-1.045289827,0.295889038,0.873996516
359,ENSG00000134690,11.45512147,-0.362236099,0.425799216,-0.850720447,0.394924662,0.898675787
360,ENSG00000185090,10.34759484,-0.984387846,0.552328527,-1.782250596,0.074708375,0.758263742
361,ENSG00000196449,35.35203629,0.26706241,0.229778713,1.162259142,0.245130218,0.858205241
362,ENSG00000197982,43.61563748,-0.014976576,0.217114667,-0.06898003,0.945005515,0.992241856
363,ENSG00000188786,515.5145514,0.116937949,0.125350927,0.932884596,0.350879557,0.887532381
364,ENSG00000204084,247.5772203,-0.202905129,0.141244712,-1.436550263,0.150845825,0.822952226
365,ENSG00000183431,281.2373111,-0.235196925,0.110286691,-2.132595713,0.032957905,0.686621633
366,ENSG00000183386,285.9029858,-0.056723157,0.217575013,-0.26070621,0.794319077,0.971517226
367,ENSG00000183520,63.17952372,0.326288596,0.190245547,1.715091901,0.086328379,0.783461598
368,ENSG00000116954,63.85046819,-0.052302248,0.179135181,-0.291970832,0.770308925,0.964961852
369,ENSG00000214114,51.53538347,0.007028355,0.170611902,0.041194987,0.96714045,0.995316292
370,ENSG00000174574,454.9234643,0.067365966,0.091760728,0.734148126,0.462858465,0.914104827
371,ENSG00000168653,61.12057633,0.60234783,0.237862401,2.532337299,0.011330494,0.620339221
372,ENSG00000127603,3814.220583,-0.076201336,0.087312959,-0.872737988,0.382805907,0.896737428
373,ENSG00000090621,416.8055026,0.069968047,0.113197087,0.618108195,0.53650402,0.923966867
374,ENSG00000116983,43.51653898,-0.092059712,0.342964906,-0.268423126,0.78837364,0.969686088
375,ENSG00000084072,142.2530664,0.06408841,0.155677101,0.411675257,0.680577463,0.95375359
376,ENSG00000116985,44.48257013,-0.591839838,0.247138713,-2.394767822,0.016630893,0.633887767
377,ENSG00000043514,58.39373905,-0.072182624,0.193517474,-0.373003134,0.709146111,0.957882289
378,ENSG00000116990,163.4313448,0.429093501,0.175087564,2.450736602,0.014256423,0.63332618
379,ENSG00000168389,39.64332656,0.193723966,0.296151044,0.654139063,0.513022216,0.922359622
380,ENSG00000131236,3660.701013,0.097992303,0.124951236,0.78424437,0.432896735,0.903263175
381,ENSG00000131238,1186.297333,0.124145524,0.142387122,0.871887304,0.38326986,0.896737428
382,ENSG00000117000,310.4987863,-0.060497192,0.102175387,-0.592091635,0.553789228,0.927136359
383,ENSG00000084073,223.7495615,0.103892643,0.149889917,0.693126298,0.488230295,0.916228371
384,ENSG00000049089,86.73724077,-0.298466777,0.3026235,-0.986264376,0.324003396,0.881168619
385,ENSG00000084070,4627.704796,0.039329906,0.20965426,0.18759412,0.851194836,0.982592235
386,ENSG00000187801,19.47864189,-0.31728443,0.320080236,-0.991265295,0.321556055,0.880844444
387,ENSG00000187815,42.88720691,-0.088863895,0.248974446,-0.356919741,0.721151891,0.959204218
388,ENSG00000164002,22.27110414,-0.508677274,0.335428438,-1.516500145,0.129392934,0.805364634
389,ENSG00000117010,22.64626777,0.23155418,0.327403829,0.707243347,0.479415265,0.915125407
390,ENSG00000117016,32.62087286,-0.8018178,0.243890054,-3.287619918,0.001010381,0.377152953
391,ENSG00000066136,531.1036131,0.058387225,0.099793659,0.585079505,0.558494259,0.928311964
392,ENSG00000117013,7.436285925,-1.04215658,0.634330111,-1.642924657,0.100398523,0.797162813
393,ENSG00000179862,38.92256185,-0.203070446,0.290236431,-0.69967249,0.48413186,0.915402271
394,ENSG00000171793,101.0756051,-0.063057294,0.179612072,-0.35107492,0.725532143,0.960183271
395,ENSG00000171790,33.89148255,-0.165678197,0.263260121,-0.629332677,0.529131283,0.923221511
396,ENSG00000010803,139.4712634,-0.102602484,0.140515004,-0.730188814,0.465274779,0.914104827
397,ENSG00000127124,317.8003524,-0.009340863,0.175218531,-0.053309791,0.957485079,0.993960896
398,ENSG00000198815,450.1090009,-0.053112932,0.080807184,-0.657279823,0.511001008,0.922359622
399,ENSG00000127125,182.4972194,-0.052438009,0.118738154,-0.441627286,0.658758936,0.949889784
400,ENSG00000186409,71.59463986,0.231003695,0.214507941,1.076900439,0.281524747,0.872479342
401,ENSG00000171960,53.4675877,-0.392507497,0.186519574,-2.104376975,0.035345576,0.697465277
402,ENSG00000065978,5743.018647,0.383607294,0.273928942,1.400389791,0.161396625,0.828843369
403,ENSG00000117385,159.0622401,-0.043864943,0.126821168,-0.345880293,0.729432679,0.960791773
404,ENSG00000164008,50.01518183,-0.040271674,0.205670036,-0.195807203,0.844761072,0.981147635
405,ENSG00000177868,24.76473327,-0.120735257,0.280319099,-0.430706497,0.666681794,0.951120334
406,ENSG00000164010,80.04119888,0.193218146,0.211010068,0.915682119,0.359833646,0.889522542
407,ENSG00000164011,54.43449977,0.249291714,0.192607102,1.294301773,0.195561204,0.843475707
408,ENSG00000117394,800.9342832,0.183670879,0.214991566,0.854316673,0.392929552,0.898582858
409,ENSG00000117395,40.42347531,0.300283158,0.230777335,1.301181325,0.193196396,0.843466108
410,ENSG00000066056,9.876884019,-0.073343918,0.601731286,-0.121888158,0.902987594,0.987795121
411,ENSG00000117400,37.5573092,-0.2206851,0.30383089,-0.726341881,0.467629211,0.914104827
412,ENSG00000117399,20.83384577,0.346341928,0.358060617,0.967271773,0.333408191,0.883820304
413,ENSG00000066322,346.9240371,0.173473285,0.107080663,1.62002438,0.10522704,0.797162813
414,ENSG00000159479,81.70056355,0.097557368,0.156774075,0.62227998,0.533757783,0.923221511
415,ENSG00000198198,886.4697745,-0.123371921,0.074056969,-1.665905625,0.095732213,0.794595107
416,ENSG00000178922,14.67755011,-0.241075882,0.347111462,-0.694520083,0.487356111,0.916228371
417,ENSG00000142949,48.63324537,0.062185198,0.488085921,0.127406253,0.898618867,0.987201016
418,ENSG00000066135,347.8008782,0.119978996,0.081390733,1.474111261,0.140451637,0.817294969
419,ENSG00000126091,81.14350129,0.032002999,0.204366966,0.156595755,0.875563448,0.984522503
420,ENSG00000117408,148.1189269,-0.02279858,0.139479544,-0.163454646,0.87016048,0.983743396
421,ENSG00000132768,73.18707231,-0.065336572,0.191550082,-0.341093942,0.733032862,0.960908841
422,ENSG00000117410,1016.527813,0.123292276,0.145476083,0.847508905,0.396711525,0.898675787
423,ENSG00000117411,15.93466044,-0.076333301,0.342781239,-0.222688096,0.823778267,0.977163722
424,ENSG00000159214,13.97680328,0.117887778,0.470045635,0.250800709,0.801968194,0.972970079
425,ENSG00000196517,168.2332758,0.508649253,0.398086866,1.277734325,0.201343118,0.843475707
426,ENSG00000178028,195.4326655,-0.072403595,0.121397195,-0.59641901,0.550895344,0.927136359
427,ENSG00000117419,120.7507863,-0.17056389,0.171359286,-0.995358318,0.319562023,0.880257254
428,ENSG00000187147,280.4898651,-0.119642926,0.087764967,-1.363219636,0.172813301,0.832179705
429,ENSG00000126106,23.4146416,-0.011453727,0.260632738,-0.043945849,0.964947568,0.994922799
430,ENSG00000198520,81.82188493,-0.464209545,0.183187648,-2.534065753,0.011274757,0.620339221
431,ENSG00000142945,17.34336591,-0.596358371,0.314884277,-1.893896948,0.05823869,0.740455472
432,ENSG00000142937,870.2853524,0.187649209,0.18244538,1.028522667,0.303704034,0.874861124
433,ENSG00000142959,7.184354939,0.575470098,0.544149947,1.057557942,0.290257026,0.873566385
434,ENSG00000173846,252.7046765,0.118452382,0.147769653,0.801601542,0.422783485,0.903157251
435,ENSG00000188396,24.62393685,-0.009948955,0.337286185,-0.029497071,0.976468155,0.997144888
436,ENSG00000222009,58.84158641,-0.255943282,0.244422149,-1.047136208,0.295036762,0.873996516
437,ENSG00000117425,15.49640959,-0.480543554,0.406737369,-1.18145907,0.237420404,0.854204923
438,ENSG00000070785,68.99332435,-0.103361184,0.18540525,-0.557487903,0.577194122,0.933149014
439,ENSG00000126107,351.3383555,-0.01572384,0.141688454,-0.110974745,0.911636374,0.989505008
440,ENSG00000126088,129.0761189,0.240597027,0.15883267,1.514782988,0.12982737,0.806574295
441,ENSG00000162415,30.52011381,-0.625724807,0.327648874,-1.909741974,0.056166444,0.739965364
442,ENSG00000186603,7.273802617,-0.703740888,0.544302168,-1.292923178,0.19603763,0.843475707
443,ENSG00000132781,62.59311052,-0.091567368,0.192396434,-0.475930691,0.634123756,0.944833957
444,ENSG00000132773,51.51940429,0.046714855,0.17586765,0.265625061,0.790527983,0.970397203
445,ENSG00000070759,129.2228284,0.113549497,0.135710462,0.836704077,0.402758927,0.900356715
446,ENSG00000280670,15.64319126,-0.303895518,0.479058449,-0.63436,0.525845908,0.923192228
447,ENSG00000132763,34.81854962,-0.027444179,0.277214426,-0.098999823,0.92113841,0.989661618
448,ENSG00000117450,126.2753648,0.368827493,0.146627833,2.515398922,0.011889777,0.620339221
449,ENSG00000117448,155.5254528,-0.087601772,0.145296078,-0.602919038,0.546562551,0.926598168
450,ENSG00000132780,292.5966902,0.005655366,0.101186878,0.055890315,0.955429187,0.993960896
451,ENSG00000159588,92.74849515,0.077846023,0.184557968,0.421797137,0.673173095,0.951574792
452,ENSG00000159592,883.0906123,0.046649612,0.06715497,0.694656135,0.487270824,0.916228371
453,ENSG00000159596,71.30387098,0.204117902,0.155972285,1.308680592,0.190642569,0.841146474
454,ENSG00000197429,65.65712317,-0.10191261,0.197139781,-0.516956088,0.605186813,0.941685195
455,ENSG00000086015,123.2467543,0.087032618,0.147948468,0.588263058,0.556355737,0.927692958
456,ENSG00000117461,14.99918443,-0.663746999,0.381626432,-1.739258458,0.081989311,0.773619368
457,ENSG00000085998,90.78109683,-0.029407132,0.176147635,-0.166945937,0.867412588,0.983212537
458,ENSG00000085999,9.569254528,-0.880972177,0.532292283,-1.655053444,0.097913657,0.797162813
459,ENSG00000132128,234.299341,-0.107303585,0.097541458,-1.100081823,0.271296473,0.867294593
460,ENSG00000173660,83.59528444,0.165423464,0.171942555,0.962085643,0.336006585,0.883820304
461,ENSG00000117481,157.1327043,0.191106661,0.155538666,1.228676228,0.219193223,0.847347694
462,ENSG00000117480,67.10117449,-0.259975298,0.230323009,-1.128742192,0.259006605,0.860385029
463,ENSG00000079277,680.954176,0.076318605,0.152865269,0.499254049,0.617600422,0.943118337
464,ENSG00000142961,328.4037536,0.037467095,0.101398579,0.369503152,0.711752724,0.957882289
465,ENSG00000123472,125.5591186,0.08006823,0.166071782,0.482130252,0.629713421,0.944742653
466,ENSG00000186118,8.247306962,-0.132460937,0.573569895,-0.230941231,0.817360459,0.976692309
467,ENSG00000159658,808.1269323,0.039088013,0.070174657,0.557010381,0.577520337,0.933242424
468,ENSG00000162366,777.528791,0.503957472,0.367813545,1.370143864,0.170641998,0.830779713
469,ENSG00000162367,329.699306,0.179218518,0.286317335,0.62594365,0.531351903,0.923221511
470,ENSG00000123473,200.2698511,0.316014256,0.325694159,0.970279164,0.33190736,0.883820304
471,ENSG00000162368,377.3165144,0.082891166,0.112817067,0.734739589,0.462498105,0.913709135
472,ENSG00000186564,28.79503687,-0.243264139,0.325506992,-0.747339214,0.454858827,0.910395133
473,ENSG00000117834,40.5557117,0.539297464,0.317003797,1.701233452,0.088899159,0.783461598
474,ENSG00000132122,77.47840182,0.374346327,0.244375087,1.53185143,0.125559101,0.805178867
475,ENSG00000162373,17.94735914,-0.274169273,0.407099992,-0.67346912,0.500648888,0.918851119
476,ENSG00000185104,184.8958243,-0.072370175,0.101895685,-0.710237879,0.477556635,0.915125407
477,ENSG00000123080,24.36538969,0.222318652,0.316054281,0.703419208,0.481794539,0.915125407
478,ENSG00000123091,966.9455559,0.457526312,0.268621624,1.703237085,0.088523709,0.783461598
479,ENSG00000085831,22.74009471,-0.744255744,0.327092449,-2.275368162,0.022883854,0.65358885
480,ENSG00000085832,755.0215145,0.138367058,0.084266469,1.642017976,0.100586279,0.797162813
481,ENSG00000117859,385.0595963,-0.0118254,0.102154149,-0.11576035,0.907842475,0.988911341
482,ENSG00000078618,1062.133653,0.193266375,0.119016245,1.623865514,0.104404514,0.797162813
