AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11104,ENSG00000099866,38.18458174,-0.221646678,0.26004362,-0.852344226,0.394023066,NA
11105,ENSG00000141933,147.2914687,-0.053618002,0.135412755,-0.39595976,0.692134714,0.845942428
11106,ENSG00000099804,2047.929678,0.47504102,0.306834462,1.548199694,0.121574225,0.358626348
11107,ENSG00000197540,220.7308698,-0.382441766,0.183455092,-2.084661491,0.037100039,0.222474865
11108,ENSG00000172270,9343.062155,0.962659008,0.332969236,2.891134988,0.003838532,0.126375942
11109,ENSG00000099822,18.90201857,-0.245626388,0.342384711,-0.717398821,0.473128047,NA
11110,ENSG00000099821,342.573152,-0.336544421,0.129164563,-2.605547633,0.009172752,0.158891373
11111,ENSG00000070388,9.765704146,-0.256123854,0.438821761,-0.58366261,0.559447327,NA
11112,ENSG00000070423,358.8468765,-0.143587663,0.090239907,-1.591176979,0.111569752,0.346413555
11113,ENSG00000070404,53.63512451,-0.293449563,0.221347419,-1.32574197,0.184925181,NA
11114,ENSG00000185198,7.602988222,-1.064040889,0.670977722,-1.585806583,0.112783192,NA
11115,ENSG00000011304,1280.759709,-0.014351447,0.076079444,-0.18863764,0.85037683,0.927847839
11116,ENSG00000129951,13.43173704,-0.43820223,0.400524656,-1.094070549,0.273924038,NA
11117,ENSG00000172232,64.22601976,-0.227720481,0.500782603,-0.454729218,0.649304058,NA
11118,ENSG00000196415,30.1745028,-1.508721901,0.712843838,-2.116483051,0.034303745,NA
11119,ENSG00000197561,91.83414484,-0.221232978,0.572289788,-0.386575094,0.699070799,0.848753331
11120,ENSG00000197766,1176.068768,0.341273579,0.303978626,1.122689391,0.261569435,0.520174722
11121,ENSG00000175221,733.0565717,0.12483568,0.138894694,0.898779326,0.368770214,0.619911018
11122,ENSG00000198858,9773.451084,0.574661403,0.304085962,1.889799184,0.058784823,0.263013334
11123,ENSG00000116014,29.46706368,-0.053877127,0.361283496,-0.149127008,0.881453415,NA
11124,ENSG00000116017,716.4913923,0.286006148,0.159098981,1.797661723,0.072230631,0.285188001
11125,ENSG00000065268,91.20611578,-0.12039356,0.197588045,-0.609316017,0.542314992,0.753617254
11126,ENSG00000116032,30.4088053,-0.479196093,0.337475402,-1.419943766,0.155624053,NA
11127,ENSG00000182087,886.3409732,-0.213205563,0.087093963,-2.44799473,0.014365376,0.167111227
11128,ENSG00000064666,3470.509284,0.359698162,0.14341187,2.508147773,0.01213659,0.164055198
11129,ENSG00000064687,1626.678377,0.064045138,0.160985072,0.397832777,0.690753455,0.844936918
11130,ENSG00000180448,7134.94348,0.004389532,0.076599576,0.057304919,0.954302302,0.981082333
11131,ENSG00000099817,610.2937681,-0.005495518,0.089993506,-0.061065722,0.951306868,0.980908771
11132,ENSG00000167468,555.5377541,0.194354992,0.135094046,1.438664387,0.150245634,0.397626593
11133,ENSG00000064932,3622.942902,0.298941059,0.150810094,1.982235075,0.047452937,0.240592195
11134,ENSG00000118046,1110.030625,0.288056225,0.192293506,1.498002872,0.134132504,0.37462398
11135,ENSG00000099624,261.3341474,0.141206032,0.117809577,1.198595532,0.230685256,0.492398687
11136,ENSG00000167470,1983.764445,0.354483057,0.144673812,2.450222688,0.014276789,0.167111227
11137,ENSG00000099622,1290.929901,-0.096685104,0.079595442,-1.214706534,0.224478039,0.484590077
11138,ENSG00000228300,154.643895,0.043151104,0.132299661,0.326161862,0.744301895,0.873314393
11139,ENSG00000160953,122.9318903,-0.483249486,0.15069606,-3.206782495,0.001342284,0.104268964
11140,ENSG00000115286,33.80574756,-0.393423234,0.299146804,-1.315151051,0.188459142,NA
11141,ENSG00000130005,25.75535083,-0.295408935,0.331318161,-0.89161709,0.372598207,NA
11142,ENSG00000071626,795.5998065,-0.165933138,0.079881179,-2.077249485,0.037778539,0.223145597
11143,ENSG00000115268,1655.056143,0.087903719,0.104599468,0.840383993,0.400693121,0.643601072
11144,ENSG00000115266,272.8864175,0.05410607,0.125352033,0.431632971,0.666008191,0.831297845
11145,ENSG00000119559,352.1038197,0.020027282,0.110357936,0.18147568,0.855994221,0.930578691
11146,ENSG00000115257,7.706502657,0.122599401,0.690082334,0.177659092,0.858990714,NA
11147,ENSG00000115255,16.64458908,-0.303103805,0.409424977,-0.740315863,0.459108358,NA
11148,ENSG00000185761,20.14254943,-0.824012222,0.356921443,-2.308665502,0.02096215,NA
11149,ENSG00000181588,25.14730227,-0.178757105,0.300787924,-0.59429615,0.552314053,NA
11150,ENSG00000071655,172.800914,-0.294415578,0.125687095,-2.342448745,0.019157665,0.182652687
11151,ENSG00000127540,68.88897676,-0.019472659,0.189784419,-0.102604096,0.918277192,NA
11152,ENSG00000071564,650.2073769,0.164976376,0.151569632,1.088452699,0.276395307,0.534598163
11153,ENSG00000130270,30.38193394,-0.432600184,0.304244436,-1.421883631,0.155060036,NA
11154,ENSG00000079313,358.301645,-0.034560106,0.091774272,-0.376577288,0.706487769,0.852343308
11155,ENSG00000129911,169.3078818,0.067019082,0.147493227,0.454387525,0.64954993,0.821977364
11156,ENSG00000129968,1160.327537,-0.211151636,0.092875392,-2.273493903,0.022996433,0.191512805
11157,ENSG00000227500,202.5496628,-0.185108593,0.104331359,-1.774237344,0.0760239,0.291018478
11158,ENSG00000213638,28.33578648,-0.738166557,0.254852722,-2.896443682,0.003774184,NA
11159,ENSG00000133275,1144.769354,0.079383558,0.090181826,0.880261151,0.378717853,0.62860789
11160,ENSG00000133243,500.2472949,-0.069688586,0.086471668,-0.805912354,0.420293387,0.660208856
11161,ENSG00000099875,3443.801836,0.316502356,0.137206536,2.306758588,0.021068282,0.187671806
11162,ENSG00000172081,3844.870859,0.21312672,0.130378407,1.634678051,0.102116556,0.334517135
11163,ENSG00000099840,15.16820469,-0.708143404,0.393527553,-1.799476043,0.07194341,NA
11164,ENSG00000065000,925.8391668,0.045765313,0.079333497,0.5768725,0.564025589,0.767488488
11165,ENSG00000104885,385.2267364,-0.08145291,0.101255562,-0.804428988,0.421149265,0.660626595
11166,ENSG00000104886,152.476653,-0.110673818,0.106442476,-1.03975238,0.298454958,0.556971512
11167,ENSG00000104897,333.4811971,0.000270491,0.104333929,0.002592547,0.997931449,0.998757903
11168,ENSG00000104899,11.83669998,0.366573257,0.539363186,0.679640856,0.496731894,NA
11169,ENSG00000167476,5.991113512,-0.351857399,0.58706572,-0.59934925,0.548940012,NA
11170,ENSG00000104904,5756.423252,0.400529489,0.232843325,1.720167363,0.085402024,0.307387511
11171,ENSG00000188305,507.3233782,0.484744153,0.181157146,2.675821318,0.007454638,0.149424454
11172,ENSG00000220008,1025.965946,0.299548086,0.150720214,1.987444671,0.046873142,0.239995152
11173,ENSG00000130332,96.10632357,-0.405389901,0.204488755,-1.982455713,0.047428259,0.240592195
11174,ENSG00000005206,197.0369429,-0.372613938,0.127887831,-2.913599637,0.003572878,0.124159994
11175,ENSG00000178297,108.5785503,0.08300128,0.288997969,0.287203679,0.773956369,0.889936177
11176,ENSG00000099800,80.61155489,-0.065630253,0.164607235,-0.398708194,0.690108229,0.844846081
11177,ENSG00000176619,186.2155947,-0.283332338,0.137745005,-2.056933664,0.039692607,0.227432913
11178,ENSG00000099860,339.2290509,0.256826513,0.133965625,1.917107558,0.055224269,0.255856337
11179,ENSG00000176533,139.3731426,-0.11771576,0.191565516,-0.614493475,0.538889284,0.750781242
11180,ENSG00000176490,7.501458044,0.308081649,0.560234055,0.549915962,0.582377016,NA
11181,ENSG00000141873,81.07233129,0.040748839,0.174595836,0.233389522,0.815458949,0.911239304
11182,ENSG00000104969,293.2759087,0.024129429,0.102186256,0.236131841,0.813330367,0.910115907
11183,ENSG00000172009,91.5737399,-0.414307681,0.180858229,-2.290787006,0.021975736,0.189011814
11184,ENSG00000172006,47.10030569,-0.393913166,0.227659833,-1.730270817,0.083581901,NA
11185,ENSG00000186300,52.92053465,-0.262388601,0.212861476,-1.232673028,0.217697779,NA
11186,ENSG00000171970,9.86251495,-0.892180547,0.457492207,-1.950154635,0.051157691,NA
11187,ENSG00000175691,19.28107162,-0.019682166,0.328016234,-0.060003635,0.95215274,NA
11188,ENSG00000065717,44.53835392,-0.454750411,0.297971498,-1.526154058,0.126971502,NA
11189,ENSG00000104964,1335.85109,-0.153928108,0.106114984,-1.450578436,0.146897284,0.394004484
11190,ENSG00000088256,24.73347657,-0.027684673,0.272018986,-0.101774783,0.918935442,NA
11191,ENSG00000060558,135.2384405,0.343075996,0.15260311,2.248158602,0.024566078,0.193425543
11192,ENSG00000125910,1975.99699,0.083516566,0.12787426,0.653114752,0.513682302,0.733398921
11193,ENSG00000125912,570.1939996,-0.06897109,0.097214359,-0.709474302,0.478030193,0.706019104
11194,ENSG00000141905,635.4839534,0.009853104,0.104583638,0.094212674,0.924940217,0.966708262
11195,ENSG00000095932,81.00161762,1.300477031,0.446001385,2.915858724,0.003547111,0.124159994
11196,ENSG00000129932,84.43851674,0.358974583,0.242581034,1.479813066,0.138923141,0.381655961
11197,ENSG00000105325,744.0410398,0.28908969,0.133036064,2.173017467,0.029779003,0.207035525
11198,ENSG00000161091,396.6515732,0.040452788,0.122942084,0.329039384,0.74212592,0.871530606
11199,ENSG00000183397,32.12417799,0.004510826,0.267020589,0.016893176,0.986521837,NA
11200,ENSG00000064961,166.1580123,-0.110533915,0.123343788,-0.896144965,0.370175345,0.621338787
11201,ENSG00000179855,22.56379955,-0.436735125,0.365738104,-1.194119834,0.232431096,NA
11202,ENSG00000006638,61.1117213,-0.354350172,0.262484313,-1.349986092,0.177020444,NA
11203,ENSG00000105298,164.5272868,-0.244285569,0.145429698,-1.679750233,0.093005922,0.319650241
11204,ENSG00000186111,517.6166983,-0.032787027,0.093717171,-0.349850796,0.726450675,0.86267196
11205,ENSG00000105289,54.98790412,-0.168784833,0.220922055,-0.764001732,0.44486621,NA
11206,ENSG00000011132,162.3278763,-0.105380743,0.117160355,-0.899457354,0.368409102,0.619911018
11207,ENSG00000183617,39.83026805,-0.054380355,0.241605372,-0.225079245,0.821917627,NA
11208,ENSG00000007264,237.4183071,-0.626182539,0.22304643,-2.807408924,0.00499418,0.138495084
11209,ENSG00000105278,7.704973214,-0.999421559,0.619423177,-1.613471363,0.10664214,NA
11210,ENSG00000167657,283.2850674,-0.107518222,0.102973609,-1.044133759,0.296423509,0.55481634
11211,ENSG00000167658,13438.3774,0.09412591,0.086615944,1.086704191,0.277167561,0.535462478
11212,ENSG00000105229,277.2636361,0.075188156,0.101289934,0.742306297,0.457901777,0.690418879
11213,ENSG00000178951,1151.931402,0.040705205,0.081809232,0.497562492,0.618792446,0.804078371
11214,ENSG00000126934,1083.942295,0.27386771,0.118489699,2.311320843,0.02081514,0.187587041
11215,ENSG00000077463,145.8535959,-0.109773783,0.115742503,-0.948431044,0.342910062,0.598401694
11216,ENSG00000089847,10.66914589,-0.878765626,0.513126663,-1.712570578,0.08679157,NA
11217,ENSG00000105248,105.9311713,0.197237049,0.148144623,1.331381757,0.183063429,0.438244368
11218,ENSG00000105251,6.400199872,-0.737320533,0.699943276,-1.053400409,0.292157517,NA
11219,ENSG00000167664,39.34178453,-0.265434629,0.286989839,-0.924892079,0.355022047,NA
11220,ENSG00000105255,8.33163135,-0.160773492,0.521706449,-0.308168496,0.757954123,NA
11221,ENSG00000178078,8.893340471,-0.818808657,0.517055685,-1.583598595,0.113285094,NA
11222,ENSG00000008382,67.64564152,-0.138064348,0.177546198,-0.777624918,0.436790167,NA
11223,ENSG00000141985,592.1813095,0.318352042,0.139888261,2.275759523,0.022860407,0.191153888
11224,ENSG00000167670,98.02967721,0.143052568,0.153976822,0.929052605,0.352861825,0.608064099
11225,ENSG00000167671,4949.486459,0.660162122,0.351171237,1.879886654,0.060123527,0.265192888
11226,ENSG00000167674,233.7672464,-0.079118326,0.114706566,-0.689745402,0.490354309,0.715249053
11227,ENSG00000167676,172.4755542,0.239507131,0.201520505,1.188500056,0.234636458,0.495831165
11228,ENSG00000214456,127.185,0.38612851,0.250409817,1.541986313,0.12307692,0.360791234
11229,ENSG00000267385,7.053599231,-0.641073113,0.516982377,-1.240028948,0.214964687,NA
11230,ENSG00000171236,540.3270852,0.46599919,0.253752024,1.836435366,0.066293293,0.27581101
11231,ENSG00000167680,44.88044513,0.942920561,0.469602002,2.007914269,0.044652403,NA
11232,ENSG00000185361,111.0117303,-0.135175744,0.168223345,-0.803549257,0.421657339,0.660687251
11233,ENSG00000074842,170.6180243,-0.006039663,0.136460719,-0.044259355,0.96469767,0.984927712
11234,ENSG00000142002,470.965957,0.051037512,0.07720942,0.661027002,0.508594997,0.728855046
11235,ENSG00000141965,59.69632112,-0.308363911,0.195304149,-1.578890732,0.114361122,NA
11236,ENSG00000127666,158.1526741,-0.106176611,0.137588653,-0.771695981,0.440294512,0.675003399
11237,ENSG00000105355,541.2580001,0.265969405,0.151910624,1.750828201,0.079975507,0.298159707
11238,ENSG00000205784,93.36397732,-0.223602479,0.142353191,-1.570758457,0.116238765,0.352593113
11239,ENSG00000276043,208.9251783,-0.416821196,0.1136084,-3.668929364,0.000243568,0.086459431
11240,ENSG00000127663,2575.090858,0.284764346,0.135834606,2.096404995,0.03604628,0.220499557
11241,ENSG00000105426,123.1813495,-0.260203856,0.215139406,-1.209466277,0.226483759,0.487319135
11242,ENSG00000130254,965.5718767,0.020129733,0.068962294,0.291894764,0.770367087,0.888502999
11243,ENSG00000160633,1056.692467,0.130088302,0.077265521,1.683652679,0.092248811,0.318681356
11244,ENSG00000130255,414.3344611,-0.123899371,0.140235978,-0.883506304,0.376962778,0.626975892
11245,ENSG00000174917,57.13845672,-0.086397539,0.181651689,-0.475621993,0.634343704,NA
11246,ENSG00000167733,7.400829973,-0.467661411,0.578377543,-0.808574636,0.418759859,NA
11247,ENSG00000196365,354.7396499,-0.165171272,0.103245102,-1.599797661,0.109643478,0.344462213
11248,ENSG00000141994,136.1039245,-0.326888761,0.142007596,-2.301910393,0.021340226,0.187686222
11249,ENSG00000174886,114.7789821,-0.285060369,0.159826108,-1.783565726,0.074494259,0.288985744
11250,ENSG00000187650,86.26500292,-0.23201974,0.161982232,-1.432377722,0.152035751,0.400048019
11251,ENSG00000105519,91.75840502,-0.101759033,0.161764612,-0.629056203,0.529312262,0.744730043
11252,ENSG00000031823,635.0531319,0.003998266,0.063420687,0.063043567,0.949731812,0.980475954
11253,ENSG00000087903,353.5554263,0.300975273,0.241722848,1.245125464,0.213085635,0.471756736
11254,ENSG00000130377,6.924986329,-0.681732813,0.513687784,-1.327134564,0.184464174,NA
11255,ENSG00000130382,630.7660504,0.069184682,0.123240383,0.561379969,0.574538537,0.774599979
11256,ENSG00000167769,6.24786097,0.266929541,0.63397092,0.421043826,0.67372308,NA
11257,ENSG00000125656,166.4633296,0.107854493,0.122925269,0.877398877,0.380270023,0.629929887
11258,ENSG00000125652,134.566018,-0.31531078,0.161657898,-1.950481752,0.051118726,0.247560259
11259,ENSG00000125650,32.78541297,-0.427390046,0.244629449,-1.74709156,0.080621457,NA
11260,ENSG00000125651,347.8516222,-0.000223786,0.101150404,-0.002212411,0.998234753,0.998757903
11261,ENSG00000088247,557.3768009,0.008371107,0.089598405,0.0934292,0.925562594,0.966708262
11262,ENSG00000125648,68.06387873,-0.047472421,0.212667506,-0.22322367,0.823361431,NA
11263,ENSG00000205744,516.3532195,0.016043967,0.081240494,0.197487311,0.84344621,0.924946744
11264,ENSG00000104833,17.31106179,1.156927618,0.533984673,2.166593304,NA,NA
11265,ENSG00000125657,6.034673558,0.625264596,0.636416369,0.982477239,0.325864791,NA
11266,ENSG00000125726,10.42556695,0.595603821,0.516397035,1.153383501,0.24875301,NA
11267,ENSG00000125735,495.1635445,0.341188017,0.166998568,2.043059545,0.041046544,0.230718008
11268,ENSG00000125730,25.75432188,-0.466652943,0.327368654,-1.425466177,0.15402249,NA
11269,ENSG00000125734,311.74368,0.026804348,0.120799863,0.221890546,0.824399091,0.915421652
11270,ENSG00000125733,55.24162931,-0.232415189,0.22724996,-1.022729285,0.306435861,NA
11271,ENSG00000125731,146.1125588,-0.555255901,0.19031216,-2.917606006,0.003527297,0.124159994
11272,ENSG00000141968,1450.796896,0.226317178,0.098707643,2.292802973,0.021859351,0.189011814
11273,ENSG00000174837,266.5483395,0.156545051,0.227208689,0.68899236,0.490828076,0.715798193
11274,ENSG00000130544,178.1480754,-0.120626927,0.133200034,-0.905607325,0.36514373,0.618062665
11275,ENSG00000171105,165.8029955,0.001958159,0.166271191,0.011776899,0.990603611,0.995688491
11276,ENSG00000263264,419.6479092,-0.076340723,0.104652699,-0.729467316,0.465715854,0.696204587
11277,ENSG00000104880,65.85540248,-0.193867232,0.179261918,-1.081474717,0.279486001,NA
11278,ENSG00000104883,49.31926996,0.106676885,0.223390641,0.477535156,0.632981093,NA
11279,ENSG00000198816,9.125494014,-0.691860771,0.416216313,-1.662262503,0.096460153,NA
11280,ENSG00000090674,588.1807033,0.379176777,0.277824678,1.364805966,0.172314043,0.426149669
11281,ENSG00000032444,1075.049565,0.195896614,0.099984685,1.959266214,0.050081618,0.244843467
11282,ENSG00000076826,7.669964439,-0.686311291,0.639923596,-1.072489429,0.28350026,NA
11283,ENSG00000076924,423.0102843,0.015504847,0.093234202,0.166299996,0.867920869,0.93668438
11284,ENSG00000229833,11.73106758,-0.051607297,0.375959357,-0.137268288,0.890818736,NA
11285,ENSG00000174788,18.06728613,0.502604746,0.38478393,1.306199941,0.191484573,NA
11286,ENSG00000076944,750.3917894,0.143057086,0.137130427,1.043219136,0.296846812,0.555229728
11287,ENSG00000104918,37.70844789,-0.41079889,0.527760097,-0.778381868,0.436343925,NA
11288,ENSG00000183019,83.56182771,0.192036892,0.296543809,0.647583549,0.51725434,0.735410333
11289,ENSG00000181029,96.72688306,-0.074728805,0.163798436,-0.456224168,0.648228788,0.820936812
11290,ENSG00000104921,121.0396044,-0.475547003,0.301002326,-1.579878167,0.11413477,0.350024452
11291,ENSG00000182566,6.902509243,-0.795285514,0.625337028,-1.271771028,0.203454486,NA
11292,ENSG00000090659,9.774250561,-0.37286846,0.561437416,-0.664131833,0.506605938,NA
11293,ENSG00000142459,136.7777595,0.176110592,0.152790585,1.152627254,0.249063412,0.511026936
11294,ENSG00000076984,575.6043494,0.25766059,0.145401818,1.77205893,0.076384775,0.291397116
11295,ENSG00000260001,7.323591664,0.122007662,0.528568823,0.230826445,0.817449636,NA
11296,ENSG00000104976,71.88327818,0.032561182,0.188490377,0.172747185,0.862850153,NA
11297,ENSG00000104980,106.4949066,-0.252799574,0.151589029,-1.667664044,0.095382437,0.32403249
11298,ENSG00000066044,290.5963451,-0.264465447,0.102174693,-2.588365468,0.009643261,0.159648574
11299,ENSG00000090661,164.2593698,-0.16225325,0.141964938,-1.142910717,0.253075662,0.513389189
11300,ENSG00000167775,59.55016684,-0.22487744,0.219996336,-1.022187205,0.306692306,NA
11301,ENSG00000267855,11.83897237,-0.681472221,0.448844616,-1.518280932,0.128943593,NA
11302,ENSG00000233927,1206.191705,-0.100511267,0.111439703,-0.901934092,0.36709188,0.619779467
11303,ENSG00000186994,22.37391279,-0.15659284,0.369404438,-0.423906224,0.671634205,NA
11304,ENSG00000167772,11.11512183,-0.477700827,0.478950521,-0.997390764,0.318574872,NA
11305,ENSG00000185236,807.4029828,0.286844575,0.173687824,1.65149501,0.098637539,0.329111788
11306,ENSG00000099785,904.8483037,0.503300128,0.252039179,1.996912262,0.045834715,0.239294438
11307,ENSG00000099783,1065.32689,0.027460218,0.080072974,0.342939907,0.731643669,0.865056929
11308,ENSG00000133246,825.0890037,0.25116029,0.144706577,1.735652212,0.082625348,0.302286066
11309,ENSG00000133250,97.64381329,-0.194776587,0.176997029,-1.100451168,0.271135595,0.528399733
11310,ENSG00000142347,8919.029279,0.216848058,0.142758322,1.518987157,0.128765729,0.369415765
11311,ENSG00000142303,129.4019001,-0.644670198,0.248299822,-2.596337739,0.00942234,0.159648574
11312,ENSG00000167785,64.31843504,-0.522025891,0.201535325,-2.590245117,0.009590761,NA
11313,ENSG00000181143,18.36451182,-1.3035942,0.727263429,-1.792464943,0.07305852,NA
11314,ENSG00000130803,307.7006928,0.095115034,0.097870776,0.971843059,0.331128631,0.587397969
11315,ENSG00000196110,73.9988444,0.130158025,0.175170637,0.743035634,0.457460107,NA
11316,ENSG00000188321,78.99945505,-0.185554201,0.208101398,-0.891652833,0.372579042,NA
11317,ENSG00000270011,7.535708184,0.441878465,0.569967503,0.775269577,0.438180383,NA
11318,ENSG00000174652,283.8854973,-0.260250621,0.135029401,-1.927362622,0.053934454,0.25348537
11319,ENSG00000130818,106.6331372,-0.08905047,0.150707174,-0.590884076,0.554598096,0.761764357
11320,ENSG00000197961,245.9334025,-0.36792542,0.125257483,-2.937352818,0.003310273,0.122138668
11321,ENSG00000171469,139.2298338,-0.16030533,0.13201399,-1.214305623,0.224631039,0.484590077
11322,ENSG00000171466,201.1095662,-0.05044203,0.113031444,-0.446265467,0.655405498,0.825360954
11323,ENSG00000196605,55.56479692,-0.528229376,0.187110619,-2.823086038,0.004756381,NA
11324,ENSG00000127452,143.1606023,0.198828635,0.158554472,1.254008372,0.209838963,0.468154822
11325,ENSG00000198258,120.970065,0.218492797,0.15547343,1.405338503,0.159920644,0.411453114
11326,ENSG00000127445,240.4527937,-0.137922261,0.110791039,-1.244886433,0.213173498,0.471756736
11327,ENSG00000105088,65.20079237,0.075357212,0.229438241,0.328442249,0.742577303,NA
11328,ENSG00000080573,29.46684033,-1.192556665,0.54989435,-2.168701435,0.030105358,NA
11329,ENSG00000130813,91.28444169,-0.228301409,0.147409066,-1.548760974,0.12143919,0.358441725
11330,ENSG00000130812,13.70979424,-0.773493859,0.369084715,-2.095708185,0.036108085,NA
11331,ENSG00000130810,7.027711102,-0.342635685,0.471183519,-0.727180963,0.467115107,NA
11332,ENSG00000244165,31.94092162,0.022473289,0.260156206,0.08638383,0.931161301,NA
11333,ENSG00000130811,532.9623226,-0.116636149,0.095390327,-1.222725119,0.221433536,0.481489201
11334,ENSG00000130816,618.007383,-0.079899673,0.106742843,-0.748524876,0.454143626,0.687057988
11335,ENSG00000267534,43.13581461,-0.118353115,0.234193154,-0.505365391,0.613302222,NA
11336,ENSG00000105364,39.29440039,0.208062078,0.217128741,0.958242915,0.337940282,NA
11337,ENSG00000090339,210.077484,0.373504707,0.175637882,2.126561207,0.033456559,0.213525933
11338,ENSG00000105376,18.54633297,-0.46441567,0.401077639,-1.157919627,0.246896837,NA
11339,ENSG00000161847,222.4671634,0.063019555,0.118532936,0.53166282,0.594959547,0.787409868
11340,ENSG00000076662,261.1767329,0.265384059,0.175933555,1.508433444,0.131443629,0.37114199
11341,ENSG00000105397,1962.094535,0.071749425,0.101412969,0.707497524,0.479257351,0.707070016
11342,ENSG00000105401,507.0286331,0.157027594,0.09867416,1.591375023,0.111525202,0.346413555
11343,ENSG00000065989,116.9652178,-0.150167286,0.1998871,-0.751260514,0.452495888,0.685534186
11344,ENSG00000079999,259.0558868,0.074912641,0.10758969,0.696280853,0.486252962,0.711522207
11345,ENSG00000180739,275.5104007,-0.410056022,0.294398354,-1.392861121,0.163661791,0.416391224
11346,ENSG00000130734,161.8979535,0.106187723,0.140393675,0.75635689,0.449435248,0.683409691
11347,ENSG00000129347,264.918137,-0.063420704,0.119047718,-0.532733472,0.594218093,0.78718829
11348,ENSG00000129355,623.1496035,0.559070019,0.186156921,3.003219089,0.0026714,0.114157362
11349,ENSG00000129354,13.53110364,0.628131435,0.510415219,1.230628342,0.2184619,NA
11350,ENSG00000129353,3140.679771,0.193383261,0.13211714,1.46372576,0.143268894,0.388023852
11351,ENSG00000129351,1286.064032,-0.234809806,0.086464132,-2.715690305,0.006613775,0.144819895
11352,ENSG00000213339,77.36631296,-0.460724483,0.206824998,-2.227605398,0.02590684,NA
11353,ENSG00000079805,3286.161823,0.230046694,0.076358686,3.012711522,0.002589249,0.11377667
11354,ENSG00000099203,33.61087466,-0.011201031,0.257019949,-0.043580396,0.965238879,NA
11355,ENSG00000214212,352.14131,0.348862082,0.157804585,2.210722088,0.027055088,0.199922991
11356,ENSG00000142453,833.9158708,0.315813121,0.298139688,1.059279036,0.289472719,0.548099897
11357,ENSG00000130733,102.5216171,0.104741287,0.193307199,0.541838525,0.587929749,0.783233032
11358,ENSG00000142444,102.3600008,-0.093343487,0.157466813,-0.592781969,0.553327076,0.761333643
11359,ENSG00000127616,750.521129,-0.095171368,0.094213232,-1.010169872,0.312413911,0.571688522
11360,ENSG00000130164,151.5359453,-0.081719104,0.175274391,-0.466235273,0.641047104,0.817536053
11361,ENSG00000161888,10.29741061,-0.069260311,0.444312174,-0.155882091,0.876125962,NA
11362,ENSG00000197256,206.8304691,0.644679468,0.404470372,1.593885515,0.110961679,0.346401524
11363,ENSG00000130158,15.35083069,0.045518521,0.413422449,0.110101716,0.912328707,NA
11364,ENSG00000130167,172.5013237,0.535856166,0.215192607,2.490123488,0.012769872,0.164545581
11365,ENSG00000105514,1699.612528,0.332774224,0.174049871,1.911947548,0.055882922,0.257738051
11366,ENSG00000105518,10.00200135,-0.32403944,0.408550302,-0.793144537,0.427693617,NA
11367,ENSG00000183401,92.3796553,-0.1067863,0.167496809,-0.637542294,0.52377167,0.740407578
11368,ENSG00000105520,815.1362219,0.074454954,0.167365809,0.444863588,0.656418338,0.825842521
11369,ENSG00000173928,29.3716704,0.002298578,0.206669923,0.011121974,0.991126131,NA
11370,ENSG00000187266,183.4910864,0.238363404,0.194843152,1.22336044,0.221193588,0.481141306
11371,ENSG00000205517,12.70926919,0.346291848,0.552980511,0.626227942,0.531165442,NA
11372,ENSG00000130175,951.4573762,0.056178211,0.09314773,0.603108747,0.546436348,0.756788129
11373,ENSG00000161914,74.51739815,0.31950348,0.212802601,1.501407772,0.133250125,NA
11374,ENSG00000130159,295.3872845,0.272338384,0.210500404,1.293766558,0.195746067,0.452832558
11375,ENSG00000130165,406.4644379,0.691693137,0.273097971,2.532765571,0.011316661,0.164055198
11376,ENSG00000198551,51.66221748,-0.340541848,0.220430117,-1.544897094,0.122371156,NA
11377,ENSG00000102575,171.4658952,0.425036297,0.24702976,1.72058742,0.085325718,0.307382831
11378,ENSG00000197933,16.17748961,-0.96361714,0.376139725,-2.561859535,0.010411342,NA
11379,ENSG00000197044,63.12343771,-0.52003925,0.243385038,-2.136693585,0.032622922,NA
11380,ENSG00000177599,11.85110618,-0.696020927,0.438538927,-1.587136018,0.112481842,NA
11381,ENSG00000171295,101.9073748,0.03824945,0.145229212,0.263372977,0.792263117,0.899949839
11382,ENSG00000171291,99.64635325,-0.38423321,0.182246425,-2.10831686,0.035003591,0.218686061
11383,ENSG00000198429,25.21460352,-0.907613619,0.327758677,-2.769152067,0.00562024,NA
11384,ENSG00000196757,120.666508,0.181180904,0.138800868,1.305329769,0.191780582,0.4484145
11385,ENSG00000267179,5.999812918,-0.13618855,0.682554603,-0.1995277,0.841849978,NA
11386,ENSG00000197054,26.17186788,0.163067935,0.278542714,0.585432421,0.558256994,NA
11387,ENSG00000197647,29.05477848,0.044005628,0.247830995,0.177563054,0.859066142,NA
11388,ENSG00000223547,120.7564552,0.076431224,0.188859024,0.404699878,0.685698132,0.841353419
11389,ENSG00000132010,9.857452339,-0.63144429,0.422771326,-1.493583532,0.135284506,NA
11390,ENSG00000196646,142.4182823,-0.021436549,0.119197527,-0.179840552,0.857277747,0.93117905
11391,ENSG00000197857,192.8866321,-0.041077288,0.129101788,-0.318177531,0.750350275,0.876924936
11392,ENSG00000188868,23.01418959,-0.421337993,0.363807374,-1.158134834,0.246809017,NA
11393,ENSG00000198342,10.68994073,-0.521815957,0.479391442,-1.088496605,0.276375934,NA
11394,ENSG00000196466,35.0530355,-0.287133137,0.27087845,-1.060007311,0.289141273,NA
