AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
300,ENSG00000025800,554.4544679,0.143150796,0.094246403,1.5188993,0.128787845,0.279419931
301,ENSG00000084652,402.2799158,-0.018857075,0.098918571,-0.190632304,0.848813679,0.913916046
302,ENSG00000160050,41.80854189,-0.311059833,0.244603465,-1.271690215,0.203483209,NA
303,ENSG00000160051,22.49181585,-0.409198972,0.301615837,-1.356689278,0.174879961,NA
304,ENSG00000222046,40.27834538,0.211948344,0.26762229,0.791968205,0.428379215,NA
305,ENSG00000160055,62.91559345,0.20867385,0.179883742,1.160048417,0.246029094,NA
306,ENSG00000084623,224.8908801,0.065705253,0.114011871,0.576301858,0.564411168,0.713009942
307,ENSG00000182866,923.3781104,-0.315127881,0.125283753,-2.515313224,0.011892667,0.072785281
308,ENSG00000116478,635.4448513,0.001092087,0.071922971,0.015184121,0.98788529,0.995204393
309,ENSG00000175130,284.7922481,-0.023659844,0.144237448,-0.164033989,0.869704387,0.927855154
310,ENSG00000162526,7.554985965,-1.410406413,0.487459869,-2.89337954,0.003811205,NA
311,ENSG00000225828,44.63704043,-0.228114903,0.222029958,-1.027405962,0.304229345,NA
312,ENSG00000160058,626.2610817,0.147234519,0.077386191,1.902594208,0.057093516,0.167586078
313,ENSG00000160062,5.698889694,-0.017808638,0.618550643,-0.028790914,0.977031348,NA
314,ENSG00000176261,84.24082693,-0.042361441,0.167395724,-0.253061665,0.800220562,NA
315,ENSG00000162521,562.0194911,-0.098074274,0.078112642,-1.255549309,0.20927942,0.378328971
316,ENSG00000162522,33.37937068,0.037259249,0.331248639,0.112481215,0.910441863,NA
317,ENSG00000134684,277.8664005,7.23E-05,0.119297694,0.000605768,0.999516667,0.999932454
318,ENSG00000116497,353.8498149,-0.040984205,0.094266963,-0.434767427,0.663731251,0.790909777
319,ENSG00000160097,23.16725888,-0.242437385,0.29676848,-0.816924306,0.413971686,NA
320,ENSG00000116514,1148.22328,0.307102734,0.149386062,2.055765641,0.039805111,0.137980185
321,ENSG00000004455,426.8729384,-0.086781269,0.083376474,-1.040836397,0.297951484,0.476545811
322,ENSG00000142920,46.81664613,-0.103465606,0.279993186,-0.369529015,0.711733451,NA
323,ENSG00000116525,241.4625504,0.06036729,0.114035291,0.529373755,0.5965462,0.741834859
324,ENSG00000160094,255.2457803,0.015584001,0.121662181,0.128092405,0.898075846,0.94588727
325,ENSG00000184389,13.85107413,-0.175619305,0.499745174,-0.351417711,0.725274997,NA
326,ENSG00000134686,1676.944437,0.614829112,0.198245972,3.101344785,0.001926438,0.034778978
327,ENSG00000121903,24.85411741,-0.30978485,0.297656318,-1.040746764,0.297993093,NA
328,ENSG00000163866,228.3316152,0.076026277,0.105254203,0.722311082,0.470103241,0.632980118
329,ENSG00000188910,5.731402595,0.128136486,0.680247926,0.188367331,0.850588707,NA
330,ENSG00000187513,7.708169105,-1.272868996,0.637629817,-1.996250743,0.045906637,NA
331,ENSG00000116544,19.18617515,-0.346502737,0.350744865,-0.987905375,0.323198993,NA
332,ENSG00000163867,96.49756247,0.123710565,0.181256452,0.682516751,0.494912254,NA
333,ENSG00000197056,84.03791833,-0.077644226,0.195898433,-0.396349398,0.691847291,NA
334,ENSG00000116560,2011.978932,-0.090260355,0.05042341,-1.790048601,0.073446099,0.194622751
335,ENSG00000146463,225.8947843,-0.114132312,0.127358073,-0.896152944,0.370171084,0.544327535
336,ENSG00000142687,823.357845,0.219090463,0.120065769,1.82475376,0.068038197,0.186053792
337,ENSG00000020129,175.1321078,0.136219789,0.126636341,1.075676916,0.282071775,NA
338,ENSG00000116819,36.38070865,-0.338738306,0.260432213,-1.300677444,0.193368886,NA
339,ENSG00000126067,207.1759585,-0.108574036,0.100981226,-1.075190306,0.282289535,0.459741121
340,ENSG00000142686,50.21660232,-0.394184504,0.189562492,-2.079443565,0.0375766,NA
341,ENSG00000092853,13.69952248,0.333250722,0.48688614,0.684453087,0.493689104,NA
342,ENSG00000134698,1419.150541,0.304206968,0.125756557,2.419014769,0.015562608,0.083589015
343,ENSG00000092847,751.4497036,0.097543099,0.088904516,1.097166984,0.272568403,0.448574463
344,ENSG00000126070,536.4274805,-0.07936038,0.078643802,-1.009111686,0.312921074,0.490603531
345,ENSG00000116863,153.605228,0.060502548,0.13036413,0.464104262,0.642573048,NA
346,ENSG00000171812,25.87367974,0.271973754,0.315013363,0.863372118,0.387932904,NA
347,ENSG00000054116,162.9752683,-0.058529041,0.114324374,-0.511955925,0.608681857,NA
348,ENSG00000116871,2016.341209,0.107912136,0.118575283,0.910072767,0.362784136,0.537701473
349,ENSG00000054118,1265.389454,0.170327232,0.088967702,1.9144839,0.055558354,0.165859897
350,ENSG00000214193,40.0703044,-0.00518362,0.318288725,-0.016285904,0.987006303,NA
351,ENSG00000142694,20.10180121,-0.076643212,0.296515528,-0.258479588,0.7960368,NA
352,ENSG00000196182,1937.769246,0.314871816,0.137693491,2.2867589,0.0222099,0.099907532
353,ENSG00000181817,221.0134032,-0.107100036,0.129497416,-0.82704381,0.408212231,0.579114224
354,ENSG00000116885,17.80678376,-0.193925803,0.462164829,-0.419603116,0.674775412,NA
355,ENSG00000116898,74.48963175,-0.150082685,0.148828036,-1.008430192,0.313247985,NA
356,ENSG00000119535,16643.95207,0.322810576,0.170385167,1.894593186,0.058146318,0.169845144
357,ENSG00000163874,293.5630101,-0.185928688,0.112816485,-1.648063119,0.099339719,0.236831599
358,ENSG00000163875,210.2590374,-0.053413898,0.113101506,-0.472265134,0.636737554,0.770825144
359,ENSG00000163877,193.1801822,-0.002876476,0.114593642,-0.025101531,0.979973979,NA
360,ENSG00000163879,7.55772651,-0.035309541,0.536172642,-0.065854798,0.947493428,NA
361,ENSG00000134697,128.1520986,-0.24101888,0.164863268,-1.461931959,0.143759856,NA
362,ENSG00000116922,67.3546343,-0.313931401,0.188239968,-1.667719155,0.095371491,NA
363,ENSG00000134690,11.86619303,-0.658604508,0.429508696,-1.533390392,0.125179695,NA
364,ENSG00000185090,10.43676035,-0.899886457,0.452576044,-1.988365201,0.046771315,NA
365,ENSG00000196449,37.21623676,0.059592639,0.2319977,0.25686737,0.797281161,NA
366,ENSG00000197982,47.18881412,0.223434401,0.194740548,1.147344008,0.251239472,NA
367,ENSG00000188786,527.1447678,0.299809031,0.12647367,2.370525265,0.01776283,0.08927724
368,ENSG00000204084,278.5096239,0.003641009,0.134972687,0.026975891,0.978478963,0.991148328
369,ENSG00000183431,309.9538914,-0.131493537,0.110490281,-1.190091439,0.234010455,0.407235999
370,ENSG00000183386,291.7368322,0.414620668,0.22150609,1.871825139,0.061230799,0.175623727
371,ENSG00000183520,66.26614201,0.280372584,0.192500573,1.456476624,0.145260907,NA
372,ENSG00000116954,65.89653026,0.359951796,0.186011021,1.935110046,0.052976793,NA
373,ENSG00000214114,52.55017495,-0.193229186,0.186944246,-1.033619328,0.30131416,NA
374,ENSG00000158315,6.090827489,-0.470746701,0.703790703,-0.668873145,0.503576402,NA
375,ENSG00000174574,461.7033252,0.066088079,0.081137042,0.814524129,0.415344755,0.586271838
376,ENSG00000168653,60.80407303,0.048660222,0.252018408,0.193082016,0.846894737,NA
377,ENSG00000127603,4153.735775,-0.068553362,0.091673243,-0.747801208,0.454580074,0.618403034
378,ENSG00000090621,452.8286415,-0.048102034,0.112435696,-0.427818175,0.668783503,0.79451392
379,ENSG00000116983,48.7260242,-0.720349684,0.3039007,-2.370345592,0.017771465,NA
380,ENSG00000084072,150.517224,-0.200290913,0.151792044,-1.319508636,0.186999125,NA
381,ENSG00000116985,47.09223388,-0.822176367,0.264943492,-3.103214046,0.001914311,NA
382,ENSG00000043514,63.79427464,-0.350680576,0.194998732,-1.798373616,0.072117821,NA
383,ENSG00000116990,184.1921167,0.228307194,0.153641279,1.485975612,0.137285572,NA
384,ENSG00000168389,44.14155824,-0.120618494,0.290903592,-0.41463391,0.67840992,NA
385,ENSG00000131236,3616.05449,0.26395311,0.112065437,2.355348061,0.018505363,0.090646053
386,ENSG00000131238,1165.45314,0.104817012,0.126931148,0.825778491,0.408929758,0.579827379
387,ENSG00000117000,314.7682362,0.095392441,0.099683233,0.956955728,0.338589601,0.514147661
388,ENSG00000084073,216.9009008,0.146247693,0.12357176,1.183504166,0.236609396,0.410021676
389,ENSG00000049089,68.7136895,-0.046784654,0.248056676,-0.188604695,0.850402652,NA
390,ENSG00000084070,4025.891821,0.527558607,0.167604396,3.147641823,0.001645932,0.033327598
391,ENSG00000187801,21.6159639,-0.218366833,0.320665878,-0.680979325,0.495884572,NA
392,ENSG00000187815,44.95002189,-0.130918359,0.254338632,-0.514740359,0.606734467,NA
393,ENSG00000164002,22.43494262,-0.180336815,0.356894179,-0.505294918,0.613351712,NA
394,ENSG00000117010,24.43569187,0.02828495,0.309377655,0.091425316,0.927154647,NA
395,ENSG00000117016,34.64899818,-0.8435245,0.237987349,-3.544408999,0.000393494,NA
396,ENSG00000066136,545.6433337,0.23357363,0.097132772,2.404684066,0.016186453,0.085661246
397,ENSG00000117013,8.452472468,-0.554960511,0.592732267,-0.936275181,0.349131523,NA
398,ENSG00000179862,32.91765546,-0.126603624,0.270620804,-0.467826648,0.639908562,NA
399,ENSG00000171793,110.534361,-0.281188378,0.15850386,-1.774015961,0.07606051,NA
400,ENSG00000171790,37.85182976,-0.177189893,0.259649,-0.682420856,0.494972871,NA
401,ENSG00000010803,150.1321826,-0.281536976,0.133680188,-2.106048628,0.035200129,NA
402,ENSG00000127124,364.8684175,0.140915801,0.152546287,0.923757657,0.355612505,0.530128778
403,ENSG00000198815,484.9810278,-0.056282578,0.087829049,-0.640819621,0.521639884,0.68002922
404,ENSG00000127125,184.9031326,-0.222360417,0.127754527,-1.740528667,0.081766231,NA
405,ENSG00000186409,76.39207193,0.217738456,0.21611922,1.007492325,0.313698244,NA
406,ENSG00000171960,56.45838474,-0.291742146,0.177308366,-1.645394138,0.099888558,NA
407,ENSG00000065978,5827.481227,0.824105151,0.288610154,2.85542674,0.004297904,0.04641696
408,ENSG00000117385,172.3199389,-0.139538096,0.113636615,-1.227932525,0.219472299,NA
409,ENSG00000164008,53.27669095,-0.463079871,0.196876829,-2.352129867,0.018666257,NA
410,ENSG00000177868,26.36289967,0.348583145,0.31616195,1.102546165,0.2702243,NA
411,ENSG00000164010,83.36508596,0.454110423,0.211505797,2.147035352,0.031790467,NA
412,ENSG00000164011,57.90864198,0.105961592,0.198655075,0.533394841,0.593760288,NA
413,ENSG00000117394,800.5292703,0.6853581,0.215896444,3.174476096,0.001501073,0.032361198
414,ENSG00000117395,43.32431244,-0.107202125,0.234052084,-0.458026791,0.646933194,NA
415,ENSG00000066056,12.87169605,-1.295584884,0.632322754,-2.048929721,0.040468988,NA
416,ENSG00000117400,39.91066282,-0.079309751,0.303664528,-0.261175554,0.793957129,NA
417,ENSG00000117399,21.69907013,-0.203790827,0.367479279,-0.554564132,0.579192828,NA
418,ENSG00000066322,360.1018874,0.155186394,0.107977984,1.437204024,0.15066003,0.306263367
419,ENSG00000159479,83.15468812,0.266814053,0.151763306,1.75809331,0.078731634,NA
420,ENSG00000198198,971.343282,-0.092722143,0.077028878,-1.203732226,0.228693092,0.401458638
421,ENSG00000178922,16.72459665,-0.641253547,0.340005972,-1.886006717,0.05929405,NA
422,ENSG00000142949,48.50893032,0.296196674,0.474136033,0.624708214,0.532162581,NA
423,ENSG00000066135,373.8948134,0.123917878,0.085783226,1.444546718,0.148585248,0.303811807
424,ENSG00000126091,92.13179602,-0.228380666,0.186987718,-1.221367202,0.221947019,NA
425,ENSG00000117408,160.7384422,0.040901592,0.133163608,0.307152927,0.758726974,NA
426,ENSG00000132768,80.09283642,-0.068122744,0.179706793,-0.37907718,0.704630551,NA
427,ENSG00000117410,959.5618273,0.220965584,0.136364914,1.620399094,0.105146574,0.245387466
428,ENSG00000117411,17.69683403,-0.132724264,0.357153163,-0.371617215,0.71017787,NA
429,ENSG00000159214,13.16565557,-0.375118005,0.448413902,-0.836544103,0.402848877,NA
430,ENSG00000196517,162.1418935,0.707525451,0.405622008,1.74429749,0.081107229,NA
431,ENSG00000178028,214.478281,-0.183364032,0.115270764,-1.590724533,0.111671583,0.255100807
432,ENSG00000117419,133.4801682,-0.313039333,0.1692367,-1.84971306,0.064354917,NA
433,ENSG00000187147,304.2560489,-0.111788646,0.079360332,-1.40862121,0.158947204,0.318140905
434,ENSG00000126106,26.27606519,0.013184153,0.28230418,0.046701941,0.962750783,NA
435,ENSG00000198520,84.63019129,-0.503851027,0.190063795,-2.65095742,0.008026396,NA
436,ENSG00000142945,17.20813999,-0.317335707,0.327776929,-0.968145342,0.332971788,NA
437,ENSG00000142937,895.7694435,-0.225821198,0.185788208,-1.215476484,0.224184412,0.395731674
438,ENSG00000142959,7.451584716,0.180784913,0.591150542,0.305818738,0.759742661,NA
439,ENSG00000173846,245.7352637,0.028050402,0.142417896,0.196958406,0.843860088,0.911760759
440,ENSG00000188396,22.42894665,-0.158211378,0.364330337,-0.434252549,0.664105057,NA
441,ENSG00000222009,60.82022687,-0.106726742,0.2050877,-0.520395626,0.602787858,NA
442,ENSG00000117425,16.32350063,-0.642011892,0.401348301,-1.599637747,0.109678969,NA
443,ENSG00000070785,76.25478362,-0.144065989,0.178025973,-0.80924141,0.4183763,NA
444,ENSG00000126107,359.8998132,0.189176908,0.129155764,1.464719046,0.142997586,0.297064054
445,ENSG00000126088,127.2913863,0.227097323,0.161111991,1.409561889,0.158669087,NA
446,ENSG00000162415,33.86691266,-0.18406235,0.296592441,-0.620590157,0.534869318,NA
447,ENSG00000186603,7.835718716,-0.63095472,0.541690333,-1.164788593,0.244104578,NA
448,ENSG00000132781,68.89629218,-0.439007668,0.209633745,-2.094165079,0.036245277,NA
449,ENSG00000132773,55.61303636,-0.132853934,0.170155209,-0.780780877,0.434931383,NA
450,ENSG00000070759,131.667921,0.104703369,0.140824885,0.743500479,0.457178731,NA
451,ENSG00000280670,18.51375952,0.033287139,0.437513409,0.076082558,0.939353417,NA
452,ENSG00000132763,37.81297739,-0.436990017,0.252113676,-1.733305479,0.083041388,NA
453,ENSG00000117450,127.9508624,0.296272147,0.147133349,2.013630146,0.044048379,NA
454,ENSG00000117448,169.6079095,-0.245718409,0.13521119,-1.817293439,0.069172194,NA
455,ENSG00000132780,301.1032243,0.031764358,0.103734012,0.306209679,0.759445003,0.855485001
456,ENSG00000159588,91.76179571,0.097968261,0.18107934,0.541023956,0.588491071,NA
457,ENSG00000159592,914.248711,0.169879348,0.061530897,2.760878789,0.005764607,0.053743259
458,ENSG00000159596,73.89161924,-0.247486943,0.17167482,-1.441603049,0.149414388,NA
459,ENSG00000197429,74.08621015,-0.152256118,0.187422728,-0.812367421,0.416580834,NA
460,ENSG00000086015,129.8383384,0.055628884,0.156812732,0.354747242,0.722778956,NA
461,ENSG00000117461,15.92690298,-0.08988099,0.404929298,-0.22196712,0.82433948,NA
462,ENSG00000085998,100.0558892,-0.027861858,0.182118415,-0.152987594,0.878408059,NA
463,ENSG00000085999,9.357756611,-0.845033456,0.582641096,-1.450349901,0.14696097,NA
464,ENSG00000132128,248.3912055,-0.10891566,0.096207174,-1.132094986,0.257594503,0.432306129
465,ENSG00000173660,88.87532071,0.193773232,0.174270446,1.111911033,0.266176405,NA
466,ENSG00000117481,170.7014246,-0.314386745,0.166923999,-1.883412489,0.059644489,NA
467,ENSG00000117480,76.68163603,-0.570755456,0.216313862,-2.638552387,0.008326083,NA
468,ENSG00000079277,659.1322384,0.392905048,0.146673536,2.67877258,0.007389256,0.059159045
469,ENSG00000142961,336.5623313,0.060497231,0.099729297,0.606614439,0.544106816,0.698143235
470,ENSG00000123472,134.4974011,-0.009430078,0.176687491,-0.053371512,0.957435903,NA
471,ENSG00000186118,8.741104282,-0.095376608,0.556684352,-0.17132978,0.863964465,NA
472,ENSG00000159658,858.7217531,0.029274477,0.070504374,0.415215049,0.677984483,0.799598042
473,ENSG00000162366,766.2006594,0.577537667,0.390333658,1.479599964,0.138980036,0.29243835
474,ENSG00000162367,333.0224188,0.437897346,0.288670418,1.516945688,0.129280397,0.280038356
475,ENSG00000123473,196.2504717,0.688674875,0.334271014,2.060229114,0.039376643,NA
476,ENSG00000162368,396.2237664,-0.12001956,0.103039842,-1.164787889,0.244104862,0.419108794
477,ENSG00000186564,31.57233643,0.096353661,0.330977166,0.291118757,0.770960495,NA
478,ENSG00000117834,36.50338227,0.433883926,0.287066076,1.511442702,0.130675697,NA
479,ENSG00000132122,69.42315807,0.421007582,0.205363229,2.050063118,0.040358272,NA
480,ENSG00000162373,18.18981053,-0.718242851,0.413484698,-1.737048204,0.082378663,NA
481,ENSG00000185104,204.8030016,-0.23134577,0.103119215,-2.243478775,0.024865957,0.106024041
482,ENSG00000123080,23.85762462,-0.292750496,0.331761557,-0.882412352,0.377553859,NA
483,ENSG00000123091,981.489179,0.472367981,0.275104065,1.717051986,0.085969674,0.215496188
484,ENSG00000085831,22.85107994,-0.442714272,0.342768701,-1.291583132,0.196501549,NA
485,ENSG00000085832,789.2565647,0.189165679,0.078731185,2.402677901,0.016275516,0.085949523
486,ENSG00000117859,389.2158003,0.092657051,0.095714577,0.968055798,0.333016504,0.509655773
487,ENSG00000078618,1077.144598,0.358230336,0.110846558,3.231767787,0.00123027,0.030603672
488,ENSG00000117862,211.3138709,0.258003386,0.11792179,2.187919523,0.028675465,0.114824011
489,ENSG00000198841,43.50163142,-0.030993299,0.203994076,-0.151932349,0.879240294,NA
490,ENSG00000134717,172.923213,-0.182750881,0.142795427,-1.279809058,0.200612297,NA
491,ENSG00000157077,40.70068024,-0.502948117,0.289539481,-1.737062303,0.082376174,NA
492,ENSG00000154222,397.0127064,-0.190172618,0.095856478,-1.983930791,0.047263556,0.150685853
493,ENSG00000085840,10.52975882,-0.26106799,0.446293057,-0.584969866,0.558567979,NA
494,ENSG00000134748,319.5639624,0.097170835,0.085101744,1.141819541,0.253529038,0.428378894
495,ENSG00000134744,536.0882219,-0.265854181,0.101526319,-2.618574018,0.008829813,0.06502501
496,ENSG00000116157,63.29869296,-0.418495782,0.212039503,-1.97366895,0.048419398,NA
497,ENSG00000182183,219.9600283,-0.425786058,0.155854651,-2.731943217,0.006296199,0.055899478
498,ENSG00000162377,69.70641797,-0.104467553,0.189960841,-0.549942567,0.582358767,NA
499,ENSG00000162378,332.4616289,0.097639187,0.106526583,0.916571099,0.359367435,0.534840202
500,ENSG00000121310,257.8637398,-0.415058944,0.140717181,-2.949596774,0.003181889,0.041790358
501,ENSG00000116171,212.4202449,-0.119644709,0.12922535,-0.925860982,0.354518231,0.529230998
502,ENSG00000162383,14.75983647,-1.188411587,0.608784518,-1.95210547,0.050925684,NA
503,ENSG00000157184,54.53642397,-0.179663819,0.192584737,-0.932907879,0.350867534,NA
504,ENSG00000162384,111.6085073,-0.226492083,0.166072537,-1.363814194,0.172626052,NA
505,ENSG00000162385,62.99911486,0.015698054,0.216056168,0.072657285,0.942078841,NA
506,ENSG00000157193,81.1001529,-0.081257121,0.162649144,-0.499585298,0.617367112,NA
507,ENSG00000058804,93.96252495,-0.162363612,0.156354257,-1.038434226,0.299067942,NA
508,ENSG00000058799,179.6070093,0.088928314,0.167595319,0.530613351,0.595686742,NA
509,ENSG00000211452,21.74670753,-0.59059642,0.351528279,-1.680082243,0.092941315,NA
510,ENSG00000081870,60.44241676,0.070000974,0.222646056,0.314404733,0.753213662,NA
