AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12318,ENSG00000125870,69.45501087,0.02029325,0.157896523,0.128522466,0.897735521,0.973848976
12319,ENSG00000125864,10.01217678,-0.401695061,0.517907123,-0.775612157,0.43797802,0.809559487
12320,ENSG00000125868,135.0437218,-0.141308735,0.144901453,-0.975205784,0.329458194,0.755694933
12321,ENSG00000125844,536.9519598,-0.040816917,0.096040854,-0.424995359,0.670840058,0.909987875
12322,ENSG00000089006,350.4387525,0.002478143,0.102839592,0.024097165,0.980775105,0.995084089
12323,ENSG00000125871,100.6056126,-0.132217473,0.166058207,-0.796211611,0.42590905,0.803883083
12324,ENSG00000149474,77.66723847,-0.142632866,0.177687812,-0.802716092,0.42213885,0.802392312
12325,ENSG00000125846,76.0722941,0.038122732,0.199028119,0.191544454,0.848099056,0.960771623
12326,ENSG00000089091,22.18653141,-0.254433607,0.331223724,-0.768162388,0.442390716,0.809559487
12327,ENSG00000132664,42.52798734,0.004939179,0.227586026,0.02170247,0.982685294,0.995108458
12328,ENSG00000089050,45.29125798,-0.111203631,0.21223457,-0.52396568,0.600302411,0.886911232
12329,ENSG00000101310,347.2156925,0.075083907,0.088215278,0.851144026,0.394689351,0.788842221
12330,ENSG00000232388,8.279820832,-0.186701813,0.441633529,-0.422752805,0.672475625,0.910903882
12331,ENSG00000125821,99.92658539,-0.025379783,0.139655781,-0.18173099,0.855793844,0.962862657
12332,ENSG00000185052,33.62444089,0.162323204,0.369727104,0.439035177,0.660636047,0.905638342
12333,ENSG00000132669,187.1680156,0.332897978,0.191725847,1.736322897,0.082506757,0.539826502
12334,ENSG00000173418,93.42410614,-0.004752519,0.139349788,-0.034104961,0.972793452,0.993258249
12335,ENSG00000101343,295.5813827,0.233810765,0.098397959,2.376174949,0.017493167,0.375583377
12336,ENSG00000188559,1317.12617,0.129814869,0.11138046,1.165508467,0.243813235,0.705695568
12337,ENSG00000088970,136.0859039,-0.209495953,0.140456352,-1.491537759,0.135820365,0.60844367
12338,ENSG00000088930,593.2910953,0.119849022,0.082509914,1.45254087,0.146351274,0.619776321
12339,ENSG00000178726,400.4955852,-0.015780672,0.20838114,-0.075729847,0.939634029,0.984784254
12340,ENSG00000125810,2666.973676,0.152014399,0.175626402,0.865555506,0.386733965,0.783699169
12341,ENSG00000132661,29.19059908,-0.203924265,0.262037594,-0.778225223,0.43643625,0.809123017
12342,ENSG00000125812,132.2283852,0.154277323,0.127109861,1.213732137,0.224850028,0.692523749
12343,ENSG00000125814,120.5714023,-0.011152671,0.147455584,-0.075634104,0.939710203,0.984784254
12344,ENSG00000101439,1997.154491,0.28246233,0.137059207,2.060878188,0.039314663,0.47052345
12345,ENSG00000077984,500.4546113,-0.167082299,0.206093107,-0.810712698,0.41753068,0.799483692
12346,ENSG00000101474,1118.28177,0.136400061,0.169923587,0.80271411,0.422139996,0.802392312
12347,ENSG00000154930,536.2116216,-0.244028839,0.098143215,-2.486456533,0.012902233,0.356089463
12348,ENSG00000197586,273.5075045,-0.139532006,0.106760596,-1.306961654,0.191225735,0.658960765
12349,ENSG00000100994,594.7745804,-0.077637957,0.107695482,-0.720902638,0.47096942,0.825692304
12350,ENSG00000100997,186.4461205,-0.045993721,0.093201263,-0.493488172,0.621667695,0.892949141
12351,ENSG00000101003,7.409443388,-1.056892076,0.530452683,-1.992434218,0.046323436,0.475692832
12352,ENSG00000101004,21.55235567,-0.674822476,0.39995437,-1.687248663,0.091555548,0.550918939
12353,ENSG00000170191,15.88868649,-0.034997917,0.38662926,-0.090520611,0.927873516,0.981813741
12354,ENSG00000130684,54.51289354,-0.100630599,0.207032731,-0.486061302,0.626923703,0.894603328
12355,ENSG00000101294,1093.02261,0.156546373,0.081185005,1.928267069,0.053821916,0.490159991
12356,ENSG00000101898,7.537643138,-0.429274568,0.462974977,-0.927209004,0.353818029,0.76834487
12357,ENSG00000171552,3751.476447,0.473583321,0.361058645,1.311652073,0.189637554,0.65805448
12358,ENSG00000088325,20.1571356,0.08383046,0.393265232,0.213165195,0.831198115,0.95758781
12359,ENSG00000131044,8.552401772,-0.452347782,0.493917808,-0.915836146,0.359752842,0.771779416
12360,ENSG00000088356,47.03298703,-0.106117787,0.203002199,-0.522742055,0.601153768,0.886911232
12361,ENSG00000260903,15.70758262,0.395233885,0.464272833,0.851296603,0.394604611,0.788842221
12362,ENSG00000101336,3403.061398,0.238956485,0.136997214,1.744243395,0.081116657,0.538067212
12363,ENSG00000101337,606.3410092,0.013034163,0.086232781,0.151150908,0.879856675,0.969018441
12364,ENSG00000126003,500.0527346,0.206209493,0.120586553,1.710053802,0.087255925,0.545112306
12365,ENSG00000101346,206.9729907,0.043035501,0.116098418,0.370681202,0.710874993,0.921928789
12366,ENSG00000101350,239.468074,-0.042751458,0.105418426,-0.40554066,0.685080138,0.913775731
12367,ENSG00000171456,626.8513284,-0.044766916,0.083052497,-0.539019512,0.589873391,0.881973216
12368,ENSG00000197183,672.7020056,-0.124644865,0.07313126,-1.704399261,0.088306522,0.545572134
12369,ENSG00000149600,146.5363368,0.331467646,0.134138843,2.471078765,0.013470615,0.356089463
12370,ENSG00000088305,10.8604465,-0.622359532,0.533381889,-1.166817893,0.24328392,0.705695568
12371,ENSG00000101367,638.6742183,0.130961843,0.088851291,1.473944188,0.140496619,0.615358219
12372,ENSG00000215529,26.80260629,-0.046862633,0.291880706,-0.160554061,0.872444639,0.967062355
12373,ENSG00000101391,166.9754176,0.004855847,0.115659607,0.041983949,0.966511494,0.991973031
12374,ENSG00000101400,36.5124181,-0.466822833,0.248323758,-1.879895972,0.060122257,0.504921381
12375,ENSG00000078699,360.8454181,-0.156985345,0.089820998,-1.747757734,0.080505987,0.538067212
12376,ENSG00000125967,55.8730182,-0.050670313,0.186531422,-0.271644917,0.785895059,0.945927802
12377,ENSG00000149609,11.81416572,-0.493348663,0.427924023,-1.152888449,0.248956174,0.709588415
12378,ENSG00000182584,36.46285773,0.076859398,0.297290233,0.25853321,0.795995422,0.949567272
12379,ENSG00000101412,26.48543365,0.016308082,0.299064926,0.05453024,0.956512717,0.989400163
12380,ENSG00000101417,81.84648266,-0.294294689,0.159479903,-1.845340276,0.064988055,0.513675311
12381,ENSG00000131061,114.0808942,0.040963523,0.149492301,0.274017611,0.784071088,0.945667261
12382,ENSG00000101421,824.2385968,0.123881641,0.15738883,0.787105675,0.431220007,0.806394784
12383,ENSG00000125970,1305.500429,0.041503914,0.058724223,0.706759695,0.479715825,0.831542258
12384,ENSG00000125977,270.592982,0.045042624,0.098669949,0.456497895,0.648031984,0.901240459
12385,ENSG00000101444,135.4770812,0.212315853,0.139118919,1.526146511,0.126973381,0.599255713
12386,ENSG00000078747,786.3567732,0.091521723,0.077191021,1.185652452,0.235759579,0.702247737
12387,ENSG00000125971,276.0284058,0.18009975,0.106708857,1.687767588,0.091455852,0.550918939
12388,ENSG00000101460,47.8090231,0.022331736,0.255814411,0.08729663,0.930435733,0.982066093
12389,ENSG00000101464,69.42390197,-0.302940756,0.176430272,-1.717056565,0.085968837,0.542542841
12390,ENSG00000198646,750.2512933,-0.000122648,0.081556259,-0.001503845,0.998800106,0.999310336
12391,ENSG00000078804,163.6280492,-0.222893485,0.206327733,-1.08028854,0.280013711,0.729485548
12392,ENSG00000131067,128.2191835,-0.332022399,0.178125873,-1.863976264,0.062325038,0.509342451
12393,ENSG00000131069,221.1930637,0.188056515,0.119239115,1.5771378,0.114763821,0.579508315
12394,ENSG00000100983,78.8973723,-0.164246574,0.15605407,-1.052497857,0.292571193,0.736297067
12395,ENSG00000078814,261.7694965,-0.120699799,0.129898863,-0.929182878,0.352794319,0.767675208
12396,ENSG00000100991,868.0165603,-0.038320022,0.078328152,-0.489224135,0.624683024,0.893603037
12397,ENSG00000088298,320.3793502,0.109109175,0.110042552,0.991518035,0.321432691,0.751378163
12398,ENSG00000101000,11.21215137,-0.5912206,0.452665683,-1.306086638,0.191523097,0.658960765
12399,ENSG00000126005,459.0625645,0.109567475,0.164048233,0.667897928,0.50419875,0.843731906
12400,ENSG00000125966,210.6304904,-0.057576591,0.124489905,-0.462500082,0.643722744,0.901043447
12401,ENSG00000261582,22.74583177,-0.12739777,0.327273423,-0.389270135,0.697076327,0.917161541
12402,ENSG00000242372,103.7118725,-0.093731579,0.119111162,-0.786925228,0.431325639,0.806394784
12403,ENSG00000101019,184.5252508,0.020679144,0.114618074,0.180417829,0.856824558,0.963029733
12404,ENSG00000126001,630.8257489,-0.149810162,0.091022641,-1.645856029,0.099793404,0.561166732
12405,ENSG00000125991,395.2760755,0.072504538,0.100895265,0.7186119,0.472380079,0.826841643
12406,ENSG00000061656,15.79873854,-0.40902633,0.444811686,-0.919549424,0.357808267,0.770585381
12407,ENSG00000214078,522.7540342,-0.011174769,0.101786608,-0.109786239,0.912578905,0.978534286
12408,ENSG00000244462,549.1347076,-0.074337169,0.068593744,-1.083731029,0.278484074,0.728868981
12409,ENSG00000244005,59.53860059,-0.087662662,0.18056914,-0.485479753,0.627336072,0.894908046
12410,ENSG00000125995,27.55154279,0.124978982,0.246686595,0.506630617,0.612414021,0.889611947
12411,ENSG00000131051,2175.586197,0.114253164,0.057822546,1.97592759,0.048162979,0.477879541
12412,ENSG00000025293,686.5412346,-0.041247113,0.073315377,-0.562598392,0.573708388,0.874084833
12413,ENSG00000171222,244.0847841,0.139239548,0.103556371,1.344577319,0.178761772,0.648252076
12414,ENSG00000131043,106.2301281,-0.121708769,0.143908083,-0.845739634,0.397698008,0.790348351
12415,ENSG00000080845,350.5956139,-0.019254493,0.089068995,-0.21617503,0.828851316,0.957115191
12416,ENSG00000101335,215.7876189,-0.267179349,0.356593592,-0.749254487,0.453703834,0.815638522
12417,ENSG00000118707,168.3659293,-0.078044121,0.113625515,-0.686853837,0.49217484,0.838733851
12418,ENSG00000101084,72.19698522,0.231803488,0.182306753,1.271502477,0.203549947,0.670272579
12419,ENSG00000101082,289.3283788,-0.101397082,0.103384702,-0.98077453,0.326703941,0.75421118
12420,ENSG00000101079,191.722552,0.071689225,0.119971397,0.597552646,0.550138469,0.865644418
12421,ENSG00000149636,48.59086767,-0.105579403,0.215882444,-0.489059699,0.624799432,0.893603037
12422,ENSG00000149639,221.6526498,0.06891901,0.150290341,0.45857245,0.646541224,0.901240459
12423,ENSG00000101342,129.939185,-0.156401992,0.127179799,-1.229770709,0.21878298,0.685070854
12424,ENSG00000101347,2488.817585,0.176130157,0.093155422,1.890712898,0.05866268,0.502122837
12425,ENSG00000080839,137.3629304,0.111247067,0.155341742,0.716144067,0.473902396,0.828169041
12426,ENSG00000101353,13.7932714,-0.658861083,0.400802923,-1.643852987,0.100206573,0.562571166
12427,ENSG00000118705,456.9212948,0.070600806,0.082001803,0.860966509,0.389256489,0.785248323
12428,ENSG00000101363,111.1690823,-0.008310534,0.163575007,-0.050805644,0.959480394,0.989810828
12429,ENSG00000197122,286.3106252,0.39826688,0.178891303,2.226306544,0.025993655,0.419324696
12430,ENSG00000166619,620.1501071,0.116951481,0.080043078,1.461106752,0.143986147,0.617592343
12431,ENSG00000053438,87.03933197,0.015705572,0.162294896,0.096771818,0.922907605,0.980482039
12432,ENSG00000132792,241.4242164,0.134740363,0.102027771,1.320624394,0.186626635,0.656832802
12433,ENSG00000101407,243.1118624,-0.071199754,0.090956271,-0.782791046,0.433749827,0.807659735
12434,ENSG00000101413,285.9928969,0.098328783,0.103232121,0.952501821,0.340842543,0.760527066
12435,ENSG00000198959,234.2985428,0.474700861,0.355868439,1.333922343,0.182229308,0.65273858
12436,ENSG00000101425,51.2257178,-0.064503569,0.356434235,-0.180969062,0.85639186,0.962906844
12437,ENSG00000170471,913.8696412,0.063877949,0.062059951,1.029294229,0.303341435,0.743714047
12438,ENSG00000101442,82.30366837,-0.307042151,0.199839269,-1.536445525,0.124429149,0.593992166
12439,ENSG00000101445,556.9535843,-0.134121906,0.125656495,-1.06736947,0.285805029,0.732328005
12440,ENSG00000101447,11.23532068,-0.207260537,0.510278377,-0.406171507,0.684616588,0.913775731
12441,ENSG00000101452,110.8099437,-0.223711825,0.153558769,-1.456848257,0.145158272,0.619776321
12442,ENSG00000204103,541.974032,0.513611698,0.176029784,2.917754512,0.003525618,0.263689568
12443,ENSG00000198900,785.9750926,0.166618494,0.103055192,1.61678894,0.105923848,0.568763033
12444,ENSG00000124181,816.3808442,-0.245211499,0.144007053,-1.702774232,0.088610327,0.546201486
12445,ENSG00000174306,107.1224481,-0.266027714,0.168311859,-1.580564288,0.113977697,0.578872869
12446,ENSG00000124177,650.2362561,-0.124974593,0.09848653,-1.268951117,0.204458499,0.671629037
12447,ENSG00000124193,795.3727084,-0.049306092,0.084107223,-0.586228983,0.557721647,0.868766132
12448,ENSG00000185513,98.92029717,-0.182225496,0.164815231,-1.105635044,0.268884515,0.723615293
12449,ENSG00000101052,71.19192519,0.023507253,0.223068814,0.105381172,0.916073355,0.979271724
12450,ENSG00000101057,90.6338253,0.568409251,0.283501086,2.004963224,0.044966979,0.475057501
12451,ENSG00000124191,25.85609805,-0.190241533,0.320121005,-0.59428007,0.552324806,0.866426724
12452,ENSG00000132823,340.748226,0.208263472,0.134756487,1.545480129,0.122230172,0.589565895
12453,ENSG00000124194,24.15908695,-0.435669147,0.30652329,-1.421324776,0.155222364,0.626070581
12454,ENSG00000197296,80.40501816,-0.048057101,0.199812116,-0.240511446,0.809933791,0.953062263
12455,ENSG00000124120,369.237591,0.1082293,0.110643673,0.978178843,0.327985878,0.754925599
12456,ENSG00000132824,1002.618054,0.052899202,0.082175033,0.643738122,0.519745265,0.850457951
12457,ENSG00000168734,53.04328996,-0.255937714,0.228666666,-1.119261141,0.263028749,0.719062219
12458,ENSG00000196839,100.1758562,-0.117508702,0.177339531,-0.6626199,0.507574022,0.845568294
12459,ENSG00000166913,1805.420377,0.12657343,0.077786045,1.627199705,0.10369469,0.566141424
12460,ENSG00000101104,233.0450951,-0.1499029,0.132233208,-1.133625221,0.256951789,0.712970045
12461,ENSG00000025772,83.03812994,0.065684476,0.163947651,0.400642983,0.688682995,0.9137814
12462,ENSG00000101109,3230.6057,0.03592569,0.066093731,0.543556705,0.58674656,0.879840761
12463,ENSG00000124134,88.9089525,0.028088992,0.185885376,0.151109208,0.879889569,0.969018441
12464,ENSG00000124102,150.9888518,-0.542339469,0.355498689,-1.525573751,0.127116053,0.599255713
12465,ENSG00000124107,24.16148498,0.249949357,0.323512763,0.772610498,0.43975293,0.809559487
12466,ENSG00000124145,18.43131183,0.059333132,0.411884738,0.144052756,0.885458811,0.969018441
12467,ENSG00000204070,172.7254478,-0.137990942,0.112098605,-1.230978224,0.218331009,0.684507094
12468,ENSG00000124251,38.98916857,-0.412474462,0.243613036,-1.693154313,0.090426098,0.55000618
12469,ENSG00000244274,6.515393044,-0.912556472,0.648089476,-1.408071733,0.15910983,0.627347331
12470,ENSG00000124155,300.9829136,-0.113739422,0.103488693,-1.099051679,0.271745525,0.724297691
12471,ENSG00000101457,267.4670332,0.261660214,0.139589479,1.874498097,0.060861804,0.506669213
12472,ENSG00000175063,12.72077623,-0.219225455,0.428838902,-0.511207014,0.609206108,0.889128717
12473,ENSG00000124104,73.77697488,0.217665463,0.134704632,1.615872155,0.106121957,0.568792346
12474,ENSG00000101473,138.8630982,0.210245347,0.12850486,1.636088675,0.10182103,0.564300539
12475,ENSG00000132801,39.99339045,-0.112649519,0.199362413,-0.565048933,0.572040482,0.87316879
12476,ENSG00000168612,90.30355207,0.048394232,0.151194097,0.320080166,0.748907561,0.932789266
12477,ENSG00000149634,11.06437413,-0.167805398,0.488665419,-0.343395279,0.731301111,0.928719253
12478,ENSG00000064601,483.8364841,0.118295292,0.154203204,0.767138999,0.442998877,0.809559487
12479,ENSG00000100979,17.12640256,0.064701698,0.370565598,0.17460255,0.861391945,0.964648612
12480,ENSG00000100982,664.0053994,-0.010880649,0.086132674,-0.126324291,0.899475229,0.974704739
12481,ENSG00000198026,561.6306921,-0.101907988,0.082204617,-1.239686922,0.215091216,0.683878013
12482,ENSG00000100985,839.9120084,0.212531024,0.337080597,0.630505067,0.528364189,0.853353878
12483,ENSG00000124140,17.0950673,-0.454875249,0.409543322,-1.110688965,0.266702254,0.722963846
12484,ENSG00000124160,311.3817303,-0.046208018,0.104496705,-0.44219593,0.658347431,0.905470422
12485,ENSG00000101017,101.6415523,-0.184347509,0.241228157,-0.764203942,0.444745718,0.810284398
12486,ENSG00000080189,630.1139355,-0.124563967,0.082515726,-1.509578527,0.131151004,0.603248697
12487,ENSG00000062598,443.3199234,-0.091708451,0.090014002,-1.018824273,0.3082864,0.746415004
12488,ENSG00000158296,8.765403068,-0.691401413,0.492804108,-1.402994418,0.160618504,0.630355381
12489,ENSG00000172315,124.9386256,-0.175543245,0.140948708,-1.245440608,0.212969834,0.680095404
12490,ENSG00000101040,614.1884648,0.046002835,0.08922196,0.515599918,0.606133867,0.888199549
12491,ENSG00000124151,934.4426013,-0.036376664,0.077936482,-0.466747574,0.640680489,0.90021433
12492,ENSG00000196562,1338.579929,0.438050871,0.157014579,2.789873864,0.005272858,0.294238935
12493,ENSG00000124126,7798.251699,0.148792511,0.142293676,1.04567199,0.295712499,0.739185331
12494,ENSG00000124198,468.5173339,0.042165047,0.097542978,0.432271475,0.665544117,0.907432063
12495,ENSG00000124207,220.8753169,0.235557083,0.122627369,1.920917696,0.054742084,0.494851995
12496,ENSG00000124214,715.874321,0.037231039,0.139742698,0.266425653,0.789911411,0.947977808
12497,ENSG00000124228,246.4183709,-0.212457433,0.123553792,-1.719554127,0.085513521,0.542542841
12498,ENSG00000124201,1872.497055,0.101481307,0.116768772,0.86907917,0.384803829,0.783205236
12499,ENSG00000158445,7.661622538,0.097268721,0.702828093,0.138396177,0.889927318,0.970391875
12500,ENSG00000158470,915.9291048,0.435856886,0.181776023,2.397768849,0.016495271,0.37056818
12501,ENSG00000197818,678.756191,0.183502691,0.131950754,1.390690729,0.16431923,0.634410435
12502,ENSG00000158480,192.9574877,-0.109376729,0.127297201,-0.859223361,0.390217297,0.786070357
12503,ENSG00000124226,544.3258237,0.094833491,0.074263549,1.276985715,0.20160729,0.668432703
12504,ENSG00000244687,129.404049,-0.025330679,0.127723994,-0.198323576,0.842791907,0.959652424
12505,ENSG00000240849,127.3763145,-0.110290495,0.141040773,-0.781975968,0.434228697,0.808052172
12506,ENSG00000172216,1647.758201,0.190902287,0.144263869,1.323285505,0.18574045,0.655691424
12507,ENSG00000196396,660.4638451,0.015454885,0.081152352,0.190442844,0.848962127,0.961078091
12508,ENSG00000042062,230.5625267,0.027508046,0.115966507,0.237206819,0.812496347,0.953754066
12509,ENSG00000124171,37.22140831,-0.217751836,0.220395409,-0.988005316,0.323150045,0.751378163
12510,ENSG00000124243,160.1462323,-0.457774845,0.176587238,-2.592343884,0.009532443,0.34404997
12511,ENSG00000101126,787.2858126,-0.068284674,0.064194379,-1.063717337,0.287456768,0.733203813
12512,ENSG00000000419,96.7107711,0.072267118,0.137052586,0.527294816,0.597988874,0.885086796
12513,ENSG00000124217,101.0661755,-0.16676878,0.148664392,-1.121780256,0.261955883,0.717886384
12514,ENSG00000026559,24.93338867,-0.341679418,0.416027922,-0.82128963,0.411481313,0.797390474
12515,ENSG00000101096,908.4039856,-0.349401819,0.123855229,-2.821050209,0.004786671,0.280783248
12516,ENSG00000054793,69.3211557,-0.277455987,0.262773548,-1.055874877,0.291025383,0.736105179
12517,ENSG00000020256,102.3255704,-0.299852515,0.140227171,-2.138333906,0.032489653,0.446074612
12518,ENSG00000182463,114.7528655,-0.437308387,0.249237519,-1.754584895,0.079330337,0.537776179
12519,ENSG00000171940,2100.714815,0.1560534,0.088518515,1.762946428,0.077909526,0.535077179
12520,ENSG00000064787,14.18780148,0.496582502,0.363460321,1.366263313,0.171856332,0.642147482
12521,ENSG00000101132,18.94048934,0.239638456,0.379631828,0.631239107,0.527884195,0.853212206
12522,ENSG00000124098,2725.711579,0.575439742,0.388138307,1.482563641,0.138190383,0.61191325
12523,ENSG00000087586,20.05460036,0.531070696,0.345542342,1.536919307,0.124313071,0.593992166
12524,ENSG00000101138,164.019478,-0.052570402,0.120848626,-0.435010341,0.663554921,0.906547808
12525,ENSG00000087589,557.1423547,0.028652628,0.167893408,0.170659637,0.864491402,0.965594208
12526,ENSG00000022277,442.1629646,0.340254448,0.115924564,2.93513675,0.003334007,0.263689568
12527,ENSG00000124091,114.6083823,0.205493967,0.17261169,1.190498552,0.233850499,0.702174544
12528,ENSG00000124103,13.56210247,-0.183923612,0.36165837,-0.508556214,0.611063327,0.889547493
12529,ENSG00000101146,182.3367944,0.025346369,0.08888449,0.285160758,0.775520983,0.94241583
12530,ENSG00000256222,8.584838293,0.191654912,0.524539365,0.365377557,0.714829592,0.923080468
12531,ENSG00000132819,6224.069061,0.451064919,0.31592496,1.427759676,0.153361043,0.624780263
12532,ENSG00000124256,501.9991318,0.275653796,0.190800192,1.444724944,0.14853516,0.619972661
12533,ENSG00000124225,32.32665485,-0.322543033,0.29866961,-1.079932549,0.280172218,0.729485548
12534,ENSG00000124209,396.0938136,0.117771747,0.088664168,1.328290214,0.184082251,0.654245168
12535,ENSG00000124164,373.7141794,0.006290282,0.077013555,0.081677596,0.934903094,0.983058088
12536,ENSG00000198768,19.75509313,-0.526807496,0.371316773,-1.418754911,0.155970482,0.626231422
12537,ENSG00000124222,540.7527781,-0.083637414,0.081666576,-1.024132742,0.305772581,0.74415483
12538,ENSG00000254995,47.61380339,-0.136699221,0.209467792,-0.652602578,0.514012523,0.848158292
12539,ENSG00000215440,106.1092133,-0.119161395,0.164923173,-0.722526697,0.469970718,0.825168591
12540,ENSG00000087460,4784.082691,0.337657889,0.175046149,1.928964963,0.053735212,0.49003584
12541,ENSG00000101158,388.5126614,0.096285396,0.100403335,0.958986032,0.337565782,0.758723555
12542,ENSG00000101160,1796.913374,0.308255662,0.110262122,2.795662338,0.005179348,0.290645252
12543,ENSG00000101162,1453.894441,-0.119811464,0.269652409,-0.444318166,0.656812569,0.904371124
12544,ENSG00000124172,244.8653079,0.456208993,0.208947679,2.183364735,0.029008961,0.435179417
12545,ENSG00000101166,132.151933,0.138147302,0.137482701,1.004834064,0.314976758,0.748276028
12546,ENSG00000124203,647.1456726,-0.250198657,0.119148353,-2.099891865,0.035738355,0.457468662
12547,ENSG00000087495,8.765020177,-0.399487514,0.620817606,-0.643486123,0.519908716,0.850506111
12548,ENSG00000196074,44.24403178,0.14493645,0.22831558,0.634807532,0.52555395,0.851911234
12549,ENSG00000196227,203.1446414,0.128364484,0.122258503,1.049943196,0.29374423,0.738126526
12550,ENSG00000132825,324.5098831,0.242072907,0.133497966,1.813307828,0.069784357,0.526886939
12551,ENSG00000124215,50.21548801,-0.525142377,0.218599568,-2.402302907,0.016292211,0.369655504
12552,ENSG00000179242,14.05360429,-1.05065691,0.477350158,-2.2010193,0.027734658,0.430390163
12553,ENSG00000130699,288.8575956,-0.076137219,0.107102491,-0.710881867,0.477157444,0.829977784
12554,ENSG00000149657,336.080781,0.003309029,0.096607099,0.03425244,0.97267585,0.993258249
12555,ENSG00000101182,444.5128042,0.131259128,0.094219354,1.393122783,0.163582665,0.633519443
12556,ENSG00000184402,130.5632356,-0.240762322,0.137203371,-1.754784307,0.079296209,0.537776179
12557,ENSG00000101181,345.8212838,0.008119143,0.115642149,0.070209202,0.944027151,0.986403707
12558,ENSG00000130703,1072.700594,0.100557753,0.123790665,0.812320971,0.416607481,0.799483692
12559,ENSG00000130706,137.1053947,-0.02063634,0.124544981,-0.165693869,0.868397871,0.966990666
12560,ENSG00000130702,44.39023832,-0.56456423,0.334361267,-1.688485738,0.091318024,0.55084075
12561,ENSG00000171858,186.3529695,0.032441608,0.304628499,0.106495643,0.915189112,0.979109187
12562,ENSG00000149679,102.9248635,-0.069429958,0.176540565,-0.393280477,0.694112336,0.916358045
12563,ENSG00000101187,7.552538206,-0.219435625,0.621042924,-0.353334072,0.723838005,0.925960979
12564,ENSG00000101188,40.18195744,-0.033435937,0.327850089,-0.101985444,0.918768229,0.979661926
12565,ENSG00000101189,69.11323709,0.07965408,0.173248085,0.459768892,0.645682114,0.901240459
12566,ENSG00000060491,1283.516287,0.253326848,0.096586088,2.622808876,0.008720818,0.33544745
12567,ENSG00000092758,35.00502777,0.379913448,0.449484644,0.845220082,0.397987972,0.790481617
12568,ENSG00000101190,60.39011199,0.253634857,0.184147418,1.377346799,0.168405053,0.640013378
12569,ENSG00000101191,1426.134912,-0.035445947,0.058143373,-0.60963003,0.542106914,0.860817119
12570,ENSG00000101193,496.5654593,0.014702359,0.130946601,0.112277514,0.91060337,0.978010896
12571,ENSG00000101194,70.06493333,-0.382419138,0.21603842,-1.770144116,0.076703136,0.534830733
12572,ENSG00000149658,297.2077752,-0.023771402,0.090855012,-0.261641059,0.793598186,0.948888638
12573,ENSG00000101199,624.4068347,-0.112196115,0.068404383,-1.640188974,0.100965881,0.56310121
12574,ENSG00000125534,1005.242392,0.484596297,0.25535661,1.897723724,0.057732486,0.500724967
12575,ENSG00000101213,31.58625355,-0.260909053,0.279185315,-0.934537167,0.350026873,0.766009802
12576,ENSG00000125531,19.78197163,-0.205310107,0.414231289,-0.495641233,0.620147556,0.89212407
12577,ENSG00000130589,2381.964837,0.138996637,0.182981344,0.759621903,0.447480623,0.811940197
12578,ENSG00000101216,306.2241513,-0.172791645,0.085366855,-2.024106967,0.042959147,0.473777674
12579,ENSG00000197457,275.0883458,-0.33625239,0.149072612,-2.255628215,0.024093925,0.405788682
12580,ENSG00000258366,14.42938374,0.302844733,0.42047959,0.720236465,0.471379416,0.82608983
12581,ENSG00000026036,38.81562379,-0.054337514,0.266025003,-0.20425717,0.838152537,0.95841506
12582,ENSG00000101246,405.6826316,-0.155891787,0.097893911,-1.592456429,0.111282186,0.575386745
12583,ENSG00000197114,68.82482631,-0.030029515,0.166301739,-0.180572464,0.856703171,0.963029733
12584,ENSG00000203896,21.26001553,-0.45610854,0.300308607,-1.518799427,0.12881299,0.60089124
12585,ENSG00000125520,192.2236079,-0.1899066,0.140121997,-1.355294702,0.175323682,0.645426845
12586,ENSG00000130584,38.6018131,0.232512426,0.234104643,0.993198694,0.320613135,0.751378163
12587,ENSG00000101150,1045.867873,0.15878718,0.121654807,1.305227344,0.191815446,0.658960765
12588,ENSG00000101152,1551.485811,0.056646587,0.090218438,0.627882594,0.530080854,0.854129241
12589,ENSG00000198276,295.0507006,-0.038655682,0.093389552,-0.413918698,0.678933649,0.912673346
12590,ENSG00000196700,144.6778347,-0.337836486,0.146522891,-2.305690837,0.021127913,0.397247174
12591,ENSG00000130590,43.88841288,-0.272306966,0.235852786,-1.154563281,0.24826931,0.709101194
12592,ENSG00000101161,688.3497236,-0.019941301,0.077417013,-0.257582926,0.796728808,0.949915587
12593,ENSG00000196421,39.74518981,-0.921057556,0.299992389,-3.070269747,0.002138655,0.229548989
12594,ENSG00000171703,154.0626048,0.076716851,0.127632753,0.601074948,0.547790068,0.864610321
12595,ENSG00000171700,1161.305966,0.082167373,0.119827034,0.685716486,0.492891909,0.839338499
12596,ENSG00000125510,240.4345605,0.082903374,0.159023713,0.52132712,0.602138911,0.886911232
12597,ENSG00000171695,47.95349205,0.254648889,0.25975037,0.980360063,0.326908416,0.754326808
12598,ENSG00000203880,598.4520252,-0.049015658,0.09410668,-0.520852065,0.60246983,0.887107662
12599,ENSG00000277117,23.18014026,-0.111411385,0.333476783,-0.334090378,0.73831136,0.930096705
12600,ENSG00000280071,67.40280586,-0.035218065,0.317855255,-0.110799064,0.911775688,0.978251043
12601,ENSG00000275464,82.01275869,-0.244782201,0.319901082,-0.765180911,0.444163825,0.809763042
