AIHelite.vs.AIHpartial,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8951,ENSG00000165521,30.69037892,-0.457594031,0.282561537,-1.619449119,0.105350666,0.808449263
8952,ENSG00000165533,13.77972191,0.214582462,0.441340102,0.48620658,0.626820707,0.938544999
8953,ENSG00000053254,1011.153028,0.139000884,0.086617506,1.604766631,0.108545172,0.808449263
8954,ENSG00000140025,12.81611779,-0.011292636,0.432521484,-0.026108845,0.979170522,0.996454374
8955,ENSG00000042088,166.2564473,-0.013313248,0.127373873,-0.104521025,0.916755884,0.986915282
8956,ENSG00000152315,11.32180641,0.217790659,0.491867243,0.442783417,0.657922399,0.945486602
8957,ENSG00000100764,94.44031709,-0.183807298,0.150507952,-1.221246422,0.221992733,0.843041821
8958,ENSG00000119720,358.4852105,0.073772796,0.092256138,0.7996519,0.423912508,0.892035122
8959,ENSG00000198668,1761.849061,0.029783824,0.062430719,0.477070015,0.633312266,0.939697611
8960,ENSG00000165914,84.31648038,0.373793136,0.251933945,1.483695002,0.137889853,0.814137503
8961,ENSG00000100784,667.2317909,0.020764944,0.117094934,0.177334261,0.85924584,0.975879455
8962,ENSG00000133943,1466.794139,0.371793084,0.133218629,2.790849036,0.005256999,0.696490264
8963,ENSG00000119714,274.3580849,0.431024901,0.145478791,2.962802328,0.003048523,0.671574561
8964,ENSG00000015133,1909.264516,0.007673421,0.106264786,0.072210383,0.942434483,0.99041716
8965,ENSG00000100796,984.7059822,-0.02356384,0.055365472,-0.425605325,0.670395459,0.946498653
8966,ENSG00000133962,21.89185412,-0.109223678,0.372165024,-0.293481845,0.769153874,0.962435166
8967,ENSG00000165929,540.7684661,-0.264813582,0.176333325,-1.50177842,0.133154343,0.814137503
8968,ENSG00000140092,26.53824598,-0.202380747,0.409491911,-0.494224041,0.621147963,0.938505575
8969,ENSG00000100815,219.4060621,-0.253454428,0.126823623,-1.998479635,0.045664686,0.807632706
8970,ENSG00000066427,291.8262922,-0.117785049,0.103604531,-1.136871604,0.255591964,0.845469076
8971,ENSG00000183648,79.52518313,0.133775889,0.157575876,0.848961732,0.395902587,0.88471429
8972,ENSG00000165934,368.6556025,0.040423144,0.084347798,0.479243624,0.631765323,0.939225845
8973,ENSG00000140090,610.0245727,0.049928852,0.184443654,0.270699753,0.786621967,0.965637069
8974,ENSG00000100599,2895.292959,0.17484457,0.101890217,1.716009392,0.086160323,0.808449263
8975,ENSG00000100600,32.7937352,-0.056127365,0.31946967,-0.175689182,0.860538135,0.975879455
8976,ENSG00000066455,172.8841226,-0.044514673,0.122516464,-0.363336255,0.716353713,0.954637626
8977,ENSG00000100604,119.709238,0.279267317,0.222738881,1.253787916,0.209919103,0.838303557
8978,ENSG00000100605,2066.38482,0.211042517,0.163026228,1.294531067,0.195482046,0.83412935
8979,ENSG00000165943,110.4455094,0.032787481,0.154098776,0.212769251,0.831506949,0.972236659
8980,ENSG00000153485,9.673839709,-0.677596511,0.474698885,-1.427423851,0.15345776,0.82223693
8981,ENSG00000170270,14.0023084,-0.313798216,0.426638645,-0.735512875,0.462027202,0.900753806
8982,ENSG00000012963,78.70949068,-0.061701889,0.178801664,-0.345085652,0.73002998,0.957422484
8983,ENSG00000011114,308.1146424,-0.038450004,0.094944466,-0.404973617,0.685496904,0.948915829
8984,ENSG00000100628,46.63341391,-0.408212995,0.291732142,-1.399273296,0.161731044,0.82223693
8985,ENSG00000089723,36.51405193,0.391818495,0.274258768,1.428645283,0.153106212,0.82223693
8986,ENSG00000089737,607.3992004,-0.093184426,0.107361595,-0.867949341,0.385422066,0.882839612
8987,ENSG00000165948,11.68199218,-0.382934185,0.46559804,-0.822456609,0.410817073,0.889172924
8988,ENSG00000165949,114.9039477,0.58432023,0.713510234,0.81893742,0.412822119,0.889172924
8989,ENSG00000119632,23.8475834,0.030288614,0.29805806,0.101619846,0.919058426,0.987421614
8990,ENSG00000119698,5.984478079,-0.793749059,0.698762047,-1.135936136,0.255983294,0.845469076
8991,ENSG00000197249,4854.773373,0.242750685,0.160854762,1.509129616,0.131265662,0.814137503
8992,ENSG00000100697,1476.618217,0.165155519,0.131668075,1.254332296,0.20972125,0.838303557
8993,ENSG00000165959,427.4157722,0.004733027,0.150649597,0.031417457,0.97493662,0.995731981
8994,ENSG00000176438,1403.819967,-0.001216585,0.083990164,-0.014484848,0.988443168,0.997559379
8995,ENSG00000182512,1242.783098,0.497545212,0.381036781,1.305766888,0.191631843,0.83412935
8996,ENSG00000100721,105.6794302,-0.93765127,0.468235805,-2.00251937,0.045228902,0.807632706
8997,ENSG00000227051,26.47496483,-0.013607359,0.40556542,-0.033551577,0.973234737,0.995680894
8998,ENSG00000066739,422.5416394,0.231258769,0.09108843,2.538838007,0.011122131,0.76795876
8999,ENSG00000100744,65.41973104,0.044133687,0.209012132,0.211153712,0.832767329,0.972521438
9000,ENSG00000090060,1417.39698,-0.018213453,0.072662317,-0.250658853,0.802077876,0.968106026
9001,ENSG00000100749,102.433977,-0.238441885,0.247831328,-0.962113572,0.335992557,0.872203619
9002,ENSG00000127152,1134.577281,0.006448925,0.156708391,0.041152394,0.967174405,0.994786809
9003,ENSG00000183576,260.7901942,-0.051950099,0.106657721,-0.487073028,0.62620658,0.938544999
9004,ENSG00000090061,109.3587477,0.050320601,0.138021308,0.364585741,0.71542066,0.954534387
9005,ENSG00000205476,173.5031082,0.186971288,0.136158784,1.373185642,0.169694642,0.823398213
9006,ENSG00000036530,5.813756123,0.09349409,0.700501752,0.133467318,0.893823809,0.981403784
9007,ENSG00000196405,2499.792303,-0.057731351,0.13750807,-0.41983973,0.674602539,0.946757034
9008,ENSG00000168350,86.2335356,0.117768504,0.223298844,0.527403108,0.597913686,0.93277867
9009,ENSG00000100811,994.6749147,0.087562618,0.066196545,1.322767194,0.18591281,0.832738981
9010,ENSG00000197119,201.2511342,-0.292542,0.229774564,-1.273169646,0.202957849,0.8373871
9011,ENSG00000140105,885.8192067,-0.14158809,0.195057833,-0.725877487,0.467913879,0.900869845
9012,ENSG00000176473,62.36305141,0.033488217,0.180454123,0.185577459,0.852776132,0.975103481
9013,ENSG00000183092,34.05054482,-0.232108663,0.32472382,-0.714787919,0.474740101,0.900869845
9014,ENSG00000078304,1596.781771,0.054333126,0.06121114,0.887634604,0.374737333,0.878948812
9015,ENSG00000197102,1836.758908,0.070805782,0.094797012,0.746919984,0.455111862,0.898290372
9016,ENSG00000080824,820.1687751,-0.096564996,0.155037697,-0.622848496,0.533384086,0.917117582
9017,ENSG00000140153,324.7355767,0.086523194,0.100032449,0.864951271,0.387065535,0.882839612
9018,ENSG00000080823,22.58056296,0.172025737,0.373869635,0.460122249,0.645428475,0.943907092
9019,ENSG00000022976,90.71925346,-0.016695995,0.153904483,-0.108482836,0.913612695,0.986555815
9020,ENSG00000100865,126.6801473,-0.167921129,0.146127396,-1.149142011,0.250497428,0.845469076
9021,ENSG00000196663,1345.927233,0.38723632,0.179248565,2.160331487,0.030747017,0.807632706
9022,ENSG00000156381,242.0397619,0.237270708,0.345524748,0.686696709,0.492273871,0.903976953
9023,ENSG00000089902,680.190787,0.171517637,0.135354529,1.267173234,0.205093354,0.837684033
9024,ENSG00000131323,551.1267587,-0.04286577,0.110926094,-0.386435405,0.699174234,0.951155438
9025,ENSG00000166126,20.20513099,-1.523858479,0.384434008,-3.963901336,7.37E-05,0.495423698
9026,ENSG00000198752,152.2685828,-0.002751918,0.177142385,-0.015535061,0.987605314,0.997187575
9027,ENSG00000185215,4476.042831,0.056793808,0.142575515,0.398341947,0.690378144,0.948915829
9028,ENSG00000100664,848.5369061,-0.030406408,0.074011657,-0.410832689,0.681195221,0.948591141
9029,ENSG00000075413,1206.780109,0.146674788,0.123199738,1.190544646,0.233832393,0.843995871
9030,ENSG00000166165,29.14994972,-0.190218906,0.315220533,-0.603447067,0.546211319,0.921620804
9031,ENSG00000166166,99.55161007,-0.096862646,0.194344597,-0.498406682,0.618197428,0.938258079
9032,ENSG00000166170,247.6616289,-0.022926342,0.080846281,-0.283579426,0.776732706,0.964107022
9033,ENSG00000126214,595.5716982,0.068491718,0.09363511,0.731474743,0.464489226,0.900869845
9034,ENSG00000256053,40.71632039,-0.100336889,0.260097004,-0.385767186,0.6996691,0.951155438
9035,ENSG00000126215,208.7704356,0.081616218,0.116875284,0.698318886,0.484977791,0.903279763
9036,ENSG00000100711,120.4472124,0.208361934,0.154550922,1.348176582,0.177601595,0.824860368
9037,ENSG00000088808,102.5989525,-0.128203154,0.176916911,-0.72465178,0.468665684,0.900869845
9038,ENSG00000156411,61.70734598,0.117961592,0.201711852,0.584802483,0.558680535,0.924299426
9039,ENSG00000156414,46.97599037,0.216227148,0.355819782,0.60768726,0.543394914,0.91994025
9040,ENSG00000066735,10.29270101,-0.328817371,0.644438389,-0.510238646,0.60988428,0.938131028
9041,ENSG00000203485,387.3696413,0.040564291,0.166970869,0.242942322,0.808050079,0.968737351
9042,ENSG00000185100,15.60281157,-0.231646459,0.471504948,-0.491291681,0.623220163,0.938505575
9043,ENSG00000184990,168.1819054,-0.11642526,0.14507524,-0.802516402,0.422254304,0.891289363
9044,ENSG00000142208,1024.26839,0.062517448,0.096683146,0.646621982,0.517876627,0.910848441
9045,ENSG00000179627,93.2469113,0.312525524,0.198856214,1.571615576,0.116039732,0.814137503
9046,ENSG00000099814,24.89867142,-0.659464773,0.327997668,-2.010577627,0.044370089,0.807632706
9047,ENSG00000166428,152.542484,-0.044028652,0.231542929,-0.190153301,0.849189004,0.974191558
9048,ENSG00000185567,31.94940734,-0.407444277,0.440598282,-0.924752305,0.355094765,0.877647955
9049,ENSG00000140104,18.55988215,-0.286945212,0.426703085,-0.672470441,0.501284252,0.906410489
9050,ENSG00000170779,72.91514005,-0.188959949,0.221141392,-0.854475716,0.392841459,0.883963422
9051,ENSG00000183484,595.8654589,-0.057640592,0.087606527,-0.6579486,0.51057116,0.90959237
9052,ENSG00000184916,9.932800215,-0.123896673,0.557868246,-0.222089489,0.82424422,0.969807691
9053,ENSG00000183828,23.44508056,-0.148914133,0.287065984,-0.518745311,0.60393836,0.936028635
9054,ENSG00000185024,404.4707008,0.04677738,0.109873113,0.425740008,0.670297306,0.946480696
9055,ENSG00000184887,115.8445007,-0.111724649,0.179627693,-0.621978979,0.533955691,0.917235903
9056,ENSG00000179364,313.2128597,0.024722445,0.117269629,0.210817119,0.83302998,0.972521438
9057,ENSG00000226174,53.33324246,-0.294664872,0.22925336,-1.285324113,0.198679047,0.83412935
9058,ENSG00000182979,267.7340033,-0.151202609,0.122182122,-1.237518278,0.215894733,0.843041821
9059,ENSG00000182809,68.55852043,-0.104607311,0.31406884,-0.333071281,0.739080477,0.958728161
9060,ENSG00000213145,39.2790722,0.02358941,0.227825074,0.103541765,0.917533004,0.986915282
9061,ENSG00000257341,11.70248218,-0.423173326,0.391168677,-1.081818028,0.279333394,0.851916086
9062,ENSG00000185347,99.82264941,-0.066671538,0.165231896,-0.403502835,0.686578349,0.948915829
9063,ENSG00000184986,39.7574636,-0.403478194,0.346184112,-1.165501767,0.243815946,0.844215067
9064,ENSG00000170113,102.6100078,-0.20626992,0.175967446,-1.172205003,0.24111476,0.843995871
9065,ENSG00000140157,224.8577637,0.01008815,0.10641273,0.094802095,0.924472023,0.988939265
9066,ENSG00000273749,340.9352205,-0.289519733,0.163363678,-1.772240534,0.076354638,0.808449263
9067,ENSG00000275835,88.9963393,0.006258932,0.203827156,0.030707054,0.975503165,0.995731981
9068,ENSG00000179455,6.359753004,-1.413121504,0.709126262,-1.992764307,0.046287262,0.807632706
9069,ENSG00000128739,28.10821492,0.128975495,0.320840708,0.401992302,0.687689692,0.948915829
9070,ENSG00000273173,7.039528411,-0.047074186,0.60381034,-0.077961875,0.93785838,0.99041716
9071,ENSG00000114062,442.778607,-0.092857664,0.101654919,-0.913459624,0.36100086,0.877647955
9072,ENSG00000206190,408.8988154,0.027688973,0.163197619,0.169665302,0.865273363,0.976174942
9073,ENSG00000128731,539.1730635,0.074141831,0.140344864,0.528283183,0.597302802,0.93277867
9074,ENSG00000034053,344.5094093,0.023319764,0.20279095,0.114994104,0.908449795,0.985051912
9075,ENSG00000104059,6.046458688,0.014604828,0.739102659,0.019760216,0.984234655,0.997187575
9076,ENSG00000185115,86.23428343,0.078626346,0.182390104,0.431088881,0.666403745,0.946007392
9077,ENSG00000186399,15.94118367,0.045720567,0.430451899,0.106215276,0.915411551,0.986653043
9078,ENSG00000261794,19.5555306,-0.667227731,0.350371677,-1.904342661,0.056865572,0.807632706
9079,ENSG00000198690,127.8723903,0.038261333,0.167108129,0.228961528,0.818898818,0.969617785
9080,ENSG00000166912,712.7122466,0.090812306,0.113037335,0.803383284,0.421753234,0.891289363
9081,ENSG00000169926,2803.232766,0.077333244,0.07734217,0.999884587,0.317366364,0.863402594
9082,ENSG00000169918,58.72741537,0.188813234,0.316480728,0.596602629,0.550772715,0.923256324
9083,ENSG00000206127,9.867344522,0.568747091,0.597084853,0.952539808,0.340823287,0.87380176
9084,ENSG00000232653,34.21996129,-0.188933382,0.283456336,-0.66653434,0.505069622,0.906706622
9085,ENSG00000198826,37.57860229,-0.338911892,0.300665239,-1.127206765,0.259655071,0.845947014
9086,ENSG00000248905,152.1191933,-0.098281861,0.402221215,-0.24434778,0.806961482,0.968537107
9087,ENSG00000198838,29.16784386,0.247603508,0.355084539,0.697308616,0.485609677,0.903463849
9088,ENSG00000169857,23.69369992,-0.1413027,0.315107016,-0.448427653,0.653844588,0.945486602
9089,ENSG00000184984,14.74928069,0.458096914,0.457456269,1.00140045,0.316633247,0.863402594
9090,ENSG00000134153,103.0452601,-0.262207913,0.139119475,-1.884767844,0.059461188,0.807632706
9091,ENSG00000182405,34.1479197,-0.360101628,0.356479007,-1.010162226,0.312417574,0.862598593
9092,ENSG00000134152,349.2021995,0.109466839,0.155788746,0.702662046,0.482266386,0.901602138
9093,ENSG00000128463,102.7594285,-0.271606526,0.142000885,-1.91271009,0.055785177,0.807632706
9094,ENSG00000140199,2224.932342,0.322903914,0.132560625,2.435896133,0.014854949,0.789151776
9095,ENSG00000182117,104.2944921,-0.245186897,0.180639045,-1.357330563,0.174676201,0.823398213
9096,ENSG00000176454,140.1654987,0.171085084,0.13132542,1.302756802,0.192657803,0.83412935
9097,ENSG00000175265,203.0370455,-0.184812954,0.214572956,-0.861305905,0.389069585,0.883196957
9098,ENSG00000215252,173.2631007,0.130342292,0.262494545,0.496552384,0.619504738,0.938505575
9099,ENSG00000021776,429.3089154,-0.118848205,0.082568161,-1.439395089,0.150038615,0.820312327
9100,ENSG00000198146,234.2869649,-0.207372636,0.10252834,-2.022588439,0.043115597,0.807632706
9101,ENSG00000134146,39.50760967,-0.061748317,0.250643199,-0.246359433,0.805404006,0.968537107
9102,ENSG00000186073,30.19763426,-0.378043989,0.300503011,-1.258037275,0.208378276,0.837996428
9103,ENSG00000166068,67.46034324,-0.324788328,0.241993816,-1.342134828,0.179552283,0.825867691
9104,ENSG00000171262,140.1887638,-0.282815577,0.15481855,-1.826755109,0.067736598,0.808449263
9105,ENSG00000172575,672.4849809,-0.023306393,0.137385885,-0.169641829,0.865291824,0.976174942
9106,ENSG00000175779,7.819511533,0.209780198,0.643186134,0.326157836,0.74430494,0.959827683
9107,ENSG00000137801,353.6615547,0.059664486,0.328227231,0.181777988,0.85575696,0.97520666
9108,ENSG00000128829,224.0660086,-0.046880976,0.128511088,-0.364801018,0.715259945,0.954534387
9109,ENSG00000140319,294.0489436,0.070208619,0.176539535,0.397693461,0.690856158,0.948915829
9110,ENSG00000104081,233.9218135,-0.253875606,0.132507363,-1.91593584,0.055373263,0.807632706
9111,ENSG00000156970,10.46549353,-0.720390633,0.580073192,-1.241896097,0.2142749,0.841504942
9112,ENSG00000137841,1931.070659,0.073342357,0.106298046,0.689969005,0.490213679,0.903976953
9113,ENSG00000259330,66.91670466,-0.082966505,0.244998709,-0.338640579,0.734880509,0.957863681
9114,ENSG00000188549,48.41272149,-0.145438561,0.312031645,-0.46610196,0.641142521,0.942087459
9115,ENSG00000233041,8.684963827,-0.413154599,0.554860904,-0.744609317,0.456507934,0.898758922
9116,ENSG00000140323,55.79612163,-0.307283998,0.213781235,-1.437375913,0.150611209,0.820312327
9117,ENSG00000128944,55.03548011,0.175435201,0.207803135,0.844237511,0.398536697,0.886678169
9118,ENSG00000128928,293.6892117,-0.072060363,0.130848039,-0.550717944,0.581827042,0.927899415
9119,ENSG00000140320,195.4298995,0.005082294,0.137623826,0.036928878,0.970541714,0.995575212
9120,ENSG00000169105,69.98950266,-0.335302751,0.167421984,-2.002740282,0.045205173,0.807632706
9121,ENSG00000128891,130.6368831,0.011228603,0.161775512,0.069408544,0.944664429,0.99041716
9122,ENSG00000166133,52.36184727,-0.198054381,0.200776426,-0.98644241,0.323916062,0.867763593
9123,ENSG00000137812,34.28974203,0.112116216,0.310063057,0.361591661,0.717657197,0.954700744
9124,ENSG00000051180,10.43096683,-0.719287311,0.465030451,-1.546753142,0.121922783,0.814137503
9125,ENSG00000137824,125.9675038,-0.126070574,0.155286308,-0.811858921,0.416872588,0.889172924
9126,ENSG00000137880,9.849409235,-0.302675101,0.428114667,-0.706995401,0.479569336,0.901602138
9127,ENSG00000104129,86.44908312,0.095679962,0.165526939,0.578032571,0.563242129,0.925739693
9128,ENSG00000188277,60.2192305,-0.124918593,0.183702135,-0.68000621,0.496500529,0.904638092
9129,ENSG00000166140,109.4890219,-0.079042825,0.161098142,-0.490650135,0.62367392,0.938544999
9130,ENSG00000166145,122.1433821,0.04008712,0.221192959,0.181231448,0.856185911,0.975353112
9131,ENSG00000104142,327.8344484,0.031360652,0.120405193,0.260459298,0.794509507,0.966132097
9132,ENSG00000128908,337.2409289,-0.080369812,0.093646575,-0.858224792,0.390768349,0.883196957
9133,ENSG00000187446,758.3575264,0.131071207,0.156436726,0.837854451,0.402112453,0.886774822
9134,ENSG00000104147,5.876930632,-0.451494911,0.694750551,-0.649866215,0.515778643,0.910848441
9135,ENSG00000137804,53.72570083,-0.031815361,0.387392968,-0.082126843,0.934545848,0.99041716
9136,ENSG00000137806,52.98080564,-0.415784782,0.233710955,-1.779055595,0.075230648,0.808449263
9137,ENSG00000137815,412.8727234,0.098663678,0.108544325,0.908971318,0.363365266,0.877647955
9138,ENSG00000062524,29.16282702,0.179486732,0.356763755,0.50309688,0.61489616,0.938131028
9139,ENSG00000103932,130.896828,-0.162830945,0.152238258,-1.069579662,0.284808554,0.852972976
9140,ENSG00000174197,613.2894711,-0.089615841,0.102467659,-0.874576831,0.381804199,0.881618708
9141,ENSG00000137802,168.8537925,0.117630301,0.146139517,0.804917816,0.420867107,0.890859231
9142,ENSG00000243789,25.91255193,-0.033408204,0.292878819,-0.114068351,0.909183611,0.985179788
