,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,replicate,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9375,ENSG00000185043,133.0829477,0.034870095,0.147893338,0.235778673,0.813604418,0.968371287,9375,ENSG00000185043,133.0829477,0.034870095,0.147893338,0.235778673,0.813604418,0.968371287
9376,ENSG00000183208,56.10631858,0.061735005,0.17690887,0.34896501,0.727115579,0.951151619,9376,ENSG00000183208,56.10631858,0.061735005,0.17690887,0.34896501,0.727115579,0.951151619
9377,ENSG00000182768,74.77172709,0.039963633,0.17019231,0.234814566,0.814352662,0.968371287,9377,ENSG00000182768,74.77172709,0.039963633,0.17019231,0.234814566,0.814352662,0.968371287
9378,ENSG00000140575,4182.253541,-0.267696927,0.116762244,-2.292666856,0.021867192,0.689070953,9378,ENSG00000140575,4182.253541,-0.267696927,0.116762244,-2.292666856,0.021867192,0.689070953
9379,ENSG00000140577,476.235618,0.093315759,0.115180796,0.810167685,0.417843807,0.860441664,9379,ENSG00000140577,476.235618,0.093315759,0.115180796,0.810167685,0.417843807,0.860441664
9380,ENSG00000197299,36.79908217,-0.051960328,0.267496509,-0.194246752,0.845982677,0.973434092,9380,ENSG00000197299,36.79908217,-0.051960328,0.267496509,-0.194246752,0.845982677,0.973434092
9381,ENSG00000140564,3184.563684,-0.351457314,0.252062402,-1.39432661,0.163218999,0.760221629,9381,ENSG00000140564,3184.563684,-0.351457314,0.252062402,-1.39432661,0.163218999,0.760221629
9382,ENSG00000182511,764.5635391,-0.126560431,0.142252705,-0.889687346,0.373633791,0.849665338,9382,ENSG00000182511,764.5635391,-0.126560431,0.142252705,-0.889687346,0.373633791,0.849665338
9383,ENSG00000196547,1141.394701,-0.266053056,0.191523528,-1.389140324,0.164790084,0.760819892,9383,ENSG00000196547,1141.394701,-0.266053056,0.191523528,-1.389140324,0.164790084,0.760819892
9384,ENSG00000184508,20.81647814,0.13930132,0.349342332,0.398753051,0.690075174,0.943247051,9384,ENSG00000184508,20.81647814,0.13930132,0.349342332,0.398753051,0.690075174,0.943247051
9385,ENSG00000140553,244.4133291,-0.128109743,0.111899224,-1.144867125,0.252264204,0.805884505,9385,ENSG00000140553,244.4133291,-0.128109743,0.111899224,-1.144867125,0.252264204,0.805884505
9386,ENSG00000166965,102.045363,-0.052011374,0.238911073,-0.217701815,0.827661449,0.970507099,9386,ENSG00000166965,102.045363,-0.052011374,0.238911073,-0.217701815,0.827661449,0.970507099
9387,ENSG00000198901,27.38788624,-0.180126346,0.340000719,-0.529782251,0.596262912,0.912407261,9387,ENSG00000198901,27.38788624,-0.180126346,0.340000719,-0.529782251,0.596262912,0.912407261
9388,ENSG00000184056,121.1201568,0.073858121,0.132600171,0.556998688,0.577528325,0.911058645,9388,ENSG00000184056,121.1201568,0.073858121,0.132600171,0.556998688,0.577528325,0.911058645
9389,ENSG00000176463,1209.13644,-0.144710289,0.109848782,-1.317359067,0.187718295,0.766365885,9389,ENSG00000176463,1209.13644,-0.144710289,0.109848782,-1.317359067,0.187718295,0.766365885
9390,ENSG00000185442,36.1530858,0.428615197,0.252497737,1.697501144,0.089601955,0.727586423,9390,ENSG00000185442,36.1530858,0.428615197,0.252497737,1.697501144,0.089601955,0.727586423
9391,ENSG00000279765,71.28167974,-0.097962579,0.197814811,-0.49522368,0.620442237,0.918702962,9391,ENSG00000279765,71.28167974,-0.097962579,0.197814811,-0.49522368,0.620442237,0.918702962
9392,ENSG00000173575,1547.644537,-0.1037865,0.063913078,-1.623869531,0.104403657,0.732794676,9392,ENSG00000173575,1547.644537,-0.1037865,0.063913078,-1.623869531,0.104403657,0.732794676
9393,ENSG00000182175,6.932246116,1.493107401,0.686699636,2.174323859,0.029680822,0.695834809,9393,ENSG00000182175,6.932246116,1.493107401,0.686699636,2.174323859,0.029680822,0.695834809
9394,ENSG00000140563,1347.691064,-0.308140219,0.170130939,-1.811194485,0.070110752,0.721938419,9394,ENSG00000140563,1347.691064,-0.308140219,0.170130939,-1.811194485,0.070110752,0.721938419
9395,ENSG00000140450,137.388334,0.081658505,0.214363983,0.380933887,0.703252307,0.945327099,9395,ENSG00000140450,137.388334,0.081658505,0.214363983,0.380933887,0.703252307,0.945327099
9396,ENSG00000140443,1674.241451,-0.226980251,0.170466817,-1.331521615,0.183017438,0.76514616,9396,ENSG00000140443,1674.241451,-0.226980251,0.170466817,-1.331521615,0.183017438,0.76514616
9397,ENSG00000183571,6.279795509,-0.73360155,0.808113642,-0.907795032,0.363986523,0.848187934,9397,ENSG00000183571,6.279795509,-0.73360155,0.808113642,-0.907795032,0.363986523,0.848187934
9398,ENSG00000182253,23.6338712,0.137528556,0.4216927,0.326134544,0.744322562,0.955917002,9398,ENSG00000182253,23.6338712,0.137528556,0.4216927,0.326134544,0.744322562,0.955917002
9399,ENSG00000103852,9.285378652,0.250573612,0.496056198,0.505131501,0.613466477,0.915768247,9399,ENSG00000103852,9.285378652,0.250573612,0.496056198,0.505131501,0.613466477,0.915768247
9400,ENSG00000168904,91.1812751,0.114923835,0.160079162,0.71791877,0.472807374,0.882392815,9400,ENSG00000168904,91.1812751,0.114923835,0.160079162,0.71791877,0.472807374,0.882392815
9401,ENSG00000068305,408.3857551,-0.208530552,0.131500989,-1.585771739,0.112791099,0.740188982,9401,ENSG00000068305,408.3857551,-0.208530552,0.131500989,-1.585771739,0.112791099,0.740188982
9402,ENSG00000183060,71.55263783,-0.124686279,0.195535507,-0.637665663,0.523691342,0.900053532,9402,ENSG00000183060,71.55263783,-0.124686279,0.195535507,-0.637665663,0.523691342,0.900053532
9403,ENSG00000140470,58.67534349,0.050999817,0.256014097,0.199207066,0.842100772,0.972523629,9403,ENSG00000140470,58.67534349,0.050999817,0.256014097,0.199207066,0.842100772,0.972523629
9404,ENSG00000154227,9.342092326,0.370678018,0.663725173,0.55848118,0.576515852,0.911058645,9404,ENSG00000154227,9.342092326,0.370678018,0.663725173,0.55848118,0.576515852,0.911058645
9405,ENSG00000140471,252.5257316,0.032750854,0.172435125,0.189931456,0.849362843,0.974274442,9405,ENSG00000140471,252.5257316,0.032750854,0.172435125,0.189931456,0.849362843,0.974274442
9406,ENSG00000183475,150.1912212,-0.103687059,0.140722698,-0.736818299,0.461232854,0.879325565,9406,ENSG00000183475,150.1912212,-0.103687059,0.140722698,-0.736818299,0.461232854,0.879325565
9407,ENSG00000154237,498.6357708,-0.312859571,0.132935131,-2.353475484,0.018598834,0.682631918,9407,ENSG00000154237,498.6357708,-0.312859571,0.132935131,-2.353475484,0.018598834,0.682631918
9408,ENSG00000131873,488.2743238,-0.32006185,0.166314454,-1.924437968,0.054299709,0.721938419,9408,ENSG00000131873,488.2743238,-0.32006185,0.166314454,-1.924437968,0.054299709,0.721938419
9409,ENSG00000131871,75.34763126,-0.071824935,0.179703359,-0.399686102,0.68938773,0.943247051,9409,ENSG00000131871,75.34763126,-0.071824935,0.179703359,-0.399686102,0.68938773,0.943247051
9410,ENSG00000131876,120.1229006,0.300540228,0.129316876,2.32406039,0.020122258,0.685164366,9410,ENSG00000131876,120.1229006,0.300540228,0.129316876,2.32406039,0.020122258,0.685164366
9411,ENSG00000140479,59.16555975,-0.075531374,0.373999069,-0.201956049,0.839951084,0.972197516,9411,ENSG00000140479,59.16555975,-0.075531374,0.373999069,-0.201956049,0.839951084,0.972197516
9412,ENSG00000184277,245.621723,-0.114133909,0.127645281,-0.894149068,0.371242139,0.849053958,9412,ENSG00000184277,245.621723,-0.114133909,0.127645281,-0.894149068,0.371242139,0.849053958
9413,ENSG00000185418,139.7867297,0.142223667,0.147857537,0.96189663,0.336101531,0.839089214,9413,ENSG00000185418,139.7867297,0.142223667,0.147857537,0.96189663,0.336101531,0.839089214
9414,ENSG00000161980,27.17993812,0.07018987,0.255409285,0.274813307,0.783459674,0.961970135,9414,ENSG00000161980,27.17993812,0.07018987,0.255409285,0.274813307,0.783459674,0.961970135
9415,ENSG00000161981,29.91509285,-0.057795216,0.219447827,-0.263366542,0.792268076,0.964257232,9415,ENSG00000161981,29.91509285,-0.057795216,0.219447827,-0.263366542,0.792268076,0.964257232
9416,ENSG00000103152,74.7632859,0.119325089,0.161061174,0.74086812,0.458773407,0.878348593,9416,ENSG00000103152,74.7632859,0.119325089,0.161061174,0.74086812,0.458773407,0.878348593
9417,ENSG00000103148,2389.298593,-0.50251742,0.321667794,-1.562224848,0.118235029,0.741106194,9417,ENSG00000103148,2389.298593,-0.50251742,0.321667794,-1.562224848,0.118235029,0.741106194
9418,ENSG00000007392,238.6154815,0.176803386,0.140687238,1.256712324,0.208857824,0.778959287,9418,ENSG00000007392,238.6154815,0.176803386,0.140687238,1.256712324,0.208857824,0.778959287
9419,ENSG00000167930,63.25107606,-0.166278393,0.144719239,-1.148972276,0.250567413,0.805884505,9419,ENSG00000167930,63.25107606,-0.166278393,0.144719239,-1.148972276,0.250567413,0.805884505
9420,ENSG00000103126,547.3382444,0.007533667,0.090388567,0.083347561,0.933575183,0.989105459,9420,ENSG00000103126,547.3382444,0.007533667,0.090388567,0.083347561,0.933575183,0.989105459
9421,ENSG00000086504,127.7288305,-0.018994889,0.134593304,-0.141128041,0.887768792,0.979883258,9421,ENSG00000086504,127.7288305,-0.018994889,0.134593304,-0.141128041,0.887768792,0.979883258
9422,ENSG00000129925,907.5716812,-0.151577502,0.115745386,-1.309577061,0.190338953,0.768895438,9422,ENSG00000129925,907.5716812,-0.151577502,0.115745386,-1.309577061,0.190338953,0.768895438
9423,ENSG00000103202,164.4191542,-0.253595442,0.216764067,-1.169914578,0.242035347,0.803909577,9423,ENSG00000103202,164.4191542,-0.253595442,0.216764067,-1.169914578,0.242035347,0.803909577
9424,ENSG00000242612,12.26813057,0.365939991,0.458433039,0.798240877,0.42473072,0.863575618,9424,ENSG00000242612,12.26813057,0.365939991,0.458433039,0.798240877,0.42473072,0.863575618
9425,ENSG00000090565,206.5537857,0.118962473,0.134535429,0.884246435,0.376563197,0.849665338,9425,ENSG00000090565,206.5537857,0.118962473,0.134535429,0.884246435,0.376563197,0.849665338
9426,ENSG00000103326,479.0924304,0.072492143,0.122370995,0.592396452,0.553585142,0.90491233,9426,ENSG00000103326,479.0924304,0.072492143,0.122370995,0.592396452,0.553585142,0.90491233
9427,ENSG00000007541,291.0651796,-0.200657421,0.162675625,-1.233481791,0.217396066,0.787203375,9427,ENSG00000007541,291.0651796,-0.200657421,0.162675625,-1.233481791,0.217396066,0.787203375
9428,ENSG00000257108,10.23609467,-0.201740079,0.469503268,-0.429688338,0.667422368,0.933434582,9428,ENSG00000257108,10.23609467,-0.201740079,0.469503268,-0.429688338,0.667422368,0.933434582
9429,ENSG00000197562,228.2987344,-0.291335151,0.137817466,-2.113920382,0.034522068,0.695834809,9429,ENSG00000197562,228.2987344,-0.291335151,0.137817466,-2.113920382,0.034522068,0.695834809
9430,ENSG00000127578,24.63733106,0.275897951,0.277777652,0.993233074,0.320596384,0.83334153,9430,ENSG00000127578,24.63733106,0.275897951,0.277777652,0.993233074,0.320596384,0.83334153
9431,ENSG00000130731,79.25337175,0.020693512,0.178149671,0.116158014,0.907527311,0.984971219,9431,ENSG00000130731,79.25337175,0.020693512,0.178149671,0.116158014,0.907527311,0.984971219
9432,ENSG00000172366,111.198511,0.12848526,0.159449464,0.805805532,0.420354988,0.861191459,9432,ENSG00000172366,111.198511,0.12848526,0.159449464,0.805805532,0.420354988,0.861191459
9433,ENSG00000161996,40.59428431,-0.378978416,0.317358936,-1.19416337,0.232414069,0.798278705,9433,ENSG00000161996,40.59428431,-0.378978416,0.317358936,-1.19416337,0.232414069,0.798278705
9434,ENSG00000140983,453.5297354,0.121840773,0.090333649,1.348786137,0.177405669,0.765097106,9434,ENSG00000140983,453.5297354,0.121840773,0.090333649,1.348786137,0.177405669,0.765097106
9435,ENSG00000103269,10.1499287,0.400597442,0.415388721,0.964391719,0.334849572,0.838403599,9435,ENSG00000103269,10.1499287,0.400597442,0.415388721,0.964391719,0.334849572,0.838403599
9436,ENSG00000103266,116.7019985,-0.030095248,0.133313694,-0.225747611,0.821397725,0.969519722,9436,ENSG00000103266,116.7019985,-0.030095248,0.133313694,-0.225747611,0.821397725,0.969519722
9437,ENSG00000161999,69.8410131,0.203986223,0.181800462,1.122033583,0.261848161,0.807437345,9437,ENSG00000161999,69.8410131,0.203986223,0.181800462,1.122033583,0.261848161,0.807437345
9438,ENSG00000127580,134.7793867,-0.10764633,0.170373968,-0.631823813,0.527502011,0.9000719,9438,ENSG00000127580,134.7793867,-0.10764633,0.170373968,-0.631823813,0.527502011,0.9000719
9439,ENSG00000127585,143.4411238,0.232383198,0.16899747,1.375069097,0.169110024,0.764724938,9439,ENSG00000127585,143.4411238,0.232383198,0.16899747,1.375069097,0.169110024,0.764724938
9440,ENSG00000103260,66.58169874,0.198724912,0.244323448,0.813368154,0.416007012,0.860362461,9440,ENSG00000103260,66.58169874,0.198724912,0.244323448,0.813368154,0.416007012,0.860362461
9441,ENSG00000103254,109.0633507,-0.188310208,0.152685764,-1.233318695,0.217456885,0.787203375,9441,ENSG00000103254,109.0633507,-0.188310208,0.152685764,-1.233318695,0.217456885,0.787203375
9442,ENSG00000162004,38.71363835,-0.097098117,0.285705514,-0.339853842,0.733966599,0.953020818,9442,ENSG00000162004,38.71363835,-0.097098117,0.285705514,-0.339853842,0.733966599,0.953020818
9443,ENSG00000103253,34.04780667,0.206368508,0.291839381,0.707130433,0.479485425,0.883349597,9443,ENSG00000103253,34.04780667,0.206368508,0.291839381,0.707130433,0.479485425,0.883349597
9444,ENSG00000103245,89.54907107,-0.047614886,0.156548949,-0.304153343,0.761011069,0.956929385,9444,ENSG00000103245,89.54907107,-0.047614886,0.156548949,-0.304153343,0.761011069,0.956929385
9445,ENSG00000007376,145.4526783,0.14914113,0.128188143,1.163454954,0.244644964,0.805126801,9445,ENSG00000007376,145.4526783,0.14914113,0.128188143,1.163454954,0.244644964,0.805126801
9446,ENSG00000127586,56.54289523,0.147467499,0.214826269,0.686450032,0.492429364,0.887696832,9446,ENSG00000127586,56.54289523,0.147467499,0.214826269,0.686450032,0.492429364,0.887696832
9447,ENSG00000103227,213.830205,0.225050236,0.148643653,1.514025195,0.130019449,0.749120191,9447,ENSG00000103227,213.830205,0.225050236,0.148643653,1.514025195,0.130019449,0.749120191
9448,ENSG00000005513,13.63019476,0.078376793,0.441403912,0.177562524,0.859066558,0.975839283,9448,ENSG00000005513,13.63019476,0.078376793,0.441403912,0.177562524,0.859066558,0.975839283
9449,ENSG00000196557,22.3485505,-0.210038038,0.390310574,-0.538130536,0.590486932,0.912324979,9449,ENSG00000196557,22.3485505,-0.210038038,0.390310574,-0.538130536,0.590486932,0.912324979
9450,ENSG00000103275,423.711604,0.022285847,0.084045154,0.265165164,0.79088223,0.963952495,9450,ENSG00000103275,423.711604,0.022285847,0.084045154,0.265165164,0.79088223,0.963952495
9451,ENSG00000007516,142.2261219,-0.437873404,0.340684961,-1.285273653,0.198696674,0.775637962,9451,ENSG00000007516,142.2261219,-0.437873404,0.340684961,-1.285273653,0.198696674,0.775637962
9452,ENSG00000007520,138.6570214,0.08871616,0.119732381,0.740953775,0.458721468,0.878348593,9452,ENSG00000007520,138.6570214,0.08871616,0.119732381,0.740953775,0.458721468,0.878348593
9453,ENSG00000090581,205.9233581,0.140155937,0.116121359,1.206978098,0.227440579,0.793808713,9453,ENSG00000090581,205.9233581,0.140155937,0.116121359,1.206978098,0.227440579,0.793808713
9454,ENSG00000059145,722.6026247,-0.220704073,0.1075439,-2.052223068,0.040147989,0.695834809,9454,ENSG00000059145,722.6026247,-0.220704073,0.1075439,-2.052223068,0.040147989,0.695834809
9455,ENSG00000174109,17.71635987,0.197032714,0.292412883,0.673816802,0.500427791,0.890664108,9455,ENSG00000174109,17.71635987,0.197032714,0.292412883,0.673816802,0.500427791,0.890664108
9456,ENSG00000197599,16.27647578,0.013188757,0.457544349,0.028825091,0.97700409,0.997356783,9456,ENSG00000197599,16.27647578,0.013188757,0.457544349,0.028825091,0.97700409,0.997356783
9457,ENSG00000103249,451.8294289,-0.025393907,0.098048787,-0.258992571,0.795640972,0.964873319,9457,ENSG00000103249,451.8294289,-0.025393907,0.098048787,-0.258992571,0.795640972,0.964873319
9458,ENSG00000251692,6.625320275,0.342473425,0.662479566,0.516956965,0.605186201,0.913763817,9458,ENSG00000251692,6.625320275,0.342473425,0.662479566,0.516956965,0.605186201,0.913763817
9459,ENSG00000100726,179.5801652,-0.143205645,0.133945222,-1.069135895,0.285008439,0.819203578,9459,ENSG00000100726,179.5801652,-0.143205645,0.133945222,-1.069135895,0.285008439,0.819203578
9460,ENSG00000187535,52.66114192,0.150818826,0.216500387,0.696621509,0.486039692,0.885030471,9460,ENSG00000187535,52.66114192,0.150818826,0.216500387,0.696621509,0.486039692,0.885030471
9461,ENSG00000131634,283.1830627,0.265402314,0.202633073,1.309767995,0.190274333,0.768895438,9461,ENSG00000131634,283.1830627,0.265402314,0.202633073,1.309767995,0.190274333,0.768895438
9462,ENSG00000007545,83.909697,-0.041876942,0.16734017,-0.250250387,0.802393721,0.966046962,9462,ENSG00000007545,83.909697,-0.041876942,0.16734017,-0.250250387,0.802393721,0.966046962
9463,ENSG00000261732,13.17308613,0.41176673,0.407786453,1.009760689,0.312609958,0.829617733,9463,ENSG00000261732,13.17308613,0.41176673,0.407786453,1.009760689,0.312609958,0.829617733
9464,ENSG00000206053,110.3985849,0.019117997,0.161203,0.118595787,0.905595603,0.983951404,9464,ENSG00000206053,110.3985849,0.019117997,0.161203,0.118595787,0.905595603,0.983951404
9465,ENSG00000138834,1255.224663,-0.024748132,0.086739204,-0.285316565,0.775401623,0.9601978,9465,ENSG00000138834,1255.224663,-0.024748132,0.086739204,-0.285316565,0.775401623,0.9601978
9466,ENSG00000103024,97.25579796,0.189284135,0.164189806,1.152837317,0.248977164,0.805884505,9466,ENSG00000103024,97.25579796,0.189284135,0.164189806,1.152837317,0.248977164,0.805884505
9467,ENSG00000074071,149.9964071,0.151083727,0.154685125,0.976717876,0.328708843,0.834118005,9467,ENSG00000074071,149.9964071,0.151083727,0.154685125,0.976717876,0.328708843,0.834118005
9468,ENSG00000197774,166.2542591,-0.075563956,0.148101993,-0.510215655,0.609900386,0.914668242,9468,ENSG00000197774,166.2542591,-0.075563956,0.148101993,-0.510215655,0.609900386,0.914668242
9469,ENSG00000162032,9.964467113,0.303473343,0.385815259,0.786576828,0.431529629,0.866953495,9469,ENSG00000162032,9.964467113,0.303473343,0.385815259,0.786576828,0.431529629,0.866953495
9470,ENSG00000095906,172.2124572,0.206959297,0.136347647,1.517879492,0.129044781,0.749120191,9470,ENSG00000095906,172.2124572,0.206959297,0.136347647,1.517879492,0.129044781,0.749120191
9471,ENSG00000099769,13.05543193,-0.522523483,0.388125406,-1.346274876,0.178213885,0.765097106,9471,ENSG00000099769,13.05543193,-0.522523483,0.388125406,-1.346274876,0.178213885,0.765097106
9472,ENSG00000063854,1332.416814,-0.3645122,0.318563532,-1.144237062,0.252525337,0.805884505,9472,ENSG00000063854,1332.416814,-0.3645122,0.318563532,-1.144237062,0.252525337,0.805884505
