AIHsteroid.vs.AIHnotx,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8142,ENSG00000120798,99.7139514,-0.650011933,0.197516716,-3.290921124,0.000998599,NA
8143,ENSG00000180263,86.62987505,-0.010550186,0.244355565,-0.043175551,0.965561595,NA
8144,ENSG00000028203,159.6318609,-0.625750631,0.187280375,-3.341250417,0.00083402,NA
8145,ENSG00000111142,131.1467303,-0.517087364,0.19025477,-2.717868068,0.006570403,NA
8146,ENSG00000136014,19.85801228,-1.080633922,0.589973542,-1.831665056,0.067001338,NA
8147,ENSG00000074527,7.868586149,0.199425357,0.84494179,0.236022599,0.813415134,NA
8148,ENSG00000139343,32.9442912,-0.609687381,0.315365507,-1.933272242,0.053202669,NA
8149,ENSG00000165972,6.358525062,-0.845704679,0.686775659,-1.231413296,0.218168326,NA
8150,ENSG00000139344,10.08892284,-0.434112695,0.676162811,-0.642023916,0.520857655,NA
8151,ENSG00000084110,660.0936586,0.954445193,0.253206739,3.769430457,0.00016362,0.012043988
8152,ENSG00000111144,930.3213107,0.436040542,0.173743803,2.50967537,0.01208422,0.063708129
8153,ENSG00000111145,348.819004,-0.134172746,0.106418118,-1.26080736,0.207378261,NA
8154,ENSG00000059758,588.6565026,0.053824724,0.109530652,0.491412429,0.623134775,0.73600192
8155,ENSG00000188596,20.91803681,1.14923553,0.605450502,1.898149439,0.057676399,NA
8156,ENSG00000139350,114.5690404,0.014498912,0.203475022,0.071256474,0.943193636,NA
8157,ENSG00000120802,448.1293211,-0.353516468,0.133208039,-2.653867377,0.00795751,0.051565799
8158,ENSG00000075415,707.5904887,0.060044336,0.08318765,0.72179387,0.470421219,0.610814657
8159,ENSG00000166130,161.4739945,0.466073619,0.225196265,2.069632987,0.038486727,NA
8160,ENSG00000120868,1222.365036,0.346588059,0.173911687,1.992896883,0.04627274,0.13260793
8161,ENSG00000185046,10.71375434,2.033494134,0.69555432,2.92355906,0.003460546,NA
8162,ENSG00000111647,498.9831876,0.104170023,0.168468712,0.618334537,0.53635484,0.664494222
8163,ENSG00000075089,42.70195988,0.006654134,0.305358697,0.021791205,0.98261451,NA
8164,ENSG00000136021,408.8502154,0.080482916,0.133227737,0.6041003,0.54577696,0.672440452
8165,ENSG00000139354,12.91099689,0.529896727,0.501887414,1.055807961,0.29105596,NA
8166,ENSG00000120800,157.8953414,-0.413874423,0.226113431,-1.830384079,0.067192527,NA
8167,ENSG00000120805,90.82443165,-0.057470826,0.226522428,-0.253709209,0.799720219,NA
8168,ENSG00000111666,417.333047,0.165146142,0.253543533,0.651352216,0.514819149,0.645400675
8169,ENSG00000139351,60.13465732,0.097776858,0.249444186,0.391978903,0.695073802,NA
8170,ENSG00000111670,481.8754152,0.078550145,0.109740347,0.715781821,0.474126079,0.613696474
8171,ENSG00000136048,122.9185132,0.682054156,0.194138011,3.513243754,0.000442671,NA
8172,ENSG00000120860,101.779748,-0.396043074,0.190243109,-2.081773558,0.037363158,NA
8173,ENSG00000075188,32.26233309,-0.199320028,0.314314976,-0.634141045,0.525988778,NA
8174,ENSG00000185480,13.98984008,-0.664509883,0.509733797,-1.303641013,0.19235601,NA
8175,ENSG00000179088,45.19925488,0.110591248,0.385241235,0.287070121,0.77405863,NA
8176,ENSG00000136011,9.643232777,0.882655003,0.761789036,1.15866068,0.246594524,NA
8177,ENSG00000111696,79.59624705,-0.134325681,0.219164971,-0.612897584,0.539944061,NA
8178,ENSG00000166598,561.6884481,-0.117367464,0.143681886,-0.816856373,0.414010512,0.560071363
8179,ENSG00000204954,31.52281179,-0.674350738,0.365068575,-1.847189226,0.06471972,NA
8180,ENSG00000139372,120.2258987,-0.422636232,0.174755241,-2.418446686,0.015586929,NA
8181,ENSG00000111727,101.1003986,-0.370586614,0.207466969,-1.786243933,0.07405977,NA
8182,ENSG00000120837,58.8011067,-0.316450745,0.269196788,-1.175536856,0.239780001,NA
8183,ENSG00000198431,583.9141491,0.211548146,0.146160467,1.447369112,0.147793572,0.27930897
8184,ENSG00000255150,47.64544445,0.16670238,0.301259566,0.553351326,0.580022862,NA
8185,ENSG00000171310,1644.808448,0.319886601,0.152062949,2.103645916,0.035409345,0.115019346
8186,ENSG00000136052,10.12594215,0.181101791,0.639809925,0.283055613,0.777134206,NA
8187,ENSG00000151131,15.43450152,-0.223359311,0.521399853,-0.428383917,0.668371632,NA
8188,ENSG00000136010,12.34922287,-0.153640583,0.601022538,-0.255631982,0.798235021,NA
8189,ENSG00000136051,1063.081131,0.158542077,0.124730795,1.271074049,0.203702307,0.348062466
8190,ENSG00000136044,549.1001935,0.197822364,0.119157061,1.660181635,0.096877918,0.213514468
8191,ENSG00000235162,64.87678646,-0.257506354,0.256041179,-1.005722419,0.314549116,NA
8192,ENSG00000136026,484.1979049,0.998141361,0.249185632,4.005613626,6.19E-05,0.009623134
8193,ENSG00000166046,1773.065246,0.371884403,0.211197566,1.760836596,0.078266064,0.18757166
8194,ENSG00000013503,67.27019931,0.107945085,0.250105502,0.431598203,0.666033465,NA
8195,ENSG00000111785,91.48009672,-0.219682946,0.205449916,-1.06927737,0.284944704,NA
8196,ENSG00000151135,95.84583068,-0.301469614,0.250554302,-1.203210686,0.228894801,NA
8197,ENSG00000120832,35.03769902,0.037213446,0.357353238,0.104136305,0.91706118,NA
8198,ENSG00000008405,59.16743797,-0.77665979,0.267793533,-2.900218616,0.003729025,NA
8199,ENSG00000151136,212.8687379,-0.499102091,0.236412859,-2.111146124,0.034759754,NA
8200,ENSG00000136045,133.0265773,0.314996051,0.191155371,1.647853518,0.099382734,NA
8201,ENSG00000110851,205.1061217,0.243726163,0.13902733,1.753080948,0.079588113,NA
8202,ENSG00000174600,120.4617944,-0.400355807,0.29612478,-1.351983469,0.176380604,NA
8203,ENSG00000198855,74.60436858,0.02594662,0.233601025,0.111072372,0.911558957,NA
8204,ENSG00000075856,406.886491,-0.187699955,0.110469258,-1.699114835,0.089297549,0.203158142
8205,ENSG00000136003,414.3003556,0.100190125,0.148313876,0.675527658,0.499340586,0.633286372
8206,ENSG00000183160,12.28212419,2.509215447,0.836839231,2.998443851,0.002713622,NA
8207,ENSG00000110876,3932.183518,0.553028106,0.170544029,3.242729211,0.001183907,0.026042474
8208,ENSG00000110880,882.8038722,0.258349518,0.169570261,1.523554405,0.12762006,0.253467456
8209,ENSG00000084112,681.733006,0.293791087,0.128287218,2.290104132,0.022015281,0.087086302
8210,ENSG00000135093,58.13546952,-0.38360641,0.245607459,-1.561867915,0.118319108,NA
8211,ENSG00000189046,22.03204287,-0.530978402,0.397226387,-1.336714826,0.18131574,NA
8212,ENSG00000076248,50.67953258,-0.184981395,0.256617089,-0.720845971,0.471004288,NA
8213,ENSG00000076555,193.4431697,-0.329580081,0.193542323,-1.702883773,0.088589821,NA
8214,ENSG00000174527,15.4050347,-1.0795938,0.536617667,-2.011849154,0.044235841,NA
8215,ENSG00000110906,288.7775164,-0.185816749,0.127198699,-1.460838438,0.144059784,NA
8216,ENSG00000151148,561.5286795,0.161672731,0.106333025,1.520437614,0.128401027,0.253772629
8217,ENSG00000139428,44.79325084,-0.896663897,0.343242191,-2.612335893,0.008992585,NA
8218,ENSG00000110921,59.79978664,-0.006140135,0.238181105,-0.025779272,0.979433395,NA
8219,ENSG00000139438,6.063049778,1.529115853,0.792765181,1.928838312,0.053750938,NA
8220,ENSG00000111199,10.01312313,0.124011295,0.658148341,0.188424535,0.850543868,NA
8221,ENSG00000139433,240.8148212,0.171811886,0.136893869,1.255073645,0.209452027,NA
8222,ENSG00000139437,304.4412561,0.094735654,0.128115361,0.739455857,0.459630235,NA
8223,ENSG00000139436,751.7978879,0.400111637,0.122482535,3.266683171,0.001088154,0.02557553
8224,ENSG00000076513,1289.36041,0.201059309,0.148944827,1.34989118,0.177050891,0.314874938
8225,ENSG00000174456,110.9060576,0.180186942,0.185840808,0.969576831,0.332257466,NA
8226,ENSG00000122970,8.996355998,0.723791854,0.62435334,1.159266408,0.24634761,NA
8227,ENSG00000174437,589.3521501,-0.098546025,0.103499618,-0.952139023,0.341026481,0.49517045
8228,ENSG00000196510,159.243406,0.032080243,0.144049888,0.222702315,0.8237672,NA
8229,ENSG00000111229,406.6733615,0.385764358,0.142262207,2.71164328,0.00669506,0.048072002
8230,ENSG00000111231,42.44228577,-0.224999693,0.310538878,-0.724545971,0.468730615,NA
8231,ENSG00000204856,54.48442436,-0.143816574,0.258577368,-0.556183918,0.578085132,NA
8232,ENSG00000111237,168.5084318,-0.216823316,0.183968814,-1.178587345,0.238562533,NA
8233,ENSG00000151164,33.16560018,-0.296798257,0.376328805,-0.78866739,0.430306432,NA
8234,ENSG00000196850,657.725716,0.029714568,0.131505837,0.225956264,0.821235437,0.878534471
8235,ENSG00000204852,79.80898003,-0.50163023,0.2430991,-2.063480405,0.039067008,NA
8236,ENSG00000122986,299.4818969,0.037592901,0.179210851,0.209769114,0.83384788,NA
8237,ENSG00000186298,466.2697281,-0.166514297,0.103110568,-1.614910094,0.106330166,0.225899181
8238,ENSG00000111249,17.40609922,0.815092982,0.687075772,1.186321823,0.235495232,NA
8239,ENSG00000198324,81.79123039,0.113511072,0.230048287,0.493422809,0.621713869,NA
8240,ENSG00000111252,1584.764097,0.158930266,0.124964894,1.271799311,0.203444434,0.347844987
8241,ENSG00000204842,436.0864558,-0.164814783,0.105067299,-1.56865917,0.116727377,0.239239863
8242,ENSG00000089234,248.1472009,0.06997293,0.149580106,0.467795694,0.6399307,NA
8243,ENSG00000111271,218.0017298,-0.045277532,0.129356734,-0.350020682,0.726323176,NA
8244,ENSG00000111275,211.8357539,0.548935638,0.239744306,2.289671226,0.022040383,NA
8245,ENSG00000089022,242.7275714,-0.111152724,0.146186191,-0.76035037,0.447045181,NA
8246,ENSG00000198270,102.0736824,-0.541589184,0.224969625,-2.407388041,0.016067088,NA
8247,ENSG00000089248,441.2578657,-0.055369641,0.114968242,-0.481608141,0.630084342,0.740267442
8248,ENSG00000111300,184.3785659,-0.351037607,0.187608049,-1.871122318,0.061328129,NA
8249,ENSG00000135148,647.1468436,0.320588893,0.158604101,2.021315286,0.043247138,0.127862805
8250,ENSG00000173064,1276.674988,0.08586703,0.156774333,0.547711023,0.583890342,0.703216786
8251,ENSG00000089009,808.3175369,-0.806107524,0.258390155,-3.11973002,0.001810169,0.028590638
8252,ENSG00000179295,400.8173459,-0.000912418,0.093444713,-0.009764259,0.992209372,0.994339883
8253,ENSG00000089169,53.24068278,0.583292529,0.646875066,0.901708165,0.367211914,NA
8254,ENSG00000089127,387.6196621,0.444091076,0.425358165,1.044040323,0.296466734,NA
8255,ENSG00000111331,1449.308193,0.811696552,0.56125884,1.446207157,0.148119107,0.279713944
8256,ENSG00000111335,811.2721562,0.30223398,0.374061362,0.807979681,0.419102279,0.564854433
8257,ENSG00000135144,78.00484389,-0.023279792,0.342596936,-0.067950964,0.945824669,NA
8258,ENSG00000123064,302.8121426,-0.017419378,0.145206814,-0.11996254,0.904512823,NA
8259,ENSG00000139405,42.43959836,-0.631510817,0.257057382,-2.456692012,0.014022284,NA
8260,ENSG00000166578,6.529940487,0.807155157,0.813661802,0.992003256,0.321195937,NA
8261,ENSG00000186815,473.0078466,-0.10845502,0.145265399,-0.746599122,0.455305578,0.596903421
8262,ENSG00000089060,539.7019297,0.040071997,0.106978435,0.374580139,0.707972746,0.799774191
8263,ENSG00000151176,259.4739144,0.083845679,0.220734808,0.379848016,0.704058237,NA
8264,ENSG00000135094,8.991156705,0.024579831,0.724300852,0.033935941,0.972928233,NA
8265,ENSG00000139410,16.83954354,0.558388809,0.54865726,1.017737029,0.308802945,NA
8266,ENSG00000122965,411.4457631,-0.218486511,0.148175842,-1.474508316,0.14034478,0.270186445
8267,ENSG00000123066,2178.414112,0.338399776,0.13614111,2.485654603,0.01293134,0.065605928
8268,ENSG00000258102,21.98607182,0.233415303,0.41059366,0.568482483,0.569707397,NA
8269,ENSG00000111412,256.4873569,0.071518994,0.14104491,0.507065404,0.612108929,NA
8270,ENSG00000135119,29.36184348,-0.678206967,0.367558413,-1.845167851,0.065013126,NA
8271,ENSG00000135116,17.71624321,0.630236619,0.834816927,0.754939914,0.450285035,NA
8272,ENSG00000174989,130.1197188,-0.130489557,0.197430175,-0.660940289,0.508650607,NA
8273,ENSG00000088992,925.3268775,0.081461204,0.379615831,0.214588532,0.830088136,0.883642209
8274,ENSG00000135108,220.4986189,-0.449357693,0.173378605,-2.591771305,0.009548322,NA
8275,ENSG00000111445,55.53848771,-0.225921261,0.225945454,-0.999892923,0.31736233,NA
8276,ENSG00000176871,262.786923,0.091622184,0.154378294,0.593491361,0.552852363,NA
8277,ENSG00000176834,39.49732062,1.069203696,0.423058149,2.527320885,0.011493643,NA
8278,ENSG00000089220,167.3864955,-0.671736576,0.217183808,-3.092940412,0.001981839,NA
8279,ENSG00000135090,867.1862948,0.198216974,0.094867188,2.089415503,0.036670337,0.117223083
8280,ENSG00000111707,472.9880421,-0.015800659,0.11761573,-0.134341378,0.893132635,0.930144826
8281,ENSG00000111725,204.9237483,0.050325483,0.149750158,0.33606297,0.736823382,NA
8282,ENSG00000122966,28.18636952,0.353580897,0.44883175,0.787780494,0.430825113,NA
8283,ENSG00000135127,195.2601799,-0.451053964,0.188830987,-2.388664973,0.016909715,NA
8284,ENSG00000111737,639.281019,0.362202064,0.141277791,2.563757988,0.010354572,0.058831975
8285,ENSG00000089154,778.3325034,-0.14749054,0.131005128,-1.12583791,0.260234135,0.411362008
8286,ENSG00000089157,1972.693621,-0.587661764,0.211760234,-2.775128039,0.005517998,0.044622028
8287,ENSG00000089159,2679.21832,0.434844112,0.165721773,2.623940743,0.008691891,0.054168488
8288,ENSG00000089163,6.788301806,-0.812807521,0.758047334,-1.072238479,0.283612931,NA
8289,ENSG00000111775,16.04406717,-0.274807094,0.389390202,-0.705737053,0.480351674,NA
8290,ENSG00000170855,25.51385811,-0.708727701,0.432243026,-1.639650979,0.101077757,NA
8291,ENSG00000257218,57.02683403,0.188885428,0.240548069,0.78522945,0.432319051,NA
8292,ENSG00000111786,330.2429259,0.150025226,0.117231697,1.279732615,0.20063919,NA
8293,ENSG00000088986,169.2250913,-0.235061288,0.179661692,-1.308355083,0.1907529,NA
8294,ENSG00000110871,42.09469141,0.038115165,0.30924434,0.123252586,0.901907085,NA
8295,ENSG00000022840,7340.655554,0.445324419,0.414193198,1.075161112,0.282302603,0.435449765
8296,ENSG00000167272,70.12039157,-0.034300113,0.228482104,-0.150121663,0.880668629,NA
8297,ENSG00000110917,341.5459512,0.059691524,0.145577258,0.410033307,0.681781515,NA
8298,ENSG00000175970,155.3016438,0.117000887,0.156245313,0.748828141,0.453960796,NA
8299,ENSG00000122971,76.54581814,0.044836899,0.235432274,0.190444996,0.848960441,NA
8300,ENSG00000157837,381.3108177,0.171484304,0.116500537,1.471961492,0.141031277,NA
8301,ENSG00000157895,69.99385593,-0.216942952,0.221571424,-0.979110701,0.327525285,NA
8302,ENSG00000135114,295.2317195,0.704019347,0.437367034,1.609676296,0.107468542,NA
8303,ENSG00000089041,180.1251371,0.120761918,0.230068029,0.524896563,0.599655099,NA
8304,ENSG00000135124,208.4016699,-0.087647563,0.157225821,-0.557462905,0.577211197,NA
8305,ENSG00000110931,1437.037316,0.810858245,0.18077838,4.485371786,7.28E-06,0.00392095
8306,ENSG00000089053,542.9358319,-0.339614912,0.111768948,-3.038544422,0.002377241,0.032632121
8307,ENSG00000170633,381.3647929,-0.111568329,0.105209635,-1.060438323,0.288945235,NA
8308,ENSG00000089094,436.5265936,-0.031837383,0.136540037,-0.233172506,0.815627455,0.875938002
8309,ENSG00000276045,391.9188887,-0.045001965,0.141431653,-0.318188781,0.750341742,0.83379812
8310,ENSG00000139714,67.33267223,-0.364863433,0.240612316,-1.516395497,0.129419377,NA
8311,ENSG00000188735,100.0769007,-0.239488154,0.193715245,-1.236289657,0.216350914,NA
8312,ENSG00000139725,88.71606209,-0.132149509,0.236835202,-0.557980858,0.576857456,NA
8313,ENSG00000139718,1836.558794,0.218222626,0.124104873,1.758372744,0.078684108,0.187790768
8314,ENSG00000158104,20.53203908,0.728072986,0.411999558,1.767169338,0.077199873,NA
8315,ENSG00000110801,52.44655657,0.652172955,0.258828584,2.519709936,0.011745158,NA
8316,ENSG00000158023,16.34309152,0.177427014,0.545480463,0.325267403,0.744978699,NA
8317,ENSG00000110987,71.28315255,-0.728810611,0.366870038,-1.986563457,0.046970794,NA
8318,ENSG00000175727,1125.257784,0.381369842,0.170887212,2.231704977,0.025634468,0.093887676
8319,ENSG00000176383,11.54373186,-0.230073629,0.530217578,-0.433923051,0.66434432,NA
8320,ENSG00000184047,51.5688921,-0.082336339,0.253349651,-0.32499093,0.745187937,NA
8321,ENSG00000139719,83.71513332,-0.089035957,0.213340806,-0.417341431,0.676428688,NA
8322,ENSG00000130779,761.3168046,0.255325962,0.123049996,2.074977417,0.037988628,0.119241331
8323,ENSG00000033030,203.4312505,-0.065535072,0.123073785,-0.532486039,0.594389408,NA
8324,ENSG00000111011,448.0044889,-0.070435292,0.107665578,-0.654204373,0.512980144,0.643836393
8325,ENSG00000184445,151.4315114,0.090530157,0.164575337,0.550083378,0.582262187,NA
8326,ENSG00000182782,313.0196517,0.172572519,0.264931487,0.651385463,0.514797692,NA
8327,ENSG00000255398,176.9375044,0.189955522,0.329375862,0.576713548,0.564132979,NA
8328,ENSG00000139726,186.5994772,-0.108022504,0.144051676,-0.749887176,0.453322658,NA
8329,ENSG00000130783,10.90371473,-0.128789012,0.571716044,-0.225267444,0.821771225,NA
8330,ENSG00000130787,385.7741298,-0.080088174,0.156374567,-0.512156006,0.60854183,NA
8331,ENSG00000139722,308.2382516,0.475447073,0.185611135,2.561522367,0.010421453,NA
8332,ENSG00000150967,23.90743424,-0.389028871,0.411521307,-0.945343205,0.344483688,NA
8333,ENSG00000111325,16.92145528,-0.329059141,0.483827559,-0.680116571,0.496430653,NA
8334,ENSG00000090975,285.4641619,-0.002238306,0.191667303,-0.011678079,0.990682453,NA
8335,ENSG00000051825,204.3729967,-0.086760617,0.162085996,-0.535275218,0.59245956,NA
8336,ENSG00000130921,132.715486,-0.174837715,0.193823536,-0.902045846,0.367032514,NA
8337,ENSG00000111328,44.64190141,0.144639147,0.298988213,0.483762036,0.628554761,NA
8338,ENSG00000139697,637.1478693,-0.082874865,0.095224747,-0.87030807,0.38413207,0.535806576
8339,ENSG00000183955,154.9813215,0.290099775,0.183179514,1.583691152,0.113264019,NA
8340,ENSG00000150977,571.4168074,0.693516954,0.17662732,3.926442158,8.62E-05,0.010600694
8341,ENSG00000184209,126.520066,0.36755537,0.159980219,2.297505101,0.021589972,NA
8342,ENSG00000188026,62.38611623,0.560564389,0.287892133,1.947133406,0.051518743,NA
8343,ENSG00000086598,298.2111659,-0.179506803,0.134602017,-1.333611542,0.182331198,NA
8344,ENSG00000111364,105.0140295,-0.414508059,0.182659976,-2.269287828,0.023250828,NA
8345,ENSG00000111361,187.4771387,-0.23329277,0.16056062,-1.452988728,0.146226884,NA
8346,ENSG00000111358,50.45951311,0.001470651,0.246590221,0.005963947,0.995241487,NA
8347,ENSG00000168778,20.29861275,-0.310183891,0.504759925,-0.614517667,0.538873302,NA
8348,ENSG00000185344,253.2018802,-0.210666472,0.138727054,-1.518568052,0.128871258,NA
8349,ENSG00000197653,28.00528559,1.109196698,0.535941008,2.069624608,0.038487512,NA
8350,ENSG00000119242,252.8052442,-0.068874942,0.159312604,-0.432325753,0.665504673,NA
8351,ENSG00000179195,142.6229131,-0.260550797,0.179325745,-1.452946962,0.146238481,NA
8352,ENSG00000196498,1752.010518,0.19970102,0.123019473,1.62332853,0.104519194,0.223910955
8353,ENSG00000073060,103.1953619,-0.752018371,0.21542671,-3.490831616,0.00048152,NA
8354,ENSG00000150991,4549.17299,0.293606103,0.138712896,2.116646049,0.034289899,0.112137237
8355,ENSG00000150990,205.1444869,-0.200125212,0.152485699,-1.312419543,0.189378616,NA
8356,ENSG00000184992,154.9837063,0.250028477,0.171773105,1.455574065,0.145510402,NA
