"","x"
"2070","ENSG00000204604"
"2071","ENSG00000204619"
"2072","ENSG00000204642"
"2073","ENSG00000204882"
"2074","ENSG00000204909"
"2075","ENSG00000204923"
"2076","ENSG00000204946"
"2077","ENSG00000204977"
"2078","ENSG00000205078"
"2079","ENSG00000205089"
"2080","ENSG00000205189"
"2081","ENSG00000205238"
"2082","ENSG00000205336"
"2083","ENSG00000205356"
"2084","ENSG00000205476"
"2085","ENSG00000205659"
"2086","ENSG00000205707"
"2087","ENSG00000205758"
"2088","ENSG00000205929"
"2089","ENSG00000206077"
"2090","ENSG00000206561"
"2091","ENSG00000211445"
"2092","ENSG00000211450"
"2093","ENSG00000211452"
"2094","ENSG00000211460"
"2095","ENSG00000212124"
"2096","ENSG00000212993"
"2097","ENSG00000213024"
"2098","ENSG00000213465"
"2099","ENSG00000213614"
"2100","ENSG00000213638"
"2101","ENSG00000213658"
"2102","ENSG00000213762"
"2103","ENSG00000213793"
"2104","ENSG00000213865"
"2105","ENSG00000213918"
"2106","ENSG00000214022"
"2107","ENSG00000214114"
"2108","ENSG00000214279"
"2109","ENSG00000214517"
"2110","ENSG00000214595"
"2111","ENSG00000214872"
"2112","ENSG00000215041"
"2113","ENSG00000215126"
"2114","ENSG00000215251"
"2115","ENSG00000215271"
"2116","ENSG00000215305"
"2117","ENSG00000215397"
"2118","ENSG00000215704"
"2119","ENSG00000215788"
"2120","ENSG00000215883"
"2121","ENSG00000216937"
"2122","ENSG00000220205"
"2123","ENSG00000221821"
"2124","ENSG00000221886"
"2125","ENSG00000221923"
"2126","ENSG00000221978"
"2127","ENSG00000221994"
"2128","ENSG00000222009"
"2129","ENSG00000223501"
"2130","ENSG00000225526"
"2131","ENSG00000225556"
"2132","ENSG00000226124"
"2133","ENSG00000227051"
"2134","ENSG00000227124"
"2135","ENSG00000227500"
"2136","ENSG00000228672"
"2137","ENSG00000229474"
"2138","ENSG00000231887"
"2139","ENSG00000231925"
"2140","ENSG00000232653"
"2141","ENSG00000233436"
"2142","ENSG00000233822"
"2143","ENSG00000233927"
"2144","ENSG00000234409"
"2145","ENSG00000234719"
"2146","ENSG00000235106"
"2147","ENSG00000235173"
"2148","ENSG00000235194"
"2149","ENSG00000237172"
"2150","ENSG00000237541"
"2151","ENSG00000239305"
"2152","ENSG00000239713"
"2153","ENSG00000239779"
"2154","ENSG00000239961"
"2155","ENSG00000240038"
"2156","ENSG00000240065"
"2157","ENSG00000240230"
"2158","ENSG00000241127"
"2159","ENSG00000241343"
"2160","ENSG00000241489"
"2161","ENSG00000241973"
"2162","ENSG00000242802"
"2163","ENSG00000243335"
"2164","ENSG00000243477"
"2165","ENSG00000243678"
"2166","ENSG00000243696"
"2167","ENSG00000243716"
"2168","ENSG00000243772"
"2169","ENSG00000244005"
"2170","ENSG00000244462"
"2171","ENSG00000244482"
"2172","ENSG00000244607"
"2173","ENSG00000246922"
"2174","ENSG00000247626"
"2175","ENSG00000248485"
"2176","ENSG00000248487"
"2177","ENSG00000249115"
"2178","ENSG00000249437"
"2179","ENSG00000249715"
"2180","ENSG00000249992"
"2181","ENSG00000250312"
"2182","ENSG00000251247"
"2183","ENSG00000253649"
"2184","ENSG00000253797"
"2185","ENSG00000254004"
"2186","ENSG00000254206"
"2187","ENSG00000254505"
"2188","ENSG00000254986"
"2189","ENSG00000254996"
"2190","ENSG00000255529"
"2191","ENSG00000255819"
"2192","ENSG00000255974"
"2193","ENSG00000256229"
"2194","ENSG00000257103"
"2195","ENSG00000257108"
"2196","ENSG00000257218"
"2197","ENSG00000257315"
"2198","ENSG00000257704"
"2199","ENSG00000257727"
"2200","ENSG00000258289"
"2201","ENSG00000258472"
"2202","ENSG00000258890"
"2203","ENSG00000260097"
"2204","ENSG00000260325"
"2205","ENSG00000261221"
"2206","ENSG00000261732"
"2207","ENSG00000262814"
"2208","ENSG00000262874"
"2209","ENSG00000263001"
"2210","ENSG00000263961"
"2211","ENSG00000266028"
"2212","ENSG00000266173"
"2213","ENSG00000266714"
"2214","ENSG00000267508"
"2215","ENSG00000267796"
"2216","ENSG00000269313"
"2217","ENSG00000269556"
"2218","ENSG00000269713"
"2219","ENSG00000269743"
"2220","ENSG00000270011"
"2221","ENSG00000271601"
"2222","ENSG00000272031"
"2223","ENSG00000272333"
"2224","ENSG00000272391"
"2225","ENSG00000272602"
"2226","ENSG00000273173"
"2227","ENSG00000273559"
"2228","ENSG00000274211"
"2229","ENSG00000274588"
"2230","ENSG00000275023"
"2231","ENSG00000275302"
"2232","ENSG00000275342"
"2233","ENSG00000275464"
"2234","ENSG00000275572"
"2235","ENSG00000275700"
"2236","ENSG00000275713"
"2237","ENSG00000275896"
"2238","ENSG00000276023"
"2239","ENSG00000276045"
"2240","ENSG00000276293"
"2241","ENSG00000277791"
"2242","ENSG00000278129"
"2243","ENSG00000278311"
"2244","ENSG00000278463"
"2245","ENSG00000278558"
"2246","ENSG00000278619"
"2247","ENSG00000280670"
